game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
11,YOUNG,True,4,CRANE,---G-,4,4,LLM,STING,---GG,3,3,VOI,HMONG,--YGG,3.0,3.0,VOI,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,104,98.15242494226328,104,9,91.34615384615384,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,2,CRANE,--GGY,3,3,LLM,MEANS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,8,99.85787884171256,8,1,87.5,,,,,,,,,,,,,0
13,TRUTH,True,3,CRANE,-G---,4,4,LLM,TRULY,GGG--,2,2,VOI,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,93,98.34784153490853,93,5,94.6236559139785,5.0,1.0,80.0,,,,,,,,,,0
14,FIRED,True,4,CRANE,-Y--Y,5,5,LLM,TIRES,-GGG-,2,2,VOI,MIRED,-GGGG,1.0,1.0,VOI,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,269,95.22117605258484,269,4,98.51301115241635,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
15,FOLKS,True,4,CRANE,-----,5,5,LLM,PHOTO,--Y--,5,5,VOI,MOLDS,-GG-G,2.0,2.0,VOI,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,540,90.4068218155978,540,63,88.33333333333333,63.0,4.0,93.65079365079364,4.0,1.0,75.0,,,,,,,0
16,CHILE,True,4,CRANE,G---G,3,3,LLM,CLOVE,GY--G,3,3,VOI,CYCLE,G--GG,2.0,2.0,VOI,CHILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,3,CRANE,Y-G--,4,4,LLM,SLACK,-GGGG,1,1,VOI,BLACK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,,,,,,,,,,0
18,GRANT,True,3,CRANE,-GGG-,2,2,LLM,GRAND,GGGG-,1,1,VOI,GRANT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,1,90.9090909090909,1.0,1.0,0.0,,,,,,,,,,0
19,MEALS,True,3,CRANE,--G-Y,4,4,LLM,LEAST,YGGY-,3,3,VOI,MEALS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,46,99.18280333984724,46,4,91.30434782608695,4.0,1.0,75.0,,,,,,,,,,0
20,CREAM,True,2,CRANE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
21,AWAKE,True,4,CRANE,--G-G,3,3,LLM,SLATE,--G-G,3,3,VOI,AGAVE,G-G-G,2.0,2.0,VOI,AWAKE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,54,99.04068218155976,54,14,74.07407407407408,14.0,2.0,85.71428571428571,2.0,1.0,50.0,,,,,,,0
22,OCCUR,True,3,CRANE,YY---,5,5,LLM,RICKS,Y-G--,4,4,VOI,OCCUR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,20,99.6446971042814,20,2,90.0,2.0,1.0,50.0,,,,,,,,,,0
23,YEARS,True,3,CRANE,-YG-Y,4,4,LLM,REALY,YGG-Y,3,3,VOI,YEARS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,25,99.55587138035176,25,1,96.0,1.0,1.0,0.0,,,,,,,,,,0
24,GRADE,True,2,CRANE,-GG-G,2,2,LLM,GRADE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,,,,,,,,,,,,,0
25,CHILL,True,4,CRANE,G----,4,4,LLM,COILS,G-GG-,2,2,VOI,CHILD,GGGG-,1.0,1.0,VOI,CHILL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,62,98.89856102327234,62,3,95.16129032258064,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
26,FLOOD,True,5,CRANE,-----,5,5,LLM,SILKY,--Y--,5,5,VOI,MOGUL,-Y--Y,5.0,5.0,VOI,BLOOD,-GGGG,1.0,1.0,CSS_TRUE,FLOOD,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,540,90.4068218155978,540,20,96.29629629629628,20.0,2.0,90.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
27,APPLY,True,4,CRANE,--Y--,5,5,LLM,AUTOS,G----,4,4,VOI,ALKYL,GY-Y-,4.0,4.0,VOI,APPLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,448,92.04121513590336,448,18,95.98214285714286,18.0,2.0,88.88888888888889,2.0,1.0,50.0,,,,,,,0
28,SMILE,True,3,CRANE,----G,4,4,LLM,ELISE,-YGYG,3,3,VOI,SMILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,173,96.9266299520341,173,1,99.42196531791907,1.0,1.0,0.0,,,,,,,,,,0
29,KNOCK,True,3,CRANE,Y--Y-,5,5,LLM,LUNCH,--YG-,4,4,VOI,KNOCK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,2,92.3076923076923,2.0,1.0,50.0,,,,,,,,,,0
30,SLEEP,True,3,CRANE,----Y,5,5,LLM,TILES,--YGY,4,4,VOI,SLEEP,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,463,91.7747379641144,463,2,99.56803455723542,2.0,1.0,50.0,,,,,,,,,,0
31,BRICK,True,4,CRANE,YG---,4,4,LLM,TRICK,-GGGG,1,1,VOI,FRICK,-GGGG,1.0,1.0,VOI,BRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,8,99.85787884171256,8,3,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
32,WROTE,True,3,CRANE,-G--G,3,3,LLM,TROPE,YGG-G,2,2,VOI,WROTE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,30,99.4670456564221,30,1,96.66666666666669,1.0,1.0,0.0,,,,,,,,,,0
33,RATED,True,3,CRANE,-YY-Y,5,3,LLM,TASER,YG-GY,3,3,VOI,RATED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,125,97.77935690175876,125,1,99.2,1.0,1.0,0.0,,,,,,,,,,0
34,ALERT,True,3,CRANE,-YY-Y,5,5,LLM,RATED,YYYY-,5,4,VOI,ALERT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,125,97.77935690175876,125,5,96.0,5.0,1.0,80.0,,,,,,,,,,0
35,CAGES,False,6,CRANE,G-Y-Y,4,3,LLM,CASED,GGYG-,2,2,VOI,CAVES,GG-GG,1.0,1.0,VOI,CATES,GG-GG,1.0,1.0,CSS_TRUE,CAPES,GG-GG,1.0,1.0,CSS_TRUE,CAKES,GG-GG,1.0,1.0,CSS_TRUE,5629,20,99.6446971042814,20,6,70.0,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
36,TEDDY,True,4,CRANE,----Y,5,5,LLM,SLEEP,--Y--,5,5,VOI,DEBIT,YG--Y,4.0,4.0,VOI,TEDDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,29,93.7365010799136,29.0,1.0,96.55172413793105,1.0,1.0,0.0,,,,,,,0
37,COLES,True,2,CRANE,G---Y,4,4,LLM,COLES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,34,99.39598507727838,34,1,97.05882352941175,,,,,,,,,,,,,0
38,HWANG,True,4,CRANE,--GG-,3,3,LLM,SHANG,-YGGG,2,2,VOI,HUANG,G-GGG,1.0,1.0,VOI,HWANG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,51,99.09397761591757,51,2,96.07843137254902,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
39,WRATH,True,4,CRANE,-GG--,3,3,LLM,GRADS,-GG--,3,3,VOI,TRAIL,YGG--,3.0,3.0,VOI,WRATH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,51,99.09397761591757,51,14,72.54901960784314,14.0,3.0,78.57142857142857,3.0,1.0,66.66666666666666,,,,,,,0
40,MACHO,True,3,CRANE,Y-Y--,5,5,LLM,TACOS,-GGY-,3,3,VOI,MACHO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,66,98.82750044412862,66,2,96.96969696969695,2.0,1.0,50.0,,,,,,,,,,0
41,LOPEZ,True,4,CRANE,----Y,5,5,LLM,DEBIT,-Y---,5,5,VOI,SLEEP,-Y-GY,4.0,4.0,VOI,LOPEZ,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,76,83.58531317494601,76.0,2.0,97.36842105263158,2.0,1.0,50.0,,,,,,,0
42,GOODY,True,5,CRANE,-----,5,5,LLM,FOULS,-G---,4,4,VOI,DOBBY,YG--G,3.0,3.0,VOI,GOWDY,GG-GG,1.0,1.0,CSS_TRUE,GOODY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,540,90.4068218155978,540,31,94.25925925925924,31.0,5.0,83.87096774193549,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
43,BROTH,True,4,CRANE,-G---,4,4,LLM,TRUTH,-G-GG,2,2,VOI,FRITH,-G-GG,2.0,2.0,VOI,BROTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,93,98.34784153490853,93,3,96.7741935483871,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
44,VERDE,True,4,CRANE,-Y--G,4,4,LLM,TERSE,-GG-G,2,2,VOI,VERGE,GGG-G,1.0,1.0,VOI,VERDE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,70,98.7564398649849,70,6,91.42857142857144,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,0
45,TAMED,True,4,CRANE,--Y-Y,5,4,LLM,BASES,-G-G-,3,3,VOI,MATED,YGYGG,2.0,2.0,VOI,TAMED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,215,96.18049387102504,215,41,80.93023255813954,41.0,1.0,97.5609756097561,1.0,1.0,0.0,,,,,,,0
46,LEAFS,True,3,CRANE,--G-Y,4,4,LLM,MEALS,-GGYG,2,2,VOI,LEAFS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,46,99.18280333984724,46,4,91.30434782608695,4.0,1.0,75.0,,,,,,,,,,0
47,YACHT,True,4,CRANE,Y-Y--,5,5,LLM,MACHO,-GGG-,2,2,VOI,SACHS,-GGG-,2.0,2.0,VOI,YACHT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,66,98.82750044412862,66,3,95.45454545454544,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
48,MESSY,True,5,CRANE,----Y,5,5,LLM,DEPOT,-G---,4,4,VOI,WEIGH,-G---,4.0,4.0,VOI,FEELY,-G--G,3.0,3.0,CSS_TRUE,MESSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,463,91.7747379641144,463,55,88.12095032397409,55.0,26.0,52.72727272727272,26.0,1.0,96.15384615384616,1.0,1.0,0.0,,,,0
49,RYDER,True,4,CRANE,-Y--Y,5,4,LLM,FIRED,--YGY,4,4,VOI,RODEO,G-GG-,2.0,2.0,VOI,RYDER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,269,95.22117605258484,269,8,97.02602230483272,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
50,MOTIF,True,5,CRANE,-----,5,5,LLM,GOWDY,-G---,4,4,VOI,BOBBI,-G--Y,4.0,4.0,VOI,FOLIO,YG-G-,3.0,3.0,CSS_TRUE,MOTIF,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,540,90.4068218155978,540,74,86.29629629629629,74.0,12.0,83.78378378378379,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,0
51,RAVEN,True,3,CRANE,-YYYY,5,3,LLM,RAMEN,GG-GG,1,1,VOI,RAVEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,10,99.82234855214072,10,1,90.0,1.0,1.0,0.0,,,,,,,,,,0
52,REICH,True,3,CRANE,YY--Y,5,5,LLM,PERCY,-GYG-,3,3,VOI,REICH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1.0,1.0,0.0,,,,,,,,,,0
53,ICONS,True,2,CRANE,Y--G-,4,4,LLM,ICONS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,3,99.9467045656422,3,1,66.66666666666666,,,,,,,,,,,,,0
54,SILKY,True,4,CRANE,-----,5,5,LLM,DIMLY,-G-YG,3,3,VOI,LIBBY,YG--G,3.0,3.0,VOI,SILKY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,540,90.4068218155978,540,3,99.44444444444444,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
55,CARVE,True,3,CRANE,GYY-G,3,3,LLM,CARTE,GGG-G,1,1,VOI,CARVE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,2,50.0,2.0,1.0,50.0,,,,,,,,,,0
56,LAGER,False,6,CRANE,-YY-Y,5,4,LLM,ALERT,YYYY-,5,3,VOI,LAYER,GG-GG,1.0,1.0,VOI,LASER,GG-GG,1.0,1.0,CSS_TRUE,LAKER,GG-GG,1.0,1.0,CSS_TRUE,LAVER,GG-GG,1.0,1.0,CSS_TRUE,5629,125,97.77935690175876,125,16,87.2,16.0,6.0,62.5,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,0
57,JERKS,True,6,CRANE,-Y--Y,5,5,LLM,RYDER,Y--Y-,5,5,VOI,PEROT,-GG--,3.0,3.0,VOI,SERBS,-GG-G,2.0,2.0,CSS_TRUE,GERMS,-GG-G,2.0,2.0,CSS_TRUE,JERKS,GGGGG,0.0,0.0,CSS_TRUE,5629,269,95.22117605258484,269,46,82.8996282527881,46.0,10.0,78.26086956521739,10.0,2.0,80.0,2.0,1.0,50.0,1.0,1.0,0.0,0
58,LOTUS,True,4,CRANE,-----,5,5,LLM,SILKY,Y-Y--,5,5,VOI,FOULS,-GYYG,3.0,3.0,VOI,LOTUS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,540,90.4068218155978,540,30,94.44444444444444,30.0,1.0,96.66666666666669,1.0,1.0,0.0,,,,,,,0
59,LACEY,True,4,CRANE,Y-Y-Y,5,4,LLM,DECAF,-YGY-,4,4,VOI,PACES,-GGG-,2.0,2.0,VOI,LACEY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,19,99.66246224906732,19,3,84.21052631578947,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
60,TUDOR,True,3,CRANE,-Y---,5,5,LLM,DIRTY,Y-YY-,5,5,VOI,TUDOR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,194,96.55356191152958,194,1,99.48453608247422,1.0,1.0,0.0,,,,,,,,,,0
61,QUOTA,True,5,ADIEU,Y---Y,5,5,LLM,HUANG,-GY--,4,4,VOI,LUKAS,-G-Y-,4.0,4.0,VOI,BURQA,-G-YG,3.0,3.0,CSS_TRUE,QUOTA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,115,97.95700834961804,115,29,74.78260869565217,29.0,9.0,68.96551724137932,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,0
62,MOURN,True,3,CRANE,-Y-Y-,5,5,LLM,MORIN,GGY-G,2,2,VOI,MOURN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,32,99.43151536685023,32,1,96.875,1.0,1.0,0.0,,,,,,,,,,0
63,PROMO,True,3,CRANE,-G---,4,4,LLM,BROTH,-GG--,3,3,VOI,PROMO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,93,98.34784153490853,93,23,75.26881720430107,23.0,1.0,95.65217391304348,,,,,,,,,,0
64,CASTE,True,2,CRANE,G-Y-G,3,3,LLM,CASTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,,,,,,,,,,,,,0
65,CAPRI,True,4,CRANE,GYY--,4,4,LLM,CARLA,GGY--,3,3,VOI,CAIRO,GGYG-,2.0,2.0,VOI,CAPRI,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,23,99.5914016699236,23,3,86.95652173913044,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
66,ALIAS,True,4,CRANE,--Y--,5,5,LLM,ATOLL,G--Y-,4,4,VOI,ALPHA,GG--Y,3.0,3.0,VOI,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,448,92.04121513590336,448,8,98.21428571428572,8.0,2.0,75.0,2.0,1.0,50.0,,,,,,,0
67,PADDY,True,4,CRANE,--Y--,5,5,LLM,ALWAY,Y---G,4,4,VOI,PATSY,GG--G,2.0,2.0,VOI,PADDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,448,92.04121513590336,448,31,93.08035714285714,31.0,2.0,93.5483870967742,2.0,1.0,50.0,,,,,,,0
68,BLOBS,True,5,CRANE,-----,5,5,LLM,FOULS,-Y-YG,4,4,VOI,GLOWS,-GG-G,2.0,2.0,VOI,SLOTS,-GG-G,2.0,2.0,CSS_TRUE,BLOBS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,540,90.4068218155978,540,12,97.77777777777776,12.0,3.0,75.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
69,DILLY,True,5,CRANE,-----,5,5,LLM,BLOBS,-Y---,5,5,VOI,LIZZY,YG--G,3.0,3.0,VOI,DIMLY,GG-GG,1.0,1.0,CSS_TRUE,DILLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,540,90.4068218155978,540,37,93.14814814814817,37.0,9.0,75.67567567567568,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,0
70,GUTSY,True,4,CRANE,-----,5,5,LLM,MOULD,--Y--,5,5,VOI,BUSTS,-GYY-,4.0,3.0,VOI,GUTSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,540,90.4068218155978,540,36,93.33333333333331,36.0,2.0,94.44444444444444,2.0,1.0,50.0,,,,,,,0
71,TABOR,True,5,CRANE,-YY--,5,5,LLM,PARTY,-GYY-,4,4,VOI,TATAR,GG--G,2.0,2.0,VOI,TAHIR,GG--G,2.0,2.0,CSS_TRUE,TABOR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,227,95.96731213359388,227,8,96.47577092511013,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
72,INLAY,True,4,CRANE,--YY-,5,5,LLM,SANTA,-YY--,5,4,VOI,LOGAN,Y--GY,4.0,4.0,VOI,INLAY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,225,96.00284242316576,225,34,84.88888888888889,34.0,1.0,97.05882352941175,1.0,1.0,0.0,,,,,,,0
73,AHHHH,True,4,CRANE,--Y--,5,5,LLM,PASTA,-Y---,5,5,VOI,ALIBI,G----,4.0,4.0,VOI,AHHHH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,448,92.04121513590336,448,40,91.07142857142856,40.0,2.0,95.0,2.0,1.0,50.0,,,,,,,0
74,ROUEN,True,4,CRANE,-Y-YY,5,4,LLM,SENOR,-YYYY,5,5,VOI,ROGEN,GG-GG,1.0,1.0,VOI,ROUEN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,55,99.02291703677383,55,3,94.54545454545456,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
75,BUENA,True,4,CRANE,--YGY,4,4,LLM,SENNA,-Y-GG,3,3,VOI,ELENA,--GGG,2.0,2.0,VOI,BUENA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,12,99.78681826256884,12,3,75.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
76,MENON,True,4,CRANE,---YY,5,5,LLM,DENIS,-GG--,3,3,VOI,MENLO,GGG-Y,2.0,2.0,VOI,MENON,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,173,96.9266299520341,173,10,94.21965317919076,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
77,TRASK,True,4,CRANE,-GG--,3,3,LLM,WRATH,-GGY-,3,3,VOI,KRAFT,YGG-Y,3.0,3.0,VOI,TRASK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,51,99.09397761591757,51,11,78.43137254901961,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
78,CASIO,True,3,CRANE,G-Y--,4,4,LLM,CUPPA,G---Y,4,4,VOI,CASIO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,33,99.41375022206432,33,19,42.42424242424242,19.0,1.0,94.73684210526316,,,,,,,,,,0
79,VOILA,True,5,CRANE,--Y--,5,5,LLM,ALPHA,-Y--G,4,4,VOI,VULVA,G-Y-G,3.0,3.0,VOI,VIOLA,GYYGG,2.0,2.0,CSS_TRUE,VOILA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,448,92.04121513590336,448,22,95.08928571428572,22.0,2.0,90.9090909090909,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
80,AURAL,True,4,CRANE,-YY--,5,4,LLM,RATIO,YY---,5,5,VOI,BURMA,-GG-Y,3.0,3.0,VOI,AURAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,227,95.96731213359388,227,18,92.0704845814978,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
81,LEGER,False,6,CRANE,-Y--Y,5,5,LLM,JERKS,-GY--,4,4,VOI,DETER,-G-GG,2.0,2.0,VOI,FEVER,-G-GG,2.0,2.0,CSS_TRUE,MEYER,-G-GG,2.0,2.0,CSS_TRUE,LEPER,GG-GG,1.0,1.0,CSS_TRUE,5629,269,95.22117605258484,269,39,85.50185873605948,39.0,10.0,74.35897435897436,10.0,6.0,40.0,6.0,3.0,50.0,3.0,1.0,66.66666666666666,0
