game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
21,GWGW,True,4,RYGB,1B0W,VOI,108,WYWW,1B1W,LLM,12,OWGW,3B0W,LLM,1,GWGW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,GORB,0B1W,VOI,152,RYWY,1B1W,LLM,33,YYGG,2B0W,LLM,4,YWWG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,False,2,WGRY,0B3W,VOI,136,BYWR,1B2W,LLM,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,OBGW,1B1W,VOI,252,YBOB,0B2W,LLM,43,RYGO,0B3W,LLM,6,OGYY,3B0W,LLM,1,OGYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,4,WORG,1B1W,VOI,252,YOOW,0B2W,LLM,43,WBGY,1B1W,LLM,7,WYYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,WYOG,2B1W,VOI,48,OYRG,1B1W,LLM,16,WYGW,2B0W,LLM,5,WYYO,1B2W,LLM,1,BYOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,WROG,2B0W,VOI,96,GBOG,1B1W,LLM,24,BROO,1B1W,LLM,4,RRBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,6,OGWB,1B1W,VOI,252,BBWY,0B2W,LLM,39,YYOB,2B0W,LLM,5,GYGB,3B0W,LLM,2,RYGB,2B2W,LLM,1,GYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,
29,ORRG,True,4,OGBR,1B2W,VOI,132,OYRG,3B0W,LLM,4,OWRG,3B0W,LLM,2,ORRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,RBWO,0B2W,VOI,312,OGBY,2B1W,LLM,16,OGYW,1B1W,LLM,4,YGBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,5,RWOY,0B2W,VOI,312,GGRW,1B2W,LLM,22,GRYG,1B1W,LLM,5,OGWG,1B1W,LLM,2,GBWR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,GYBW,0B2W,VOI,312,YWYY,0B0W,LLM,52,BBRG,1B3W,LLM,2,RBGB,2B2W,LLM,1,BRGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,4,OBRW,2B0W,VOI,96,RWRW,2B0W,LLM,12,RBRY,1B1W,LLM,3,YGRW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,3,RYGW,2B2W,VOI,6,RGYW,1B3W,LLM,4,RWGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,ORWG,0B1W,VOI,152,YYGY,2B1W,LLM,9,YGBY,1B1W,LLM,5,YYYR,3B0W,LLM,2,YYYO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,RGOY,1B1W,VOI,252,GWOB,1B0W,LLM,21,RRYB,2B1W,LLM,2,RYBB,1B1W,LLM,1,RWYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,YOBW,2B0W,VOI,96,YBBR,3B0W,LLM,6,YGBR,2B0W,LLM,2,YBBY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,False,2,RYGO,0B2W,VOI,312,GBRB,1B1W,LLM,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,False,4,RGYO,0B2W,VOI,312,ORBW,1B3W,LLM,5,BORW,1B3W,LLM,2,OWRB,0B4W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,False,2,OBYW,0B2W,VOI,312,BGGY,1B2W,LLM,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,YROB,0B3W,VOI,136,ROBW,2B1W,LLM,11,RGBO,3B0W,LLM,1,RBBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,ORBY,1B2W,VOI,132,YOBW,0B2W,LLM,38,GRYO,1B1W,LLM,5,BROB,0B3W,LLM,1,OBRO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,6,YBWO,0B2W,VOI,312,ORGB,1B0W,LLM,22,OOOY,0B1W,LLM,8,BYBB,0B1W,LLM,3,WRYW,3B0W,LLM,2,WRYR,4B0W,LLM,1,,,,,,,,,,,,,,,,
44,GGRY,True,5,ORGW,0B2W,VOI,312,BWWO,0B0W,LLM,21,RGYR,1B2W,LLM,3,YGRG,2B2W,LLM,1,GGRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,False,3,OGBW,0B1W,VOI,152,GYRR,1B1W,LLM,33,YWYR,2B0W,LLM,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,3,BRWO,0B4W,VOI,9,RBOW,2B2W,LLM,4,ROBW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,BGOY,1B1W,VOI,252,RWGY,0B2W,LLM,57,YROR,0B0W,LLM,7,GGBW,2B1W,LLM,1,WGBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,YOGW,1B0W,VOI,108,ROOR,3B0W,LLM,6,ROOB,2B2W,LLM,1,BOOR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,6,YRBO,0B2W,VOI,312,GYOG,1B1W,LLM,50,GWRY,2B0W,LLM,5,GGRB,0B0W,LLM,2,OWOY,3B0W,LLM,1,WWOY,4B0W,LLM,1,,,,,,,,,,,,,,,,
50,WWGR,False,1,WRGB,2B1W,VOI,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,GBOR,1B0W,VOI,108,WYWR,0B1W,LLM,18,GGGY,0B1W,LLM,4,YBYB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,False,2,GBYR,2B0W,VOI,96,GBWW,2B1W,LLM,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,WBRG,0B2W,VOI,312,GGYB,1B1W,LLM,53,BRYO,0B2W,LLM,11,GOWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,YGBW,0B2W,VOI,312,BORG,0B2W,LLM,60,GWGR,0B2W,LLM,7,WRWB,1B1W,LLM,1,RYWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,False,2,OYGR,0B2W,VOI,312,YGBW,0B2W,LLM,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,RGWY,0B0W,VOI,16,BBOO,2B2W,LLM,4,BOOB,2B2W,LLM,2,BOBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,GBOR,0B3W,VOI,136,RWBO,1B1W,LLM,26,RGYB,2B1W,LLM,3,ROYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,BRYO,0B3W,VOI,136,YBRY,0B2W,LLM,30,ROGB,2B1W,LLM,4,ROBW,1B3W,LLM,1,RWOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,GRYW,0B1W,VOI,152,YBBO,1B0W,LLM,14,OOGO,2B2W,LLM,1,OGOO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,GYOR,1B1W,VOI,252,BWGR,0B1W,LLM,31,YBOO,3B0W,LLM,2,YBOB,3B0W,LLM,1,YBOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,False,2,ORGB,1B0W,VOI,108,RRWY,1B0W,LLM,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,3,OWRG,1B0W,VOI,108,BRRR,1B1W,LLM,4,YYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,6,WGBO,0B2W,VOI,312,YWGG,3B0W,LLM,10,YWGR,2B0W,LLM,3,GWGG,2B0W,LLM,2,YOGG,3B0W,LLM,1,YBGG,4B0W,LLM,1,,,,,,,,,,,,,,,,
65,GWWY,False,2,YWOR,1B1W,VOI,252,BGOW,0B2W,LLM,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,2,BYOW,2B0W,VOI,96,BYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,6,ORGB,1B2W,VOI,132,RYGO,1B1W,LLM,24,RGWB,2B0W,LLM,4,ROOB,3B0W,LLM,3,RBOB,2B1W,LLM,1,RORB,4B0W,LLM,1,,,,,,,,,,,,,,,,
68,WOYW,True,5,RWGB,0B1W,VOI,152,GYYO,1B1W,LLM,30,YBBO,0B2W,LLM,9,OYOR,0B2W,LLM,1,WOYW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,WBGR,0B2W,VOI,312,RYBO,1B2W,LLM,36,GOBY,1B3W,LLM,1,GYOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,4,GBYO,0B2W,VOI,312,BRRY,1B1W,LLM,50,BGWR,0B4W,LLM,2,WRBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,BROY,0B2W,VOI,312,GGYR,1B2W,LLM,20,YGGB,1B2W,LLM,2,RGBG,0B2W,LLM,1,GYGO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,OGBR,1B2W,VOI,132,RGOW,0B2W,LLM,38,OBGY,3B0W,LLM,4,OBGO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,3,RYWO,1B0W,VOI,108,GWWB,0B0W,LLM,3,YYYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,GORY,0B2W,VOI,312,BGWO,1B0W,LLM,22,RYWR,2B0W,LLM,3,BYYR,3B0W,LLM,1,BYBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,ROGW,0B4W,VOI,9,GWRO,0B4W,LLM,4,ORWG,0B4W,LLM,1,WGOR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,False,1,BGWR,1B2W,VOI,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,6,RBYW,0B3W,VOI,136,BWRR,0B2W,LLM,30,GRBY,2B1W,LLM,4,WGBY,1B1W,LLM,2,YRBB,3B0W,LLM,1,YRBO,4B0W,LLM,1,,,,,,,,,,,,,,,,
78,RYGR,False,2,GRBW,0B2W,VOI,312,BYGG,2B0W,LLM,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,RBGO,0B3W,VOI,136,GRBW,0B3W,LLM,19,BGRR,3B0W,LLM,4,BGRY,3B0W,LLM,2,BGRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,4,GYBW,0B2W,VOI,312,WWOY,1B2W,LLM,20,YWRO,2B0W,LLM,1,BWWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,GRYW,1B1W,VOI,252,GWWB,0B1W,LLM,50,ORGR,0B1W,LLM,9,YYOW,3B0W,LLM,1,YOOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,WGOB,1B1W,VOI,252,YROW,0B1W,LLM,31,GGBR,0B2W,LLM,2,WWGG,1B0W,LLM,1,BYGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,6,YORG,0B3W,VOI,136,RGWO,1B1W,LLM,28,RYOB,3B0W,LLM,3,RYGB,2B0W,LLM,2,RYOR,3B0W,LLM,1,RYOY,4B0W,LLM,1,,,,,,,,,,,,,,,,
84,BRRR,False,2,GYBW,0B1W,VOI,152,ORWO,1B0W,LLM,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,False,2,OYWR,0B2W,VOI,312,RGYB,0B3W,LLM,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,ORBG,0B1W,VOI,152,YWGY,1B0W,LLM,14,WWRW,1B1W,LLM,1,BWWB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,OBGY,1B1W,VOI,252,YGYY,1B0W,LLM,69,BWBY,2B0W,LLM,4,RWOY,1B1W,LLM,1,BRRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,RBYG,0B1W,VOI,152,YYOO,0B2W,LLM,9,OOGW,2B0W,LLM,2,OOBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,ORBY,0B3W,VOI,136,BWRO,0B2W,LLM,29,RYOG,0B3W,LLM,5,GBYR,2B0W,LLM,1,YOYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,BYRO,1B3W,VOI,8,RYOB,0B4W,LLM,3,BOYR,0B4W,LLM,2,YRBO,0B4W,LLM,1,OBRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,False,2,YWBR,0B2W,VOI,312,WYWO,1B0W,LLM,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,4,WGRY,1B1W,VOI,252,YYRR,2B0W,LLM,16,YBRB,2B2W,LLM,1,BYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,False,2,WRGY,0B2W,VOI,312,BWRW,2B0W,LLM,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,6,GBWO,0B1W,VOI,152,YYRG,0B2W,LLM,21,RRYW,3B0W,LLM,3,RRYB,2B0W,LLM,2,RWYW,2B2W,LLM,1,WRYW,4B0W,LLM,1,,,,,,,,,,,,,,,,
95,BBWO,True,5,YBWR,2B0W,VOI,96,YBGY,1B0W,LLM,26,WBWO,3B0W,LLM,4,WBWB,2B1W,LLM,1,BBWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,4,WORB,1B0W,VOI,108,WGGW,2B0W,LLM,9,YGGB,1B1W,LLM,2,WYGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,6,BGYW,0B2W,VOI,312,YWRY,0B1W,LLM,53,OBGR,1B3W,LLM,4,RBOG,1B3W,LLM,2,ROGB,0B4W,LLM,1,ORBG,4B0W,LLM,1,,,,,,,,,,,,,,,,
98,WYGG,True,5,RBGY,1B1W,VOI,252,BWGW,1B1W,LLM,38,YBOW,0B2W,LLM,11,WRGO,2B0W,LLM,1,WYGG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,ORBY,0B2W,VOI,312,GBYW,0B2W,LLM,64,YYWR,1B0W,LLM,12,YGGO,1B2W,LLM,1,YOOG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,False,5,YRBO,1B1W,VOI,252,GOBG,0B1W,LLM,56,YGRW,1B0W,LLM,8,BRRR,0B1W,LLM,3,YBYB,3B0W,LLM,2,,,,,,,,,,,,,,,,,,,,
