game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
38,YGYB,True,6,OWYG,1B1W,VOI,252,BORG,0B2W,LLM,57,OBOW,0B1W,LLM,10,GWGR,0B1W,LLM,4,RYYO,1B1W,LLM,1,YGYB,4B0W,LLM,1,,,,,,,,,,,,,,,,
39,WOBR,True,5,WRGO,1B2W,VOI,132,GYWO,0B2W,LLM,38,WGBR,3B0W,LLM,2,WGRR,2B0W,LLM,1,WOBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,GOBY,0B3W,VOI,136,WBYG,1B2W,LLM,20,YBWO,0B2W,LLM,5,BYGG,3B0W,LLM,1,BYRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,GRWB,0B2W,VOI,312,WYRY,0B1W,LLM,58,YOBG,1B1W,LLM,15,OWOG,0B1W,LLM,1,RBBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,7,RBWO,2B1W,VOI,48,RBOR,1B2W,LLM,9,RWRO,2B0W,LLM,7,GBRO,3B0W,LLM,3,BBRO,3B0W,LLM,2,YBRO,3B0W,LLM,1,OBRO,4B0W,LLM,1,,,,,,,,,,,,
43,WRYR,True,6,BYWG,0B2W,VOI,312,YRGY,1B1W,LLM,67,RWOY,0B3W,LLM,8,YBRO,0B2W,LLM,3,WRYW,3B0W,LLM,1,WRYR,4B0W,LLM,1,,,,,,,,,,,,,,,,
44,GGRY,True,4,RWBG,0B2W,VOI,312,OBOW,0B0W,LLM,21,GYGR,1B3W,LLM,1,GGRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,BRGW,0B1W,VOI,152,OOBB,0B0W,LLM,21,WWYY,1B1W,LLM,7,YGYG,3B0W,LLM,1,YYYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,YWGB,0B2W,VOI,312,WYWO,0B2W,LLM,52,OBBW,2B1W,LLM,2,ROBW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,BYGO,0B2W,VOI,312,GWYW,0B2W,LLM,41,WRBG,2B1W,LLM,3,WORG,1B1W,LLM,1,WGBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,WYRG,0B1W,VOI,152,BBBW,1B0W,LLM,39,GBGO,0B2W,LLM,9,OOBR,2B2W,LLM,1,BOOR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,6,YOBR,0B2W,VOI,312,GYWB,0B2W,LLM,60,OBGG,0B1W,LLM,6,RGRY,1B0W,LLM,2,BWRW,1B1W,LLM,1,WWOY,4B0W,LLM,1,,,,,,,,,,,,,,,,
50,WWGR,True,5,OGWY,0B2W,VOI,312,GYRR,1B1W,LLM,52,YYGB,1B0W,LLM,7,YOOR,1B0W,LLM,1,WWGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,YGOR,1B0W,VOI,108,WGBB,1B1W,LLM,24,YBBY,2B2W,LLM,1,YBYB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,4,WBGO,2B0W,VOI,96,WBYY,2B0W,LLM,21,WBBW,2B1W,LLM,2,WBWR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,WYOR,0B3W,VOI,136,RORY,2B0W,LLM,22,ROWB,2B0W,LLM,5,RGWY,2B1W,LLM,1,GOWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,3,WBGO,1B1W,VOI,252,WYOR,1B3W,LLM,2,RYWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,4,BGRY,1B2W,VOI,132,GBRG,1B1W,LLM,27,GROY,1B1W,LLM,6,RBYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,4,ORWY,2B1W,VOI,48,ORYB,1B2W,LLM,10,OORY,0B2W,LLM,1,BRWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,BOGR,2B0W,VOI,96,BRYR,1B0W,LLM,26,BGGW,1B0W,LLM,4,BOBB,3B0W,LLM,2,BOBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,BOYR,2B1W,VOI,48,BOGY,1B2W,LLM,10,BYYO,1B1W,LLM,2,ROYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,ROGW,1B2W,VOI,132,GYRW,0B2W,LLM,38,RGBO,1B2W,LLM,8,ORGO,0B2W,LLM,3,RWOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,WYRO,1B0W,VOI,108,RBRG,0B1W,LLM,26,WGGW,1B0W,LLM,3,OOGO,2B2W,LLM,1,OGOO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,3,YWOG,2B0W,VOI,96,YOOB,2B1W,LLM,6,YBOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,OYRB,1B0W,VOI,108,GWRR,1B0W,LLM,16,GYGG,3B0W,LLM,2,GYGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,6,ORYB,1B2W,VOI,132,OYRW,2B0W,LLM,10,OBRG,1B1W,LLM,5,RYRB,3B0W,LLM,2,BYRB,3B0W,LLM,1,YYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,
64,YBGG,True,6,YRGW,2B0W,VOI,96,YRBO,1B1W,LLM,28,YBWW,2B0W,LLM,7,YOOW,1B0W,LLM,3,YBGB,3B0W,LLM,2,YBGG,4B0W,LLM,1,,,,,,,,,,,,,,,,
65,GWWY,True,5,WRBY,1B1W,VOI,252,BGBW,0B2W,LLM,40,GYWY,3B0W,LLM,2,GOWY,3B0W,LLM,1,GWWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,WGRY,0B3W,VOI,136,GYBW,1B2W,LLM,21,GBYR,1B3W,LLM,1,BYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,GWYR,0B1W,VOI,152,BOWW,1B1W,LLM,30,BYOO,0B2W,LLM,2,ROBB,3B0W,LLM,1,RORB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,6,RYOW,1B2W,VOI,132,YROG,0B2W,LLM,38,ROWO,1B1W,LLM,13,WYWR,1B2W,LLM,2,RWYR,1B1W,LLM,1,WOYW,4B0W,LLM,1,,,,,,,,,,,,,,,,
69,GYOB,True,2,OYBG,1B3W,VOI,8,GYOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,6,WGRO,1B2W,VOI,132,RGOR,0B2W,LLM,43,GYWO,0B2W,LLM,10,WRGG,3B0W,LLM,3,WRGB,2B2W,LLM,1,WRBG,4B0W,LLM,1,,,,,,,,,,,,,,,,
71,GYGO,False,1,WYGO,3B0W,VOI,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,3,GRYO,1B1W,VOI,252,GYGB,1B1W,LLM,49,OBGO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,ORYW,1B0W,VOI,108,RRGG,0B0W,LLM,24,WBBW,0B0W,LLM,2,OOOO,0B0W,LLM,1,YYYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,4,WGOR,1B0W,VOI,108,WYBY,2B0W,LLM,12,RYBR,3B0W,LLM,1,BYBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,WYGR,2B1W,VOI,48,WYRB,1B1W,LLM,16,WRGO,1B3W,LLM,1,WGOR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,ORBG,2B0W,VOI,96,OYBB,1B1W,LLM,24,ORYY,1B0W,LLM,2,BRBW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,OYRW,0B3W,VOI,136,YBWO,2B1W,LLM,11,YBOR,1B3W,LLM,2,YRBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,WOGR,2B0W,VOI,96,BOGO,1B0W,LLM,26,GYGR,3B0W,LLM,4,GGGR,2B0W,LLM,2,RYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,4,YGRB,2B1W,VOI,48,GBRB,1B2W,LLM,9,YRBB,0B2W,LLM,4,BGRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,WRYG,0B1W,VOI,152,OGBB,0B2W,LLM,21,BOWO,3B0W,LLM,3,BOWW,2B2W,LLM,1,BWWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,BWRG,0B1W,VOI,152,OYWO,0B4W,LLM,2,WOOY,2B2W,LLM,1,YOOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,OWRB,1B0W,VOI,108,GYRR,1B1W,LLM,14,OYGG,2B0W,LLM,2,YYGB,3B0W,LLM,1,BYGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,OYRG,1B2W,VOI,132,RYGB,2B0W,LLM,10,RYYO,2B2W,LLM,1,RYOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,WOBG,0B1W,VOI,152,GRRY,2B0W,LLM,21,ORRR,3B0W,LLM,2,ORRO,2B0W,LLM,1,BRRR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,4,GRWB,0B3W,VOI,136,YBRG,1B2W,LLM,20,WYBG,1B3W,LLM,3,WBGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,6,ORYB,1B0W,VOI,108,YGYG,0B0W,LLM,24,OOWW,1B1W,LLM,5,WWWB,3B0W,LLM,2,WBWB,2B2W,LLM,1,BWWB,4B0W,LLM,1,,,,,,,,,,,,,,,,
87,BRRY,True,2,OWBG,0B1W,VOI,152,BRRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,WBRY,0B1W,VOI,152,OGBO,2B1W,LLM,11,ORGO,1B1W,LLM,2,OOBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,6,WBOR,1B1W,VOI,252,WGRY,0B2W,LLM,57,GBWW,0B0W,LLM,7,YROO,1B2W,LLM,2,ORYR,2B1W,LLM,1,YOYR,4B0W,LLM,1,,,,,,,,,,,,,,,,
90,OBRY,True,6,YOGB,0B3W,VOI,136,GYBG,0B2W,LLM,33,WGYO,0B2W,LLM,5,OBOY,3B0W,LLM,3,BBOY,2B1W,LLM,1,OBRY,4B0W,LLM,1,,,,,,,,,,,,,,,,
91,GBRO,True,5,OGYW,0B2W,VOI,312,GYRG,2B0W,LLM,32,WYRY,1B0W,LLM,9,GORR,2B1W,LLM,2,GBRO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,3,RYOB,2B1W,VOI,48,GYRB,3B0W,LLM,3,BYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,6,BYRG,3B0W,VOI,20,BRRG,3B0W,LLM,4,BORG,3B0W,LLM,3,BWRG,3B0W,LLM,2,BGRG,3B0W,LLM,1,BBRG,4B0W,LLM,1,,,,,,,,,,,,,,,,
94,WRYW,True,3,WYRB,1B2W,VOI,132,YROB,1B1W,LLM,24,WRYW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,6,WGBR,0B2W,VOI,312,YBYW,1B1W,LLM,50,GBGY,1B0W,LLM,4,OBWO,3B0W,LLM,2,OBWB,2B2W,LLM,1,BBWO,4B0W,LLM,1,,,,,,,,,,,,,,,,
96,WYGY,True,5,GWOY,1B2W,VOI,132,GBYW,0B3W,LLM,23,WGWY,2B1W,LLM,2,WRGY,3B0W,LLM,1,WYGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,BRWO,1B2W,VOI,132,RBGO,0B4W,LLM,4,BORG,1B3W,LLM,2,ORBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,WGBO,1B1W,VOI,252,WBRB,1B0W,LLM,34,WWOW,1B0W,LLM,5,WYGG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,False,4,BGOW,1B1W,VOI,252,GYOR,1B2W,LLM,21,WGYR,0B2W,LLM,7,YROB,2B0W,LLM,3,,,,,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,6,OGWB,0B1W,VOI,152,GRRY,1B0W,LLM,14,WWYY,2B0W,LLM,5,WWRW,0B0W,LLM,4,BYYY,2B2W,LLM,1,YBYY,4B0W,LLM,1,,,,,,,,,,,,,,,,
