game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
13,TRUTH,True,4,GEESE,-----,5,5,LLM_RERANK,BITCH,--Y-G,4,4,LLM_RERANK,MOUTH,--GGG,2.0,2.0,LLM_RERANK,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1591,71.73565464558536,1591,13,99.18290383406662,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
14,FIRED,True,2,LURID,--GYG,3,3,LLM_RERANK,FIRED,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,,5629,7,99.87564398649847,7,1,85.71428571428571,,,,,,,,,,,,,0
15,FOLKS,True,6,BYLAW,--G--,4,4,LLM_RERANK,ISLET,-YG--,4,4,LLM_RERANK,COLDS,-GG-G,2.0,2.0,LLM_RERANK,SOLOS,-GG-G,2.0,2.0,LLM_RERANK,POLLS,-GG-G,2.0,2.0,LLM_RERANK,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,5629,143,97.45958429561202,143,14,90.2097902097902,14.0,4.0,71.42857142857143,4.0,3.0,25.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
16,CHILE,True,6,WARDS,-----,5,5,LLM_RERANK,TOXIC,---YY,5,5,LLM_RERANK,CHIMP,GGG--,2.0,2.0,LLM_RERANK,CHILL,GGGG-,1.0,1.0,LLM_RERANK,CHILI,GGGG-,1.0,1.0,LLM_RERANK,CHILE,GGGGG,0.0,0.0,CSS_TRUE,5629,789,85.98330076390123,789,45,94.29657794676804,45.0,9.0,80.0,9.0,2.0,77.77777777777779,2.0,1.0,50.0,1.0,1.0,0.0,0
17,BLACK,True,5,GRATE,--G--,4,4,LLM_RERANK,ADAMS,--G--,4,4,LLM_RERANK,CHAIN,Y-G--,4.0,4.0,LLM_RERANK,FLACK,-GGGG,1.0,1.0,LLM_RERANK,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,164,97.08651625510748,164,28,82.92682926829268,28.0,3.0,89.28571428571429,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
18,GRANT,True,2,TREES,YG---,4,4,LLM_RERANK,GRANT,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,,5629,30,99.4670456564221,30,1,96.66666666666669,,,,,,,,,,,,,0
19,MEALS,True,4,PORTE,----Y,5,5,LLM_RERANK,WIELD,--YG-,4,4,LLM_RERANK,HEALY,-GGG-,2.0,2.0,LLM_RERANK,MEALS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,586,89.58962515544502,586,17,97.09897610921502,17.0,2.0,88.23529411764706,2.0,1.0,50.0,,,,,,,0
20,CREAM,True,4,SCOLD,-Y---,5,5,LLM_RERANK,CRICK,GG---,3,3,LLM_RERANK,CRANE,GGY-Y,3.0,3.0,LLM_RERANK,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,273,95.1501154734411,273,19,93.04029304029304,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
21,AWAKE,True,4,MENSA,-Y--Y,5,5,LLM_RERANK,TRADE,--G-G,3,3,LLM_RERANK,PHAGE,--G-G,3.0,3.0,LLM_RERANK,AWAKE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,272,95.16788061822704,272,11,95.95588235294116,11.0,5.0,54.54545454545454,5.0,1.0,80.0,,,,,,,0
22,OCCUR,True,4,GUESS,-Y---,5,5,LLM_RERANK,CYMRU,Y--YY,5,4,LLM_RERANK,INCUR,--GGG,2.0,2.0,LLM_RERANK,OCCUR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,154,97.26416770296676,154,4,97.4025974025974,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
23,YEARS,False,6,ROCCO,Y----,5,5,LLM_RERANK,GRADE,-YG-Y,4,4,LLM_RERANK,MEARS,-GGGG,1.0,1.0,LLM_RERANK,PEARS,-GGGG,1.0,1.0,LLM_RERANK,BEARS,-GGGG,1.0,1.0,LLM_RERANK,TEARS,-GGGG,1.0,1.0,LLM_RERANK,5629,934,83.40735476994138,934,18,98.07280513918629,18.0,9.0,50.0,9.0,8.0,11.11111111111111,8.0,7.0,12.5,7.0,6.0,14.285714285714285,0
24,GRADE,True,3,SAGES,-YYY-,5,4,LLM_RERANK,GREAT,GGYY-,3,3,LLM_RERANK,GRADE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,28,99.50257594599395,28,5,82.14285714285714,5.0,1.0,80.0,,,,,,,,,,0
25,CHILL,True,3,HELMS,Y-Y--,5,4,LLM_RERANK,CHILI,GGGG-,1,1,LLM_RERANK,CHILL,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,31,99.44928051163618,31,2,93.5483870967742,2.0,1.0,50.0,,,,,,,,,,0
26,FLOOD,True,5,SIEGE,-----,5,5,LLM_RERANK,BLOND,-GG-G,2,2,LLM_RERANK,LLOYD,-GG-G,2.0,2.0,LLM_RERANK,CLOUD,-GG-G,2.0,2.0,LLM_RERANK,FLOOD,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,999,82.25262035885592,999,5,99.4994994994995,5.0,3.0,40.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
27,APPLY,True,4,PAYER,YYY--,5,5,LLM_RERANK,SOAPY,--YYG,4,4,LLM_RERANK,APTLY,GG-GG,1.0,1.0,LLM_RERANK,APPLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,4,99.92893942085628,4,3,25.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
28,SMILE,True,4,TWEEN,--Y--,5,5,LLM_RERANK,GLOVE,-Y--G,4,4,LLM_RERANK,CHILE,--GGG,2.0,2.0,LLM_RERANK,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,605,89.25208740451235,605,34,94.3801652892562,34.0,1.0,97.05882352941175,1.0,1.0,0.0,,,,,,,0
29,KNOCK,True,3,SHINS,---Y-,5,5,LLM_RERANK,NANCE,Y--G-,4,4,LLM_RERANK,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,422,92.50310890033754,422,1,99.76303317535546,1.0,1.0,0.0,,,,,,,,,,0
30,SLEEP,True,4,TRIAL,----Y,5,5,LLM_RERANK,BLUFF,-G---,4,4,LLM_RERANK,GLOOM,-G---,4.0,4.0,LLM_RERANK,SLEEP,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,292,94.81257772250844,292,37,87.32876712328768,37.0,9.0,75.67567567567568,9.0,1.0,88.88888888888889,,,,,,,0
31,BRICK,True,5,TWICE,--GG-,3,3,LLM_RERANK,SLICK,--GGG,2,2,LLM_RERANK,CRICK,-GGGG,1.0,1.0,LLM_RERANK,PRICK,-GGGG,1.0,1.0,LLM_RERANK,BRICK,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,18,99.68022739385326,18,8,55.55555555555556,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
32,WROTE,True,4,RIGHT,Y---Y,5,5,LLM_RERANK,SORTA,-YYG-,4,4,LLM_RERANK,PROTO,-GGG-,2.0,2.0,LLM_RERANK,WROTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,163,97.1042813998934,163,2,98.77300613496932,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
33,RATED,True,6,FLACK,--Y--,5,5,LLM_RERANK,OPERA,--YYY,5,5,LLM_RERANK,HAREM,-GYG-,3.0,3.0,LLM_RERANK,SAUER,-G-GY,3.0,3.0,LLM_RERANK,RAGED,GG-GG,1.0,1.0,LLM_RERANK,RATED,GGGGG,0.0,0.0,LLM_RERANK,5629,1013,82.0039083318529,1013,86,91.51036525172756,86.0,23.0,73.25581395348837,23.0,4.0,82.6086956521739,4.0,2.0,50.0,2.0,1.0,50.0,0
34,ALERT,True,3,BREAK,-YGY-,4,4,LLM_RERANK,AVERY,G-GG-,2,2,LLM_RERANK,ALERT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,0
35,CAGES,True,6,TERRE,-Y---,5,5,LLM_RERANK,ELDON,Y----,5,5,LLM_RERANK,MUSES,---GG,3.0,3.0,LLM_RERANK,HAVES,-G-GG,2.0,2.0,LLM_RERANK,PAGES,-GGGG,1.0,1.0,LLM_RERANK,CAGES,GGGGG,0.0,0.0,LLM_RERANK,5629,533,90.5311778290993,533,94,82.36397748592871,94.0,34.0,63.82978723404256,34.0,14.0,58.82352941176471,14.0,2.0,85.71428571428571,2.0,1.0,50.0,0
36,TEDDY,True,4,LYELL,-YY--,5,5,LLM_RERANK,YEARN,YG---,4,4,LLM_RERANK,DEITY,YG-YG,3.0,3.0,LLM_RERANK,TEDDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,146,97.40628886125424,146,18,87.67123287671232,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
37,COLES,True,5,SOAPY,YG---,4,4,LLM_RERANK,BOSON,-GY--,4,4,LLM_RERANK,FOLDS,-GG-G,2.0,2.0,LLM_RERANK,HOLES,-GGGG,1.0,1.0,LLM_RERANK,COLES,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,211,96.25155445016875,211,93,55.92417061611374,93.0,8.0,91.39784946236558,8.0,3.0,62.5,3.0,1.0,66.66666666666666,,,,0
38,HWANG,True,4,MIXES,-----,5,5,LLM_RERANK,ROACH,--G-Y,4,4,LLM_RERANK,GHANA,YYGG-,3.0,3.0,LLM_RERANK,HWANG,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,945,83.21193817729615,945,10,98.94179894179894,10.0,2.0,80.0,2.0,1.0,50.0,,,,,,,0
39,WRATH,True,6,VARUN,-YY--,5,5,LLM_RERANK,ATARI,-YGY-,4,4,LLM_RERANK,TRACY,YGG--,3.0,3.0,LLM_RERANK,GRATE,-GGG-,2.0,2.0,LLM_RERANK,PRATT,-GGG-,2.0,2.0,LLM_RERANK,WRATH,GGGGG,0.0,0.0,LLM_RERANK,5629,288,94.88363830165216,288,24,91.66666666666666,24.0,7.0,70.83333333333334,7.0,3.0,57.14285714285714,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
40,MACHO,True,5,BLEND,-----,5,5,LLM_RERANK,GRAYS,--Y--,5,5,LLM_RERANK,AFOOT,Y-Y--,5.0,4.0,LLM_RERANK,CACAO,-GG-G,2.0,2.0,LLM_RERANK,MACHO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1088,80.67152247290815,1088,77,92.92279411764706,77.0,10.0,87.01298701298701,10.0,1.0,90.0,1.0,1.0,0.0,,,,0
41,LOPEZ,True,5,ALARM,-Y---,5,5,LLM_RERANK,LOUGH,GG---,3,3,LLM_RERANK,LOLOL,GG---,3.0,3.0,LLM_RERANK,LOVES,GG-G-,2.0,2.0,LLM_RERANK,LOPEZ,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,433,92.3076923076923,433,28,93.53348729792148,28.0,17.0,39.285714285714285,17.0,2.0,88.23529411764706,2.0,1.0,50.0,,,,0
42,GOODY,True,6,BRASS,-----,5,5,LLM_RERANK,LUCKY,----G,4,4,LLM_RERANK,MONTY,-G--G,3.0,3.0,LLM_RERANK,HOPPY,-G--G,3.0,3.0,LLM_RERANK,FOGGY,-GY-G,3.0,3.0,LLM_RERANK,GOODY,GGGGG,0.0,0.0,LLM_RERANK,5629,972,82.73227926807604,972,78,91.9753086419753,78.0,13.0,83.33333333333334,13.0,9.0,30.76923076923077,9.0,3.0,66.66666666666666,3.0,1.0,66.66666666666666,0
43,BROTH,True,4,AZTEC,--Y--,5,5,LLM_RERANK,THUNK,YY---,5,5,LLM_RERANK,FROTH,-GGGG,1.0,1.0,LLM_RERANK,BROTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,308,94.52833540593356,308,31,89.93506493506493,31.0,1.0,96.7741935483871,1.0,1.0,0.0,,,,,,,0
44,VERDE,True,5,TALON,-----,5,5,LLM_RERANK,BIRCH,--G--,4,4,LLM_RERANK,PERKS,-GG--,3.0,3.0,LLM_RERANK,MERGE,-GG-G,2.0,2.0,LLM_RERANK,VERDE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,648,88.48818617871736,648,39,93.98148148148148,39.0,9.0,76.92307692307693,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,0
45,TAMED,True,4,DERBY,YY---,5,5,LLM_RERANK,PUKED,---GG,3,3,LLM_RERANK,SITED,--YGG,3.0,3.0,LLM_RERANK,TAMED,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,198,96.48250133238588,198,67,66.16161616161617,67.0,5.0,92.53731343283582,5.0,1.0,80.0,,,,,,,0
46,LEAFS,True,6,LIVES,G--YG,3,3,LLM_RERANK,LEXUS,GG--G,2,2,LLM_RERANK,LEEDS,GG--G,2.0,2.0,LLM_RERANK,LEAPS,GGG-G,1.0,1.0,LLM_RERANK,LEANS,GGG-G,1.0,1.0,LLM_RERANK,LEAFS,GGGGG,0.0,0.0,LLM_RERANK,5629,10,99.82234855214072,10,9,10.0,9.0,5.0,44.44444444444444,5.0,3.0,40.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
47,YACHT,True,3,CADIZ,YG---,4,4,LLM_RERANK,LACEY,-GG-Y,3,3,LLM_RERANK,YACHT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,66,98.82750044412862,66,1,98.48484848484848,1.0,1.0,0.0,,,,,,,,,,0
48,MESSY,True,4,EMORY,YY--G,4,4,LLM_RERANK,MILEY,G--YG,3,3,LLM_RERANK,MEATY,GG--G,2.0,2.0,LLM_RERANK,MESSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,4,99.92893942085628,4,2,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
49,RYDER,True,6,STOUT,-----,5,5,LLM_RERANK,CHIME,----Y,5,5,LLM_RERANK,LABEL,---G-,4.0,4.0,LLM_RERANK,GREED,-Y-GY,4.0,4.0,LLM_RERANK,DWYER,Y-YGG,3.0,3.0,LLM_RERANK,RYDER,GGGGG,0.0,0.0,CSS_TRUE,5629,1491,73.51216912417836,1491,257,82.76324614352784,257.0,28.0,89.10505836575877,28.0,2.0,92.85714285714286,2.0,1.0,50.0,1.0,1.0,0.0,0
50,MOTIF,True,4,CHEWS,-----,5,5,LLM_RERANK,VIRAL,-Y---,5,5,LLM_RERANK,INUIT,---GY,4.0,4.0,LLM_RERANK,MOTIF,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1182,79.00159886303074,1182,41,96.53130287648054,41.0,1.0,97.5609756097561,1.0,1.0,0.0,,,,,,,0
51,RAVEN,True,4,MIMIC,-----,5,5,LLM_RERANK,GENRE,-YYY-,5,5,LLM_RERANK,ENROL,YYY--,5.0,5.0,LLM_RERANK,RAVEN,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,2795,50.34642032332564,2795,21,99.24865831842575,21.0,9.0,57.14285714285714,9.0,1.0,88.88888888888889,,,,,,,0
52,REICH,False,6,INDEX,Y--Y-,5,5,LLM_RERANK,PETIT,-G-Y-,4,4,LLM_RERANK,BEIGE,-GG--,3.0,3.0,LLM_RERANK,WEILL,-GG--,3.0,3.0,LLM_RERANK,KEIRA,-GGY-,3.0,3.0,LLM_RERANK,REISS,GGG--,2.0,2.0,LLM_RERANK,5629,203,96.3936756084562,203,26,87.192118226601,26.0,14.0,46.15384615384615,14.0,9.0,35.714285714285715,9.0,2.0,77.77777777777779,2.0,1.0,50.0,0
53,ICONS,True,4,TACOS,--YYG,4,3,LLM_RERANK,CODES,YY--G,4,3,LLM_RERANK,BLOCS,--GYG,3.0,3.0,LLM_RERANK,ICONS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,27,99.52034109077988,27,2,92.5925925925926,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
54,SILKY,True,5,PROVO,-----,5,5,LLM_RERANK,EXIST,--YY-,5,5,LLM_RERANK,SUSHI,G---Y,4.0,4.0,LLM_RERANK,SILLY,GGG-G,1.0,1.0,LLM_RERANK,SILKY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,2146,61.875999289394215,2146,107,95.01397949673812,107.0,12.0,88.78504672897196,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,0
55,CARVE,True,5,SANTA,-G---,4,4,LLM_RERANK,MAXIM,-G---,4,4,LLM_RERANK,BARED,-GGY-,3.0,3.0,LLM_RERANK,FARCE,-GGYG,2.0,2.0,LLM_RERANK,CARVE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,302,94.63492627464912,302,190,37.086092715231786,190.0,9.0,95.26315789473684,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,0
56,LAGER,True,5,NAIVE,-G--Y,4,4,LLM_RERANK,WARES,-GYG-,3,3,LLM_RERANK,TATER,-G-GG,2.0,2.0,LLM_RERANK,EAGER,-GGGG,1.0,1.0,LLM_RERANK,LAGER,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,204,96.37591046367028,204,43,78.92156862745098,43.0,28.0,34.883720930232556,28.0,2.0,92.85714285714286,2.0,1.0,50.0,,,,0
57,JERKS,True,5,ALBUM,-----,5,5,LLM_RERANK,RHINE,Y---Y,5,5,LLM_RERANK,SEVER,YG--Y,4.0,4.0,LLM_RERANK,PERKS,-GGGG,1.0,1.0,LLM_RERANK,JERKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1400,75.128797299698,1400,111,92.07142857142856,111.0,3.0,97.2972972972973,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
58,LOTUS,True,3,LASER,G-Y--,4,4,LLM_RERANK,LIFTS,G--YG,3,3,LLM_RERANK,LOTUS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,24,99.57363652513769,24,1,95.83333333333334,1.0,1.0,0.0,,,,,,,,,,0
59,LACEY,True,4,AZURE,Y---Y,5,5,LLM_RERANK,LEAFY,GYY-G,3,3,LLM_RERANK,LANEY,GG-GG,1.0,1.0,LLM_RERANK,LACEY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,336,94.03091135192751,336,2,99.40476190476193,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
60,TUDOR,True,4,VALET,----Y,5,5,LLM_RERANK,TORCH,GYY--,4,4,LLM_RERANK,TUTOR,GG-GG,1.0,1.0,LLM_RERANK,TUDOR,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,260,95.3810623556582,260,7,97.3076923076923,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
61,QUOTA,True,5,WILDE,-----,5,5,LLM_RERANK,RUMOR,-G-Y-,4,4,LLM_RERANK,GUANO,-GY-Y,4.0,4.0,LLM_RERANK,OUTTA,YG-GG,2.0,2.0,LLM_RERANK,QUOTA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1197,78.73512169124179,1197,6,99.49874686716792,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
62,MOURN,True,3,VISIT,-----,5,5,LLM_RERANK,MACON,G--YG,3,3,LLM_RERANK,MOURN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1734,69.19523894119737,1734,1,99.94232987312571,1.0,1.0,0.0,,,,,,,,,,0
63,PROMO,True,5,TRAIT,-G---,4,4,LLM_RERANK,GREER,-G---,4,4,LLM_RERANK,DRUMS,-G-G-,3.0,3.0,LLM_RERANK,FROMM,-GGG-,2.0,2.0,LLM_RERANK,PROMO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,127,97.7438266121869,127,45,64.56692913385827,45.0,2.0,95.55555555555556,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
64,CASTE,True,4,SPENT,Y-Y-Y,5,5,LLM_RERANK,THOSE,Y--YG,4,4,LLM_RERANK,WASTE,-GGGG,1.0,1.0,LLM_RERANK,CASTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,74,98.68537928584118,74,2,97.2972972972973,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
65,CAPRI,True,4,EVADE,--Y--,5,5,LLM_RERANK,AMISH,Y-Y--,5,5,LLM_RERANK,TALIB,-G-Y-,4.0,4.0,LLM_RERANK,CAPRI,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,985,82.50133238585894,985,67,93.1979695431472,67.0,3.0,95.52238805970148,3.0,1.0,66.66666666666666,,,,,,,0
66,ALIAS,True,5,LINDY,YY---,5,4,LLM_RERANK,FLIRT,-GG--,3,3,LLM_RERANK,ALIKE,GGG--,2.0,2.0,LLM_RERANK,ALIBI,GGG--,2.0,2.0,LLM_RERANK,ALIAS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,149,97.35299342689645,149,26,82.5503355704698,26.0,3.0,88.46153846153845,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
