game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
38,HWANG,True,4,THEIR,-Y---,5,5,VOI_FROM_LLM,HUMAN,G--YY,4,3,VOI_FROM_LLM,HANDS,GYY--,4,3,VOI_FROM_LLM,HWANG,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
39,WRATH,True,3,THEIR,YY--Y,5,5,VOI_FROM_LLM,WORTH,G-YGG,2,2,VOI_FROM_LLM,WRATH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
40,MACHO,True,6,THEIR,-Y---,5,5,VOI_FROM_LLM,HAPPY,YG---,4,4,VOI_FROM_LLM,LAUGH,-G--Y,4,4,VOI_FROM_LLM,SASHA,-G-G-,3,3,VOI_FROM_LLM,NACHO,-GGGG,1,1,VOI_FROM_LLM,MACHO,GGGGG,0,0,VOI_FROM_LLM
41,LOPEZ,True,4,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,YY--Y,5,4,VOI_FROM_LLM,LOPES,GGGG-,1,1,VOI_FROM_LLM,LOPEZ,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
42,GOODY,True,4,THEIR,-----,5,5,VOI_FROM_LLM,WOULD,-G--Y,4,4,VOI_FROM_LLM,GOODS,GGGG-,1,1,VOI_FROM_LLM,GOODY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
43,BROTH,True,3,THEIR,YY--Y,5,5,VOI_FROM_LLM,WORTH,-YYGG,3,3,VOI_FROM_LLM,BROTH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
44,VERDE,True,5,THEIR,--Y-Y,5,5,VOI_FROM_LLM,LEARN,-G-Y-,4,4,VOI_FROM_LLM,SERVE,-GGYG,2,2,VOI_FROM_LLM,VERGE,GGG-G,1,1,VOI_FROM_LLM,VERDE,GGGGG,0,0,VOI_FROM_LLM,,,,,
45,TAMED,True,6,THEIR,G-Y--,4,4,VOI_FROM_LLM,TABLE,GG--Y,3,3,VOI_FROM_LLM,TAKEN,GG-G-,2,2,VOI_FROM_LLM,TAXES,GG-G-,2,2,VOI_FROM_LLM,TAPED,GG-GG,1,1,VOI_FROM_LLM,TAMED,GGGGG,0,0,VOI_FROM_LLM
46,LEAFS,True,5,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,-YG-Y,4,4,VOI_FROM_LLM,LEADS,GGG-G,1,1,VOI_FROM_LLM,LEAKS,GGG-G,1,1,VOI_FROM_LLM,LEAFS,GGGGG,0,0,VOI_FROM_LLM,,,,,
47,YACHT,True,3,THEIR,YY---,5,5,VOI_FROM_LLM,WATCH,-GYYY,4,3,VOI_FROM_LLM,YACHT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
48,MESSY,True,4,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,----Y,5,5,VOI_FROM_LLM,WOMEN,--YY-,5,5,VOI_FROM_LLM,MESSY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
49,RYDER,True,5,THEIR,--Y-G,4,4,VOI_FROM_LLM,POWER,---GG,3,3,VOI_FROM_LLM,LAYER,--YGG,3,3,VOI_FROM_LLM,CYBER,-G-GG,2,2,VOI_FROM_LLM,RYDER,GGGGG,0,0,VOI_FROM_LLM,,,,,
50,MOTIF,True,4,THEIR,Y--G-,4,4,VOI_FROM_LLM,VISIT,---GY,4,4,VOI_FROM_LLM,LATIN,--GG-,3,3,VOI_FROM_LLM,MOTIF,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
51,RAVEN,True,3,THEIR,--Y-Y,5,5,VOI_FROM_LLM,LEARN,-YYYG,4,4,VOI_FROM_LLM,RAVEN,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
52,REICH,True,3,THEIR,-YYYY,5,4,VOI_FROM_LLM,HIRED,YYYY-,5,5,VOI_FROM_LLM,REICH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
53,ICONS,True,4,THEIR,---Y-,5,5,VOI_FROM_LLM,BUILD,--Y--,5,5,VOI_FROM_LLM,SIMON,YY-YY,5,3,VOI_FROM_LLM,ICONS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
54,SILKY,True,5,THEIR,---Y-,5,5,VOI_FROM_LLM,USING,-YY--,5,4,VOI_FROM_LLM,SILLS,GGG--,2,2,VOI_FROM_LLM,SILVA,GGG--,2,2,VOI_FROM_LLM,SILKY,GGGGG,0,0,VOI_FROM_LLM,,,,,
55,CARVE,True,4,THEIR,--Y-Y,5,5,VOI_FROM_LLM,LEARN,-YYY-,5,4,VOI_FROM_LLM,CARES,GGGY-,2,2,VOI_FROM_LLM,CARVE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
56,LAGER,True,6,THEIR,--Y-G,4,4,VOI_FROM_LLM,POWER,---GG,3,3,VOI_FROM_LLM,LAUER,GG-GG,1,1,VOI_FROM_LLM,LAYER,GG-GG,1,1,VOI_FROM_LLM,LASER,GG-GG,1,1,VOI_FROM_LLM,LAGER,GGGGG,0,0,VOI_FROM_LLM
57,JERKS,True,4,THEIR,--Y-Y,5,5,VOI_FROM_LLM,LARGE,--G-Y,4,4,VOI_FROM_LLM,PERKY,-GGG-,2,2,VOI_FROM_LLM,JERKS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
58,LOTUS,True,3,THEIR,Y----,5,5,VOI_FROM_LLM,STUCK,YYY--,5,4,VOI_FROM_LLM,LOTUS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
59,LACEY,True,5,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,-YYYY,5,2,VOI_FROM_LLM,LACED,GGGG-,1,1,VOI_FROM_LLM,LACES,GGGG-,1,1,VOI_FROM_LLM,LACEY,GGGGG,0,0,VOI_FROM_LLM,,,,,
60,TUDOR,True,4,THEIR,G---G,3,3,VOI_FROM_LLM,TUTOR,GG-GG,1,1,VOI_FROM_LLM,TUMOR,GG-GG,1,1,VOI_FROM_LLM,TUDOR,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
61,QUOTA,True,3,THEIR,Y----,5,5,VOI_FROM_LLM,STOUT,-YGY-,4,4,VOI_FROM_LLM,QUOTA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
62,MOURN,True,4,THEIR,----Y,5,5,VOI_FROM_LLM,WORLD,-GY--,4,4,VOI_FROM_LLM,ROOMS,YG-Y-,4,4,VOI_FROM_LLM,MOURN,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
63,PROMO,True,5,THEIR,----Y,5,5,VOI_FROM_LLM,ROUND,YY---,5,4,VOI_FROM_LLM,GROWS,-GG--,3,3,VOI_FROM_LLM,PROOF,GGGY-,2,2,VOI_FROM_LLM,PROMO,GGGGG,0,0,VOI_FROM_LLM,,,,,
64,CASTE,True,5,THEIR,Y-Y--,5,5,VOI_FROM_LLM,STATE,Y-YGG,3,3,VOI_FROM_LLM,WASTE,-GGGG,1,1,VOI_FROM_LLM,PASTE,-GGGG,1,1,VOI_FROM_LLM,CASTE,GGGGG,0,0,VOI_FROM_LLM,,,,,
65,CAPRI,True,4,THEIR,---YY,5,5,VOI_FROM_LLM,DAIRY,-GYG-,3,3,VOI_FROM_LLM,MAORI,-G-GG,2,2,VOI_FROM_LLM,CAPRI,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
66,ALIAS,True,5,THEIR,---Y-,5,5,VOI_FROM_LLM,USING,-YG--,4,4,VOI_FROM_LLM,SKIPS,--G-G,3,3,VOI_FROM_LLM,MAILS,-YGYG,3,3,VOI_FROM_LLM,ALIAS,GGGGG,0,0,VOI_FROM_LLM,,,,,
67,PADDY,True,5,THEIR,-----,5,5,VOI_FROM_LLM,WOULD,----Y,5,5,VOI_FROM_LLM,CANDY,-G-GG,2,2,VOI_FROM_LLM,DADDY,-GGGG,1,1,VOI_FROM_LLM,PADDY,GGGGG,0,0,VOI_FROM_LLM,,,,,
68,BLOBS,True,6,THEIR,-----,5,5,VOI_FROM_LLM,COULD,-Y-Y-,5,5,VOI_FROM_LLM,BLOOM,GGG--,2,2,VOI_FROM_LLM,BLOWN,GGG--,2,2,VOI_FROM_LLM,BLOGS,GGG-G,1,1,VOI_FROM_LLM,BLOBS,GGGGG,0,0,VOI_FROM_LLM
69,DILLY,False,6,THEIR,---Y-,5,5,VOI_FROM_LLM,USING,--Y--,5,5,VOI_FROM_LLM,BILLY,-GGGG,1,1,VOI_FROM_LLM,WILLY,-GGGG,1,1,VOI_FROM_LLM,LILLY,-GGGG,1,1,VOI_FROM_LLM,FILLY,-GGGG,1,1,VOI_FROM_LLM
70,GUTSY,True,3,THEIR,Y----,5,5,VOI_FROM_LLM,COAST,---GY,4,4,VOI_FROM_LLM,GUTSY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
71,TABOR,True,3,THEIR,G---G,3,3,VOI_FROM_LLM,TUMOR,G--GG,2,2,VOI_FROM_LLM,TABOR,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
72,INLAY,True,4,THEIR,---Y-,5,5,VOI_FROM_LLM,USING,--YY-,5,5,VOI_FROM_LLM,LINDA,YYY-Y,5,3,VOI_FROM_LLM,INLAY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
73,AHHHH,True,4,THEIR,-G---,4,4,VOI_FROM_LLM,SHALL,-GY--,4,4,VOI_FROM_LLM,AHMAD,GG---,3,3,VOI_FROM_LLM,AHHHH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
74,ROUEN,True,5,THEIR,--Y-Y,5,5,VOI_FROM_LLM,LARGE,--Y-Y,5,5,VOI_FROM_LLM,PEDRO,-Y-YY,5,5,VOI_FROM_LLM,ROSES,GG-G-,2,2,VOI_FROM_LLM,ROUEN,GGGGG,0,0,VOI_FROM_LLM,,,,,
75,BUENA,True,4,THEIR,--G--,4,4,VOI_FROM_LLM,SEEMS,--G--,4,4,VOI_FROM_LLM,CLEAN,--GYY,4,4,VOI_FROM_LLM,BUENA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
76,MENON,True,4,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,----Y,5,5,VOI_FROM_LLM,WOMEN,-YYYG,4,4,VOI_FROM_LLM,MENON,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
77,TRASK,True,3,THEIR,G---Y,4,4,VOI_FROM_LLM,TRACK,GGG-G,1,1,VOI_FROM_LLM,TRASK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
78,CASIO,True,4,THEIR,---G-,4,4,VOI_FROM_LLM,INDIA,---GY,4,4,VOI_FROM_LLM,BASIC,-GGGY,2,2,VOI_FROM_LLM,CASIO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
79,VOILA,True,5,THEIR,---Y-,5,5,VOI_FROM_LLM,USING,--G--,4,4,VOI_FROM_LLM,CLIMB,-YG--,4,4,VOI_FROM_LLM,DAILY,-YGG-,3,3,VOI_FROM_LLM,VOILA,GGGGG,0,0,VOI_FROM_LLM,,,,,
80,AURAL,True,5,THEIR,----Y,5,5,VOI_FROM_LLM,ROUND,Y-Y--,5,5,VOI_FROM_LLM,CURRY,-GG--,3,3,VOI_FROM_LLM,BURMA,-GG-Y,3,3,VOI_FROM_LLM,AURAL,GGGGG,0,0,VOI_FROM_LLM,,,,,
81,LEGER,True,6,THEIR,--Y-G,4,4,VOI_FROM_LLM,LOWER,G--GG,2,2,VOI_FROM_LLM,LAYER,G--GG,2,2,VOI_FROM_LLM,LEVER,GG-GG,1,1,VOI_FROM_LLM,LEPER,GG-GG,1,1,VOI_FROM_LLM,LEGER,GGGGG,0,0,VOI_FROM_LLM
82,DALLY,True,4,THEIR,-----,5,5,VOI_FROM_LLM,WOULD,---GY,4,4,VOI_FROM_LLM,BADLY,-GYGG,2,2,VOI_FROM_LLM,DALLY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
83,INIGO,True,4,THEIR,---Y-,5,5,VOI_FROM_LLM,USING,--GYY,4,4,VOI_FROM_LLM,ALIGN,--GGY,3,3,VOI_FROM_LLM,INIGO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
84,KRILL,True,5,THEIR,---YY,5,5,VOI_FROM_LLM,GIRLS,-YYG-,4,4,VOI_FROM_LLM,DRILL,-GGGG,1,1,VOI_FROM_LLM,BRILL,-GGGG,1,1,VOI_FROM_LLM,KRILL,GGGGG,0,0,VOI_FROM_LLM,,,,,
85,SNIDE,True,6,THEIR,--YY-,5,5,VOI_FROM_LLM,BEING,-YGY-,4,4,VOI_FROM_LLM,ANIME,-GG-G,2,2,VOI_FROM_LLM,KNIFE,-GG-G,2,2,VOI_FROM_LLM,SNIPE,GGG-G,1,1,VOI_FROM_LLM,SNIDE,GGGGG,0,0,VOI_FROM_LLM
86,LEWES,True,4,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,-Y--Y,5,4,VOI_FROM_LLM,LEVEL,GG-G-,2,2,VOI_FROM_LLM,LEWES,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
87,TAMER,True,6,THEIR,G-Y-G,3,3,VOI_FROM_LLM,TYLER,G--GG,2,2,VOI_FROM_LLM,TATER,GG-GG,1,1,VOI_FROM_LLM,TAPER,GG-GG,1,1,VOI_FROM_LLM,TAKER,GG-GG,1,1,VOI_FROM_LLM,TAMER,GGGGG,0,0,VOI_FROM_LLM
88,COTTA,True,3,THEIR,Y----,5,5,VOI_FROM_LLM,COAST,GGY-Y,3,3,VOI_FROM_LLM,COTTA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
89,CORBY,True,5,THEIR,----Y,5,5,VOI_FROM_LLM,ROUND,YG---,4,4,VOI_FROM_LLM,SORRY,-GG-G,2,2,VOI_FROM_LLM,FORAY,-GG-G,2,2,VOI_FROM_LLM,CORBY,GGGGG,0,0,VOI_FROM_LLM,,,,,
90,POLIS,True,5,THEIR,---G-,4,4,VOI_FROM_LLM,INDIA,---G-,4,4,VOI_FROM_LLM,LOUIS,YG-GG,2,2,VOI_FROM_LLM,SOLIS,-GGGG,1,1,VOI_FROM_LLM,POLIS,GGGGG,0,0,VOI_FROM_LLM,,,,,
91,ROXAS,False,6,THEIR,----Y,5,5,VOI_FROM_LLM,ROUND,GG---,3,3,VOI_FROM_LLM,ROLLS,GG--G,2,2,VOI_FROM_LLM,ROOMS,GG--G,2,2,VOI_FROM_LLM,ROCKS,GG--G,2,2,VOI_FROM_LLM,ROARS,GGY-G,2,2,VOI_FROM_LLM
92,RANCE,True,4,THEIR,--Y-Y,5,5,VOI_FROM_LLM,LEARN,-YYYY,5,5,VOI_FROM_LLM,RANGE,GGG-G,1,1,VOI_FROM_LLM,RANCE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
93,CARON,True,4,THEIR,----Y,5,5,VOI_FROM_LLM,WORLD,-YG--,4,4,VOI_FROM_LLM,CARGO,GGG-Y,2,2,VOI_FROM_LLM,CARON,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
94,SURYA,True,4,THEIR,----Y,5,5,VOI_FROM_LLM,ROUND,Y-Y--,5,5,VOI_FROM_LLM,CURRY,-GG-Y,3,3,VOI_FROM_LLM,SURYA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
95,AGGIE,True,6,THEIR,--YG-,4,4,VOI_FROM_LLM,MOVIE,---GG,3,3,VOI_FROM_LLM,JULIE,---GG,3,3,VOI_FROM_LLM,INDIE,---GG,3,3,VOI_FROM_LLM,ABBIE,G--GG,2,2,VOI_FROM_LLM,AGGIE,GGGGG,0,0,VOI_FROM_LLM
96,CAUSA,True,3,THEIR,-----,5,5,VOI_FROM_LLM,COULD,G-G--,3,3,VOI_FROM_LLM,CAUSA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
97,BAMBA,True,6,THEIR,-----,5,5,VOI_FROM_LLM,COULD,-----,5,5,VOI_FROM_LLM,JAPAN,-G-Y-,4,4,VOI_FROM_LLM,GAMMA,-GG-G,2,2,VOI_FROM_LLM,SAMBA,-GGGG,1,1,VOI_FROM_LLM,BAMBA,GGGGG,0,0,VOI_FROM_LLM
98,MAYNE,True,4,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,--Y-G,4,4,VOI_FROM_LLM,MAYBE,GGG-G,1,1,VOI_FROM_LLM,MAYNE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
99,BOGGS,True,4,THEIR,-----,5,5,VOI_FROM_LLM,WOULD,-G---,4,4,VOI_FROM_LLM,SONGS,-G-GG,2,2,VOI_FROM_LLM,BOGGS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
100,FINNS,True,4,THEIR,---Y-,5,5,VOI_FROM_LLM,USING,-YYG-,4,4,VOI_FROM_LLM,LIONS,-G-GG,2,2,VOI_FROM_LLM,FINNS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
