game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
11,YOUNG,True,3,HOUSE,-GG--,3,3,VOI_FROM_LLM,MOUND,-GGG-,2,2,VOI_FROM_LLM,YOUNG,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
12,MEANS,True,3,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,-G-YG,3,3,VOI_FROM_LLM,MEANS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
13,TRUTH,True,3,HOUSE,Y-G--,4,4,VOI_FROM_LLM,THUMP,GYG--,3,3,VOI_FROM_LLM,TRUTH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
14,FIRED,True,4,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,---GY,4,4,VOI_FROM_LLM,TIRED,-GGGG,1,1,VOI_FROM_LLM,FIRED,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
15,FOLKS,True,3,HOUSE,-G-Y-,4,4,VOI_FROM_LLM,LOOKS,YG-GG,2,2,VOI_FROM_LLM,FOLKS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
16,CHILE,True,4,HOUSE,Y---G,4,4,VOI_FROM_LLM,THERE,-G--G,3,3,VOI_FROM_LLM,WHALE,-G-GG,2,2,VOI_FROM_LLM,CHILE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
17,BLACK,True,5,HOUSE,-----,5,5,VOI_FROM_LLM,TRAIN,--G--,4,4,VOI_FROM_LLM,PLAZA,-GG--,3,3,VOI_FROM_LLM,FLACK,-GGGG,1,1,VOI_FROM_LLM,BLACK,GGGGG,0,0,VOI_FROM_LLM,,,,,
18,GRANT,True,3,HOUSE,-----,5,5,VOI_FROM_LLM,TRAIN,YGG-Y,3,3,VOI_FROM_LLM,GRANT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
19,MEALS,True,4,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,-G-YG,3,3,VOI_FROM_LLM,MEANS,GGG-G,1,1,VOI_FROM_LLM,MEALS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
20,CREAM,True,6,HOUSE,----Y,5,5,VOI_FROM_LLM,LEARN,-YYY-,5,4,VOI_FROM_LLM,BREAK,-GGG-,2,2,VOI_FROM_LLM,GREAT,-GGG-,2,2,VOI_FROM_LLM,DREAM,-GGGG,1,1,VOI_FROM_LLM,CREAM,GGGGG,0,0,VOI_FROM_LLM
21,AWAKE,True,5,THERE,----G,4,4,VOI_FROM_LLM,SINCE,----G,4,4,VOI_FROM_LLM,MAPLE,-Y--G,4,4,VOI_FROM_LLM,AWOKE,GG-GG,1,1,VOI_FROM_LLM,AWAKE,GGGGG,0,0,VOI_FROM_LLM,,,,,
22,OCCUR,True,3,HOUSE,-YY--,5,5,VOI_FROM_LLM,ABOUT,--YG-,4,4,VOI_FROM_LLM,OCCUR,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
23,YEARS,True,3,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,-G--G,3,3,VOI_FROM_LLM,YEARS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
24,GRADE,True,3,HOUSE,----G,4,4,VOI_FROM_LLM,PEACE,--G-G,3,3,VOI_FROM_LLM,GRADE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
25,CHILL,True,3,THERE,-G---,4,4,VOI_FROM_LLM,SHACK,-G-Y-,4,4,VOI_FROM_LLM,CHILL,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
26,FLOOD,True,4,THERE,-----,5,5,VOI_FROM_LLM,FOUND,GY--G,3,3,VOI_FROM_LLM,FLOYD,GGG-G,1,1,VOI_FROM_LLM,FLOOD,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
27,APPLY,True,4,HOUSE,-----,5,5,VOI_FROM_LLM,PARTY,YY--G,4,4,VOI_FROM_LLM,AMPLY,G-GGG,1,1,VOI_FROM_LLM,APPLY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
28,SMILE,True,3,THERE,----G,4,4,VOI_FROM_LLM,SINCE,GY--G,3,3,VOI_FROM_LLM,SMILE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
29,KNOCK,True,4,HOUSE,-Y---,5,5,VOI_FROM_LLM,ALONG,--GY-,4,4,VOI_FROM_LLM,BROWN,--G-Y,4,4,VOI_FROM_LLM,KNOCK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
30,SLEEP,True,4,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,GYG--,3,3,VOI_FROM_LLM,STEEP,G-GGG,1,1,VOI_FROM_LLM,SLEEP,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
31,BRICK,True,5,HOUSE,-----,5,5,VOI_FROM_LLM,TRAIN,-G-Y-,4,4,VOI_FROM_LLM,GRILL,-GG--,3,3,VOI_FROM_LLM,PRICK,-GGGG,1,1,VOI_FROM_LLM,BRICK,GGGGG,0,0,VOI_FROM_LLM,,,,,
32,WROTE,True,5,HOUSE,-Y--G,4,4,VOI_FROM_LLM,GLOBE,--G-G,3,3,VOI_FROM_LLM,PROVE,-GG-G,2,2,VOI_FROM_LLM,CRORE,-GG-G,2,2,VOI_FROM_LLM,WROTE,GGGGG,0,0,VOI_FROM_LLM,,,,,
33,RATED,True,4,HOUSE,----Y,5,5,VOI_FROM_LLM,LEARN,-YYY-,5,5,VOI_FROM_LLM,BREAK,-YYY-,5,5,VOI_FROM_LLM,RATED,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
34,ALERT,True,3,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,YY--Y,5,4,VOI_FROM_LLM,ALERT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
35,CAGES,True,6,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,-Y--G,4,4,VOI_FROM_LLM,GATES,YG-GG,2,2,VOI_FROM_LLM,PAGES,-GGGG,1,1,VOI_FROM_LLM,WAGES,-GGGG,1,1,VOI_FROM_LLM,CAGES,GGGGG,0,0,VOI_FROM_LLM
36,TEDDY,True,5,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,-G---,4,4,VOI_FROM_LLM,BEGIN,-G---,4,4,VOI_FROM_LLM,MECCA,-G---,4,4,VOI_FROM_LLM,TEDDY,GGGGG,0,0,VOI_FROM_LLM,,,,,
37,COLES,False,6,THERE,--Y--,5,5,VOI_FROM_LLM,BEING,-Y---,5,5,VOI_FROM_LLM,MAKES,---GG,3,3,VOI_FROM_LLM,LOSES,YG-GG,2,2,VOI_FROM_LLM,FOLES,-GGGG,1,1,VOI_FROM_LLM,POLES,-GGGG,1,1,VOI_FROM_LLM
38,HWANG,True,4,HOUSE,G----,4,4,VOI_FROM_LLM,HATCH,GY---,4,4,VOI_FROM_LLM,HIRAM,G--Y-,4,4,VOI_FROM_LLM,HWANG,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
39,WRATH,True,4,HOUSE,Y----,5,5,VOI_FROM_LLM,THINK,YY---,5,5,VOI_FROM_LLM,WATCH,GYY-G,3,2,VOI_FROM_LLM,WRATH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
40,MACHO,True,5,HOUSE,YY---,5,5,VOI_FROM_LLM,THROW,-Y-Y-,5,5,VOI_FROM_LLM,ALOHA,Y-YG-,4,4,VOI_FROM_LLM,NACHO,-GGGG,1,1,VOI_FROM_LLM,MACHO,GGGGG,0,0,VOI_FROM_LLM,,,,,
41,LOPEZ,True,5,THERE,--Y--,5,5,VOI_FROM_LLM,BEING,-Y---,5,5,VOI_FROM_LLM,MAKES,---G-,4,4,VOI_FROM_LLM,CODED,-G-G-,3,3,VOI_FROM_LLM,LOPEZ,GGGGG,0,0,VOI_FROM_LLM,,,,,
42,GOODY,True,4,HOUSE,-G---,4,4,VOI_FROM_LLM,GOING,GG---,3,3,VOI_FROM_LLM,GODLY,GGY-G,2,2,VOI_FROM_LLM,GOODY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
43,BROTH,True,4,HOUSE,YY---,5,5,VOI_FROM_LLM,THROW,YYYY-,5,4,VOI_FROM_LLM,FROTH,-GGGG,1,1,VOI_FROM_LLM,BROTH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
44,VERDE,True,5,HOUSE,----G,4,4,VOI_FROM_LLM,PEACE,-G--G,3,3,VOI_FROM_LLM,MERGE,-GG-G,2,2,VOI_FROM_LLM,VERVE,GGG-G,1,1,VOI_FROM_LLM,VERDE,GGGGG,0,0,VOI_FROM_LLM,,,,,
45,TAMED,True,3,THERE,G-Y--,4,4,VOI_FROM_LLM,TIMES,G-GG-,2,2,VOI_FROM_LLM,TAMED,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
46,LEAFS,False,6,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,-G--G,3,3,VOI_FROM_LLM,YEARS,-GG-G,2,2,VOI_FROM_LLM,LEANS,GGG-G,1,1,VOI_FROM_LLM,LEAPS,GGG-G,1,1,VOI_FROM_LLM,LEADS,GGG-G,1,1,VOI_FROM_LLM
47,YACHT,True,4,HOUSE,Y----,5,5,VOI_FROM_LLM,THINK,YY---,5,5,VOI_FROM_LLM,WATCH,-GYYY,4,3,VOI_FROM_LLM,YACHT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
48,MESSY,True,3,HOUSE,---GY,4,4,VOI_FROM_LLM,YEAST,YG-G-,3,3,VOI_FROM_LLM,MESSY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
49,RYDER,True,5,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,---GG,3,3,VOI_FROM_LLM,TIMER,---GG,3,3,VOI_FROM_LLM,PAGER,---GG,3,3,VOI_FROM_LLM,RYDER,GGGGG,0,0,VOI_FROM_LLM,,,,,
50,MOTIF,True,4,HOUSE,-G---,4,4,VOI_FROM_LLM,GOING,-GY--,4,4,VOI_FROM_LLM,TOXIC,YG-G-,3,3,VOI_FROM_LLM,MOTIF,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
51,RAVEN,True,4,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,--GGY,3,3,VOI_FROM_LLM,RIVEN,G-GGG,1,1,VOI_FROM_LLM,RAVEN,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
52,REICH,True,4,HOUSE,Y---Y,5,5,VOI_FROM_LLM,THEFT,-YY--,5,5,VOI_FROM_LLM,REACH,GG-GG,1,1,VOI_FROM_LLM,REICH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
53,ICONS,True,5,HOUSE,-Y-Y-,5,4,VOI_FROM_LLM,STORY,Y-G--,4,4,VOI_FROM_LLM,FLOWS,--G-G,3,3,VOI_FROM_LLM,AXONS,--GGG,2,2,VOI_FROM_LLM,ICONS,GGGGG,0,0,VOI_FROM_LLM,,,,,
54,SILKY,True,4,HOUSE,---Y-,5,5,VOI_FROM_LLM,STARS,G----,4,4,VOI_FROM_LLM,SKILL,GYYY-,4,3,VOI_FROM_LLM,SILKY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
55,CARVE,True,4,HOUSE,----G,4,4,VOI_FROM_LLM,PEACE,--YYG,4,4,VOI_FROM_LLM,CARTE,GGG-G,1,1,VOI_FROM_LLM,CARVE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
56,LAGER,True,6,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,G--GG,2,2,VOI_FROM_LLM,LAYER,GG-GG,1,1,VOI_FROM_LLM,LATER,GG-GG,1,1,VOI_FROM_LLM,LAKER,GG-GG,1,1,VOI_FROM_LLM,LAGER,GGGGG,0,0,VOI_FROM_LLM
57,JERKS,True,6,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,-G--G,3,3,VOI_FROM_LLM,YEARS,-G-YG,3,3,VOI_FROM_LLM,REINS,YG--G,3,3,VOI_FROM_LLM,PERKS,-GGGG,1,1,VOI_FROM_LLM,JERKS,GGGGG,0,0,VOI_FROM_LLM
58,LOTUS,True,5,THERE,Y----,5,5,VOI_FROM_LLM,STAND,YY---,5,5,VOI_FROM_LLM,BOOST,-G-YY,4,4,VOI_FROM_LLM,POTTS,-GG-G,2,2,VOI_FROM_LLM,LOTUS,GGGGG,0,0,VOI_FROM_LLM,,,,,
59,LACEY,True,5,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,G--G-,3,3,VOI_FROM_LLM,LIKEN,G--G-,3,3,VOI_FROM_LLM,LACED,GGGG-,1,1,VOI_FROM_LLM,LACEY,GGGGG,0,0,VOI_FROM_LLM,,,,,
60,TUDOR,True,5,HOUSE,-YY--,5,5,VOI_FROM_LLM,ABOUT,--YYY,5,5,VOI_FROM_LLM,TUTOR,GG-GG,1,1,VOI_FROM_LLM,TUMOR,GG-GG,1,1,VOI_FROM_LLM,TUDOR,GGGGG,0,0,VOI_FROM_LLM,,,,,
61,QUOTA,True,4,THERE,Y----,5,5,VOI_FROM_LLM,STAND,-YY--,5,5,VOI_FROM_LLM,FLOAT,--GYY,4,4,VOI_FROM_LLM,QUOTA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
62,MOURN,True,5,THERE,---G-,4,4,VOI_FROM_LLM,CURRY,-Y-G-,4,4,VOI_FROM_LLM,POURS,-GGG-,2,2,VOI_FROM_LLM,GOURD,-GGG-,2,2,VOI_FROM_LLM,MOURN,GGGGG,0,0,VOI_FROM_LLM,,,,,
63,PROMO,True,5,HOUSE,-Y---,5,5,VOI_FROM_LLM,ALONG,--G--,4,4,VOI_FROM_LLM,BROOD,-GGY-,3,3,VOI_FROM_LLM,PROVO,GGG-G,1,1,VOI_FROM_LLM,PROMO,GGGGG,0,0,VOI_FROM_LLM,,,,,
64,CASTE,True,5,HOUSE,---YG,4,4,VOI_FROM_LLM,STATE,Y-YGG,3,3,VOI_FROM_LLM,WASTE,-GGGG,1,1,VOI_FROM_LLM,PASTE,-GGGG,1,1,VOI_FROM_LLM,CASTE,GGGGG,0,0,VOI_FROM_LLM,,,,,
65,CAPRI,True,4,HOUSE,-----,5,5,VOI_FROM_LLM,PARTY,YGY--,4,4,VOI_FROM_LLM,CAPRA,GGGG-,1,1,VOI_FROM_LLM,CAPRI,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
66,ALIAS,True,4,HOUSE,---Y-,5,5,VOI_FROM_LLM,STARS,--Y-G,4,4,VOI_FROM_LLM,FALLS,-YY-G,4,3,VOI_FROM_LLM,ALIAS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
67,PADDY,True,5,THERE,-----,5,5,VOI_FROM_LLM,SMALL,--Y--,5,5,VOI_FROM_LLM,AUDIO,Y-G--,4,4,VOI_FROM_LLM,DADDY,-GGGG,1,1,VOI_FROM_LLM,PADDY,GGGGG,0,0,VOI_FROM_LLM,,,,,
68,BLOBS,True,6,HOUSE,-Y-Y-,5,4,VOI_FROM_LLM,STORY,Y-G--,4,4,VOI_FROM_LLM,BLOWS,GGG-G,1,1,VOI_FROM_LLM,BLOCS,GGG-G,1,1,VOI_FROM_LLM,BLOGS,GGG-G,1,1,VOI_FROM_LLM,BLOBS,GGGGG,0,0,VOI_FROM_LLM
69,DILLY,False,6,HOUSE,-----,5,5,VOI_FROM_LLM,TRAIN,---Y-,5,5,VOI_FROM_LLM,FILLY,-GGGG,1,1,VOI_FROM_LLM,BILLY,-GGGG,1,1,VOI_FROM_LLM,WILLY,-GGGG,1,1,VOI_FROM_LLM,LILLY,-GGGG,1,1,VOI_FROM_LLM
70,GUTSY,True,3,HOUSE,--YG-,4,4,VOI_FROM_LLM,FUSSY,-G-GG,2,2,VOI_FROM_LLM,GUTSY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
71,TABOR,True,4,HOUSE,-Y---,5,5,VOI_FROM_LLM,FRONT,-YY-Y,5,5,VOI_FROM_LLM,RATIO,YGY-Y,4,4,VOI_FROM_LLM,TABOR,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
72,INLAY,True,4,HOUSE,-----,5,5,VOI_FROM_LLM,TRAIN,--YYY,5,5,VOI_FROM_LLM,LINDA,YYY-Y,5,3,VOI_FROM_LLM,INLAY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
73,AHHHH,True,4,HOUSE,Y----,5,5,VOI_FROM_LLM,THINK,-G---,4,4,VOI_FROM_LLM,CHARD,-GY--,4,4,VOI_FROM_LLM,AHHHH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,VOI_FROM_LLM,ROUEN,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,VOI_FROM_LLM,QUEEN,-GG-Y,3,3,VOI_FROM_LLM,NUEVA,YGG-G,2,2,VOI_FROM_LLM,BUENA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
76,MENON,True,4,HOUSE,-Y--Y,5,5,VOI_FROM_LLM,OWNER,Y-GY-,4,4,VOI_FROM_LLM,XENON,-GGGG,1,1,VOI_FROM_LLM,MENON,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
77,TRASK,True,4,HOUSE,---G-,4,4,VOI_FROM_LLM,BLISS,---G-,4,4,VOI_FROM_LLM,PANSY,-Y-G-,4,4,VOI_FROM_LLM,TRASK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
78,CASIO,True,4,HOUSE,-Y-Y-,5,5,VOI_FROM_LLM,STORY,Y-Y--,5,5,VOI_FROM_LLM,OASIS,YGGG-,2,2,VOI_FROM_LLM,CASIO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
79,VOILA,True,3,HOUSE,-G---,4,4,VOI_FROM_LLM,GOING,-GG--,3,3,VOI_FROM_LLM,VOILA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
80,AURAL,True,6,HOUSE,--Y--,5,5,VOI_FROM_LLM,BUILD,-G-Y-,4,4,VOI_FROM_LLM,LUCKY,YG---,4,4,VOI_FROM_LLM,MURAL,-GGGG,1,1,VOI_FROM_LLM,RURAL,-GGGG,1,1,VOI_FROM_LLM,AURAL,GGGGG,0,0,VOI_FROM_LLM
81,LEGER,True,3,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,GG-GG,1,1,VOI_FROM_LLM,LEGER,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
82,DALLY,True,4,HOUSE,-----,5,5,VOI_FROM_LLM,PARTY,-G--G,3,3,VOI_FROM_LLM,DANDY,GG--G,2,2,VOI_FROM_LLM,DALLY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
83,INIGO,True,4,HOUSE,-Y---,5,5,VOI_FROM_LLM,FRONT,--YY-,5,5,VOI_FROM_LLM,ONION,YGG--,3,3,VOI_FROM_LLM,INIGO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
84,KRILL,True,5,THERE,---Y-,5,5,VOI_FROM_LLM,WORLD,--YG-,4,4,VOI_FROM_LLM,RALLY,Y-YG-,4,3,VOI_FROM_LLM,GRILL,-GGGG,1,1,VOI_FROM_LLM,KRILL,GGGGG,0,0,VOI_FROM_LLM,,,,,
85,SNIDE,True,5,HOUSE,---YG,4,4,VOI_FROM_LLM,STATE,G---G,3,3,VOI_FROM_LLM,SINCE,GYY-G,3,3,VOI_FROM_LLM,SPINE,G-GYG,2,2,VOI_FROM_LLM,SNIDE,GGGGG,0,0,VOI_FROM_LLM,,,,,
86,LEWES,True,6,HOUSE,---YY,5,5,VOI_FROM_LLM,SEEMS,-GY-G,3,3,VOI_FROM_LLM,GENES,-G-GG,2,2,VOI_FROM_LLM,REYES,-G-GG,2,2,VOI_FROM_LLM,FECES,-G-GG,2,2,VOI_FROM_LLM,LEWES,GGGGG,0,0,VOI_FROM_LLM
87,TAMER,True,6,HOUSE,----Y,5,5,VOI_FROM_LLM,LEVER,---GG,3,3,VOI_FROM_LLM,TIGER,G--GG,2,2,VOI_FROM_LLM,TAPER,GG-GG,1,1,VOI_FROM_LLM,TAKER,GG-GG,1,1,VOI_FROM_LLM,TAMER,GGGGG,0,0,VOI_FROM_LLM
88,COTTA,True,5,HOUSE,-G---,4,4,VOI_FROM_LLM,GOING,-G---,4,4,VOI_FROM_LLM,WORLD,-G---,4,4,VOI_FROM_LLM,TOKYO,YG---,4,4,VOI_FROM_LLM,COTTA,GGGGG,0,0,VOI_FROM_LLM,,,,,
89,CORBY,True,6,THERE,---Y-,5,5,VOI_FROM_LLM,WORLD,-GG--,3,3,VOI_FROM_LLM,CORPS,GGG--,2,2,VOI_FROM_LLM,CORNY,GGG-G,1,1,VOI_FROM_LLM,CORKY,GGG-G,1,1,VOI_FROM_LLM,CORBY,GGGGG,0,0,VOI_FROM_LLM
90,POLIS,False,6,HOUSE,-G-Y-,4,4,VOI_FROM_LLM,LOOKS,YG--G,3,3,VOI_FROM_LLM,GOALS,-G-YG,3,3,VOI_FROM_LLM,VOLTS,-GG-G,2,2,VOI_FROM_LLM,FOLDS,-GG-G,2,2,VOI_FROM_LLM,SOLIS,-GGGG,1,1,VOI_FROM_LLM
91,ROXAS,True,5,THERE,---Y-,5,5,VOI_FROM_LLM,WORLD,-GY--,4,4,VOI_FROM_LLM,ROBIN,GG---,3,3,VOI_FROM_LLM,ROOFS,GG--G,2,2,VOI_FROM_LLM,ROXAS,GGGGG,0,0,VOI_FROM_LLM,,,,,
92,RANCE,False,6,HOUSE,----G,4,4,VOI_FROM_LLM,PEACE,--YGG,3,3,VOI_FROM_LLM,LANCE,-GGGG,1,1,VOI_FROM_LLM,DANCE,-GGGG,1,1,VOI_FROM_LLM,VANCE,-GGGG,1,1,VOI_FROM_LLM,NANCE,-GGGG,1,1,VOI_FROM_LLM
93,CARON,True,5,HOUSE,-Y---,5,5,VOI_FROM_LLM,FRONT,-YYY-,5,3,VOI_FROM_LLM,BARON,-GGGG,1,1,VOI_FROM_LLM,AARON,-GGGG,1,1,VOI_FROM_LLM,CARON,GGGGG,0,0,VOI_FROM_LLM,,,,,
94,SURYA,True,5,HOUSE,--YY-,5,5,VOI_FROM_LLM,SUITS,GG---,3,3,VOI_FROM_LLM,SUGAR,GG-YY,3,3,VOI_FROM_LLM,SUPRA,GG-YG,2,2,VOI_FROM_LLM,SURYA,GGGGG,0,0,VOI_FROM_LLM,,,,,
95,AGGIE,True,4,HOUSE,----G,4,4,VOI_FROM_LLM,PEACE,--Y-G,4,4,VOI_FROM_LLM,ANGLE,G-G-G,2,2,VOI_FROM_LLM,AGGIE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
96,CAUSA,True,4,HOUSE,--GG-,3,3,VOI_FROM_LLM,TRUST,--GG-,3,3,VOI_FROM_LLM,GAUSS,-GGG-,2,2,VOI_FROM_LLM,CAUSA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
97,BAMBA,True,5,HOUSE,-----,5,5,VOI_FROM_LLM,TRAIN,--Y--,5,5,VOI_FROM_LLM,MADLY,YG---,4,4,VOI_FROM_LLM,GAMMA,-GG-G,2,2,VOI_FROM_LLM,BAMBA,GGGGG,0,0,VOI_FROM_LLM,,,,,
98,MAYNE,True,6,HOUSE,----G,4,4,VOI_FROM_LLM,PEACE,--Y-G,4,4,VOI_FROM_LLM,MAIZE,GG--G,2,2,VOI_FROM_LLM,MADGE,GG--G,2,2,VOI_FROM_LLM,MAYBE,GGG-G,1,1,VOI_FROM_LLM,MAYNE,GGGGG,0,0,VOI_FROM_LLM
99,BOGGS,True,5,HOUSE,-G-Y-,4,4,VOI_FROM_LLM,LOOKS,-G--G,3,3,VOI_FROM_LLM,COINS,-G--G,3,3,VOI_FROM_LLM,BOATS,GG--G,2,2,VOI_FROM_LLM,BOGGS,GGGGG,0,0,VOI_FROM_LLM,,,,,
100,FINNS,True,4,HOUSE,---Y-,5,5,VOI_FROM_LLM,STAND,Y--G-,4,4,VOI_FROM_LLM,KILNS,-G-GG,2,2,VOI_FROM_LLM,FINNS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
