game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
11,YOUNG,True,4,THINK,---G-,4,4,VOI_FROM_LLM,LEANS,---G-,4,4,VOI,BOUND,-GGG-,2,2,VOI,YOUNG,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
12,MEANS,True,4,THINK,---G-,4,4,VOI_FROM_LLM,FOUND,---G-,4,4,VOI_FROM_LLM,PLANE,--GGY,3,3,VOI_FROM_LLM,MEANS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
13,TRUTH,True,3,THINK,GY---,4,4,VOI_FROM_LLM,TORCH,G-Y-G,3,3,VOI,TRUTH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
14,FIRED,True,6,THINK,--Y--,5,5,VOI_FROM_LLM,MUSIC,---Y-,5,5,VOI_FROM_LLM,IDEAL,YYY--,5,4,VOI_FROM_LLM,RIDER,YGYG-,3,3,VOI_FROM_LLM,WIRED,-GGGG,1,1,VOI_FROM_LLM,FIRED,GGGGG,0,0,VOI_FROM_LLM
15,FOLKS,True,4,LANES,Y---G,4,4,VOI,FILMS,G-G-G,2,2,VOI_FROM_LLM,FOLDS,GGG-G,1,1,VOI_FROM_LLM,FOLKS,GGGGG,0,0,VOI,,,,,,,,,,
16,CHILE,True,4,EARLY,Y--G-,4,4,VOI_FROM_LLM,FIELD,-YYG-,4,4,VOI_FROM_LLM,WHILE,-GGGG,1,1,VOI_FROM_LLM,CHILE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
17,BLACK,True,4,THINK,----G,4,4,VOI_FROM_LLM,CLOAK,YG-YG,3,3,VOI,FLACK,-GGGG,1,1,VOI_FROM_LLM,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,4,THINK,Y--G-,4,4,VOI_FROM_LLM,STENT,---GG,3,3,VOI_FROM_LLM,FRONT,-G-GG,2,2,VOI_FROM_LLM,GRANT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
19,MEALS,True,6,QUITE,----Y,5,5,VOI_FROM_LLM,REPLY,-G-G-,3,3,VOI_FROM_LLM,DEALS,-GGGG,1,1,VOI_FROM_LLM,SEALS,-GGGG,1,1,VOI_FROM_LLM,HEALS,-GGGG,1,1,VOI_FROM_LLM,MEALS,GGGGG,0,0,VOI_FROM_LLM
20,CREAM,True,4,WORDS,--Y--,5,5,VOI_FROM_LLM,BRAIN,-GY--,4,4,VOI_FROM_LLM,GREAT,-GGG-,2,2,VOI_FROM_LLM,CREAM,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
21,AWAKE,True,3,VOWEL,--YY-,5,5,VOI_FROM_LLM,WEEKS,YY-G-,4,4,VOI_FROM_LLM,AWAKE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
22,OCCUR,True,4,THINK,-----,5,5,VOI_FROM_LLM,BASED,-----,5,5,VOI_FROM_LLM,COLOR,YY--G,4,4,VOI_FROM_LLM,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,
23,YEARS,True,5,THINK,-----,5,5,VOI_FROM_LLM,MARLO,-YY--,5,4,VOI,AREAS,YYY-G,4,3,VOI_FROM_LLM,READS,YGG-G,2,2,VOI_FROM_LLM,YEARS,GGGGG,0,0,VOI_FROM_LLM,,,,,
24,GRADE,True,4,THINK,-----,5,5,VOI_FROM_LLM,WORDS,--YG-,4,4,VOI_FROM_LLM,BRADY,-GGG-,2,2,VOI,GRADE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
25,CHILL,True,3,THINK,-GG--,3,3,VOI_FROM_LLM,SHILL,-GGGG,1,1,VOI_FROM_LLM,CHILL,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
26,FLOOD,True,5,THINK,-----,5,5,VOI_FROM_LLM,READY,---Y-,5,5,VOI,CLOUD,-GG-G,2,2,VOI_FROM_LLM,BLOOD,-GGGG,1,1,VOI_FROM_LLM,FLOOD,GGGGG,0,0,VOI_FROM_LLM,,,,,
27,APPLY,True,4,THINK,-----,5,5,VOI_FROM_LLM,EVERY,----G,4,4,VOI_FROM_LLM,MOLLY,---GG,3,3,VOI,APPLY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
28,SMILE,True,4,THREE,----G,4,4,VOI_FROM_LLM,PLACE,-Y--G,4,4,VOI_FROM_LLM,SOLVE,G-Y-G,3,3,VOI_FROM_LLM,SMILE,GGGGG,0,0,VOI,,,,,,,,,,
29,KNOCK,True,3,THINK,---YG,4,4,VOI_FROM_LLM,SNEAK,-G--G,3,3,VOI_FROM_LLM,KNOCK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
30,SLEEP,True,4,THINK,-----,5,5,VOI_FROM_LLM,APPLY,-Y-Y-,5,5,VOI,PULSE,Y-YYY,5,4,VOI_FROM_LLM,SLEEP,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
31,BRICK,True,2,THINK,--G-G,3,3,VOI_FROM_LLM,BRICK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
32,WROTE,True,4,THINK,Y----,5,5,VOI_FROM_LLM,START,-Y-Y-,5,5,VOI_FROM_LLM,PORTE,-YYGG,3,3,VOI,WROTE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
33,RATED,True,4,THINK,Y----,5,5,VOI_FROM_LLM,STUFF,-Y---,5,5,VOI_FROM_LLM,ACTOR,Y-G-Y,4,4,VOI_FROM_LLM,RATED,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
34,ALERT,True,3,THINK,Y----,5,5,VOI_FROM_LLM,START,--YGG,3,3,VOI_FROM_LLM,ALERT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
35,CAGES,False,6,CLOSE,G--YY,4,4,VOI_FROM_LLM,CITES,G--GG,2,2,VOI,CAKES,GG-GG,1,1,VOI,CASES,GG-GG,1,1,VOI_FROM_LLM,CARES,GG-GG,1,1,VOI_FROM_LLM,CAVES,GG-GG,1,1,VOI_FROM_LLM
36,TEDDY,True,4,THINK,G----,4,4,VOI_FROM_LLM,TRUST,G----,4,4,VOI_FROM_LLM,TODAY,G-G-G,2,2,VOI_FROM_LLM,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,
37,COLES,True,5,THINK,-----,5,5,VOI_FROM_LLM,EVERY,Y----,5,5,VOI_FROM_LLM,PLACE,-Y-YY,5,5,VOI_FROM_LLM,CELLS,GYG-G,2,2,VOI_FROM_LLM,COLES,GGGGG,0,0,VOI_FROM_LLM,,,,,
38,HWANG,True,4,THINK,-Y-G-,4,4,VOI_FROM_LLM,HYENA,G--GY,3,3,VOI,HUANG,G-GGG,1,1,VOI,HWANG,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
39,WRATH,True,4,THINK,YY---,5,5,VOI_FROM_LLM,DEATH,--GGG,2,2,VOI_FROM_LLM,SWATH,-YGGG,2,2,VOI,WRATH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
40,MACHO,True,3,THINK,-Y---,5,5,VOI_FROM_LLM,HORSE,YY---,5,5,VOI_FROM_LLM,MACHO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
41,LOPEZ,True,5,THINK,-----,5,5,VOI_FROM_LLM,EVERY,Y----,5,5,VOI_FROM_LLM,GAMES,---G-,4,4,VOI_FROM_LLM,DUPED,--GG-,3,3,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,
42,GOODY,True,6,STARS,-----,5,5,VOI_FROM_LLM,WHICH,-----,5,5,VOI_FROM_LLM,MODEL,-GY--,4,4,VOI_FROM_LLM,FOUND,-G--Y,4,4,VOI_FROM_LLM,DOGGY,YGY-G,3,3,VOI_FROM_LLM,GOODY,GGGGG,0,0,VOI_FROM_LLM
43,BROTH,True,5,STILL,-Y---,5,5,VOI_FROM_LLM,AFTER,--Y-Y,5,5,VOI_FROM_LLM,TRUNK,YG---,4,4,VOI_FROM_LLM,PROTO,-GGG-,2,2,VOI,BROTH,GGGGG,0,0,VOI_FROM_LLM,,,,,
44,VERDE,True,4,THINK,-----,5,5,VOI_FROM_LLM,CARES,--GY-,4,4,VOI_FROM_LLM,MERGE,-GG-G,2,2,VOI_FROM_LLM,VERDE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
45,TAMED,True,6,THINK,G----,4,4,VOI_FROM_LLM,TODAY,G-YY-,4,4,VOI_FROM_LLM,TRADE,G-YYY,4,3,VOI_FROM_LLM,TAXED,GG-GG,1,1,VOI_FROM_LLM,TAPED,GG-GG,1,1,VOI_FROM_LLM,TAMED,GGGGG,0,0,VOI_FROM_LLM
46,LEAFS,True,6,THEIR,--Y--,5,5,VOI_FROM_LLM,PLACE,-YG-Y,4,4,VOI_FROM_LLM,LEANS,GGG-G,1,1,VOI_FROM_LLM,LEADS,GGG-G,1,1,VOI_FROM_LLM,LEAKS,GGG-G,1,1,VOI_FROM_LLM,LEAFS,GGGGG,0,0,VOI_FROM_LLM
47,YACHT,True,4,THINK,YY---,5,5,VOI_FROM_LLM,SOUTH,---YY,5,5,VOI_FROM_LLM,ETHER,-YY--,5,5,VOI_FROM_LLM,YACHT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
48,MESSY,True,4,THINK,-----,5,5,VOI_FROM_LLM,EVERY,Y---G,4,4,VOI_FROM_LLM,CASEY,--GYG,3,3,VOI,MESSY,GGGGG,0,0,VOI,,,,,,,,,,
49,RYDER,True,6,THINK,-----,5,5,VOI_FROM_LLM,DEEMS,YY---,5,5,VOI,CURED,--YGY,4,4,VOI_FROM_LLM,ADDER,--GGG,2,2,VOI,ORDER,-YGGG,2,2,VOI_FROM_LLM,RYDER,GGGGG,0,0,VOI
50,MOTIF,True,4,AIRES,-Y---,5,5,VOI,THINK,Y-Y--,5,5,VOI_FROM_LLM,MUFTI,G-YYY,4,3,VOI,MOTIF,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
51,RAVEN,True,4,THINK,---Y-,5,5,VOI_FROM_LLM,GREEN,-Y-GG,3,3,VOI_FROM_LLM,ROUEN,G--GG,2,2,VOI,RAVEN,GGGGG,0,0,VOI,,,,,,,,,,
52,REICH,True,3,THINK,-YG--,4,4,VOI_FROM_LLM,HEIRS,YGGY-,3,3,VOI_FROM_LLM,REICH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
53,ICONS,True,3,THINK,--YG-,4,4,VOI_FROM_LLM,FINNS,-Y-GG,3,3,VOI_FROM_LLM,ICONS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
54,SILKY,True,3,THINK,--Y-Y,5,4,VOI_FROM_LLM,SILKS,GGGG-,1,1,VOI_FROM_LLM,SILKY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
55,CARVE,True,4,THINK,-----,5,5,VOI_FROM_LLM,BRAVO,-YYG-,4,4,VOI_FROM_LLM,LARVA,-GGG-,2,2,VOI_FROM_LLM,CARVE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
56,LAGER,False,6,THINK,-----,5,5,VOI_FROM_LLM,CARVE,-GY-Y,4,4,VOI,BADER,-G-GG,2,2,VOI,SAUER,-G-GG,2,2,VOI,EAGER,-GGGG,1,1,VOI_FROM_LLM,WAGER,-GGGG,1,1,VOI_FROM_LLM
57,JERKS,True,6,THINK,----Y,5,5,VOI_FROM_LLM,SMOKE,Y--GY,4,4,VOI_FROM_LLM,PEAKS,-G-GG,2,2,VOI_FROM_LLM,WEEKS,-G-GG,2,2,VOI_FROM_LLM,DECKS,-G-GG,2,2,VOI_FROM_LLM,JERKS,GGGGG,0,0,VOI_FROM_LLM
58,LOTUS,True,4,THINK,Y----,5,5,VOI_FROM_LLM,START,YY---,5,5,VOI_FROM_LLM,MEETS,---YG,4,4,VOI_FROM_LLM,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,
59,LACEY,True,5,STILL,---Y-,5,5,VOI_FROM_LLM,PLACE,-YYYY,5,2,VOI_FROM_LLM,CALEB,YGYG-,3,3,VOI_FROM_LLM,LACED,GGGG-,1,1,VOI_FROM_LLM,LACEY,GGGGG,0,0,VOI_FROM_LLM,,,,,
60,TUDOR,True,5,THINK,G----,4,4,VOI_FROM_LLM,TREAT,GY---,4,4,VOI_FROM_LLM,TURBO,GGY-Y,3,3,VOI_FROM_LLM,TUMOR,GG-GG,1,1,VOI_FROM_LLM,TUDOR,GGGGG,0,0,VOI_FROM_LLM,,,,,
61,QUOTA,True,4,THINK,Y----,5,5,VOI_FROM_LLM,AFTER,Y-Y--,5,5,VOI_FROM_LLM,COAST,-YY-Y,5,5,VOI_FROM_LLM,QUOTA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
62,MOURN,True,5,THINK,---Y-,5,5,VOI_FROM_LLM,SENSE,--Y--,5,5,VOI_FROM_LLM,ARGON,-Y-YG,4,4,VOI,BJORN,--YGG,3,3,VOI_FROM_LLM,MOURN,GGGGG,0,0,VOI_FROM_LLM,,,,,
63,PROMO,True,6,THINK,-----,5,5,VOI_FROM_LLM,EVERY,---Y-,5,5,VOI_FROM_LLM,PROWL,GGG--,2,2,VOI,PROUD,GGG--,2,2,VOI_FROM_LLM,PROOF,GGGY-,2,2,VOI_FROM_LLM,PROMO,GGGGG,0,0,VOI_FROM_LLM
64,CASTE,True,5,THINK,Y----,5,5,VOI_FROM_LLM,QUOTA,---GY,4,4,VOI,STATS,Y-YG-,4,4,VOI_FROM_LLM,WASTE,-GGGG,1,1,VOI_FROM_LLM,CASTE,GGGGG,0,0,VOI_FROM_LLM,,,,,
65,CAPRI,True,5,THINK,--Y--,5,5,VOI_FROM_LLM,MEDIA,---YY,5,5,VOI_FROM_LLM,BILAL,-Y-Y-,5,5,VOI,IRAQI,-YY-G,4,4,VOI_FROM_LLM,CAPRI,GGGGG,0,0,VOI_FROM_LLM,,,,,
66,ALIAS,True,5,THINK,--G--,4,4,VOI_FROM_LLM,DRIVE,--G--,4,4,VOI_FROM_LLM,BLISS,-GG-G,2,2,VOI,FLIPS,-GG-G,2,2,VOI_FROM_LLM,ALIAS,GGGGG,0,0,VOI,,,,,
67,PADDY,True,6,THINK,-----,5,5,VOI_FROM_LLM,FABLE,-G---,4,4,VOI,CARDS,-G-G-,3,3,VOI_FROM_LLM,MAZDA,-G-G-,3,3,VOI_FROM_LLM,DADDY,-GGGG,1,1,VOI_FROM_LLM,PADDY,GGGGG,0,0,VOI_FROM_LLM
68,BLOBS,True,5,THINK,-----,5,5,VOI_FROM_LLM,WOULD,-Y-Y-,5,5,VOI_FROM_LLM,ERROL,---YY,5,5,VOI,BLOGS,GGG-G,1,1,VOI_FROM_LLM,BLOBS,GGGGG,0,0,VOI_FROM_LLM,,,,,
69,DILLY,False,6,AIRES,-G---,4,4,VOI,CIVIC,-G---,4,4,VOI_FROM_LLM,FIGHT,-G---,4,4,VOI_FROM_LLM,MILKY,-GG-G,2,2,VOI,LILLY,-GGGG,1,1,VOI_FROM_LLM,NILLY,-GGGG,1,1,VOI_FROM_LLM
70,GUTSY,True,4,THINK,Y----,5,5,VOI_FROM_LLM,STATE,YY---,5,5,VOI_FROM_LLM,BOOST,---GY,4,4,VOI_FROM_LLM,GUTSY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
71,TABOR,True,4,THINK,G----,4,4,VOI_FROM_LLM,TERMS,G-Y--,4,4,VOI_FROM_LLM,TROUT,GYY--,4,4,VOI_FROM_LLM,TABOR,GGGGG,0,0,VOI,,,,,,,,,,
72,INLAY,True,3,THINK,--YY-,5,5,VOI_FROM_LLM,FINAL,-YYGY,4,3,VOI_FROM_LLM,INLAY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
73,AHHHH,True,5,THINK,-G---,4,4,VOI_FROM_LLM,CHEWS,-G---,4,4,VOI,GHOUL,-G---,4,4,VOI_FROM_LLM,AHMAD,GG---,3,3,VOI_FROM_LLM,AHHHH,GGGGG,0,0,VOI,,,,,
74,ROUEN,True,6,THERE,--YY-,5,5,VOI_FROM_LLM,READY,GY---,4,4,VOI_FROM_LLM,ROSES,GG-G-,2,2,VOI_FROM_LLM,ROGER,GG-G-,2,2,VOI_FROM_LLM,ROMEO,GG-G-,2,2,VOI_FROM_LLM,ROUEN,GGGGG,0,0,VOI_FROM_LLM
75,BUENA,True,5,THINK,---G-,4,4,VOI_FROM_LLM,LEANS,-YYG-,4,4,VOI,WAYNE,-Y-GY,4,4,VOI_FROM_LLM,ARENA,--GGG,2,2,VOI_FROM_LLM,BUENA,GGGGG,0,0,VOI,,,,,
76,MENON,True,4,AIRES,---Y-,5,5,VOI,BELOW,-G-G-,3,3,VOI_FROM_LLM,DEMON,-GYGG,2,2,VOI_FROM_LLM,MENON,GGGGG,0,0,VOI,,,,,,,,,,
77,TRASK,True,3,THINK,G---G,3,3,VOI_FROM_LLM,TWEAK,G--YG,3,3,VOI,TRASK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
78,CASIO,True,5,THINK,--Y--,5,5,VOI_FROM_LLM,RIVER,-Y---,5,5,VOI_FROM_LLM,QUASI,--YYY,5,3,VOI,BASIC,-GGGY,2,2,VOI_FROM_LLM,CASIO,GGGGG,0,0,VOI_FROM_LLM,,,,,
79,VOILA,True,4,THINK,--G--,4,4,VOI_FROM_LLM,DRIVE,--GY-,4,4,VOI_FROM_LLM,AVILA,-YGGG,2,2,VOI,VOILA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
80,AURAL,True,4,THINK,-----,5,5,VOI_FROM_LLM,EARLY,-YGY-,4,4,VOI_FROM_LLM,RURAL,-GGGG,1,1,VOI_FROM_LLM,AURAL,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
81,LEGER,True,4,THINK,-----,5,5,VOI_FROM_LLM,LOSER,G--GG,2,2,VOI_FROM_LLM,LAGER,G-GGG,1,1,VOI,LEGER,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
82,DALLY,True,6,THINK,-----,5,5,VOI_FROM_LLM,CLUES,-Y---,5,5,VOI_FROM_LLM,RALLY,-GGGG,1,1,VOI_FROM_LLM,WALLY,-GGGG,1,1,VOI_FROM_LLM,LALLY,-GGGG,1,1,VOI_FROM_LLM,DALLY,GGGGG,0,0,VOI_FROM_LLM
83,INIGO,True,4,THINK,--GY-,4,4,VOI_FROM_LLM,NEILL,Y-G--,4,4,VOI,UNION,-GGY-,3,3,VOI_FROM_LLM,INIGO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
84,KRILL,True,4,STAND,-----,5,5,VOI_FROM_LLM,CIVIL,-Y--G,4,4,VOI_FROM_LLM,WHIRL,--GYG,3,3,VOI_FROM_LLM,KRILL,GGGGG,0,0,VOI,,,,,,,,,,
85,SNIDE,True,4,THINK,--GY-,4,4,VOI_FROM_LLM,NOISE,Y-GYG,3,3,VOI_FROM_LLM,SNIPE,GGG-G,1,1,VOI,SNIDE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
86,LEWES,True,5,THINK,-----,5,5,VOI_FROM_LLM,EARLY,Y--Y-,5,5,VOI_FROM_LLM,SLOPE,YY--Y,5,4,VOI,WELDS,YGY-G,3,3,VOI_FROM_LLM,LEWES,GGGGG,0,0,VOI,,,,,
87,TAMER,True,5,THINK,G----,4,4,VOI_FROM_LLM,TODAY,G--Y-,4,4,VOI_FROM_LLM,TRACE,GYY-Y,4,3,VOI_FROM_LLM,TERRA,GYY-Y,4,4,VOI_FROM_LLM,TAMER,GGGGG,0,0,VOI_FROM_LLM,,,,,
88,COTTA,False,6,THINK,Y----,5,5,VOI_FROM_LLM,START,-YY-Y,5,5,VOI_FROM_LLM,PATTY,-YGG-,3,3,VOI_FROM_LLM,BETTA,--GGG,2,2,VOI_FROM_LLM,LOTTA,-GGGG,1,1,VOI_FROM_LLM,GOTTA,-GGGG,1,1,VOI_FROM_LLM
89,CORBY,True,5,THINK,-----,5,5,VOI_FROM_LLM,MOWED,-G---,4,4,VOI,COLOR,GG--Y,3,3,VOI_FROM_LLM,COURS,GG-Y-,3,3,VOI_FROM_LLM,CORBY,GGGGG,0,0,VOI,,,,,
90,POLIS,True,3,THINK,--Y--,5,5,VOI_FROM_LLM,CASIO,--YGY,4,4,VOI,POLIS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
91,ROXAS,True,5,THINK,-----,5,5,VOI_FROM_LLM,LOCUS,-G--G,3,3,VOI,GOODS,-G--G,3,3,VOI_FROM_LLM,SOARS,-GYYG,3,3,VOI_FROM_LLM,ROXAS,GGGGG,0,0,VOI_FROM_LLM,,,,,
92,RANCE,True,4,THINK,---Y-,5,5,VOI_FROM_LLM,MOURN,---YY,5,5,VOI,RANGE,GGG-G,1,1,VOI_FROM_LLM,RANCE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
93,CARON,True,4,ELISA,----Y,5,5,VOI,PARTY,-GG--,3,3,VOI_FROM_LLM,MARCO,-GGYY,3,3,VOI_FROM_LLM,CARON,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
94,SURYA,True,4,THINK,-----,5,5,VOI_FROM_LLM,WOULD,--Y--,5,5,VOI_FROM_LLM,SUGAR,GG-YY,3,3,VOI_FROM_LLM,SURYA,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
95,AGGIE,True,5,THINK,--Y--,5,5,VOI_FROM_LLM,BASIS,-Y-G-,4,4,VOI,MEDIA,-Y-GY,4,4,VOI_FROM_LLM,ALLIE,G--GG,2,2,VOI,AGGIE,GGGGG,0,0,VOI_FROM_LLM,,,,,
96,CAUSA,True,4,THINK,-----,5,5,VOI_FROM_LLM,RSPCA,-Y-YG,4,4,VOI,SCUBA,YYG-G,3,3,VOI_FROM_LLM,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,
97,BAMBA,True,5,THINK,-----,5,5,VOI_FROM_LLM,CARES,-G---,4,4,VOI,PADDY,-G---,4,4,VOI_FROM_LLM,JAMAL,-GGY-,3,3,VOI_FROM_LLM,BAMBA,GGGGG,0,0,VOI_FROM_LLM,,,,,
98,MAYNE,True,5,THINK,---G-,4,4,VOI_FROM_LLM,BUENA,--YGY,4,4,VOI,PLANE,--YGG,3,3,VOI_FROM_LLM,WAYNE,-GGGG,1,1,VOI_FROM_LLM,MAYNE,GGGGG,0,0,VOI_FROM_LLM,,,,,
99,BOGGS,True,4,THINK,-----,5,5,VOI_FROM_LLM,GAMES,Y---G,4,4,VOI_FROM_LLM,BLOGS,G-YGG,2,2,VOI_FROM_LLM,BOGGS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
100,FINNS,True,2,THINK,--YG-,4,4,VOI_FROM_LLM,FINNS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
