game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,4,HOUSE,---YY,5,5,LLM,BALES,-Y-YG,4,4,CSS,TEARS,-GG-G,2.0,2.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUNK,GYG--,3,3,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,4,HOUSE,----Y,5,5,LLM,LATER,---GY,4,4,CSS,GREEN,-Y-G-,4.0,4.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,COOLS,-G-YG,3,3,CSS,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THANE,-G--G,3,3,CSS,WHERE,-G--G,3.0,3.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,4,THESE,-----,5,5,LLM,WRONG,-----,5,5,CSS,ALBUM,YGY--,4.0,4.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,4,HOUSE,-----,5,5,LLM,TRACK,YGG--,3,3,CSS,GRAFT,GGG-G,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,5,HOUSE,---YY,5,5,LLM,MEANS,GGG-G,1,1,CSS,MEATS,GGG-G,1.0,1.0,LLM,MEARS,GGG-G,1.0,1.0,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,3,THEIR,--G-Y,4,4,LLM,CREED,GGG--,2,2,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,5,HOUSE,----G,4,4,LLM,MAINE,-Y--G,4,4,CSS,GRAZE,--G-G,3.0,3.0,LLM,BLAKE,--GGG,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,3,HOUSE,-YY--,5,5,LLM,OUTRO,GY-Y-,4,4,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,6,HOUSE,---YY,5,5,LLM,MEALS,-GG-G,2,2,CSS,TEARS,-GGGG,1.0,1.0,LLM,REARS,-GGGG,1.0,1.0,CSS,BEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,3,HOUSE,----G,4,4,LLM,AWAKE,--G-G,3,3,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,5,HOUSE,Y----,5,5,LLM,GARTH,----Y,5,5,CSS,CHINK,GGG--,2.0,2.0,LLM,CHILI,GGGG-,1.0,1.0,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,5,THEIR,-----,5,5,LLM,LANDS,Y--Y-,5,4,CSS,CLOUD,-GG-G,2.0,2.0,LLM,BLOOD,-GGGG,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,4,HOUSE,-----,5,5,LLM,TANGY,-Y--G,4,4,CSS,FLAKY,-YY-G,4.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,5,HOUSE,---YG,4,4,LLM,SCAPE,G---G,3,3,CSS,SEIZE,G-G-G,2.0,2.0,LLM,SLIDE,GYG-G,2.0,2.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,5,HOUSE,-Y---,5,5,LLM,FLOOD,--G--,4,4,CSS,GROWN,--G-Y,4.0,4.0,LLM,KNOTT,GGG--,2.0,2.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,TERMS,-Y--Y,5,5,CSS,SPEAK,GYG--,3.0,3.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,3,ABOUT,-Y---,5,5,LLM,BREEN,GG---,3,3,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,ANODE,--G-G,3,3,CSS,GLOBE,--G-G,3.0,3.0,LLM,TROVE,YGG-G,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,4,HOUSE,----Y,5,5,LLM,DEFER,Y--GY,4,4,CSS,WIRED,--YGG,3.0,3.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,MIRED,--YY-,5,5,CSS,GREAT,-YGYG,3.0,3.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,True,4,HOUSE,---YY,5,5,LLM,SWEEP,Y--G-,4,4,CSS,GAMES,YG-GG,2.0,2.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,ALERT,--Y-Y,5,5,CSS,PETTY,-GY-G,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,5,HOUSE,-G-YY,4,4,LLM,LOSER,YGYG-,3,3,CSS,SOLES,-GGGG,1.0,1.0,LLM,MOLES,-GGGG,1.0,1.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,5,THERE,-Y---,5,5,LLM,MACHO,-Y-Y-,5,5,CSS,HILDA,G---Y,4.0,4.0,LLM,HUANG,G-GGG,1.0,1.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,HOUSE,Y----,5,5,LLM,CHILL,-Y---,5,5,CSS,GARTH,-YYGG,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,3,HOUSE,YY---,5,5,LLM,PHOTO,-Y--G,4,4,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,CSS,MONEY,-G-G-,3.0,3.0,LLM,VOGEL,-G-GY,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,4,HOUSE,-G---,4,4,LLM,DORAN,YG---,4,4,CSS,GODLY,GGY-G,2.0,2.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,3,AFTER,--Y-Y,5,5,LLM,TRUTH,-G-GG,2,2,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,3,HOUSE,----G,4,4,LLM,GRADE,-Y-GG,3,3,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,4,HOUSE,----Y,5,5,LLM,GETTY,-YY--,5,5,CSS,TIMER,G-GG-,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,False,6,HOUSE,---YY,5,5,LLM,CAGES,-Y-YG,4,4,CSS,TEARS,-GG-G,2.0,2.0,LLM,MEALS,-GGYG,2.0,2.0,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,3,HOUSE,Y----,5,5,LLM,WRATH,--YYY,5,4,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,3,HOUSE,---GY,4,4,LLM,TESSA,-GGG-,2,2,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,4,HOUSE,----Y,5,5,LLM,MEDAL,-YG--,4,4,CSS,RIDER,G-GGG,1.0,1.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,5,HOUSE,-G---,4,4,LLM,GOODY,-G---,4,4,CSS,LOCAL,-G---,4.0,4.0,LLM,POINT,-GY-Y,4.0,4.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,5,HOUSE,----Y,5,5,LLM,RYDER,G--G-,3,3,CSS,REVEL,G-GG-,2.0,2.0,LLM,RIVEN,G-GGG,1.0,1.0,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,HOUSE,Y---Y,5,5,LLM,NEATH,-G--G,3,3,CSS,WEIGH,-GG-G,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,4,HOUSE,-Y-Y-,5,4,LLM,STORY,Y-G--,4,4,CSS,GLOWS,--G-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,BRICS,--Y-Y,5,5,CSS,VISIT,-GY--,4.0,4.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,3,HOUSE,----G,4,4,LLM,VERDE,Y-G-G,3,3,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,False,6,HOUSE,----Y,5,5,LLM,RAVEN,YG-G-,3,3,CSS,PAYER,-G-GG,2.0,2.0,LLM,TAMER,-G-GG,2.0,2.0,CSS,EAGER,-GGGG,1.0,1.0,LLM,WAGER,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,5,HOUSE,---YY,5,5,LLM,LENDS,-G--G,3,3,CSS,TEARS,-G-YG,3.0,3.0,LLM,BERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,4,HOUSE,----Y,5,5,LLM,LAGER,GG-G-,2,2,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,5,HOUSE,-YY--,5,5,LLM,OCCUR,Y--YG,4,4,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUMOR,GG-GG,1.0,1.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,3,HOUSE,-YY--,5,5,LLM,TUDOR,YG-Y-,4,4,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,COUNT,-GGY-,3,3,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,5,HOUSE,-Y---,5,5,LLM,BACON,---Y-,5,5,CSS,GLORY,--GY-,4.0,4.0,LLM,TROTT,-GG--,3.0,3.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,5,HOUSE,---YG,4,4,LLM,SMILE,Y---G,4,4,CSS,WASTE,-GGGG,1.0,1.0,LLM,PASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,3,HOUSE,-----,5,5,LLM,AMPLY,Y-G--,4,4,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,SILKY,YYY--,5,5,CSS,FLIPS,-GG-G,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,5,HOUSE,-----,5,5,LLM,MARCY,-G--G,3,3,CSS,DALLY,YG--G,3.0,3.0,LLM,TANDY,-G-GG,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,6,HOUSE,-Y-Y-,5,4,LLM,ICONS,--G-G,3,3,CSS,PLOTS,-GG-G,2.0,2.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,5,HOUSE,-----,5,5,LLM,TANDY,---YG,4,4,CSS,DIZZY,GG--G,2.0,2.0,LLM,DIMLY,GG-GG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,3,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,4,HOUSE,-Y---,5,5,LLM,PROMO,-YY--,5,5,CSS,GATOR,-GYGG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,3,HOUSE,-----,5,5,LLM,TILLY,-YG-G,3,3,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,YACHT,-Y-G-,4,4,CSS,ALPHA,G--G-,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,3,ABOUT,--YY-,5,4,LLM,MOURN,-GGYG,2,2,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,LURED,-G-Y-,4,4,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,CSS,GENOA,-GGG-,2.0,2.0,LLM,XENON,-GGGG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,3,HOUSE,---G-,4,4,LLM,BRISK,-G-GG,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,5,HOUSE,-Y-Y-,5,5,LLM,BLOBS,--Y-Y,5,5,CSS,SCION,YYYY-,5.0,4.0,LLM,CISCO,GYG-G,2.0,2.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,4,HOUSE,-G---,4,4,LLM,MOTIF,-G-Y-,4,4,CSS,GOING,-GG--,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,LUMIA,YG--Y,4,4,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,False,6,HOUSE,----Y,5,5,LLM,DETER,-G-GG,2,2,CSS,FEWER,-G-GG,2.0,2.0,LLM,BEYER,-G-GG,2.0,2.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,3,HOUSE,-----,5,5,LLM,DALIT,GGG--,2,2,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,5,HOUSE,-Y---,5,5,LLM,TABOR,---Y-,5,5,CSS,KNOCK,-GY--,4.0,4.0,LLM,INDIO,GG-YG,2.0,2.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,True,5,HOUSE,-----,5,5,LLM,DILLY,-YYG-,4,3,CSS,BRILL,-GGGG,1.0,1.0,LLM,TRILL,-GGGG,1.0,1.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,4,ABOUT,-----,5,5,LLM,CLIPS,--G-Y,4,4,CSS,SHINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
