game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
26,FLOOD,True,3,WORDS,-Y-Y-,5,4,LLM,ELDON,-GYG-,3.0,3.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,4,START,--Y--,5,5,LLM,POOJA,Y---Y,5.0,5.0,CSS,APPLE,GGGG-,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,5,WORDS,----Y,5,5,LLM,SULLY,G--G-,3.0,3.0,CSS,GUESS,--YY-,5.0,5.0,LLM,SABLE,G--GG,2.0,2.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,3,HOUSE,-Y---,5,5,LLM,FROMM,--G--,4.0,4.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,4,VOWEL,---GY,4,4,LLM,LAKES,Y--GY,4.0,4.0,CSS,SLEET,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,6,VOWEL,-----,5,5,LLM,MISSY,-Y---,5.0,5.0,CSS,THIRD,--GY-,4.0,4.0,LLM,FRIAR,-GG--,3.0,3.0,CSS,BRING,GGG--,2.0,2.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,3,START,-Y-Y-,5,5,LLM,TIBER,Y--YY,5.0,5.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,4,THEIR,Y-Y-Y,5,5,LLM,ENTRE,Y-GY-,4.0,4.0,CSS,ARTEM,YYGG-,3.0,3.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,4,GIVEN,---Y-,5,5,LLM,TASTE,YY--Y,5.0,5.0,CSS,HEART,-YYGG,3.0,3.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,False,6,VOWEL,---G-,4,4,LLM,MITES,---GG,3.0,3.0,CSS,CASES,GG-GG,1.0,1.0,LLM,CANES,GG-GG,1.0,1.0,CSS,CARES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,6,GIVEN,---Y-,5,5,LLM,FERRY,-G--G,3.0,3.0,CSS,GUESS,--Y--,5.0,5.0,LLM,MEATY,-G-YG,3.0,3.0,CSS,TELLY,GG--G,2.0,2.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,4,GREEN,---G-,4,4,LLM,LACEY,Y-YG-,4.0,4.0,CSS,CLUES,GY-GG,2.0,2.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,3,TWICE,-G---,4,4,LLM,SWOON,-G--Y,4.0,4.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,WORDS,G-Y--,4,4,LLM,WAGER,GY--Y,4.0,4.0,CSS,WHARF,GYGY-,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,4,WORDS,-Y---,5,5,LLM,XENON,---Y-,5.0,5.0,CSS,OUTTA,Y---Y,5.0,5.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,4,WORDS,-G---,4,4,LLM,BOGUT,-G---,4.0,4.0,CSS,MONEY,-G-G-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,6,THREE,-----,5,5,LLM,LYNDA,-Y-G-,4.0,4.0,CSS,SINCE,-----,5.0,5.0,LLM,WOODY,-GGGG,1.0,1.0,CSS,MOODY,-GGGG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,STATE,---G-,4,4,LLM,BLITZ,G--G-,3.0,3.0,CSS,BOOTH,G-GGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,5,CHECK,--Y--,5,5,LLM,FEDOR,-GY-Y,4.0,4.0,CSS,DERBY,YGG--,3.0,3.0,LLM,VERDI,GGGG-,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,False,6,WORDS,---Y-,5,5,LLM,DIXIE,Y---Y,5.0,5.0,CSS,SINCE,----Y,5.0,5.0,LLM,HYPED,---GG,3.0,3.0,CSS,GAZED,-G-GG,2.0,2.0,LLM,BAKED,-G-GG,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,5,START,Y-G--,4,4,LLM,PEASY,-GGY-,3.0,3.0,CSS,LEAKS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,5,WORDS,-----,5,5,LLM,ELLIE,-----,5.0,5.0,CSS,THANK,YYY--,5.0,5.0,LLM,MATCH,-GYYY,4.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,5,THERE,--Y--,5,5,LLM,FELIX,-G---,4.0,4.0,CSS,BEGAN,-G---,4.0,4.0,LLM,DEVOS,-G--Y,4.0,4.0,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,6,THREE,--YG-,4,4,LLM,MINER,---GG,3.0,3.0,CSS,POWER,---GG,3.0,3.0,LLM,RAZER,G--GG,2.0,2.0,CSS,RULER,G--GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,3,COULD,-G---,4,4,LLM,ROHIT,-G-GY,3.0,3.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,5,ABOUT,Y----,5,5,LLM,WALES,-G-G-,3.0,3.0,CSS,PAMED,-G-G-,3.0,3.0,LLM,KAREN,-GYGG,2.0,2.0,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,WORDS,--Y--,5,5,LLM,RUPEE,G--Y-,4.0,4.0,CSS,REACH,GG-GG,1.0,1.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,3,WORDS,-Y--G,4,4,LLM,CHAOS,Y--YG,4.0,4.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,4,WORDS,----Y,5,5,LLM,SLATE,GY---,4.0,4.0,CSS,SHILL,G-YY-,4.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,False,6,WORDS,--G--,4,4,LLM,LARRY,-GG--,3.0,3.0,CSS,GARTH,-GG--,3.0,3.0,LLM,MARÍA,-GG--,3.0,3.0,CSS,KAREN,-GGY-,3.0,3.0,LLM,CARPE,GGG-G,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,6,GIVEN,Y--G-,4,4,LLM,CAGES,-GGG-,2.0,2.0,CSS,EAGER,-GGGG,1.0,1.0,LLM,PAGER,-GGGG,1.0,1.0,CSS,WAGER,-GGGG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,5,THINK,----Y,5,5,LLM,DORKY,--GG-,3.0,3.0,CSS,BURKA,--GG-,3.0,3.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,4,THREE,Y----,5,5,LLM,BOOST,-G-YY,4.0,4.0,CSS,COSTS,-G-YG,3.0,3.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,6,THERE,--Y--,5,5,LLM,LEVIN,GY---,4.0,4.0,CSS,LABEL,GG-G-,2.0,2.0,LLM,LAKES,GG-G-,2.0,2.0,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,3,MATCH,--Y--,5,5,LLM,TIDES,G-G--,3.0,3.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,4,LEAST,--Y-Y,5,5,LLM,TORAH,YY-Y-,5.0,4.0,CSS,ANTON,Y-YY-,5.0,5.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,3,WORDS,-GY--,4,4,LLM,RONIN,YG--G,3.0,3.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,5,THINK,-----,5,5,LLM,GLEBE,-----,5.0,5.0,CSS,WORDS,-YY--,5.0,5.0,LLM,FROMM,-GGG-,2.0,2.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,5,ABOUT,Y---Y,5,5,LLM,WASTE,-GGGG,1.0,1.0,CSS,TASTE,-GGGG,1.0,1.0,LLM,HASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,4,ABOUT,Y----,5,5,LLM,JAMAL,-G---,4.0,4.0,CSS,PARIS,YGYY-,4.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,4,START,Y-Y--,5,5,LLM,GAINS,-YG-G,3.0,3.0,CSS,ADIOS,G-G-G,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,6,HOUSE,-----,5,5,LLM,CABIN,-G---,4.0,4.0,CSS,LARRY,-G--G,3.0,3.0,LLM,MATTY,-G--G,3.0,3.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,3,THERE,-----,5,5,LLM,UNIFY,-----,5.0,5.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,6,WORDS,---Y-,5,5,LLM,EMBED,----Y,5.0,5.0,CSS,DYING,GYY--,4.0,4.0,LLM,DICKY,GG--G,2.0,2.0,CSS,DIZZY,GG--G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,4,START,YY---,5,5,LLM,TUCKS,YG--Y,4.0,4.0,CSS,DUSTY,-GYYG,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,6,WORDS,-YY--,5,5,LLM,FROZE,-YY--,5.0,5.0,CSS,SINCE,-----,5.0,5.0,LLM,LUXOR,---GG,3.0,3.0,CSS,MAJOR,-G-GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,6,RIGHT,-Y---,5,5,LLM,USAID,--YY-,5.0,5.0,CSS,RIGTH,-Y---,5.0,5.0,LLM,ALIKE,YYY--,5.0,5.0,CSS,IQBAL,G--GY,3.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,4,CHECK,-G---,4,4,LLM,AHMAD,GG---,3.0,3.0,CSS,AHHHE,GGGG-,1.0,1.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,3,VOWEL,-G-G-,3,3,LLM,SOREN,-GYGG,2.0,2.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,THING,---G-,4,4,LLM,WOUND,--YG-,4.0,4.0,CSS,GUESS,-GG--,3.0,3.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,4,WORDS,-Y---,5,5,LLM,MATEO,G--YY,4.0,4.0,CSS,MELON,GG-GG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,4,THEIR,G---Y,4,4,LLM,TROLL,GG---,3.0,3.0,CSS,TRUST,GG-G-,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,4,THREE,-----,5,5,LLM,NASAL,-GG--,3.0,3.0,CSS,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,4,WORDS,-G---,4,4,LLM,ZOOEY,-G---,4.0,4.0,CSS,GOVAN,-GYY-,4.0,4.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,6,THERE,---Y-,5,5,LLM,RUINS,YG---,4.0,4.0,CSS,GREEN,-Y---,5.0,5.0,LLM,JUROR,-GG--,3.0,3.0,CSS,BURMA,-GG-Y,3.0,3.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,6,WHICH,-----,5,5,LLM,ADORE,---YY,5.0,5.0,CSS,REFER,-G-GG,2.0,2.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
