game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
11,YOUNG,True,4,RAISE,-----,5,5,LLM,PHOTO,--Y--,5,5,CSS,MOLDY,-G--Y,4.0,4.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,4,AIRES,Y--YG,4,4,LLM,DEGAS,-G-YG,3,3,CSS,MEALS,GGG-G,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,4,REALS,Y----,5,5,LLM,DIRTY,--YG-,4,4,CSS,PROTO,-G-G-,3.0,3.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,3,AIRES,-GGG-,2,2,LLM,TIRED,-GGGG,1,1,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,5,EARLS,---YG,4,4,LLM,SOLIS,-GG-G,2,2,CSS,COLDS,-GG-G,2.0,2.0,LLM,BOLTS,-GG-G,2.0,2.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,3,ARIES,--GY-,4,4,LLM,CLINE,GYG-G,2,2,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,5,RATES,-Y---,5,5,LLM,AMINA,Y----,5,5,CSS,CHAFF,Y-G--,4.0,4.0,LLM,QUACK,--GGG,2.0,2.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,4,STALE,-YG--,4,4,LLM,TRAIT,-GG-G,2,2,CSS,GRAFT,GGG-G,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,4,DARES,-Y-YG,4,4,LLM,MEANS,GGG-G,1,1,CSS,MEATS,GGG-G,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,4,ARIES,YG-Y-,4,4,LLM,TREAD,-GGG-,2,2,CSS,BREAK,-GGG-,2.0,2.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,3,REALS,-YG--,4,4,LLM,AGATE,G-G-G,2,2,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,4,AIRES,--Y--,5,5,LLM,TRULY,-YY--,5,5,CSS,UNHCR,Y--YG,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,False,6,OATES,-Y-YG,4,4,LLM,MEALS,-GG-G,2,2,CSS,BEANS,-GG-G,2.0,2.0,LLM,HEAPS,-GG-G,2.0,2.0,CSS,GEARS,-GGGG,1.0,1.0,LLM,SEARS,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,4,TASER,-Y-YY,5,4,LLM,CREAM,-GYY-,4,4,CSS,DRAKE,YGG-G,2.0,2.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,5,ELIAS,-YG--,4,4,LLM,PHILO,-GGG-,2,2,CSS,CHILI,GGGG-,1.0,1.0,LLM,CHILD,GGGG-,1.0,1.0,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,5,RACES,-----,5,5,LLM,YOUNG,-Y---,5,5,CSS,PHILO,---YY,5.0,5.0,LLM,BLOOM,-GGG-,2.0,2.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,5,LASER,YY---,5,5,LLM,BLACK,-YY--,5,5,CSS,DUVAL,---YY,5.0,5.0,LLM,HOLLA,---GY,4.0,4.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,3,RACES,---YY,5,5,LLM,SPENT,G-Y--,4,4,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,4,ARIES,-----,5,5,LLM,FLOOD,--G--,4,4,CSS,PHONY,--GY-,4.0,4.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,4,AIRES,---GY,4,4,LLM,STEEN,G-GG-,2,2,CSS,SWEEP,G-GGG,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,4,AROSE,-G---,4,4,LLM,TRULY,-G---,4,4,CSS,BRING,GGG--,2.0,2.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,5,EARNS,Y-Y--,5,5,LLM,PEDRO,-Y-YY,5,5,CSS,COVER,-Y-YY,5.0,4.0,LLM,FROZE,-GG-G,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,4,TESLA,YY--Y,5,5,LLM,AGATE,Y--YY,5,3,CSS,EATER,-GGGY,2.0,2.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,3,EARLS,YYYY-,5,5,LLM,OREAL,-YGYY,4,4,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,False,6,NEARS,-YY-G,4,4,LLM,BASES,-G-GG,2,2,CSS,MALES,-G-GG,2.0,2.0,LLM,WAKES,-G-GG,2.0,2.0,CSS,FAVES,-G-GG,2.0,2.0,LLM,PAGES,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,4,EARLS,Y----,5,5,LLM,TWINE,G---Y,4,4,CSS,TEMPT,GG---,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,False,6,EARNS,Y---G,4,4,LLM,SOLES,-GGGG,1,1,CSS,FOLES,-GGGG,1.0,1.0,LLM,MOLES,-GGGG,1.0,1.0,CSS,HOLES,-GGGG,1.0,1.0,LLM,POLES,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,4,LASER,-Y---,5,5,LLM,CHINA,-Y-GY,4,4,CSS,HUANG,G-GGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,3,ANISE,Y----,5,5,LLM,CHARD,-YGY-,4,4,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,5,ARISE,Y----,5,5,LLM,GAUNT,-G---,4,4,CSS,PAOLA,-GY--,4.0,4.0,LLM,HAVOC,YG-YY,4.0,4.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,5,AROSE,--Y-Y,5,4,LLM,TOBEY,-G-G-,3,3,CSS,MOWED,-G-G-,3.0,3.0,LLM,COVEN,-G-G-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,6,ARIES,-----,5,5,LLM,KNOCK,--G--,4,4,CSS,FLOOD,--GYY,4.0,3.0,LLM,MOODY,-GGGG,1.0,1.0,CSS,WOODY,-GGGG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,LEANS,-----,5,5,LLM,RIGHT,Y--YY,5,4,CSS,TRUTH,-G-GG,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,6,SNARE,---YG,4,4,LLM,WROTE,-Y--G,4,4,CSS,REVUE,YGY-G,3.0,3.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,5,EARLS,YG---,4,4,LLM,FATED,-GYGG,2,2,CSS,TAPED,GG-GG,1.0,1.0,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,5,REALS,-GGYG,2,2,LLM,LEAKS,GGG-G,1,1,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,5,ARIES,Y----,5,5,LLM,WAHOO,-GY--,4,4,CSS,HAMAD,YG---,4.0,4.0,LLM,PATCH,-GYYY,4.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,EARLS,Y---Y,5,5,LLM,SHEEP,Y-Y--,5,5,CSS,GUISE,---GY,4.0,4.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,3,AROSE,-Y--Y,5,4,LLM,FIRED,--YGY,4,4,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,4,TEARS,Y----,5,5,LLM,KNOTT,--YY-,5,4,CSS,HOTLY,-GG--,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,3,AIRES,Y-YG-,4,4,LLM,RATED,GG-G-,2,2,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,LASER,---YY,5,5,LLM,VERDE,-GY--,4,4,CSS,PETRO,-G-Y-,4.0,4.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,3,CARES,Y---G,4,4,LLM,LOCUS,-YY-G,4,4,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,3,ANISE,--YY-,5,5,LLM,LICKS,YG-GY,3,3,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,5,DALES,-G-Y-,4,4,LLM,EATIN,YG---,4,4,CSS,HAGUE,-G--G,3.0,3.0,LLM,FAVRE,-GYYG,3.0,3.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,4,RAISE,YG--Y,4,4,LLM,EARTH,YGY--,4,4,CSS,PALER,-GYGG,2.0,2.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,4,EARLS,Y-G-G,3,3,LLM,BORES,--GYG,3,3,CSS,FERNS,-GG-G,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,4,ARISE,---Y-,5,5,LLM,FOLKS,-GY-G,3,3,CSS,LOCUS,GG-GG,1.0,1.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,4,EARLS,YG-Y-,4,4,LLM,PALEO,-GYG-,3,3,CSS,BAGEL,-G-GY,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,4,ELIAS,-----,5,5,LLM,BROTH,-YYY-,5,5,CSS,MOTOR,--YGG,3.0,3.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,4,AROSE,Y-G--,4,4,LLM,PAOLA,--G-G,3,3,CSS,FIONA,--G-G,3.0,3.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,4,AIRES,--Y--,5,5,LLM,TUDOR,-Y-YY,5,5,CSS,BRUNO,-YGYY,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,4,LANES,-----,5,5,LLM,MOTIF,YY---,5,5,CSS,RUMOR,Y-YY-,5.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,3,TEARS,YYY-Y,5,5,LLM,ASSET,Y-GYY,4,3,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,3,ARISE,YYY--,5,4,LLM,PARTI,YGY-G,3,3,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,3,ARIES,G-G-G,2,2,LLM,ACIDS,G-G-G,2,2,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,5,AIRES,Y----,5,5,LLM,YACHT,YG---,4,4,CSS,MADLY,-GG-G,2.0,2.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,6,TEARS,----G,4,4,LLM,LOCUS,YY--G,4,3,CSS,SILOS,--YYG,4.0,3.0,LLM,FLOWS,-GG-G,2.0,2.0,CSS,BLOGS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,4,RAISE,--Y--,5,5,LLM,MOTIF,---Y-,5,5,CSS,CYNDI,-Y-YY,5.0,5.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,3,ELIAS,----Y,5,5,LLM,HURST,-G-GY,3,3,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,4,AROSE,YYY--,5,4,LLM,MARIO,-GY-Y,4,4,CSS,RATON,YGYG-,3.0,3.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,3,REALS,--YY-,5,5,LLM,WILMA,-YG-Y,4,4,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,4,STALE,--Y--,5,5,LLM,DARIN,-Y---,5,5,CSS,ABUJA,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,5,AROSE,-YY-Y,5,3,LLM,PETRO,-Y-YY,5,5,CSS,MOWER,-G-GY,3.0,3.0,LLM,ROLEX,GG-G-,2.0,2.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,5,RAISE,-Y--Y,5,5,LLM,ENACT,YYY--,5,4,CSS,NEGAN,YY-Y-,5.0,4.0,LLM,HYENA,--GGG,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,ELIAS,Y----,5,5,LLM,DETER,-G---,4,4,CSS,PEONY,-GYY-,4.0,3.0,LLM,XENON,-GGGG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,3,EARNS,-YY-Y,5,4,LLM,STARK,YYGYG,3,3,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,5,SNARE,Y-Y--,5,5,LLM,ALIAS,Y-Y-Y,5,4,CSS,MISHA,-YG-Y,4.0,4.0,LLM,BASIC,-GGGY,2.0,2.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,2,ARIES,Y-G--,4,4,LLM,VOILA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,5,AIRES,G-G--,3,3,LLM,AKRON,G-G--,3,3,CSS,ARRAY,G-GG-,2.0,2.0,LLM,ABRAM,G-GG-,2.0,2.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,4,OATES,---G-,4,4,LLM,FIRED,--YG-,4,4,CSS,RUPEE,Y--GY,4.0,4.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,4,AROSE,Y----,5,5,LLM,INLAY,--GYG,3,3,CSS,BALDY,-GGYG,2.0,2.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,5,LASER,-----,5,5,LLM,CINDY,-YY--,5,4,CSS,INPUT,GG---,3.0,3.0,LLM,INBOX,GG-Y-,3.0,3.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,False,6,SNARE,---Y-,5,5,LLM,PROMO,-G---,4,4,CSS,TRULY,-G-G-,3.0,3.0,LLM,GRILL,-GGGG,1.0,1.0,CSS,BRILL,-GGGG,1.0,1.0,LLM,DRILL,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,4,ELISA,Y-GY-,4,4,LLM,SEIZE,G-G-G,2,2,CSS,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
