game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
23,YEARS,False,6,COULD,-----,5,5,LLM,BRAIN,-YG--,4,4,LLM,REAMS,YGG-G,2,2,VOI,HEARS,-GGGG,1,1,VOI,PEARS,-GGGG,1,1,VOI,TEARS,-GGGG,1,1,VOI
24,GRADE,True,3,ABATE,--G-G,3,3,LLM,SHADE,--GGG,2,2,LLM,GRADE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
25,CHILL,True,4,GUESS,-----,5,5,LLM,AUNTZ,-----,5,5,LLM,CHILI,GGGG-,1,1,VOI,CHILL,GGGGG,0,0,VOI,,,,,,,,,,
26,FLOOD,True,4,SHORT,--G--,4,4,LLM,GLOOM,-GGG-,2,2,LLM,BLOOD,-GGGG,1,1,VOI,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,
27,APPLY,True,4,COULD,---G-,4,4,LLM,TREND,-----,5,5,LLM,GILLY,---GG,3,3,VOI,APPLY,GGGGG,0,0,VOI,,,,,,,,,,
28,SMILE,True,6,COULD,---G-,4,4,LLM,BRAIN,---Y-,5,5,LLM,GILLY,-Y-G-,4,4,VOI,WHILE,--GGG,2,2,VOI,EXILE,--GGG,2,2,VOI,SMILE,GGGGG,0,0,VOI
29,KNOCK,True,3,GIVEN,----Y,5,5,LLM,GUESS,-----,5,5,LLM,KNOCK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
30,SLEEP,True,3,GUESS,--GY-,4,4,LLM,SHEEP,G-GGG,1,1,LLM,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
31,BRICK,True,5,GRAIL,-G-Y-,4,4,LLM,ORION,-GG--,3,3,LLM,TRICK,-GGGG,1,1,VOI,FRICK,-GGGG,1,1,VOI,BRICK,GGGGG,0,0,VOI,,,,,
32,WROTE,True,3,COULD,-Y---,5,5,LLM,THOSE,Y-G-G,3,3,LLM,WROTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
33,RATED,True,4,COULD,----G,4,4,LLM,GUESS,--Y--,5,5,LLM,FIRED,--YGG,3,3,VOI,RATED,GGGGG,0,0,VOI,,,,,,,,,,
34,ALERT,True,4,GUESS,--G--,4,4,LLM,COULD,---Y-,5,5,LLM,ALENE,GGG--,2,2,VOI,ALERT,GGGGG,0,0,VOI,,,,,,,,,,
35,CAGES,True,3,GIVEN,Y--G-,4,4,LLM,WAGER,-GGG-,2,2,LLM,CAGES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
36,TEDDY,True,5,START,-Y---,5,5,LLM,GUESS,--Y--,5,5,LLM,MOTEL,--YY-,5,5,VOI,EDITH,YY-Y-,5,4,VOI,TEDDY,GGGGG,0,0,VOI,,,,,
37,COLES,False,6,GUESS,--Y-G,4,4,LLM,GIVEN,---G-,4,4,LLM,DAMES,---GG,3,3,VOI,POLES,-GGGG,1,1,VOI,ROLES,-GGGG,1,1,VOI,HOLES,-GGGG,1,1,VOI
38,HWANG,True,4,COULD,-----,5,5,LLM,TREND,---G-,4,4,LLM,KWANG,-GGGG,1,1,VOI,HWANG,GGGGG,0,0,VOI,,,,,,,,,,
39,WRATH,True,5,ARIES,YG---,4,4,LLM,CRACK,-GG--,3,3,LLM,GRANT,-GG-Y,3,3,VOI,TRAWL,YGGY-,3,3,VOI,WRATH,GGGGG,0,0,VOI,,,,,
40,MACHO,True,4,COULD,YY---,5,5,LLM,SCOPE,-YY--,5,5,LLM,NARCO,-G-YG,3,3,VOI,MACHO,GGGGG,0,0,VOI,,,,,,,,,,
41,LOPEZ,True,5,COULD,-G-Y-,4,4,LLM,LOVEY,GG-G-,2,2,LLM,LOSES,GG-G-,2,2,VOI,LOWER,GG-G-,2,2,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,
42,GOODY,True,4,STAGE,---Y-,5,5,LLM,THERE,-----,5,5,LLM,YOUNG,YG--Y,4,4,VOI,GOODY,GGGGG,0,0,VOI,,,,,,,,,,
43,BROTH,True,4,START,-Y-Y-,5,5,LLM,TOWER,YY--Y,5,5,LLM,ORTON,YGY--,4,4,VOI,BROTH,GGGGG,0,0,VOI,,,,,,,,,,
44,VERDE,True,4,ADIEU,-Y-Y-,5,5,LLM,DRESS,YYY--,5,5,LLM,REDDY,YG-G-,3,3,VOI,VERDE,GGGGG,0,0,VOI,,,,,,,,,,
45,TAMED,True,5,START,-YY--,5,4,LLM,FACTO,-G-Y-,4,4,LLM,PATEL,-GYG-,3,3,VOI,TAXED,GG-GG,1,1,VOI,TAMED,GGGGG,0,0,VOI,,,,,
46,LEAFS,True,5,COULD,---Y-,5,5,LLM,USING,-Y---,5,5,LLM,SLEEP,YYY--,5,4,VOI,FALSE,YYYYY,5,4,VOI,LEAFS,GGGGG,0,0,VOI,,,,,
47,YACHT,True,4,CODES,Y----,5,5,LLM,BRICK,---Y-,5,5,LLM,UNCUT,--G-G,3,3,VOI,YACHT,GGGGG,0,0,VOI,,,,,,,,,,
48,MESSY,True,4,START,Y----,5,5,LLM,ROSES,--GYY,4,4,LLM,ISSUE,-YG-Y,4,4,VOI,MESSY,GGGGG,0,0,VOI,,,,,,,,,,
49,RYDER,True,4,START,---Y-,5,5,LLM,LOREN,--YG-,4,4,LLM,DRIER,YY-GG,3,3,VOI,RYDER,GGGGG,0,0,VOI,,,,,,,,,,
50,MOTIF,True,4,ELIAS,--Y--,5,5,LLM,WOULD,-G---,4,4,LLM,GOTTI,-GG-Y,3,3,VOI,MOTIF,GGGGG,0,0,VOI,,,,,,,,,,
51,RAVEN,True,5,BASED,-G-G-,3,3,LLM,PATEL,-G-G-,3,3,LLM,MAGEE,-G-G-,3,3,VOI,CARER,-GYG-,3,3,VOI,RAVEN,GGGGG,0,0,VOI,,,,,
52,REICH,True,4,AIRES,-YYY-,5,5,LLM,GUESS,--Y--,5,5,LLM,ERICK,YYGG-,3,3,VOI,REICH,GGGGG,0,0,VOI,,,,,,,,,,
53,ICONS,True,5,GUESS,----G,4,4,LLM,WORDS,-Y--G,4,4,LLM,AXONS,--GGG,2,2,VOI,LIONS,-YGGG,2,2,VOI,ICONS,GGGGG,0,0,VOI,,,,,
54,SILKY,True,5,GUESS,---Y-,5,5,LLM,COULD,---Y-,5,5,LLM,ASLAN,-YG--,4,4,VOI,SPLIT,G-GY-,3,3,VOI,SILKY,GGGGG,0,0,VOI,,,,,
55,CARVE,True,4,GIVEN,--YY-,5,4,LLM,SHAVE,--YGG,3,3,LLM,ABOVE,Y--GG,3,3,VOI,CARVE,GGGGG,0,0,VOI,,,,,,,,,,
56,LAGER,True,4,GUESS,Y-Y--,5,5,LLM,EDGES,--GG-,3,3,LLM,WAGER,-GGGG,1,1,VOI,LAGER,GGGGG,0,0,VOI,,,,,,,,,,
57,JERKS,False,6,COULD,-----,5,5,LLM,WHICH,-----,5,5,LLM,MESSY,-GY--,4,4,VOI,GEARS,-G-YG,3,3,VOI,PERES,-GG-G,2,2,VOI,VERBS,-GG-G,2,2,VOI
58,LOTUS,True,4,ASSAY,-Y---,5,5,LLM,PELTS,--YYG,4,4,LLM,TOOLS,YG-YG,3,3,VOI,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,
59,LACEY,True,4,START,--Y--,5,5,LLM,GUESS,--Y--,5,5,LLM,ABOVE,Y---Y,5,5,VOI,LACEY,GGGGG,0,0,VOI,,,,,,,,,,
60,TUDOR,True,4,START,-Y-Y-,5,5,LLM,ROUTE,YYYY-,5,5,LLM,TUMOR,GG-GG,1,1,VOI,TUDOR,GGGGG,0,0,VOI,,,,,,,,,,
61,QUOTA,True,4,OATES,YYY--,5,5,LLM,TOPAZ,YY-Y-,5,4,LLM,ABOUT,Y-GYY,4,4,VOI,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,
62,MOURN,True,3,COULD,-GG--,3,3,LLM,TORCH,-GY--,4,4,LLM,MOURN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
63,PROMO,True,5,GIVEN,-----,5,5,LLM,WOULD,-Y---,5,5,LLM,FACTO,----G,4,4,VOI,KYOKO,--G-G,3,3,VOI,PROMO,GGGGG,0,0,VOI,,,,,
64,CASTE,True,4,GUESS,--YY-,5,5,LLM,WOULD,-----,5,5,LLM,CASEY,GGGY-,2,2,VOI,CASTE,GGGGG,0,0,VOI,,,,,,,,,,
65,CAPRI,True,5,GUESS,-----,5,5,LLM,MERGE,--Y--,5,5,LLM,BROTH,-Y---,5,5,VOI,RANDY,YG---,4,4,VOI,CAPRI,GGGGG,0,0,VOI,,,,,
66,ALIAS,True,5,START,Y-Y--,5,5,LLM,GUESS,----G,4,4,LLM,AXONS,G---G,3,3,VOI,ADDIS,G--YG,3,3,VOI,ALIAS,GGGGG,0,0,VOI,,,,,
67,PADDY,True,6,COULD,----Y,5,5,LLM,GRADE,--YG-,4,4,LLM,MAIDS,-G-G-,3,3,VOI,TANDY,-G-GG,2,2,VOI,DADDY,-GGGG,1,1,VOI,PADDY,GGGGG,0,0,VOI
68,BLOBS,True,6,GUESS,----G,4,4,LLM,GREEN,-----,5,5,LLM,ALIAS,-G--G,3,3,VOI,PLOTS,-GG-G,2,2,VOI,BLOCS,GGG-G,1,1,VOI,BLOBS,GGGGG,0,0,VOI
69,DILLY,True,4,GLASS,-Y---,5,5,LLM,WOULD,---GY,4,4,LLM,DELLE,G-GG-,2,2,VOI,DILLY,GGGGG,0,0,VOI,,,,,,,,,,
70,GUTSY,True,3,START,YY---,5,5,LLM,GUESS,GG-G-,2,2,LLM,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
71,TABOR,True,6,GUESS,-----,5,5,LLM,CAPRI,-G-Y-,4,4,LLM,RANDY,YG---,4,4,VOI,LAZAR,-G--G,3,3,VOI,FAVOR,-G-GG,2,2,VOI,TABOR,GGGGG,0,0,VOI
72,INLAY,True,5,GUESS,-----,5,5,LLM,WOULD,---Y-,5,5,LLM,LAZAR,Y--G-,4,4,VOI,VITAL,-Y-GY,4,4,VOI,INLAY,GGGGG,0,0,VOI,,,,,
73,AHHHH,True,5,WOULD,-----,5,5,LLM,CRANE,--Y--,5,5,LLM,TAIGA,-Y---,5,5,VOI,ASHBY,G-G--,3,3,VOI,AHHHH,GGGGG,0,0,VOI,,,,,
74,ROUEN,True,4,START,---Y-,5,5,LLM,FIRED,--YG-,4,4,LLM,RUGER,GY-G-,3,3,VOI,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,
75,BUENA,True,4,COULD,--Y--,5,5,LLM,GUESS,-GG--,3,3,LLM,QUEER,-GG--,3,3,VOI,BUENA,GGGGG,0,0,VOI,,,,,,,,,,
76,MENON,True,5,COULD,-Y---,5,5,LLM,RISES,---Y-,5,5,LLM,ABOVE,--Y-Y,5,5,VOI,ENJOY,YY-G-,4,3,VOI,MENON,GGGGG,0,0,VOI,,,,,
77,TRASK,True,6,LEGAL,---Y-,5,5,LLM,WOULD,-----,5,5,LLM,ASHBY,YY---,5,5,VOI,VAMPS,-Y--Y,5,5,VOI,SITKA,Y-YYY,5,5,VOI,TRASK,GGGGG,0,0,VOI
78,CASIO,True,4,GIVEN,-Y---,5,5,LLM,ALIAS,Y-Y-Y,5,4,LLM,SAHIB,YG-G-,3,3,VOI,CASIO,GGGGG,0,0,VOI,,,,,,,,,,
79,VOILA,True,6,START,--Y--,5,5,LLM,GREEN,-----,5,5,LLM,AHHHH,Y----,5,5,VOI,BILAL,-YYY-,5,3,VOI,PAULI,-Y-GY,4,4,VOI,VOILA,GGGGG,0,0,VOI
80,AURAL,True,6,COULD,--YY-,5,5,LLM,LUPIN,YG---,4,4,LLM,VULVA,-GY-Y,4,4,VOI,MURAL,-GGGG,1,1,VOI,RURAL,-GGGG,1,1,VOI,AURAL,GGGGG,0,0,VOI
81,LEGER,True,4,GUESS,Y-Y--,5,5,LLM,EDGES,Y-GG-,3,3,LLM,HEGEL,-GGGY,2,2,VOI,LEGER,GGGGG,0,0,VOI,,,,,,,,,,
82,DALLY,False,6,LASER,YG---,4,4,LLM,JAMAL,-G--Y,4,4,LLM,PAULI,-G-G-,3,3,VOI,GALLO,-GGG-,2,2,VOI,CALLY,-GGGG,1,1,VOI,TALLY,-GGGG,1,1,VOI
83,INIGO,True,3,GIVEN,YY--Y,5,5,LLM,SWING,--GYY,4,4,LLM,INIGO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
84,KRILL,True,4,TASER,----Y,5,5,LLM,ADIEU,--G--,4,4,LLM,BRICK,-GG-Y,3,3,VOI,KRILL,GGGGG,0,0,VOI,,,,,,,,,,
85,SNIDE,True,4,GUESS,--YY-,5,5,LLM,GREAT,--Y--,5,5,LLM,SMILE,G-G-G,2,2,VOI,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,
86,LEWES,True,5,GIVEN,---G-,4,4,LLM,GUESS,--Y-G,4,4,LLM,LOPES,G--GG,2,2,VOI,LACES,G--GG,2,2,VOI,LEWES,GGGGG,0,0,VOI,,,,,
87,TAMER,True,4,GUESS,--Y--,5,5,LLM,COMTE,--GYY,4,4,LLM,TAMED,GGGG-,1,1,VOI,TAMER,GGGGG,0,0,VOI,,,,,,,,,,
88,COTTA,True,5,GUESS,-----,5,5,LLM,COULD,GG---,3,3,LLM,COMIC,GG---,3,3,VOI,CONOR,GG---,3,3,VOI,COTTA,GGGGG,0,0,VOI,,,,,
89,CORBY,True,5,USING,-----,5,5,LLM,SHINE,-----,5,5,LLM,COTTA,GG---,3,3,VOI,CORKY,GGG-G,1,1,VOI,CORBY,GGGGG,0,0,VOI,,,,,
90,POLIS,True,3,MIGHT,-Y---,5,5,LLM,CASIO,--YGY,4,4,LLM,POLIS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
91,ROXAS,True,4,GRADE,-YY--,5,5,LLM,RAILS,GY--G,3,3,LLM,ROJAS,GG-GG,1,1,VOI,ROXAS,GGGGG,0,0,VOI,,,,,,,,,,
92,RANCE,True,2,RATES,GG-Y-,3,3,LLM,RANCE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
93,CARON,False,6,TALES,-G---,4,4,LLM,GUESS,-----,5,5,LLM,PADDY,-G---,4,4,VOI,FAVOR,-G-GY,3,3,VOI,BARON,-GGGG,1,1,VOI,AARON,-GGGG,1,1,VOI
94,SURYA,True,4,ARSED,YYY--,5,5,LLM,SPARK,G-YY-,4,4,LLM,SAMIR,GY--Y,4,4,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,
95,AGGIE,True,4,GREEN,Y-Y--,5,4,LLM,LEGOS,-YG--,4,4,LLM,FUGUE,--G-G,3,3,VOI,AGGIE,GGGGG,0,0,VOI,,,,,,,,,,
96,CAUSA,True,4,SINCE,Y--Y-,5,5,LLM,TREND,-----,5,5,LLM,CALLS,GG--Y,3,3,VOI,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,
97,BAMBA,True,5,GUESS,-----,5,5,LLM,RANGE,-G---,4,4,LLM,PADDY,-G---,4,4,VOI,MACAO,YG-Y-,4,4,VOI,BAMBA,GGGGG,0,0,VOI,,,,,
98,MAYNE,False,6,START,--Y--,5,5,LLM,DUBAI,---Y-,5,5,LLM,GALLO,-G---,4,4,VOI,HAMZA,-GY--,4,4,VOI,MAEVE,GG--G,2,2,VOI,MANCE,GGY-G,2,2,VOI
99,BOGGS,True,4,COULD,-G---,4,4,LLM,BASED,G-Y--,4,4,LLM,BORIS,GG--G,2,2,VOI,BOGGS,GGGGG,0,0,VOI,,,,,,,,,,
100,FINNS,True,5,NEARS,Y---G,4,4,LLM,SNOWS,-Y--G,4,4,LLM,LINUS,-GG-G,2,2,VOI,DINGS,-GG-G,2,2,VOI,FINNS,GGGGG,0,0,VOI,,,,,
