game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
11,YOUNG,True,4,CRANE,---G-,4,4,LLM,STING,---GG,3,3,VOI,HMONG,--YGG,3,3,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,2,CRANE,--GGY,3,3,LLM,MEANS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
13,TRUTH,True,3,CRANE,-G---,4,4,LLM,TRULY,GGG--,2,2,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
14,FIRED,True,4,CRANE,-Y--Y,5,5,LLM,TIRES,-GGG-,2,2,VOI,HIRED,-GGGG,1,1,VOI,FIRED,GGGGG,0,0,VOI,,,,,,,,,,
15,FOLKS,True,4,CRANE,-----,5,5,LLM,SOUTH,YG---,4,4,VOI,POOLS,-G-YG,3,3,VOI,FOLKS,GGGGG,0,0,VOI,,,,,,,,,,
16,CHILE,True,4,CRANE,G---G,3,3,LLM,CLOSE,GY--G,3,3,VOI,CYCLE,G--GG,2,2,VOI,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,3,CRANE,Y-G--,4,4,LLM,SLACK,-GGGG,1,1,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
18,GRANT,True,2,CRANE,-GGG-,2,2,LLM,GRANT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
19,MEALS,True,5,CRANE,--G-Y,4,4,LLM,BEAUT,-GG--,3,3,VOI,DEALS,-GGGG,1,1,VOI,SEALS,-GGGG,1,1,VOI,MEALS,GGGGG,0,0,VOI,,,,,
20,CREAM,True,2,CRANE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
21,AWAKE,True,5,CRANE,--G-G,3,3,LLM,SUAVE,--G-G,3,3,VOI,BLAME,--G-G,3,3,VOI,AGAPE,G-G-G,2,2,VOI,AWAKE,GGGGG,0,0,VOI,,,,,
22,OCCUR,True,3,CRANE,YY---,5,5,LLM,RICKS,Y-G--,4,4,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
23,YEARS,True,3,CRANE,-YG-Y,4,4,LLM,REALY,YGG-Y,3,3,VOI,YEARS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
24,GRADE,True,2,CRANE,-GG-G,2,2,LLM,GRADE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
25,CHILL,True,5,CRANE,G----,4,4,LLM,COILS,G-GG-,2,2,VOI,CHILI,GGGG-,1,1,VOI,CHILD,GGGG-,1,1,VOI,CHILL,GGGGG,0,0,VOI,,,,,
26,FLOOD,True,3,CRANE,-----,5,5,LLM,FOLKS,GYY--,4,4,VOI,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
27,APPLY,True,4,CRANE,--Y--,5,5,LLM,USUAL,---YY,5,5,VOI,LAILA,-Y-G-,4,4,VOI,APPLY,GGGGG,0,0,VOI,,,,,,,,,,
28,SMILE,True,3,CRANE,----G,4,4,LLM,ELISE,-YGYG,3,3,VOI,SMILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
29,KNOCK,True,3,CRANE,Y--Y-,5,5,LLM,LUNCH,--YG-,4,4,VOI,KNOCK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
30,SLEEP,True,3,CRANE,----Y,5,5,LLM,TILES,--YGY,4,4,VOI,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
31,BRICK,True,4,CRANE,YG---,4,4,LLM,TRICK,-GGGG,1,1,VOI,PRICK,-GGGG,1,1,VOI,BRICK,GGGGG,0,0,VOI,,,,,,,,,,
32,WROTE,True,3,CRANE,-G--G,3,3,LLM,TROPE,YGG-G,2,2,VOI,WROTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
33,RATED,True,3,CRANE,-YY-Y,5,3,LLM,TASER,YG-GY,3,3,VOI,RATED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
34,ALERT,True,4,CRANE,-YY-Y,5,5,LLM,RATED,YYYY-,5,4,VOI,AVERT,G-GGG,1,1,VOI,ALERT,GGGGG,0,0,VOI,,,,,,,,,,
35,CAGES,True,5,CRANE,G-Y-Y,4,3,LLM,CASED,GGYG-,2,2,VOI,CAVES,GG-GG,1,1,VOI,CAPES,GG-GG,1,1,VOI,CAGES,GGGGG,0,0,VOI,,,,,
36,TEDDY,True,4,CRANE,----Y,5,5,LLM,SLEEP,--Y--,5,5,VOI,HEBDO,-G-G-,3,3,VOI,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,
37,COLES,True,2,CRANE,G---Y,4,4,LLM,COLES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
38,HWANG,True,4,CRANE,--GG-,3,3,LLM,SHANG,-YGGG,2,2,VOI,HUANG,G-GGG,1,1,VOI,HWANG,GGGGG,0,0,VOI,,,,,,,,,,
39,WRATH,True,4,CRANE,-GG--,3,3,LLM,GRADS,-GG--,3,3,VOI,TRAIL,YGG--,3,3,VOI,WRATH,GGGGG,0,0,VOI,,,,,,,,,,
40,MACHO,True,3,CRANE,Y-Y--,5,5,LLM,TACOS,-GGY-,3,3,VOI,MACHO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
41,LOPEZ,True,4,CRANE,----Y,5,5,LLM,TEPID,-YG--,4,4,VOI,LOPES,GGGG-,1,1,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,,,,,,
42,GOODY,True,3,CRANE,-----,5,5,LLM,FOODS,-GGG-,2,2,VOI,GOODY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
43,BROTH,True,4,CRANE,-G---,4,4,LLM,TRUTH,-G-GG,2,2,VOI,FRITH,-G-GG,2,2,VOI,BROTH,GGGGG,0,0,VOI,,,,,,,,,,
44,VERDE,True,4,CRANE,-Y--G,4,4,LLM,TERSE,-GG-G,2,2,VOI,VERGE,GGG-G,1,1,VOI,VERDE,GGGGG,0,0,VOI,,,,,,,,,,
45,TAMED,True,6,CRANE,--Y-Y,5,4,LLM,BASES,-G-G-,3,3,VOI,DATED,-GYGG,2,2,VOI,TAPED,GG-GG,1,1,VOI,TAXED,GG-GG,1,1,VOI,TAMED,GGGGG,0,0,VOI
46,LEAFS,True,4,CRANE,--G-Y,4,4,LLM,MEALS,-GGYG,2,2,VOI,LEAPS,GGG-G,1,1,VOI,LEAFS,GGGGG,0,0,VOI,,,,,,,,,,
47,YACHT,True,4,CRANE,Y-Y--,5,5,LLM,MACHO,-GGG-,2,2,VOI,SACHS,-GGG-,2,2,VOI,YACHT,GGGGG,0,0,VOI,,,,,,,,,,
48,MESSY,True,4,CRANE,----Y,5,5,LLM,LOBES,---YY,5,5,VOI,GEIST,-G-G-,3,3,VOI,MESSY,GGGGG,0,0,VOI,,,,,,,,,,
49,RYDER,True,4,CRANE,-Y--Y,5,4,LLM,FIRED,--YGY,4,4,VOI,ELDER,--GGG,2,2,VOI,RYDER,GGGGG,0,0,VOI,,,,,,,,,,
50,MOTIF,True,4,CRANE,-----,5,5,LLM,GOODY,-G---,4,4,VOI,FOLKS,YG---,4,4,VOI,MOTIF,GGGGG,0,0,VOI,,,,,,,,,,
51,RAVEN,True,3,CRANE,-YYYY,5,3,LLM,ANGER,YY-GY,4,4,VOI,RAVEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
52,REICH,True,3,CRANE,YY--Y,5,5,LLM,PERCY,-GYG-,3,3,VOI,REICH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
53,ICONS,True,2,CRANE,Y--G-,4,4,LLM,ICONS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
54,SILKY,True,4,CRANE,-----,5,5,LLM,WOOLF,---Y-,5,5,VOI,LIMBS,YG--Y,4,4,VOI,SILKY,GGGGG,0,0,VOI,,,,,,,,,,
55,CARVE,True,3,CRANE,GYY-G,3,3,LLM,CARTE,GGG-G,1,1,VOI,CARVE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
56,LAGER,True,6,CRANE,-YY-Y,5,4,LLM,ALERT,YYYY-,5,3,VOI,LAYER,GG-GG,1,1,VOI,LASER,GG-GG,1,1,VOI,LAUER,GG-GG,1,1,VOI,LAGER,GGGGG,0,0,VOI
57,JERKS,True,6,CRANE,-Y--Y,5,5,LLM,RYDER,Y--Y-,5,5,VOI,PEROT,-GG--,3,3,VOI,SERBS,-GG-G,2,2,VOI,GERMS,-GG-G,2,2,VOI,JERKS,GGGGG,0,0,VOI
58,LOTUS,True,4,CRANE,-----,5,5,LLM,SILKY,Y-Y--,5,5,VOI,LUMPS,GY--G,3,3,VOI,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,
59,LACEY,True,3,CRANE,Y-Y-Y,5,4,LLM,LACED,GGGG-,1,1,VOI,LACEY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
60,TUDOR,True,3,CRANE,-Y---,5,5,LLM,DIRTY,Y-YY-,5,5,VOI,TUDOR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
61,QUOTA,True,4,CRANE,--Y--,5,5,LLM,APTLY,Y-Y--,5,5,VOI,SAITH,-Y-G-,4,4,VOI,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,
62,MOURN,True,3,CRANE,-Y-Y-,5,5,LLM,MORIN,GGY-G,2,2,VOI,MOURN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
63,PROMO,True,3,CRANE,-G---,4,4,LLM,BROTH,-GG--,3,3,VOI,PROMO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
64,CASTE,True,3,CRANE,G-Y-G,3,3,LLM,CAUSE,GG-YG,2,2,VOI,CASTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
65,CAPRI,True,3,CRANE,GYY--,4,4,LLM,CARLA,GGY--,3,3,VOI,CAPRI,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
66,ALIAS,True,4,CRANE,--Y--,5,5,LLM,HALTS,-YY-G,4,3,VOI,ALBUS,GG--G,2,2,VOI,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,
67,PADDY,True,5,CRANE,--Y--,5,5,LLM,ALIAS,Y----,5,5,VOI,QUOTA,----Y,5,5,VOI,BAWDY,-G-GG,2,2,VOI,PADDY,GGGGG,0,0,VOI,,,,,
68,BLOBS,True,5,CRANE,-----,5,5,LLM,LUPUS,Y---G,4,4,VOI,FOLKS,-YY-G,4,4,VOI,GLOWS,-GG-G,2,2,VOI,BLOBS,GGGGG,0,0,VOI,,,,,
69,DILLY,False,6,CRANE,-----,5,5,LLM,GLOWS,-Y---,5,5,VOI,TULIP,--GY-,4,4,VOI,MILKY,-GG-G,2,2,VOI,HILLY,-GGGG,1,1,VOI,LILLY,-GGGG,1,1,VOI
70,GUTSY,True,5,CRANE,-----,5,5,LLM,DUMBO,-G---,4,4,VOI,TULIP,YG---,4,4,VOI,GUSTY,GGYYG,2,2,VOI,GUTSY,GGGGG,0,0,VOI,,,,,
71,TABOR,True,5,CRANE,-YY--,5,5,LLM,PARTY,-GYY-,4,4,VOI,TAMAR,GG--G,2,2,VOI,TAHIR,GG--G,2,2,VOI,TABOR,GGGGG,0,0,VOI,,,,,
72,INLAY,True,4,CRANE,--YY-,5,5,LLM,SANTA,-YY--,5,4,VOI,LOGAN,Y--GY,4,4,VOI,INLAY,GGGGG,0,0,VOI,,,,,,,,,,
73,AHHHH,True,4,ADIEU,G----,4,4,LLM,ASLAN,G----,4,4,VOI,ABHOR,G-G--,3,3,VOI,AHHHH,GGGGG,0,0,VOI,,,,,,,,,,
74,ROUEN,True,3,CRANE,-Y-YY,5,4,LLM,SENOR,-YYYY,5,5,VOI,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
75,BUENA,True,2,CRANE,--YGY,4,4,LLM,BUENA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
76,MENON,True,4,CRANE,---YY,5,5,LLM,DENIS,-GG--,3,3,VOI,MENLO,GGG-Y,2,2,VOI,MENON,GGGGG,0,0,VOI,,,,,,,,,,
77,TRASK,True,4,CRANE,-GG--,3,3,LLM,WRATH,-GGY-,3,3,VOI,KRAFT,YGG-Y,3,3,VOI,TRASK,GGGGG,0,0,VOI,,,,,,,,,,
78,CASIO,True,5,ADIEU,Y-Y--,5,4,LLM,CAPRI,GG--Y,3,3,VOI,CALIF,GG-G-,2,2,VOI,CABIN,GG-G-,2,2,VOI,CASIO,GGGGG,0,0,VOI,,,,,
79,VOILA,True,4,CRANE,--Y--,5,5,LLM,PADUA,----G,4,4,VOI,VISTA,GY--G,3,3,VOI,VOILA,GGGGG,0,0,VOI,,,,,,,,,,
80,AURAL,True,4,CRANE,-YY--,5,4,LLM,TABOR,-Y--Y,5,5,VOI,AKRAM,G-GG-,2,2,VOI,AURAL,GGGGG,0,0,VOI,,,,,,,,,,
81,LEGER,False,6,CRANE,-Y--Y,5,5,LLM,JERKS,-GY--,4,4,VOI,DETER,-G-GG,2,2,VOI,FEWER,-G-GG,2,2,VOI,MEYER,-G-GG,2,2,VOI,LEPER,GG-GG,1,1,VOI
82,DALLY,True,5,CRANE,--Y--,5,5,LLM,VOILA,---GY,4,4,VOI,APPLY,Y--GG,3,3,VOI,BADLY,-GYGG,2,2,VOI,DALLY,GGGGG,0,0,VOI,,,,,
83,INIGO,True,4,CRANE,---Y-,5,5,LLM,TUNIS,--YY-,5,4,VOI,NIXON,YY-Y-,5,3,VOI,INIGO,GGGGG,0,0,VOI,,,,,,,,,,
84,KRILL,True,6,CRANE,-G---,4,4,LLM,PROMO,-G---,4,4,VOI,FRITH,-GG--,3,3,VOI,GRIDS,-GG--,3,3,VOI,BRILL,-GGGG,1,1,VOI,KRILL,GGGGG,0,0,VOI
85,SNIDE,True,2,CRANE,---YG,4,4,LLM,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
86,LEWES,True,4,CRANE,----Y,5,5,LLM,MESSY,-GY--,4,4,VOI,SETUP,YG---,4,4,VOI,LEWES,GGGGG,0,0,VOI,,,,,,,,,,
87,TAMER,True,4,CRANE,-YY-Y,5,4,LLM,LAGER,-G-GG,2,2,VOI,MATER,YGYGG,2,2,VOI,TAMER,GGGGG,0,0,VOI,,,,,,,,,,
88,COTTA,True,3,CRANE,G-Y--,4,4,LLM,CASIO,GY--Y,4,4,VOI,COTTA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
89,CORBY,True,4,CRANE,GY---,4,4,LLM,CURLS,G-G--,3,3,VOI,CORKY,GGG-G,1,1,VOI,CORBY,GGGGG,0,0,VOI,,,,,,,,,,
90,POLIS,True,6,CRANE,-----,5,5,LLM,GUSTY,--Y--,5,5,VOI,BLOBS,-YY-G,4,4,VOI,FOLKS,-GG-G,2,2,VOI,MOLDS,-GG-G,2,2,VOI,POLIS,GGGGG,0,0,VOI
91,ROXAS,True,4,CRANE,-YY--,5,5,LLM,MARIA,-YY--,5,5,VOI,ABHOR,Y--YY,5,5,VOI,ROXAS,GGGGG,0,0,VOI,,,,,,,,,,
92,RANCE,True,2,CRANE,YYYYG,4,2,LLM,RANCE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
93,CARON,True,3,CRANE,GYYY-,4,3,LLM,CAIRN,GG-YG,2,2,VOI,CARON,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
94,SURYA,True,4,CRANE,-YY--,5,5,LLM,ROXAS,Y--YY,5,5,VOI,SUPRA,GG-YG,2,2,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,
95,AGGIE,True,4,CRANE,--Y-G,4,4,LLM,PAUSE,-Y--G,4,4,VOI,ALIVE,G-Y-G,3,3,VOI,AGGIE,GGGGG,0,0,VOI,,,,,,,,,,
96,CAUSA,True,5,CRANE,G-Y--,4,4,LLM,COTTA,G---G,3,3,VOI,CHIBA,G---G,3,3,VOI,CUPPA,GY--G,3,3,VOI,CAUSA,GGGGG,0,0,VOI,,,,,
97,BAMBA,True,6,CRANE,--Y--,5,5,LLM,DALLY,-G---,4,4,VOI,KAMPF,-GG--,3,3,VOI,GAMUT,-GG--,3,3,VOI,MAMBO,-GGG-,2,2,VOI,BAMBA,GGGGG,0,0,VOI
98,MAYNE,True,6,CRANE,--YGG,3,3,LLM,ALINE,Y--GG,3,3,VOI,JAYNE,-GGGG,1,1,VOI,PAYNE,-GGGG,1,1,VOI,WAYNE,-GGGG,1,1,VOI,MAYNE,GGGGG,0,0,VOI
99,BOGGS,True,5,CRANE,-----,5,5,LLM,POLIS,-G--G,3,3,VOI,BOMBS,GG--G,2,2,VOI,BOOKS,GG--G,2,2,VOI,BOGGS,GGGGG,0,0,VOI,,,,,
100,FINNS,True,4,CRANE,---G-,4,4,LLM,YOUNG,---G-,4,4,VOI,THINK,--YG-,4,4,VOI,FINNS,GGGGG,0,0,VOI,,,,,,,,,,
