game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
70,GUTSY,True,5,CRANE,-----,5,5,LLM,SOLID,Y----,5,5,CSS_TRUE_REPAIR,HUMPS,-G--Y,4.0,4.0,LLM,GUSTY,GGYYG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,5629,540,90.4068218155978,540,29,94.62962962962963,29.0,6.0,79.3103448275862,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
71,TABOR,True,4,CRANE,-YY--,5,5,LLM,MARTI,-GYY-,4,4,CSS_TRUE_REPAIR,GATOR,-GYGG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,227,95.96731213359388,227,5,97.79735682819384,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
72,INLAY,True,4,CRANE,--YY-,5,5,LLM,SAGAN,---GY,4,4,CSS_TRUE_REPAIR,DONAL,--YGY,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,225,96.00284242316576,225,10,95.55555555555556,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
73,AHHHH,True,6,CRANE,--Y--,5,5,LLM,MALTA,-Y---,5,5,CSS_TRUE_REPAIR,AUDIO,G----,4.0,4.0,LLM,ABYSS,G----,4.0,4.0,LLM,AWWWW,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,LLM,5629,448,92.04121513590336,448,26,94.19642857142856,26.0,4.0,84.61538461538461,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,0
74,ROUEN,True,3,CRANE,-Y-YY,5,4,LLM,SENOR,-YYYY,5,5,CSS_TRUE_REPAIR,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677383,55,3,94.54545454545456,3.0,1.0,66.66666666666666,,,,,,,,,,0
75,BUENA,True,6,CRANE,--YGY,4,4,LLM,AGENT,Y-GG-,3,3,LLM,HYENA,--GGG,2.0,2.0,LLM,SIENA,--GGG,2.0,2.0,LLM,ELENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,LLM,5629,12,99.78681826256884,12,5,58.333333333333336,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
76,MENON,True,4,CRANE,---YY,5,5,LLM,MINED,G-GY-,3,3,CSS_TRUE_REPAIR,MENLO,GGG-Y,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,173,96.9266299520341,173,3,98.26589595375722,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
77,TRASK,True,5,CRANE,-GG--,3,3,LLM,TRAIT,GGG--,2,2,LLM,TRAPS,GGG-Y,2.0,2.0,LLM,TRASH,GGGG-,1.0,1.0,LLM,TRASK,GGGGG,0.0,0.0,LLM,,,,,,5629,51,99.09397761591757,51,8,84.31372549019608,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
78,CASIO,True,3,CRANE,G-Y--,4,4,LLM,COSTA,GYG-Y,3,3,CSS_TRUE_REPAIR,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,33,99.41375022206432,33,1,96.96969696969695,1.0,1.0,0.0,,,,,,,,,,0
79,VOILA,True,3,CRANE,--Y--,5,5,LLM,BAILS,-YGG-,3,3,CSS_TRUE_REPAIR,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,448,92.04121513590336,448,2,99.55357142857144,2.0,1.0,50.0,,,,,,,,,,0
80,AURAL,True,3,CRANE,-YY--,5,4,LLM,SAMAR,-Y-GY,4,4,CSS_TRUE_REPAIR,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,227,95.96731213359388,227,1,99.55947136563876,1.0,1.0,0.0,,,,,,,,,,0
81,LEGER,True,4,CRANE,-Y--Y,5,5,LLM,RESET,YG-G-,3,3,CSS_TRUE_REPAIR,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,269,95.22117605258484,269,12,95.53903345724906,12.0,2.0,83.33333333333334,2.0,1.0,50.0,,,,,,,0
82,DALLY,True,5,CRANE,--Y--,5,5,LLM,SALAM,-GG--,3,3,CSS_TRUE_REPAIR,TALLY,-GGGG,1.0,1.0,LLM,WALLY,-GGGG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,448,92.04121513590336,448,14,96.875,14.0,4.0,71.42857142857143,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,0
83,INIGO,True,4,CRANE,---Y-,5,5,LLM,MINTS,-YY--,5,4,CSS_TRUE_REPAIR,LOGIN,-YYYY,5.0,5.0,LLM,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,171,96.96216024160596,171,11,93.56725146198828,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
84,KRILL,True,5,CRANE,-G---,4,4,LLM,PROUD,-G---,4,4,LLM,TRIMS,-GG--,3.0,3.0,LLM,GRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,LLM,,,,,,5629,93,98.34784153490853,93,20,78.49462365591397,20.0,4.0,80.0,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
85,SNIDE,True,4,CRANE,---YG,4,4,LLM,NOISE,Y-GYG,3,3,LLM,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,30,99.4670456564221,30,2,93.33333333333331,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
86,LEWES,True,4,CRANE,----Y,5,5,LLM,PILES,--YGG,3,3,CSS_TRUE_REPAIR,LOVES,G--GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,9,98.0561555075594,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
87,TAMER,True,4,CRANE,-YY-Y,5,4,LLM,LATER,-GYGG,2,2,CSS_TRUE_REPAIR,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,125,97.77935690175876,125,4,96.8,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
88,COTTA,True,5,CRANE,G-Y--,4,4,LLM,CLOAK,G-YY-,4,4,LLM,COMMA,GG--G,2.0,2.0,LLM,COSTA,GG-GG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,LLM,,,,,,5629,33,99.41375022206432,33,7,78.78787878787878,7.0,3.0,57.14285714285714,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
89,CORBY,True,4,CRANE,GY---,4,4,LLM,CORKS,GGG--,2,2,LLM,CORGI,GGG--,2.0,2.0,LLM,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,25,99.55587138035176,25,3,88.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
90,POLIS,True,3,CRANE,-----,5,5,LLM,LOUIS,YG-GG,2,2,CSS_TRUE_REPAIR,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,540,90.4068218155978,540,2,99.62962962962963,2.0,1.0,50.0,,,,,,,,,,0
91,ROXAS,True,3,CRANE,-YY--,5,5,LLM,SARAH,Y-YG-,4,4,CSS_TRUE_REPAIR,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,227,95.96731213359388,227,3,98.6784140969163,3.0,1.0,66.66666666666666,,,,,,,,,,0
92,RANCE,True,2,CRANE,YYYYG,4,2,LLM,RANCE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
93,CARON,True,3,CRANE,GYYY-,4,3,LLM,CAIRN,GG-YG,2,2,LLM,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,2,99.96446971042812,2,1,50.0,1.0,1.0,0.0,,,,,,,,,,0
94,SURYA,True,5,CRANE,-YY--,5,5,LLM,DARIA,--G-G,3,3,CSS_TRUE_REPAIR,FORZA,--G-G,3.0,3.0,LLM,BURQA,-GG-G,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,LLM,,,,,,5629,227,95.96731213359388,227,10,95.59471365638768,10.0,5.0,50.0,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
95,AGGIE,True,5,CRANE,--Y-G,4,4,LLM,TABLE,-Y--G,4,4,LLM,AWOKE,G---G,3.0,3.0,LLM,ADDIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,5629,78,98.61431870669746,78,6,92.3076923076923,6.0,5.0,16.666666666666664,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
96,CAUSA,True,4,CRANE,G-Y--,4,4,LLM,CALMS,GG--Y,3,3,LLM,CASIO,GGY--,3.0,3.0,LLM,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,33,99.41375022206432,33,2,93.93939393939394,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
97,BAMBA,True,6,CRANE,--Y--,5,5,LLM,SALAD,-G-Y-,4,4,CSS_TRUE_REPAIR,GAMMA,-GG-G,2.0,2.0,LLM,HAMZA,-GG-G,2.0,2.0,LLM,TAMPA,-GG-G,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,LLM,5629,448,92.04121513590336,448,22,95.08928571428572,22.0,3.0,86.36363636363636,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
98,MAYNE,True,3,CRANE,--YGG,3,3,LLM,MAINE,GG-GG,1,1,LLM,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,15,99.73352282821104,15,1,93.33333333333331,1.0,1.0,0.0,,,,,,,,,,0
99,BOGGS,True,4,CRANE,-----,5,5,LLM,SOULS,-G--G,3,3,CSS_TRUE_REPAIR,BOOMS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,540,90.4068218155978,540,27,95.0,27.0,1.0,96.29629629629628,1.0,1.0,0.0,,,,,,,0
100,FINNS,True,4,CRANE,---G-,4,4,LLM,LOINS,--YGG,3,3,CSS_TRUE_REPAIR,SIGNS,-G-GG,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,104,98.15242494226328,104,2,98.07692307692308,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
