game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
11,YOUNG,True,4,HOUSE,-GG--,3,3,LLM,FOUND,-GGG-,2,2,LLM,COUNT,-GGG-,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,18,99.68022739385326,18,3,83.33333333333334,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,6,HOUSE,---YY,5,5,LLM,EASES,YY--G,4,3,CSS_TRUE_REPAIR,IDEAS,--YYG,4.0,3.0,LLM,YEARS,-GG-G,2.0,2.0,LLM,MEATS,GGG-G,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,LLM,5629,463,91.7747379641144,463,44,90.49676025917928,44.0,29.0,34.090909090909086,29.0,16.0,44.827586206896555,16.0,2.0,87.5,2.0,1.0,50.0,0
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUMB,GYG--,3,3,LLM,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1.0,1.0,0.0,,,,,,,,,,0
14,FIRED,True,5,HOUSE,----Y,5,5,LLM,TRIER,-YYG-,4,4,CSS_TRUE_REPAIR,WIRED,-GGGG,1.0,1.0,LLM,AIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,8,98.77675840978594,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
15,FOLKS,True,5,HOUSE,-G-Y-,4,4,LLM,SOLAR,YGG--,3,3,CSS_TRUE_REPAIR,GOLDS,-GG-G,2.0,2.0,LLM,YOLKS,-GGGG,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,160,97.1575768342512,160,13,91.875,13.0,8.0,38.46153846153847,8.0,1.0,87.5,1.0,1.0,0.0,,,,0
16,CHILE,True,3,HOUSE,Y---G,4,4,LLM,WHILE,-GGGG,1,1,LLM,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,23,99.5914016699236,23,1,95.65217391304348,1.0,1.0,0.0,,,,,,,,,,0
17,BLACK,True,5,HOUSE,-----,5,5,LLM,TRAIN,--G--,4,4,CSS_TRUE_REPAIR,PLAYA,-GG--,3.0,3.0,LLM,FLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,14,97.98270893371756,14.0,4.0,71.42857142857143,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
18,GRANT,True,5,HOUSE,-----,5,5,LLM,RICAN,Y--YY,5,4,CSS_TRUE_REPAIR,BRAND,-GGG-,2.0,2.0,LLM,PRANK,-GGG-,2.0,2.0,LLM,GRANT,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,12,98.27089337175792,12.0,4.0,66.66666666666666,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
19,MEALS,True,4,HOUSE,---YY,5,5,LLM,SEARS,-GG-G,2,2,CSS_TRUE_REPAIR,MEATS,GGG-G,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,21,95.46436285097192,21.0,2.0,90.47619047619048,2.0,1.0,50.0,,,,,,,0
20,CREAM,True,4,HOUSE,----Y,5,5,LLM,RATED,YY-Y-,5,5,CSS_TRUE_REPAIR,BREAM,-GGGG,1.0,1.0,LLM,CREAM,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,654,88.38159531000179,654,26,96.02446483180428,26.0,1.0,96.15384615384616,1.0,1.0,0.0,,,,,,,0
21,AWAKE,True,5,HOUSE,----G,4,4,LLM,MARIE,-Y--G,4,4,CSS_TRUE_REPAIR,PEACE,--G-G,3.0,3.0,LLM,AGATE,G-G-G,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,30,89.5104895104895,30.0,11.0,63.33333333333333,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,0
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,TUTOR,-Y-YG,4,4,LLM,AMOUR,--YGG,3.0,3.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,55,99.02291703677383,55,4,92.72727272727272,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
23,YEARS,True,4,HOUSE,---YY,5,5,LLM,NEARS,-GGGG,1,1,CSS_TRUE_REPAIR,SEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,10,97.8401727861771,10.0,9.0,10.0,9.0,1.0,88.88888888888889,,,,,,,0
24,GRADE,True,6,HOUSE,----G,4,4,LLM,MARIE,-YY-G,4,4,CSS_TRUE_REPAIR,TRACE,-GG-G,2.0,2.0,LLM,GRAZE,GGG-G,1.0,1.0,LLM,GRAVE,GGG-G,1.0,1.0,CSS_TRUE_REPAIR,GRADE,GGGGG,0.0,0.0,LLM,5629,286,94.91916859122402,286,23,91.95804195804196,23.0,8.0,65.21739130434783,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
25,CHILL,True,4,HOUSE,Y----,5,5,LLM,RANCH,---YY,5,5,CSS_TRUE_REPAIR,CHILD,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,132,97.65500088825723,132,7,94.6969696969697,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
26,FLOOD,True,3,HOUSE,-Y---,5,5,LLM,DROOL,Y-GGY,3,3,CSS_TRUE_REPAIR,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,2,99.3103448275862,2.0,1.0,50.0,,,,,,,,,,0
27,APPLY,True,4,HOUSE,-----,5,5,LLM,KARIN,-Y---,5,5,CSS_TRUE_REPAIR,PLAYA,YYYY-,5.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,22,96.8299711815562,22.0,3.0,86.36363636363636,3.0,1.0,66.66666666666666,,,,,,,0
28,SMILE,True,4,HOUSE,---YG,4,4,LLM,SPIRE,G-G-G,2,2,LLM,SLIME,GYGYG,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,65,98.84526558891456,65,9,86.15384615384616,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
29,KNOCK,True,3,HOUSE,-Y---,5,5,LLM,ARGON,---YY,5,5,CSS_TRUE_REPAIR,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,9,96.89655172413794,9.0,1.0,88.88888888888889,,,,,,,,,,0
30,SLEEP,True,3,HOUSE,---YY,5,5,LLM,DARES,---GY,4,4,CSS_TRUE_REPAIR,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,463,91.7747379641144,463,18,96.1123110151188,18.0,1.0,94.44444444444444,,,,,,,,,,0
31,BRICK,True,5,HOUSE,-----,5,5,LLM,RAINA,Y-G--,4,4,CSS_TRUE_REPAIR,TRICK,-GGGG,1.0,1.0,LLM,PRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,21,96.97406340057636,21.0,4.0,80.95238095238095,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,0
32,WROTE,True,6,HOUSE,-Y--G,4,4,LLM,ABODE,--G-G,3,3,LLM,PROVE,-GG-G,2.0,2.0,LLM,FROME,-GG-G,2.0,2.0,LLM,CRONE,-GG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,5629,49,99.12950790548943,49,21,57.14285714285714,21.0,7.0,66.66666666666666,7.0,5.0,28.57142857142857,5.0,1.0,80.0,1.0,1.0,0.0,0
33,RATED,True,6,HOUSE,----Y,5,5,LLM,ABNER,Y--GY,4,4,CSS_TRUE_REPAIR,DARED,-GYGG,2.0,2.0,LLM,RAZED,GG-GG,1.0,1.0,LLM,RACED,GG-GG,1.0,1.0,LLM,RATED,GGGGG,0.0,0.0,LLM,5629,654,88.38159531000179,654,18,97.24770642201835,18.0,6.0,66.66666666666666,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,1.0,75.0,0
34,ALERT,True,5,HOUSE,----Y,5,5,LLM,NADER,-Y-YY,5,3,CSS_TRUE_REPAIR,TREAT,-YGYG,3.0,3.0,LLM,AVERT,G-GGG,1.0,1.0,LLM,ALERT,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,37,94.34250764525994,37.0,2.0,94.5945945945946,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
35,CAGES,True,6,HOUSE,---YY,5,5,LLM,STEAD,Y-YY-,5,5,LLM,REARS,-YY-G,4.0,4.0,LLM,AXLES,Y--GG,3.0,3.0,LLM,PAGES,-GGGG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,LLM,5629,463,91.7747379641144,463,95,79.48164146868251,95.0,46.0,51.578947368421055,46.0,32.0,30.434782608695656,32.0,3.0,90.625,3.0,1.0,66.66666666666666,0
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,ADLER,-Y-Y-,5,5,CSS_TRUE_REPAIR,DENNY,YG--G,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,654,88.38159531000179,654,16,97.55351681957188,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,0
37,COLES,True,6,HOUSE,-G-YY,4,4,LLM,POSES,-G-GG,2,2,LLM,NODES,-G-GG,2.0,2.0,LLM,ROLES,-GGGG,1.0,1.0,LLM,MOLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,LLM,5629,69,98.77420500977084,69,36,47.82608695652174,36.0,23.0,36.11111111111111,23.0,3.0,86.95652173913044,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HABIT,GY---,4,4,LLM,HYMAN,G--YY,4.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,40,99.2893942085628,40,3,92.5,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
39,WRATH,True,3,HOUSE,Y----,5,5,LLM,RANCH,YY--G,4,3,CSS_TRUE_REPAIR,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,2,98.48484848484848,2.0,1.0,50.0,,,,,,,,,,0
40,MACHO,True,4,HOUSE,YY---,5,5,LLM,CHOIR,YYY--,5,4,LLM,NACHO,-GGGG,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,CSS_TRUE_REPAIR,NOVEL,-G-GY,3.0,3.0,LLM,GOLEM,-GYG-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,5629,102,98.18795523183516,102,23,77.45098039215686,23.0,3.0,86.95652173913044,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
42,GOODY,True,5,HOUSE,-G---,4,4,LLM,LORNA,-G---,4,4,CSS_TRUE_REPAIR,COMFY,-G--G,3.0,3.0,LLM,DODGY,YG-YG,3.0,3.0,LLM,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445016,231,34,85.28138528138528,34.0,12.0,64.70588235294117,12.0,2.0,83.33333333333334,2.0,1.0,50.0,,,,0
43,BROTH,True,4,HOUSE,YY---,5,5,LLM,PHOTO,-YGG-,3,3,LLM,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
44,VERDE,True,5,HOUSE,----G,4,4,LLM,LAINE,----G,4,4,CSS_TRUE_REPAIR,MERGE,-GG-G,2.0,2.0,LLM,VERVE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,27,90.55944055944056,27.0,3.0,88.88888888888889,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
45,TAMED,True,3,HOUSE,----Y,5,5,LLM,ALTER,Y-YG-,4,4,CSS_TRUE_REPAIR,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,8,98.77675840978594,8.0,1.0,87.5,,,,,,,,,,0
46,LEAFS,False,6,HOUSE,---YY,5,5,LLM,ASTER,YY-Y-,5,5,CSS_TRUE_REPAIR,LEADS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,LLM,LEANS,GGG-G,1.0,1.0,LLM,5629,463,91.7747379641144,463,36,92.22462203023758,36.0,4.0,88.88888888888889,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
47,YACHT,True,3,HOUSE,Y----,5,5,LLM,CHART,YYY-G,4,4,CSS_TRUE_REPAIR,YACHT,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,1,99.24242424242424,1.0,1.0,0.0,,,,,,,,,,0
48,MESSY,True,4,HOUSE,---GY,4,4,LLM,FEAST,-G-G-,3,3,LLM,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,26,99.53810623556582,26,7,73.07692307692307,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
49,RYDER,True,3,HOUSE,----Y,5,5,LLM,RATED,G--GY,3,3,CSS_TRUE_REPAIR,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,2,99.69418960244649,2.0,1.0,50.0,,,,,,,,,,0
50,MOTIF,True,4,HOUSE,-G---,4,4,LLM,LORNA,-G---,4,4,CSS_TRUE_REPAIR,MOODY,GG---,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,231,95.89625155445016,231,34,85.28138528138528,34.0,1.0,97.05882352941175,1.0,1.0,0.0,,,,,,,0
51,RAVEN,True,4,HOUSE,----Y,5,5,LLM,RATED,GG-G-,2,2,CSS_TRUE_REPAIR,RACER,GG-G-,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,654,88.38159531000179,654,6,99.08256880733946,6.0,3.0,50.0,3.0,1.0,66.66666666666666,,,,,,,0
52,REICH,True,5,HOUSE,Y---Y,5,5,LLM,CHEEK,YYY--,5,5,LLM,PEACH,-G-GG,2.0,2.0,LLM,MERCH,-GYGG,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,5629,72,98.72090957541305,72,15,79.16666666666666,15.0,6.0,60.0,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
53,ICONS,True,3,HOUSE,-Y-Y-,5,4,LLM,SCORN,YGG-Y,3,3,CSS_TRUE_REPAIR,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,139,97.53064487475574,139,1,99.28057553956836,1.0,1.0,0.0,,,,,,,,,,0
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,RANKS,---GY,4,4,CSS_TRUE_REPAIR,SPIKY,G-YGG,2.0,2.0,LLM,SILKY,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,447,92.05898028068928,447,2,99.55257270693512,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
55,CARVE,True,4,HOUSE,----G,4,4,LLM,MARIE,-GG-G,2,2,CSS_TRUE_REPAIR,CARTE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,286,94.91916859122402,286,14,95.1048951048951,14.0,3.0,78.57142857142857,3.0,1.0,66.66666666666666,,,,,,,0
56,LAGER,False,6,HOUSE,----Y,5,5,LLM,AIRED,Y-YG-,4,4,CSS_TRUE_REPAIR,BAYER,-G-GG,2.0,2.0,LLM,TAPER,-G-GG,2.0,2.0,LLM,LAKER,GG-GG,1.0,1.0,LLM,LAZER,GG-GG,1.0,1.0,LLM,5629,654,88.38159531000179,654,37,94.34250764525994,37.0,28.0,24.324324324324326,28.0,14.0,50.0,14.0,3.0,78.57142857142857,3.0,2.0,33.33333333333333,0
57,JERKS,True,6,HOUSE,---YY,5,5,LLM,SALES,---YG,4,4,CSS_TRUE_REPAIR,EXITS,Y---G,4.0,4.0,LLM,PERKS,-GGGG,1.0,1.0,CSS_TRUE_REPAIR,BERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,LLM,5629,463,91.7747379641144,463,73,84.23326133909286,73.0,36.0,50.68493150684932,36.0,2.0,94.44444444444444,2.0,1.0,50.0,1.0,1.0,0.0,0
58,LOTUS,True,3,HOUSE,-GYY-,4,3,LLM,LOCUS,GG-GG,1,1,LLM,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,1.0,1.0,0.0,,,,,,,,,,0
59,LACEY,True,5,HOUSE,----Y,5,5,LLM,ARIEL,Y--GY,4,4,CSS_TRUE_REPAIR,VALET,-GYG-,3.0,3.0,LLM,LANEY,GG-GG,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,13,98.01223241590216,13.0,4.0,69.23076923076923,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
60,TUDOR,True,4,HOUSE,-YY--,5,5,LLM,GUMBO,-G--Y,4,4,LLM,FUTON,-GYG-,3.0,3.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,55,99.02291703677383,55,11,80.0,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
61,QUOTA,True,4,HOUSE,-YY--,5,5,LLM,JUROR,-G-Y-,4,4,LLM,QUITO,GG-GY,2.0,2.0,LLM,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,55,99.02291703677383,55,14,74.54545454545455,14.0,1.0,92.85714285714286,1.0,1.0,0.0,,,,,,,0
62,MOURN,True,4,HOUSE,-GG--,3,3,LLM,GOULD,-GG--,3,3,LLM,MOUNT,GGGY-,2.0,2.0,LLM,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,18,99.68022739385326,18,4,77.77777777777779,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
63,PROMO,True,3,HOUSE,-Y---,5,5,LLM,MANOR,Y--YY,5,5,CSS_TRUE_REPAIR,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,3,98.9655172413793,3.0,1.0,66.66666666666666,,,,,,,,,,0
64,CASTE,True,5,HOUSE,---YG,4,4,LLM,SLATE,Y-YGG,3,3,LLM,PASTE,-GGGG,1.0,1.0,LLM,TASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,4,93.84615384615384,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
65,CAPRI,True,4,HOUSE,-----,5,5,LLM,LATIN,-G-Y-,4,4,CSS_TRUE_REPAIR,DAIRY,-GYG-,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,694,87.67098951856458,694,9,98.70317002881843,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,STAIN,Y-YY-,5,5,CSS_TRUE_REPAIR,MAIDS,-YG-G,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,447,92.05898028068928,447,20,95.52572706935123,20.0,3.0,85.0,3.0,1.0,66.66666666666666,,,,,,,0
67,PADDY,True,6,HOUSE,-----,5,5,LLM,CANAL,-G---,4,4,CSS_TRUE_REPAIR,MARRY,-G--G,3.0,3.0,LLM,TABBY,-G--G,3.0,3.0,LLM,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,LLM,5629,694,87.67098951856458,694,51,92.6512968299712,51.0,14.0,72.54901960784314,14.0,6.0,57.14285714285714,6.0,1.0,83.33333333333334,1.0,1.0,0.0,0
68,BLOBS,True,4,HOUSE,-Y-Y-,5,4,LLM,SNOOP,Y-G--,4,4,CSS_TRUE_REPAIR,CROWS,--G-G,3.0,3.0,LLM,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,139,97.53064487475574,139,17,87.76978417266187,17.0,4.0,76.47058823529412,4.0,1.0,75.0,,,,,,,0
69,DILLY,True,4,HOUSE,-----,5,5,LLM,NADIR,--YY-,5,5,CSS_TRUE_REPAIR,DITTY,GG--G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,6,99.13544668587896,6.0,5.0,16.666666666666664,5.0,1.0,80.0,,,,,,,0
70,GUTSY,True,4,HOUSE,--YG-,4,4,LLM,BURSA,-G-G-,3,3,LLM,TUTSI,-GGG-,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,14,99.75128797299698,14,5,64.28571428571429,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,4,HOUSE,-Y---,5,5,LLM,ADORN,Y-YY-,5,3,CSS_TRUE_REPAIR,MARCO,-GY-Y,4.0,4.0,LLM,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,290,94.8481080120803,290,26,91.0344827586207,26.0,8.0,69.23076923076923,8.0,1.0,87.5,,,,,,,0
72,INLAY,True,5,HOUSE,-----,5,5,LLM,BRAIN,--YYY,5,5,LLM,PAINT,-YYY-,5.0,5.0,LLM,NINJA,YY--Y,5.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,22,96.8299711815562,22.0,8.0,63.63636363636363,8.0,1.0,87.5,1.0,1.0,0.0,,,,0
