game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
44,VERDE,True,3,ALTER,---YY,5,5,LLM_RERANK,ERODE,YY-GG,3,2,LLM_RERANK,VERDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
45,TAMED,True,2,HEARS,-YY--,5,5,LLM_RERANK,TAMED,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
46,LEAFS,False,6,ACRES,Y--YG,4,4,LLM_RERANK,SEALS,-GGYG,2,2,LLM_RERANK,LEANS,GGG-G,1,1,LLM_RERANK,LEAPS,GGG-G,1,1,LLM_RERANK,LEADS,GGG-G,1,1,LLM_RERANK,LEAKS,GGG-G,1,1,LLM_RERANK
47,YACHT,True,3,GRACE,--YY-,5,4,LLM_RERANK,MACHO,-GGG-,2,2,LLM_RERANK,YACHT,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
48,MESSY,True,5,STALE,Y---Y,5,5,LLM_RERANK,CODES,---YY,5,5,LLM_RERANK,RESIN,-GG--,3,3,LLM_RERANK,PESKY,-GG-G,2,2,LLM_RERANK,MESSY,GGGGG,0,0,VOI,,,,,
49,RYDER,True,3,HEARD,-Y-YY,5,5,LLM_RERANK,CRUDE,-Y-YY,5,3,LLM_RERANK,RYDER,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
50,MOTIF,True,4,CRANE,-----,5,5,LLM_RERANK,GOODY,-G---,4,4,LLM_RERANK,FOULS,YG---,4,4,LLM_RERANK,MOTIF,GGGGG,0,0,VOI,,,,,,,,,,
51,RAVEN,True,3,REAMS,GYY--,4,4,LLM_RERANK,RATED,GG-G-,2,2,LLM_RERANK,RAVEN,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
52,REICH,True,4,EATER,Y---Y,5,5,LLM_RERANK,CRUDE,YY--Y,5,5,LLM_RERANK,MERCH,-GYGG,2,2,LLM_RERANK,REICH,GGGGG,0,0,VOI,,,,,,,,,,
53,ICONS,True,4,CRATE,Y----,5,5,LLM_RERANK,FLOCK,--GY-,4,4,LLM_RERANK,SCOOP,YGG--,3,3,LLM_RERANK,ICONS,GGGGG,0,0,VOI,,,,,,,,,,
54,SILKY,True,3,LEADS,Y---Y,5,5,LLM_RERANK,SPILL,G-YY-,4,3,LLM_RERANK,SILKY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
55,CARVE,True,4,IRATE,-YY-G,4,4,LLM_RERANK,PADRE,-G-YG,3,3,LLM_RERANK,FARCE,-GGYG,2,2,LLM_RERANK,CARVE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
56,LAGER,False,6,DEALS,-YYY-,5,5,LLM_RERANK,ALERT,YYYY-,5,3,LLM_RERANK,RAVEL,YG-GY,3,3,LLM_RERANK,LAZER,GG-GG,1,1,LLM_RERANK,LAYER,GG-GG,1,1,LLM_RERANK,LAKER,GG-GG,1,1,LLM_RERANK
57,JERKS,True,5,CARTE,--G-Y,4,4,LLM_RERANK,HIRED,--GY-,4,4,LLM_RERANK,PERKY,-GGG-,2,2,LLM_RERANK,BERKS,-GGGG,1,1,LLM_RERANK,JERKS,GGGGG,0,0,VOI,,,,,
58,LOTUS,True,3,ASTER,-YG--,4,4,LLM_RERANK,POTTS,-GG-G,2,2,LLM_RERANK,LOTUS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
59,LACEY,True,4,HASTE,-G--Y,4,4,LLM_RERANK,LAYER,GGYG-,2,2,LLM_RERANK,LANEY,GG-GG,1,1,LLM_RERANK,LACEY,GGGGG,0,0,VOI,,,,,,,,,,
60,TUDOR,True,4,ARISE,-Y---,5,5,LLM_RERANK,CURLY,-GY--,4,4,LLM_RERANK,TUTOR,GG-GG,1,1,LLM_RERANK,TUDOR,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
61,QUOTA,True,3,CRANE,--Y--,5,5,LLM_RERANK,SALTY,-Y-G-,4,4,LLM_RERANK,QUOTA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
62,MOURN,True,4,CRATE,-Y---,5,5,LLM_RERANK,RUMOR,YYYY-,5,4,LLM_RERANK,FORUM,-GYYY,4,4,LLM_RERANK,MOURN,GGGGG,0,0,VOI,,,,,,,,,,
63,PROMO,True,4,PEARS,G--Y-,4,4,LLM_RERANK,PRICK,GG---,3,3,LLM_RERANK,PROOF,GGGY-,2,2,LLM_RERANK,PROMO,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
64,CASTE,True,6,ALTER,Y-YY-,5,3,LLM_RERANK,TASTE,-GGGG,1,1,LLM_RERANK,PASTE,-GGGG,1,1,LLM_RERANK,WASTE,-GGGG,1,1,LLM_RERANK,HASTE,-GGGG,1,1,LLM_RERANK,CASTE,GGGGG,0,0,VOI
65,CAPRI,True,4,SPARE,-YYG-,4,4,LLM_RERANK,PARRY,YG-G-,3,3,LLM_RERANK,CAPRA,GGGG-,1,1,LLM_RERANK,CAPRI,GGGGG,0,0,VOI,,,,,,,,,,
66,ALIAS,True,3,RATES,-Y--G,4,4,LLM_RERANK,CLAPS,-GY-G,3,3,LLM_RERANK,ALIAS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
67,PADDY,True,3,DEALS,Y-Y--,5,5,LLM_RERANK,TARDY,-G-GG,2,2,LLM_RERANK,PADDY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
68,BLOBS,True,5,PACES,----G,4,4,LLM_RERANK,BOLTS,GYY-G,3,3,LLM_RERANK,BLOWS,GGG-G,1,1,LLM_RERANK,BLOGS,GGG-G,1,1,LLM_RERANK,BLOBS,GGGGG,0,0,VOI,,,,,
69,DILLY,True,4,CARES,-----,5,5,LLM_RERANK,GOODY,---YG,4,4,LLM_RERANK,DITTY,GG--G,2,2,LLM_RERANK,DILLY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
70,GUTSY,True,3,LASER,--Y--,5,5,LLM_RERANK,SCOOP,Y----,5,5,LLM_RERANK,GUTSY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
71,TABOR,True,3,STARE,-YYY-,5,4,LLM_RERANK,MARTY,-GYY-,4,4,LLM_RERANK,TABOR,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
72,INLAY,True,5,HASTE,-Y---,5,5,LLM_RERANK,BRAIN,--YYY,5,5,LLM_RERANK,KINDA,-YY-Y,5,3,LLM_RERANK,AGING,Y-YY-,5,5,LLM_RERANK,INLAY,GGGGG,0,0,VOI,,,,,
73,AHHHH,True,5,CLARE,--Y--,5,5,LLM_RERANK,MANGA,-Y---,5,5,LLM_RERANK,AUDIT,G----,4,4,LLM_RERANK,ASHBY,G-G--,3,3,LLM_RERANK,AHHHH,GGGGG,0,0,VOI,,,,,
74,ROUEN,True,6,SLATE,----Y,5,5,LLM_RERANK,MERRY,-YY--,5,5,LLM_RERANK,FREED,-Y-G-,4,4,LLM_RERANK,POWER,-G-GY,3,3,LLM_RERANK,ROGEN,GG-GG,1,1,LLM_RERANK,ROUEN,GGGGG,0,0,VOI
75,BUENA,True,5,STALE,--Y-Y,5,5,LLM_RERANK,CARED,-Y-Y-,5,5,LLM_RERANK,VEGAN,-Y-YY,5,4,LLM_RERANK,HYENA,--GGG,2,2,LLM_RERANK,BUENA,GGGGG,0,0,VOI,,,,,
76,MENON,True,4,CRANE,---YY,5,5,LLM_RERANK,STEEN,--Y-G,4,4,LLM_RERANK,MELON,GG-GG,1,1,LLM_RERANK,MENON,GGGGG,0,0,VOI,,,,,,,,,,
77,TRASK,True,3,PEARS,--GYY,4,4,LLM_RERANK,CRASH,-GGG-,2,2,LLM_RERANK,TRASK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
78,CASIO,True,2,CARES,GG--Y,3,3,LLM_RERANK,CASIO,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
79,VOILA,True,5,TEARS,--Y--,5,5,LLM_RERANK,NADAL,-Y--Y,5,5,LLM_RERANK,AMPLY,Y--G-,4,4,LLM_RERANK,WILLA,-Y-GG,3,3,LLM_RERANK,VOILA,GGGGG,0,0,VOI,,,,,
80,AURAL,True,4,HASTE,-Y---,5,5,LLM_RERANK,VOILA,---YY,5,5,LLM_RERANK,BLACK,-YY--,5,5,LLM_RERANK,AURAL,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
81,LEGER,True,6,SHARE,---YY,5,5,LLM_RERANK,ROUEN,Y--G-,4,4,LLM_RERANK,BREED,-YYG-,4,4,LLM_RERANK,PETER,-G-GG,2,2,LLM_RERANK,LEVER,GG-GG,1,1,LLM_RERANK,LEGER,GGGGG,0,0,VOI
82,DALLY,True,4,HARES,-G---,4,4,LLM_RERANK,MACAO,-G---,4,4,LLM_RERANK,BADLY,-GYGG,2,2,LLM_RERANK,DALLY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
83,INIGO,True,5,LEADS,-----,5,5,LLM_RERANK,ROBOT,-Y---,5,5,LLM_RERANK,CHOCK,--Y--,5,5,LLM_RERANK,OWING,Y-GYY,4,4,LLM_RERANK,INIGO,GGGGG,0,0,VOI,,,,,
84,KRILL,True,5,SABLE,---G-,4,4,LLM_RERANK,DRILL,-GGGG,1,1,LLM_RERANK,GRILL,-GGGG,1,1,LLM_RERANK,TRILL,-GGGG,1,1,LLM_RERANK,KRILL,GGGGG,0,0,VOI,,,,,
85,SNIDE,True,4,LATER,---Y-,5,5,LLM_RERANK,SEMIS,GY-Y-,4,4,LLM_RERANK,SPINE,G-GYG,2,2,LLM_RERANK,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,
86,LEWES,True,5,LEASH,GG-Y-,3,3,LLM_RERANK,LENDS,GG--G,2,2,LLM_RERANK,LEXUS,GG--G,2,2,LLM_RERANK,LEWIS,GGG-G,1,1,LLM_RERANK,LEWES,GGGGG,0,0,VOI,,,,,
87,TAMER,True,4,LEANS,-YY--,5,5,LLM_RERANK,MADRE,YG-YY,4,4,LLM_RERANK,GAMER,-GGGG,1,1,LLM_RERANK,TAMER,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
88,COTTA,True,3,RAISE,-Y---,5,5,LLM_RERANK,CHANT,G-Y-Y,4,4,LLM_RERANK,COTTA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
89,CORBY,True,6,TAILS,-----,5,5,LLM_RERANK,VERDE,--G--,4,4,LLM_RERANK,FURRY,--G-G,3,3,LLM_RERANK,CORKY,GGG-G,1,1,LLM_RERANK,CORNY,GGG-G,1,1,LLM_RERANK,CORBY,GGGGG,0,0,VOI
90,POLIS,True,3,ALTER,-Y---,5,5,LLM_RERANK,SILKY,YYG--,4,4,LLM_RERANK,POLIS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
91,ROXAS,True,4,SAUER,YY--Y,5,5,LLM_RERANK,CRASH,-YYY-,5,4,LLM_RERANK,ASTRO,YY-YY,5,5,LLM_RERANK,ROXAS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
92,RANCE,True,4,HALES,-G-Y-,4,4,LLM_RERANK,DANCE,-GGGG,1,1,LLM_RERANK,NANCE,-GGGG,1,1,LLM_RERANK,RANCE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
93,CARON,True,5,PASTE,-G---,4,4,LLM_RERANK,DAILY,-G---,4,4,LLM_RERANK,MACHO,-GY-Y,4,4,LLM_RERANK,CANON,GG-GG,1,1,LLM_RERANK,CARON,GGGGG,0,0,VOI,,,,,
94,SURYA,True,5,LANES,-Y--Y,5,5,LLM_RERANK,TRASH,-YYY-,5,5,LLM_RERANK,SCRAP,G-GY-,3,3,LLM_RERANK,SYRIA,GYG-G,2,2,LLM_RERANK,SURYA,GGGGG,0,0,VOI,,,,,
95,AGGIE,True,4,SPEAR,--YY-,5,5,LLM_RERANK,MAINE,-YY-G,4,4,LLM_RERANK,ALFIE,G--GG,2,2,LLM_RERANK,AGGIE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
96,CAUSA,True,3,TAILS,-G--Y,4,4,LLM_RERANK,CAUSE,GGGG-,1,1,LLM_RERANK,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
97,BAMBA,True,4,TASER,-G---,4,4,LLM_RERANK,PANDA,-G--G,3,3,LLM_RERANK,MAMMA,-GG-G,2,2,LLM_RERANK,BAMBA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
98,MAYNE,True,6,ARIES,Y--Y-,5,4,LLM_RERANK,PEACE,--Y-G,4,4,LLM_RERANK,HALLE,-G--G,3,3,LLM_RERANK,MADGE,GG--G,2,2,LLM_RERANK,MAYBE,GGG-G,1,1,LLM_RERANK,MAYNE,GGGGG,0,0,VOI
99,BOGGS,True,5,LEANS,----G,4,4,LLM_RERANK,POTTS,-G--G,3,3,LLM_RERANK,COOKS,-G--G,3,3,LLM_RERANK,FORMS,-G--G,3,3,LLM_RERANK,BOGGS,GGGGG,0,0,LLM_RERANK,,,,,
100,FINNS,True,6,GALES,----G,4,4,LLM_RERANK,BOOMS,----G,4,4,LLM_RERANK,KNITS,-YY-G,4,4,LLM_RERANK,WINDS,-GG-G,2,2,LLM_RERANK,SINUS,-GG-G,2,2,LLM_RERANK,FINNS,GGGGG,0,0,VOI
