game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
20,WGWY,True,5,RGYB,1B1W,LLM,252,RYRW,0B2W,VOI,40,GWYG,0B3W,VOI,6,YGWO,2B1W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,RGBW,1B1W,LLM,252,RYWR,0B1W,VOI,50,OWBO,1B0W,VOI,7,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,RGBW,0B2W,LLM,312,BOOG,1B0W,VOI,54,BBYR,0B1W,VOI,8,YWGG,3B0W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,RGBW,0B3W,LLM,136,WBGY,0B3W,VOI,18,BYRG,2B2W,VOI,2,GYRB,0B4W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,RGBW,1B0W,LLM,108,OYBO,1B1W,VOI,24,GGOO,1B2W,VOI,2,OGGY,2B2W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,4,ROBY,0B2W,LLM,312,GBGR,1B0W,VOI,54,WYRR,3B0W,VOI,3,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,RGBW,1B1W,LLM,252,YGRR,0B1W,VOI,50,GOBO,0B2W,VOI,5,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,RGBW,2B1W,LLM,48,BGWW,0B2W,VOI,8,RWBB,2B0W,VOI,3,ROBG,3B0W,VOI,2,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,RGBW,0B3W,LLM,136,WBGY,0B3W,VOI,18,GYWR,2B1W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,5,ROBY,0B2W,LLM,312,GRGB,1B1W,VOI,50,GYRW,1B1W,VOI,9,WWRB,1B0W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,2,RGBY,2B2W,LLM,6,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,RGBW,0B4W,LLM,9,WBGR,2B2W,VOI,4,WRGB,0B4W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,RGBW,0B3W,LLM,136,ORWB,2B0W,VOI,13,GRYB,2B1W,VOI,3,GRWY,1B1W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,3,RGBW,2B1W,LLM,48,GGRW,3B0W,VOI,3,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,4,RGBW,1B2W,LLM,132,OGWR,0B3W,VOI,23,GRBO,0B2W,VOI,4,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,ROBW,0B1W,LLM,152,GGRY,0B1W,VOI,10,YBYB,2B0W,VOI,2,BBGB,0B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,RGBW,1B1W,LLM,252,RBRY,1B2W,VOI,14,YRBY,0B2W,VOI,3,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,3,RGBW,1B0W,LLM,108,YOBO,2B0W,VOI,12,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,4,RGBW,1B1W,LLM,252,WGWO,1B0W,VOI,34,GGRY,1B1W,VOI,6,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,ROBY,2B1W,LLM,48,RORB,1B2W,VOI,9,BOBR,3B0W,VOI,3,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,2,RGBW,0B3W,LLM,136,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,3,RGBW,2B0W,LLM,96,ROBB,2B2W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,4,RGBW,0B2W,LLM,312,OORG,2B1W,VOI,14,OBOG,2B1W,VOI,2,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,4,RGBW,0B2W,LLM,312,OOGR,1B0W,VOI,54,GYGB,0B1W,VOI,8,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RGBW,1B1W,LLM,252,GYBG,1B2W,VOI,10,YGRG,2B2W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RGBW,0B1W,LLM,152,YOOB,1B0W,VOI,14,YYWY,2B1W,VOI,3,YYYR,3B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,RGBW,3B0W,LLM,20,RGYW,2B0W,VOI,12,BGBW,2B0W,VOI,6,RRBW,3B0W,VOI,2,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,RGBW,2B1W,LLM,48,WGBG,3B0W,VOI,3,WGBO,3B0W,VOI,2,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,RGBW,0B2W,LLM,312,GYWY,0B0W,VOI,21,OORB,1B3W,VOI,2,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,4,RGBW,0B1W,LLM,152,YOOB,1B1W,VOI,30,GYOY,2B0W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,RGBW,0B3W,LLM,136,BWYG,1B1W,VOI,28,ORWG,0B3W,VOI,4,GWRR,2B1W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,5,RGBW,0B1W,LLM,152,OYOB,1B1W,VOI,30,YROY,1B1W,VOI,4,BYYY,1B2W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,RGBW,0B3W,LLM,136,GRYB,0B2W,VOI,28,BWOG,0B2W,VOI,2,WBRR,3B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,RGBW,0B2W,LLM,312,WBOO,0B2W,VOI,43,OWYG,0B4W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,RGBW,1B1W,LLM,252,RYRB,2B0W,VOI,18,RORG,1B1W,VOI,4,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,RGBW,1B1W,LLM,252,WYBB,0B2W,VOI,40,YRRW,0B2W,VOI,5,RBYO,3B0W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,ROBY,0B3W,LLM,136,GRYB,1B1W,VOI,28,BWYO,2B1W,VOI,4,OBYO,1B1W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,RGBY,1B0W,LLM,108,OGWO,1B1W,VOI,24,OWBW,1B1W,VOI,3,RWRO,1B0W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,6,RGBW,1B1W,LLM,252,OWBB,0B1W,VOI,50,YYGW,0B2W,VOI,6,GGWG,1B0W,VOI,2,RRWY,1B1W,VOI,1,ROYG,4B0W,CSS,1,,,,,,,,,,,,,,,,
59,RWOB,True,5,RGBO,1B2W,LLM,132,RBGW,1B2W,VOI,14,GOBW,0B3W,VOI,4,RWOG,3B0W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,RGBW,1B0W,LLM,108,GGOO,3B0W,VOI,6,GGYO,2B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,3,RGBW,0B1W,LLM,152,OORY,1B1W,VOI,30,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,3,RGBW,0B1W,LLM,152,YOWO,0B1W,VOI,10,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,4,RGBW,0B2W,LLM,312,YYRG,3B0W,VOI,6,YRRG,2B0W,VOI,2,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,RGBW,0B2W,LLM,312,OWRO,0B0W,VOI,21,YYGB,2B1W,VOI,2,BYGG,2B2W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGBW,0B2W,LLM,312,YRWY,2B0W,VOI,31,ORGY,1B1W,VOI,4,BOWY,2B0W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,ROBY,0B3W,LLM,136,YBOW,0B2W,VOI,28,GYRO,1B2W,VOI,6,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RGBW,1B1W,LLM,252,BYWW,0B1W,VOI,50,RBRO,2B2W,VOI,2,RBOR,1B3W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,RGBW,1B0W,LLM,108,RYYR,1B0W,VOI,17,OWYW,2B2W,VOI,2,OYWW,1B3W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,ROBY,0B3W,LLM,136,GRYB,2B1W,VOI,9,ORYG,0B3W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,6,RGBW,1B3W,LLM,8,GWBR,1B3W,VOI,4,GBRW,0B4W,VOI,3,RWGB,0B4W,VOI,2,BGWR,0B4W,VOI,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGBW,0B1W,LLM,152,BOYY,0B2W,VOI,21,OYGO,3B0W,VOI,4,OYRO,2B0W,VOI,2,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,RGBW,0B2W,LLM,312,OOGR,2B1W,VOI,14,OWGO,3B0W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,3,RGBW,0B0W,LLM,16,OYOO,1B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RGBW,1B1W,LLM,252,WGWY,0B1W,VOI,50,OOBG,1B0W,VOI,9,BWBB,2B0W,VOI,2,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,RGYB,1B1W,LLM,252,RYWY,0B2W,VOI,39,BWYO,0B2W,VOI,6,WRBB,1B1W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,RGBW,2B1W,LLM,48,RWGW,1B1W,VOI,15,RRBG,2B0W,VOI,3,ORBW,3B0W,VOI,2,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,ROYW,0B3W,LLM,136,ORWG,1B1W,VOI,28,OYBR,1B3W,VOI,2,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,RGBW,1B1W,LLM,252,GOBG,0B1W,VOI,50,YBYW,0B1W,VOI,8,RRWO,1B1W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,4,RGBW,1B2W,LLM,132,BRYW,1B1W,VOI,24,GRBG,1B3W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RGBW,0B2W,LLM,312,YBYR,0B1W,VOI,54,OROG,0B1W,VOI,6,GWWY,2B0W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RGBW,1B0W,LLM,108,YYBB,1B0W,VOI,17,YWOW,3B0W,VOI,2,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RGYB,1B2W,LLM,132,GWRB,1B1W,VOI,24,YGRY,0B2W,VOI,4,GBYO,0B3W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,RGBW,1B0W,LLM,108,ROOR,2B0W,VOI,9,RRYR,1B1W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,RGBW,0B2W,LLM,312,OOGR,1B0W,VOI,54,GYGB,0B1W,VOI,8,WRYR,2B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,RGBW,0B3W,LLM,136,GRWO,0B2W,VOI,28,WBRY,3B0W,VOI,3,WBRR,2B0W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,RGBW,0B2W,LLM,312,ORWO,1B0W,VOI,54,WBWY,1B2W,VOI,4,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,RGBW,0B2W,LLM,312,YRWY,2B0W,VOI,31,YBWO,0B2W,VOI,3,GROY,2B0W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,RGBY,1B0W,LLM,108,OGGO,1B1W,VOI,18,OOWY,2B0W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,4,RGBW,0B1W,LLM,152,YRYO,2B2W,VOI,4,ORYY,1B3W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RGBW,0B2W,LLM,312,OROB,1B2W,VOI,22,BYOR,0B4W,VOI,2,YORB,1B3W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,ROBY,0B3W,LLM,136,GBOR,2B2W,VOI,4,GROB,1B3W,VOI,2,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,RGBY,0B3W,LLM,136,WBGR,0B2W,VOI,28,YRYG,0B2W,VOI,4,BYRO,3B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,RGBW,0B3W,LLM,136,ORWB,0B2W,VOI,28,YWGR,0B2W,VOI,2,GBRG,3B0W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBW,1B1W,LLM,252,RWWO,0B3W,VOI,12,YORW,1B2W,VOI,2,OROW,2B0W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RGBY,0B1W,LLM,152,OBWW,2B1W,VOI,12,OWGW,0B2W,VOI,2,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGBW,0B2W,LLM,312,BOOG,0B1W,VOI,54,GRYY,1B2W,VOI,7,GYGR,2B0W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,RGBW,1B2W,LLM,132,YGRB,0B3W,VOI,23,GRYW,1B1W,VOI,4,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,RGBW,0B2W,LLM,312,WBOO,1B0W,VOI,54,WRWY,1B1W,VOI,8,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RGBW,0B1W,LLM,152,OYYB,0B2W,VOI,21,YROO,2B1W,VOI,3,YOGO,2B2W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,RGBW,0B1W,LLM,152,OYWO,0B1W,VOI,10,YRYR,2B0W,VOI,2,YBYB,3B0W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
