game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
59,RWOB,True,6,RRRR,1B0W,LLM,500,RYWG,1B1W,VOI,84,RBYB,2B0W,VOI,8,RGOB,3B0W,VOI,2,RGGB,2B0W,VOI,1,RWOB,4B0W,CSS,1,,,,,,,,,,,,,,,,
60,OGOO,True,5,RGYB,1B0W,LLM,108,WWYY,0B0W,VOI,24,OBOB,2B0W,VOI,3,OGOG,3B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,4,RRRR,0B0W,LLM,625,GOGO,0B1W,VOI,108,WBOB,2B0W,VOI,10,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,RGBY,1B1W,LLM,252,GOGY,3B0W,VOI,8,GOOY,2B0W,VOI,2,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,3,RRYY,0B3W,LLM,16,WYRR,2B0W,VOI,6,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,4,RGOB,0B2W,LLM,312,YYRG,2B0W,VOI,31,WYBG,1B2W,VOI,3,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGYB,0B2W,LLM,312,BYWW,1B2W,VOI,22,YOBW,0B2W,VOI,4,WBWR,1B1W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,RGGB,1B2W,LLM,84,BGBR,2B1W,VOI,7,BRGR,3B0W,VOI,3,BWGR,3B0W,VOI,2,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RGYB,2B0W,LLM,96,GGYO,0B1W,VOI,7,ROWB,3B0W,VOI,3,ROOB,3B0W,VOI,2,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,RRRR,0B0W,LLM,625,YBBO,0B2W,VOI,114,OWYY,1B2W,VOI,16,WOYG,3B0W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,RRRR,0B0W,LLM,625,BBYG,0B3W,VOI,32,OYGB,2B2W,VOI,2,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,RGBY,1B2W,LLM,132,YGWR,0B3W,VOI,26,RRYG,2B0W,VOI,3,RWYB,0B3W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,4,RGYB,0B2W,LLM,312,OORG,0B2W,VOI,43,WYGO,3B0W,VOI,3,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,3,RRRR,0B0W,LLM,625,BOBO,1B2W,VOI,28,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,RGYB,1B0W,LLM,108,OBOB,0B0W,VOI,24,RWRW,0B0W,VOI,2,GGGG,0B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RGYB,0B3W,LLM,136,GOBY,1B1W,VOI,28,WBRY,0B3W,VOI,4,YRBR,2B1W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,RRRR,1B0W,LLM,500,WGRY,2B1W,VOI,30,WWRG,1B2W,VOI,7,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,RGYB,0B2W,LLM,312,WWGR,0B2W,VOI,43,OBWG,0B2W,VOI,7,GORO,0B1W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,RGYB,0B3W,LLM,136,OBRG,0B3W,VOI,18,YOGR,1B2W,VOI,4,GOBY,1B2W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,6,RRRR,2B0W,LLM,150,WBRR,1B1W,VOI,36,RORY,1B2W,VOI,8,GRRO,0B3W,VOI,2,RGYR,2B2W,VOI,1,RYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
79,BGRG,True,5,RGBY,1B2W,LLM,132,GROY,0B2W,VOI,38,RWYB,0B2W,VOI,6,BYBG,2B0W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RRRR,0B0W,LLM,625,WYOO,1B1W,VOI,120,BYWW,2B1W,VOI,6,YYWB,1B1W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RRRR,0B0W,LLM,625,YGOY,2B0W,VOI,61,WGOO,1B2W,VOI,2,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,6,RRRR,0B0W,LLM,625,YBWW,0B2W,VOI,114,BYOB,3B0W,VOI,9,BYOY,2B0W,VOI,3,BYBB,3B0W,VOI,1,BYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGBY,2B0W,LLM,96,RRBW,1B0W,VOI,26,OYBY,2B1W,VOI,3,BOBY,1B1W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,RGBY,0B2W,LLM,312,WRYW,1B0W,VOI,54,YBYO,0B1W,VOI,8,GROR,2B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,RRRR,0B0W,LLM,625,WBOO,2B0W,VOI,61,BBOY,2B0W,VOI,7,WYOY,2B0W,VOI,2,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,RGYB,1B0W,LLM,108,WWYY,1B1W,VOI,18,WGWO,1B1W,VOI,3,RWWW,2B0W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,RGYB,0B3W,LLM,136,OYGR,0B2W,VOI,28,BRWY,3B0W,VOI,3,BRBY,3B0W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,3,RGBY,1B0W,LLM,108,WWBB,2B0W,VOI,9,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,4,RGBY,0B2W,LLM,312,OORG,1B1W,VOI,50,ORYW,1B2W,VOI,4,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,4,RGBY,1B2W,LLM,132,YRBW,0B3W,VOI,23,WGYB,0B2W,VOI,4,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,RGBY,0B3W,LLM,136,BYRW,1B1W,VOI,28,BOGR,0B4W,VOI,2,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,RGYB,1B2W,LLM,132,RBGW,0B2W,VOI,38,GRYO,0B2W,VOI,5,BGBY,1B2W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,RRRR,1B0W,LLM,500,BGRW,2B1W,VOI,30,YGRB,1B2W,VOI,8,BGGR,1B2W,VOI,2,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBY,0B2W,LLM,312,OROB,1B0W,VOI,54,WRRG,2B0W,VOI,4,WYOG,1B1W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,5,RGYB,0B1W,LLM,152,GWOW,0B2W,VOI,21,OBWO,3B0W,VOI,3,OYWO,2B0W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGBY,1B1W,LLM,252,RBOB,0B0W,VOI,20,WWGY,3B0W,VOI,3,GWGY,2B1W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,5,RGYB,0B3W,LLM,136,OBRG,2B2W,VOI,4,OBGR,1B3W,VOI,2,GBRO,0B4W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,RGBY,0B2W,LLM,312,GOYO,0B2W,VOI,43,YWOR,0B2W,VOI,7,WYGW,3B0W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,6,RGBY,0B2W,LLM,312,YBWW,1B0W,VOI,54,GBOB,1B1W,VOI,8,OBRO,0B2W,VOI,2,GOWR,1B1W,VOI,1,YOOG,4B0W,CSS,1,,,,,,,,,,,,,,,,
100,YBYY,True,6,RGYB,1B1W,LLM,252,BGWG,0B1W,VOI,50,OROB,0B1W,VOI,8,RYRW,0B1W,VOI,2,GOYY,2B0W,VOI,1,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,
