game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
19,RGYR,True,5,RYYB,2B0W,LLM,105,RYOR,2B1W,VOI,8,RYWO,1B1W,VOI,3,RROB,1B1W,VOI,1,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,ROGY,1B1W,LLM,252,RROB,0B0W,VOI,20,GGWY,3B0W,VOI,5,GWWY,2B2W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,5,RYBB,0B0W,LLM,81,WOGG,1B2W,VOI,18,WGWO,0B3W,VOI,3,OWOG,1B1W,VOI,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,RGBY,0B2W,LLM,312,BOGW,0B2W,VOI,64,GWYG,2B1W,VOI,4,GYOG,1B1W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,RWOG,1B1W,LLM,252,ROYB,1B2W,VOI,21,RGBY,0B4W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,7,RYGO,0B3W,LLM,136,BRYG,2B0W,VOI,14,ORYY,2B0W,VOI,6,ORRG,2B0W,VOI,3,OWYG,3B0W,VOI,2,OOYG,3B0W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,
25,WYYR,True,6,RGYG,1B1W,LLM,230,WGWY,1B1W,VOI,37,RYWO,1B2W,VOI,4,ORWG,0B2W,VOI,3,RWRY,0B3W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
26,BYOW,True,4,GYRR,1B0W,LLM,182,GOOW,2B0W,VOI,24,GBBW,1B1W,VOI,4,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,ROBY,2B0W,LLM,96,RWRY,1B1W,VOI,24,ROWO,1B0W,VOI,5,RBBR,2B1W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,5,ORBR,0B2W,LLM,222,RGWO,0B2W,VOI,52,BYOW,1B1W,VOI,8,BOGB,1B1W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,3,ROWO,0B2W,LLM,222,BWYR,0B1W,VOI,14,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,5,RWGO,0B2W,LLM,312,OGYG,1B1W,VOI,67,WGWY,1B1W,VOI,8,GGBW,2B0W,VOI,1,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,RYOO,0B1W,LLM,276,GWYG,1B1W,VOI,58,YWBY,0B2W,VOI,9,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,4,RGBG,0B3W,LLM,44,GBWR,0B3W,VOI,5,YRGB,3B0W,VOI,2,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,OYBR,0B2W,LLM,312,BRGB,0B2W,VOI,44,RGOW,2B1W,VOI,5,ROOG,0B2W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,OYBW,0B2W,LLM,312,YRGB,1B2W,VOI,36,BGYB,0B2W,VOI,10,GROY,1B2W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,3,RWRY,0B1W,LLM,276,BGBR,0B0W,VOI,14,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,YGOG,0B1W,LLM,276,WBYR,2B1W,VOI,18,GBWR,1B1W,VOI,8,WBBY,0B2W,VOI,3,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,BOYO,0B2W,LLM,222,RGBY,2B0W,VOI,17,WBBY,3B0W,VOI,3,WYBY,2B1W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,RGGY,1B1W,LLM,230,ROOG,0B1W,VOI,58,GWGW,0B1W,VOI,10,BGYB,3B0W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,RYBW,1B2W,LLM,132,RWGY,0B2W,VOI,38,BBYW,0B2W,VOI,8,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,YBWR,0B3W,LLM,136,WYBY,1B1W,VOI,42,OYRB,2B1W,VOI,4,OWRY,1B1W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,RBRB,2B1W,LLM,32,YBRR,1B1W,VOI,6,RBBW,3B0W,VOI,2,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,GYGY,0B0W,LLM,256,RBRO,3B0W,VOI,12,RBBO,2B1W,VOI,3,RBRB,2B0W,VOI,2,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,RYOR,1B2W,LLM,84,OYRB,0B2W,VOI,12,YRGR,2B1W,VOI,2,RRGO,1B1W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,3,RYYG,0B3W,LLM,44,YRGR,0B3W,VOI,7,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,6,RRGY,0B2W,LLM,222,BGYB,1B1W,VOI,44,OYRB,1B0W,VOI,4,WYYG,3B0W,VOI,2,GYYG,3B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,
46,ROBW,True,4,GBRO,0B3W,LLM,136,ORWG,0B3W,VOI,18,WOBR,2B2W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RWWG,0B2W,LLM,222,GGRY,1B0W,VOI,27,WBRO,1B1W,VOI,2,GBBW,1B3W,VOI,1,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,RWGB,0B2W,LLM,312,WYYG,0B0W,VOI,21,OBRO,0B4W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,RROO,1B0W,LLM,256,RWGY,2B0W,VOI,18,RBBY,1B0W,VOI,4,RWWW,1B1W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,RGOO,0B2W,LLM,222,BYRG,0B2W,VOI,43,WOBR,2B0W,VOI,6,OOBY,0B0W,VOI,2,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,5,ROGY,0B1W,LLM,152,GBBW,1B1W,VOI,30,GWWG,0B0W,VOI,11,OBOB,2B0W,VOI,3,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,4,RYRY,0B1W,LLM,256,WWGR,2B1W,VOI,13,WOWR,3B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,RBBO,0B1W,LLM,276,WWRY,1B1W,VOI,51,WRGR,0B2W,VOI,14,OWYG,0B4W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,2,RYWG,3B0W,LLM,20,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,4,RYOO,1B1W,LLM,230,ROBB,1B1W,VOI,31,OYWB,0B2W,VOI,7,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,6,RRGB,1B1W,LLM,230,RBBO,1B2W,VOI,13,BBRB,1B1W,VOI,5,GOBB,0B2W,VOI,3,BRYO,3B0W,VOI,2,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
57,BOBO,True,3,RYGG,0B0W,LLM,81,OBOB,0B4W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,6,RYWG,2B1W,LLM,48,WYYG,2B0W,VOI,9,BYRG,1B2W,VOI,3,RRYG,3B0W,VOI,2,RGYG,3B0W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,
59,RWOB,True,4,YWBR,1B2W,LLM,132,WBWR,0B3W,VOI,16,ROBW,1B3W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,6,RYOO,2B0W,LLM,105,RRGO,1B1W,VOI,24,RWOB,1B0W,VOI,7,RYYG,0B1W,VOI,3,GOOO,2B2W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
61,YBOY,True,5,RBOG,2B0W,LLM,96,RYRG,0B1W,VOI,7,OBOY,3B0W,VOI,3,BBOY,3B0W,VOI,2,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,3,OYRW,1B0W,LLM,108,GYYG,2B2W,VOI,2,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RWWO,0B1W,LLM,276,YBOB,2B0W,VOI,28,BBRB,2B0W,VOI,7,YBRR,2B1W,VOI,2,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,6,OWRB,0B1W,LLM,152,YBBY,2B0W,VOI,15,YYWY,1B0W,VOI,4,GBGY,2B2W,VOI,2,GGBY,0B4W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,
65,GWWY,True,5,OYRR,0B1W,LLM,276,YBGG,0B2W,VOI,36,GOBB,1B0W,VOI,5,WWBY,2B1W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,OYWB,1B1W,LLM,252,GWWY,0B2W,VOI,40,YGRB,0B4W,VOI,2,RYBG,1B3W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,6,GYOR,0B2W,LLM,312,BRWO,0B3W,VOI,32,RGBW,1B1W,VOI,7,OWBY,0B2W,VOI,2,WORW,2B0W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,
68,WOYW,True,5,YGYB,1B0W,LLM,182,RWOB,0B2W,VOI,35,WRYR,2B0W,VOI,6,ORYO,1B1W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,6,RBWG,0B2W,LLM,312,WRYW,0B1W,VOI,53,BOOR,1B1W,VOI,9,BWBO,0B2W,VOI,3,YOGB,1B3W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,
70,WRBG,True,5,RGRG,1B1W,LLM,208,YBRR,0B2W,VOI,23,GGBY,1B1W,VOI,6,ROGY,0B2W,VOI,2,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,6,RWWO,1B0W,LLM,182,RYBG,1B1W,VOI,39,RBRB,0B0W,VOI,10,GYWY,2B0W,VOI,2,GYOO,3B0W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
72,OBGO,True,6,YBRG,1B1W,LLM,252,WGYG,0B1W,VOI,55,BBOY,1B1W,VOI,18,BORW,0B2W,VOI,4,YROO,1B1W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
73,YYYY,True,5,OYBR,1B0W,LLM,108,GYGY,2B0W,VOI,9,YYWY,3B0W,VOI,2,WYWY,2B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,6,GWWB,0B1W,LLM,276,RRGO,0B1W,VOI,38,BBOY,1B2W,VOI,5,OOBY,1B1W,VOI,2,YBBR,2B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
75,WGOR,True,5,YOWG,0B3W,LLM,136,GYOB,1B1W,VOI,26,WWOY,2B0W,VOI,6,GWRY,0B3W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,BBBO,2B0W,LLM,123,BYBR,2B1W,VOI,12,BWBY,2B1W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,RRGB,1B1W,LLM,230,BWRB,0B2W,VOI,48,RGOW,0B2W,VOI,8,YRWR,2B0W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,ROOG,1B1W,LLM,230,WRBG,0B2W,VOI,52,RYWO,2B0W,VOI,4,RYGY,3B0W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,OYGB,0B2W,LLM,312,WGOR,1B1W,VOI,63,WOYW,0B0W,VOI,5,GRBR,0B3W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RYYB,0B1W,LLM,276,WRGR,0B1W,VOI,59,BWBO,3B0W,VOI,5,OWBO,2B1W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,6,OYGY,0B2W,LLM,222,YRBO,1B1W,VOI,42,YBYB,1B0W,VOI,17,YGRW,2B0W,VOI,3,YOWW,3B0W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
82,BYGB,True,5,BORB,2B0W,LLM,105,BGRG,1B1W,VOI,19,YYRB,2B0W,VOI,5,RWRB,1B0W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,OYGW,1B1W,LLM,252,YGGR,0B2W,VOI,40,ORYO,0B3W,VOI,2,RYOB,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,6,YBGG,0B1W,LLM,276,BRWR,3B0W,VOI,9,BRWO,2B0W,VOI,3,GRWR,2B0W,VOI,2,BRBR,3B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
85,WBGY,True,5,OYBY,1B1W,LLM,230,BYGR,1B2W,VOI,23,ROGY,2B0W,VOI,2,GBGY,3B0W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,RWRG,1B0W,LLM,182,YYRB,1B0W,VOI,22,YWOW,1B1W,VOI,7,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,6,RRWW,1B1W,LLM,208,GRBR,1B2W,VOI,20,RYGR,0B3W,VOI,3,ORRG,2B0W,VOI,2,YRRB,2B2W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,
88,OOBB,True,5,GROW,0B1W,LLM,152,BYBR,1B1W,VOI,33,BWWB,1B1W,VOI,5,YWBY,1B0W,VOI,2,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RGOO,0B2W,LLM,222,GRWR,1B0W,VOI,24,GOBB,1B0W,VOI,3,OOWY,1B1W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,YYGR,0B2W,LLM,222,GGBY,1B1W,VOI,57,BRRY,2B1W,VOI,3,WBRY,3B0W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,5,YYWO,1B0W,LLM,182,RYGR,0B2W,VOI,19,YGBG,0B2W,VOI,2,GRWB,1B2W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,ROOB,1B1W,LLM,230,YRYB,1B2W,VOI,13,YBOY,0B2W,VOI,3,WYRB,3B0W,VOI,2,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,RYBO,0B2W,LLM,312,YOOW,0B0W,VOI,21,BGRG,3B0W,VOI,4,BGRB,2B2W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,6,GRRR,1B0W,LLM,317,WBRY,1B2W,VOI,45,BYRB,0B2W,VOI,13,WOBR,1B1W,VOI,2,GWBY,0B2W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
95,BBWO,True,4,RBGO,2B0W,LLM,96,RYGY,0B0W,VOI,9,WBBO,2B2W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGRR,0B1W,LLM,308,GOBB,0B1W,VOI,43,YROO,0B1W,VOI,7,WWYG,1B2W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,YYGB,0B2W,LLM,222,GBRO,0B4W,VOI,5,BROG,2B2W,VOI,2,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,YWYG,1B2W,LLM,84,GWBY,0B3W,VOI,23,WYYB,2B0W,VOI,7,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,GYOY,1B2W,LLM,84,ROGY,1B2W,VOI,18,ORYY,0B2W,VOI,3,BYGO,0B3W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,OWWB,0B1W,LLM,276,YGYW,2B0W,VOI,24,YGBG,1B1W,VOI,6,GGRW,0B0W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
