game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
12,MEANS,True,5,CYCLE,----Y,5,5,LLM,BREED,--Y--,5,5,VOI,SETON,YG--Y,4,4,VOI,MENSA,GGYYY,3,2,VOI,MEANS,GGGGG,0,0,VOI,,,,,
13,TRUTH,True,4,BLEND,-----,5,5,LLM,COSTA,---G-,4,4,VOI,FIFTH,---GG,3,3,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,6,HOUSE,----Y,5,5,LLM,TENET,---G-,4,4,VOI,LAYER,---GY,4,4,VOI,CRIED,-YYGG,3,3,VOI,WIRED,-GGGG,1,1,VOI,FIRED,GGGGG,0,0,VOI
15,FOLKS,True,5,LOGIC,YG---,4,4,LLM,HOLTZ,-GG--,3,3,VOI,SOLAR,YGG--,3,3,VOI,FOLDS,GGG-G,1,1,VOI,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,6,SPEND,--Y--,5,5,LLM,MABEL,---YY,5,5,VOI,ROLFE,--Y-G,4,4,VOI,ELITE,-YG-G,3,3,VOI,WHILE,-GGGG,1,1,VOI,CHILE,GGGGG,0,0,VOI
17,BLACK,True,4,HABIT,-YY--,5,5,LLM,BRAVA,G-G--,3,3,VOI,BLADE,GGG--,2,2,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,4,SPICE,-----,5,5,LLM,TRULY,YG---,4,4,VOI,FRONT,-G-GG,2,2,VOI,GRANT,GGGGG,0,0,VOI,,,,,,,,,,
19,MEALS,True,5,HOUSE,---YY,5,5,LLM,BEAMS,-GGYG,2,2,VOI,MEANS,GGG-G,1,1,VOI,MEATS,GGG-G,1,1,VOI,MEALS,GGGGG,0,0,VOI,,,,,
20,CREAM,True,3,STOVE,----Y,5,5,LLM,FRIED,-G-Y-,4,4,VOI,CREAM,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
21,AWAKE,True,5,HOUSE,----G,4,4,LLM,EMILE,----G,4,4,VOI,PARTE,-Y--G,4,4,VOI,ADAGE,G-G-G,2,2,VOI,AWAKE,GGGGG,0,0,VOI,,,,,
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,GUIDO,-Y--Y,5,5,VOI,CLOUT,Y-YG-,4,4,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,
23,YEARS,True,5,HANDS,-Y--G,4,4,LLM,MEALS,-GG-G,2,2,VOI,BEAKS,-GG-G,2,2,VOI,FEATS,-GG-G,2,2,VOI,YEARS,GGGGG,0,0,VOI,,,,,
24,GRADE,True,3,HIDES,--YY-,5,4,LLM,ADAGE,-YGYG,3,3,VOI,GRADE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
25,CHILL,True,6,HOUSE,Y----,5,5,LLM,FIFTH,-Y--Y,5,5,VOI,CHING,GGG--,2,2,VOI,CHILI,GGGG-,1,1,VOI,CHILD,GGGG-,1,1,VOI,CHILL,GGGGG,0,0,VOI
26,FLOOD,True,5,HOUSE,-Y---,5,5,LLM,ORTON,Y--G-,4,4,VOI,IGLOO,--YGY,4,3,VOI,ALOOF,-GGGY,2,2,VOI,FLOOD,GGGGG,0,0,VOI,,,,,
27,APPLY,True,4,HOUSE,-----,5,5,LLM,GRANT,--Y--,5,5,VOI,DALIA,-YY--,5,5,VOI,APPLY,GGGGG,0,0,VOI,,,,,,,,,,
28,SMILE,True,4,SPIRE,G-G-G,2,2,LLM,SEINE,G-G-G,2,2,VOI,SLIME,GYGYG,2,2,VOI,SMILE,GGGGG,0,0,VOI,,,,,,,,,,
29,KNOCK,True,3,STINK,---YG,4,4,LLM,KNACK,GG-GG,1,1,VOI,KNOCK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,SELBY,GYY--,4,4,VOI,SLEPT,GGGY-,2,2,VOI,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,
31,BRICK,True,4,STUDY,-----,5,5,LLM,LEICA,--GG-,3,3,VOI,CHICK,--GGG,2,2,VOI,BRICK,GGGGG,0,0,VOI,,,,,,,,,,
32,WROTE,True,4,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,VOI,TROPE,YGG-G,2,2,VOI,WROTE,GGGGG,0,0,VOI,,,,,,,,,,
33,RATED,False,6,EARLY,YGY--,4,4,LLM,RACED,GG-GG,1,1,VOI,RAPED,GG-GG,1,1,VOI,RAGED,GG-GG,1,1,VOI,RAKED,GG-GG,1,1,VOI,RAZED,GG-GG,1,1,VOI
34,ALERT,True,3,LABEL,YY-Y-,5,4,LLM,GLADE,-GY-Y,4,4,VOI,ALERT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
35,CAGES,True,2,SIGMA,Y-G-Y,4,4,LLM,CAGES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
36,TEDDY,True,3,HOUSE,----Y,5,5,LLM,TAPER,G--Y-,4,4,VOI,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
37,COLES,True,3,RINSE,---YY,5,5,LLM,CAGES,G--GG,2,2,VOI,COLES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HABIT,GY---,4,4,VOI,HYDRA,G---Y,4,4,VOI,HWANG,GGGGG,0,0,VOI,,,,,,,,,,
39,WRATH,True,2,GRAIN,-GG--,3,3,LLM,WRATH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
40,MACHO,True,5,MINOR,G--Y-,4,4,LLM,MOLDS,GY---,4,4,VOI,MUMBO,G---G,3,3,VOI,MEZZO,G---G,3,3,VOI,MACHO,GGGGG,0,0,VOI,,,,,
41,LOPEZ,True,5,WAVES,---G-,4,4,LLM,MIRED,---G-,4,4,VOI,FOLEY,-GYG-,3,3,VOI,HOTEL,-G-GY,3,3,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,
42,GOODY,True,4,MERCY,----G,4,4,LLM,APPLY,----G,4,4,VOI,WITTY,----G,4,4,VOI,GOODY,GGGGG,0,0,VOI,,,,,,,,,,
43,BROTH,True,3,IMAGE,-----,5,5,LLM,BOOTS,G-GG-,2,2,VOI,BROTH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
44,VERDE,True,3,HOUSE,----G,4,4,LLM,GRADE,-Y-GG,3,3,VOI,VERDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
45,TAMED,True,3,HOUSE,----Y,5,5,LLM,TIMED,G-GGG,1,1,VOI,TAMED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
46,LEAFS,True,6,TAPER,-Y-Y-,5,5,LLM,GLADE,-YG-Y,4,4,VOI,MEALS,-GGYG,2,2,VOI,LEANS,GGG-G,1,1,VOI,LEAKS,GGG-G,1,1,VOI,LEAFS,GGGGG,0,0,VOI
47,YACHT,True,3,HOUSE,Y----,5,5,LLM,CHICK,YY---,5,5,VOI,YACHT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
48,MESSY,True,4,HOUSE,---GY,4,4,LLM,MENSA,GG-G-,2,2,VOI,MESSI,GGGG-,1,1,VOI,MESSY,GGGGG,0,0,VOI,,,,,,,,,,
49,RYDER,True,4,HOUSE,----Y,5,5,LLM,TREAD,-YY-Y,5,5,VOI,CIDER,--GGG,2,2,VOI,RYDER,GGGGG,0,0,VOI,,,,,,,,,,
50,MOTIF,True,5,SWABS,-----,5,5,LLM,TILED,YY---,5,5,VOI,INUIT,---GY,4,4,VOI,OPTIC,Y-GG-,3,3,VOI,MOTIF,GGGGG,0,0,VOI,,,,,
51,RAVEN,True,4,HOUSE,----Y,5,5,LLM,WIDER,---GY,4,4,VOI,BERET,--YG-,4,4,VOI,RAVEN,GGGGG,0,0,VOI,,,,,,,,,,
52,REICH,True,4,HOUSE,Y---Y,5,5,LLM,NEATH,-G--G,3,3,VOI,WEIGH,-GG-G,2,2,VOI,REICH,GGGGG,0,0,VOI,,,,,,,,,,
53,ICONS,True,4,MERIT,---Y-,5,5,LLM,HILDA,-Y---,5,5,VOI,KNICK,-YYY-,5,5,VOI,ICONS,GGGGG,0,0,VOI,,,,,,,,,,
54,SILKY,True,5,HOUSE,---Y-,5,5,LLM,PAINS,--Y-Y,5,5,VOI,SIXTY,GG--G,2,2,VOI,SILLY,GGG-G,1,1,VOI,SILKY,GGGGG,0,0,VOI,,,,,
55,CARVE,True,5,HOUSE,----G,4,4,LLM,GRADE,-YY-G,4,4,VOI,PARTE,-GG-G,2,2,VOI,CARNE,GGG-G,1,1,VOI,CARVE,GGGGG,0,0,VOI,,,,,
56,LAGER,False,6,HOUSE,----Y,5,5,LLM,MEDAL,-Y-YY,5,5,VOI,ALERT,YYYY-,5,3,VOI,LAYER,GG-GG,1,1,VOI,LAVER,GG-GG,1,1,VOI,LAZER,GG-GG,1,1,VOI
57,JERKS,True,6,STAND,Y----,5,5,LLM,MESSY,-GY--,4,4,VOI,HEELS,-G--G,3,3,VOI,ZEROS,-GG-G,2,2,VOI,BERKS,-GGGG,1,1,VOI,JERKS,GGGGG,0,0,VOI
58,LOTUS,True,3,HOUSE,-GYY-,4,3,LLM,BOLUS,-GYGG,2,2,VOI,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
59,LACEY,True,4,SWEAT,--YY-,5,5,LLM,GAVEL,-G-GY,3,3,VOI,LAYER,GGYG-,2,2,VOI,LACEY,GGGGG,0,0,VOI,,,,,,,,,,
60,TUDOR,True,5,HOUSE,-YY--,5,5,LLM,MUMBO,-G--Y,4,4,VOI,OUIJA,YG---,4,4,VOI,LUTON,-GYG-,3,3,VOI,TUDOR,GGGGG,0,0,VOI,,,,,
61,QUOTA,True,4,GRASP,--Y--,5,5,LLM,HABIT,-Y--Y,5,5,VOI,OUTTA,YG-GG,2,2,VOI,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,YOUNG,-GGY-,3,3,VOI,MOURN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
63,PROMO,True,4,HOUSE,-Y---,5,5,LLM,OPTIC,YY---,5,5,VOI,PRADO,GG--G,2,2,VOI,PROMO,GGGGG,0,0,VOI,,,,,,,,,,
64,CASTE,True,5,TRAIN,Y-Y--,5,5,LLM,QUOTA,---GY,4,4,VOI,SALTY,YG-G-,3,3,VOI,PACTS,-GYGY,3,3,VOI,CASTE,GGGGG,0,0,VOI,,,,,
65,CAPRI,True,5,GIVES,-Y---,5,5,LLM,UNFIT,---Y-,5,5,VOI,BRICK,-YYY-,5,5,VOI,CARDI,GGY-G,2,2,VOI,CAPRI,GGGGG,0,0,VOI,,,,,
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,SILLY,YYY--,5,5,VOI,LAPIS,YY-YG,4,3,VOI,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,
67,PADDY,True,3,MEDIC,--G--,4,4,LLM,TUDOR,--G--,4,4,VOI,PADDY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
68,BLOBS,True,6,HOUSE,-Y-Y-,5,4,LLM,ICONS,--G-G,3,3,VOI,PLOTS,-GG-G,2,2,VOI,BLOGS,GGG-G,1,1,VOI,BLOWS,GGG-G,1,1,VOI,BLOBS,GGGGG,0,0,VOI
69,DILLY,False,6,HOUSE,-----,5,5,LLM,MARCY,----G,4,4,VOI,WITTY,-G--G,3,3,VOI,DIGBY,GG--G,2,2,VOI,DIDDY,GG--G,2,2,VOI,DIZZY,GG--G,2,2,VOI
70,GUTSY,True,4,SMILE,Y----,5,5,LLM,PACTS,---YY,5,4,VOI,GHOST,G--GY,3,3,VOI,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,
71,TABOR,True,4,HOUSE,-Y---,5,5,LLM,PRADO,-YY-Y,5,4,VOI,ACTOR,Y-YGG,3,3,VOI,TABOR,GGGGG,0,0,VOI,,,,,,,,,,
72,INLAY,True,4,HEART,--Y--,5,5,LLM,ALIAS,-YYG-,4,4,VOI,VIDAL,-Y-GY,4,4,VOI,INLAY,GGGGG,0,0,VOI,,,,,,,,,,
73,AHHHH,True,6,FOCUS,-----,5,5,LLM,AIDEN,G----,4,4,VOI,APPLY,G----,4,4,VOI,ABABA,G----,4,4,VOI,AWWWW,G----,4,4,VOI,AHHHH,GGGGG,0,0,VOI
74,ROUEN,True,3,BLUFF,--G--,4,4,LLM,MOURN,-GGYG,2,2,VOI,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,TUBER,-GYY-,4,4,VOI,BUELL,GGG--,2,2,VOI,BUENA,GGGGG,0,0,VOI,,,,,,,,,,
76,MENON,True,5,SCABS,-----,5,5,LLM,WROTE,--Y-Y,5,5,VOI,LOPEZ,-Y-Y-,5,5,VOI,XENON,-GGGG,1,1,VOI,MENON,GGGGG,0,0,VOI,,,,,
77,TRASK,True,5,BOARD,--GY-,4,4,LLM,CRAZY,-GG--,3,3,VOI,WRATH,-GGY-,3,3,VOI,GRANT,-GG-Y,3,3,VOI,TRASK,GGGGG,0,0,VOI,,,,,
78,CASIO,True,3,STACK,Y-YY-,5,5,LLM,CAGES,GG--Y,3,3,VOI,CASIO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
79,VOILA,True,6,STACK,--Y--,5,5,LLM,HYMAN,---Y-,5,5,VOI,AWWWW,Y----,5,5,VOI,LAZER,YY---,5,5,VOI,JOLLA,-G-GG,2,2,VOI,VOILA,GGGGG,0,0,VOI
80,AURAL,True,5,HOUSE,--Y--,5,5,LLM,VULVA,-GY-Y,4,4,VOI,QUAIL,-GY-G,3,3,VOI,RURAL,-GGGG,1,1,VOI,AURAL,GGGGG,0,0,VOI,,,,,
81,LEGER,True,4,GRIPS,YY---,5,5,LLM,LAGER,G-GGG,1,1,VOI,LUGER,G-GGG,1,1,VOI,LEGER,GGGGG,0,0,VOI,,,,,,,,,,
82,DALLY,False,6,SLACK,-YY--,5,5,LLM,AVRIL,Y---Y,5,5,VOI,JOLLA,--GGY,3,3,VOI,BALLY,-GGGG,1,1,VOI,WALLY,-GGGG,1,1,VOI,LALLY,-GGGG,1,1,VOI
83,INIGO,True,2,REIGN,--GGY,3,3,LLM,INIGO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
84,KRILL,True,6,HOUSE,-----,5,5,LLM,BIRDY,-YY--,5,5,VOI,CAPRI,---YY,5,5,VOI,FRITZ,-GG--,3,3,VOI,WRING,-GG--,3,3,VOI,KRILL,GGGGG,0,0,VOI
85,SNIDE,True,2,IDEAL,YYY--,5,4,LLM,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
86,LEWES,True,3,HOUSE,---YY,5,5,LLM,LAKES,G--GG,2,2,VOI,LEWES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
87,TAMER,True,6,HOUSE,----Y,5,5,LLM,LACEY,-G-G-,3,3,VOI,RAGED,YG-G-,3,3,VOI,TAREK,GGYG-,2,2,VOI,TAPER,GG-GG,1,1,VOI,TAMER,GGGGG,0,0,VOI
88,COTTA,True,3,HOUSE,-G---,4,4,LLM,JOLLA,-G--G,3,3,VOI,COTTA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
89,CORBY,True,3,HOUSE,-G---,4,4,LLM,COTTA,GG---,3,3,VOI,CORBY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
90,POLIS,True,5,HOUSE,-G-Y-,4,4,LLM,MOLDS,-GG-G,2,2,VOI,FOLKS,-GG-G,2,2,VOI,POLLS,GGG-G,1,1,VOI,POLIS,GGGGG,0,0,VOI,,,,,
91,ROXAS,True,5,SPOUT,Y-Y--,5,5,LLM,MOLDS,-G--G,3,3,VOI,JOINS,-G--G,3,3,VOI,BOARS,-GYYG,3,3,VOI,ROXAS,GGGGG,0,0,VOI,,,,,
92,RANCE,True,4,VERSE,--Y-G,4,4,LLM,WROTE,-Y--G,4,4,VOI,CADRE,YG-YG,3,3,VOI,RANCE,GGGGG,0,0,VOI,,,,,,,,,,
93,CARON,True,4,CRUDE,GY---,4,4,LLM,CORBY,GYG--,3,3,VOI,CAROL,GGGG-,1,1,VOI,CARON,GGGGG,0,0,VOI,,,,,,,,,,
94,SURYA,True,4,SACHS,GY---,4,4,LLM,SOLAR,G--YY,4,4,VOI,STARE,G-YY-,4,4,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,
95,AGGIE,True,5,PHONE,----G,4,4,LLM,CASTE,-Y--G,4,4,VOI,GRADE,Y-Y-G,4,4,VOI,ALGAE,G-G-G,2,2,VOI,AGGIE,GGGGG,0,0,VOI,,,,,
96,CAUSA,True,4,PAVED,-G---,4,4,LLM,CARON,GG---,3,3,VOI,CASTS,GGY--,3,3,VOI,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,
97,BAMBA,False,6,ROCKY,-----,5,5,LLM,SLADE,--Y--,5,5,VOI,AHHHH,Y----,5,5,VOI,PUNTA,----G,4,4,VOI,IBIZA,-Y--G,4,4,VOI,JABBA,-GYGG,2,2,VOI
98,MAYNE,False,6,FLOOD,-----,5,5,LLM,BRATS,--Y--,5,5,VOI,AHHHH,Y----,5,5,VOI,PAPUA,-G---,4,4,VOI,WACKY,-G--Y,4,4,VOI,JAYNE,-GGGG,1,1,VOI
99,BOGGS,True,3,SCOUR,Y-Y--,5,5,LLM,POLIS,-G--G,3,3,VOI,BOGGS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
100,FINNS,True,4,CODEX,-----,5,5,LLM,GAULS,----G,4,4,VOI,SKINS,--YGG,3,3,VOI,FINNS,GGGGG,0,0,VOI,,,,,,,,,,
