game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
65,CAPRI,True,5,GIVEN,-Y---,5,5,LLM,SMITH,--Y--,5,5,VOI,BOBBI,----G,4,4,VOI,PAULI,YG--G,3,3,VOI,CAPRI,GGGGG,0,0,VOI,,,,,
66,ALIAS,True,4,CARLY,-Y-Y-,5,5,LLM,LEAFS,Y-Y-G,4,3,VOI,SILAS,-YYGG,3,3,VOI,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,
67,PADDY,True,5,CHUNK,-----,5,5,LLM,TEAMS,--Y--,5,5,VOI,APPLY,YY--G,4,4,VOI,PARRY,GG--G,2,2,VOI,PADDY,GGGGG,0,0,VOI,,,,,
68,BLOBS,True,4,BASED,G-Y--,4,4,LLM,BONUS,GY--G,3,3,VOI,BLOCS,GGG-G,1,1,VOI,BLOBS,GGGGG,0,0,VOI,,,,,,,,,,
69,DILLY,True,5,GIVEN,-G---,4,4,LLM,MIMIC,-G---,4,4,VOI,SILKY,-GG-G,2,2,VOI,BILLY,-GGGG,1,1,VOI,DILLY,GGGGG,0,0,VOI,,,,,
70,GUTSY,True,3,BASED,--Y--,5,5,LLM,TUNIS,YG--Y,4,4,VOI,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
71,TABOR,True,5,GUESS,-----,5,5,LLM,HARDY,-GY--,4,4,VOI,CAPRI,-G-Y-,4,4,VOI,LABOR,-GGGG,1,1,VOI,TABOR,GGGGG,0,0,VOI,,,,,
72,INLAY,True,5,BASED,-Y---,5,5,LLM,OUTTA,----Y,5,5,VOI,CHANG,--YY-,5,5,VOI,LYMAN,YY-GY,4,4,VOI,INLAY,GGGGG,0,0,VOI,,,,,
73,AHHHH,True,4,WORDS,-----,5,5,LLM,LACEY,-Y---,5,5,VOI,AMMAN,G----,4,4,VOI,AHHHH,GGGGG,0,0,VOI,,,,,,,,,,
74,ROUEN,True,3,BASED,---G-,4,4,LLM,UNGER,YY-GY,4,4,VOI,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
75,BUENA,True,3,BASED,GY-Y-,4,4,LLM,BRAVE,G-Y-Y,4,4,VOI,BUENA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
76,MENON,True,5,TECHS,-G---,4,4,LLM,KEIRA,-G---,4,4,VOI,YEMEN,-GY-G,3,3,VOI,MELON,GG-GG,1,1,VOI,MENON,GGGGG,0,0,VOI,,,,,
77,TRASK,True,4,BASED,-YY--,5,4,LLM,SLOAN,Y--Y-,5,5,VOI,ASUKA,YY-Y-,5,4,VOI,TRASK,GGGGG,0,0,VOI,,,,,,,,,,
78,CASIO,True,4,BASED,-GG--,3,3,LLM,HASAN,-GG--,3,3,VOI,CASTS,GGG--,2,2,VOI,CASIO,GGGGG,0,0,VOI,,,,,,,,,,
79,VOILA,True,4,GIVEN,-YY--,5,5,LLM,SHIVA,--GYG,3,3,VOI,AVILA,-YGGG,2,2,VOI,VOILA,GGGGG,0,0,VOI,,,,,,,,,,
80,AURAL,True,4,BASED,-Y---,5,5,LLM,AVILA,G--YY,4,4,VOI,ALLAN,GY-G-,3,3,VOI,AURAL,GGGGG,0,0,VOI,,,,,,,,,,
81,LEGER,True,4,BASED,---G-,4,4,LLM,ROUEN,Y--G-,4,4,VOI,GREEK,YYYG-,4,4,VOI,LEGER,GGGGG,0,0,VOI,,,,,,,,,,
82,DALLY,True,5,GUESS,-----,5,5,LLM,BANAL,-G--Y,4,4,VOI,VALOR,-GG--,3,3,VOI,WALLY,-GGGG,1,1,VOI,DALLY,GGGGG,0,0,VOI,,,,,
83,INIGO,True,4,BASED,-----,5,5,LLM,MOURN,-Y--Y,5,5,VOI,KNOCK,-GY--,4,4,VOI,INIGO,GGGGG,0,0,VOI,,,,,,,,,,
84,KRILL,True,4,BASED,-----,5,5,LLM,KNOCK,G----,4,4,VOI,KURTZ,G-Y--,4,4,VOI,KRILL,GGGGG,0,0,VOI,,,,,,,,,,
85,SNIDE,True,3,BASED,--YYY,5,5,LLM,NERDS,YY-GY,4,4,VOI,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
86,LEWES,True,5,BASED,--YG-,4,4,LLM,COLES,--YGG,3,3,VOI,LINES,G--GG,2,2,VOI,LURES,G--GG,2,2,VOI,LEWES,GGGGG,0,0,VOI,,,,,
87,TAMER,False,6,BASED,-G-G-,3,3,LLM,RAVEN,YG-G-,3,3,VOI,LAGER,-G-GG,2,2,VOI,CATER,-GYGG,2,2,VOI,TAKER,GG-GG,1,1,VOI,TAPER,GG-GG,1,1,VOI
88,COTTA,True,4,BASED,-Y---,5,5,LLM,ALIGN,Y----,5,5,VOI,QUOTA,--YGG,3,3,VOI,COTTA,GGGGG,0,0,VOI,,,,,,,,,,
89,CORBY,True,5,BASED,Y----,5,5,LLM,GUMBO,---GY,4,4,VOI,HOBBY,-G-GG,2,2,VOI,COLBY,GG-GG,1,1,VOI,CORBY,GGGGG,0,0,VOI,,,,,
90,POLIS,True,4,GIVEN,-Y---,5,5,LLM,CASIO,--YGY,4,4,VOI,BORIS,-G-GG,2,2,VOI,POLIS,GGGGG,0,0,VOI,,,,,,,,,,
91,ROXAS,True,5,BASED,-YY--,5,5,LLM,TRASK,-YYY-,5,4,VOI,RSPCA,GY--Y,4,4,VOI,ROJAS,GG-GG,1,1,VOI,ROXAS,GGGGG,0,0,VOI,,,,,
92,RANCE,True,3,BASED,-G-Y-,4,4,LLM,CARVE,YGY-G,3,3,VOI,RANCE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
93,CARON,True,6,GUESS,-----,5,5,LLM,LOWRY,-Y-Y-,5,5,VOI,TABOR,-G-GY,3,3,VOI,RAMON,YG-GG,2,2,VOI,AARON,-GGGG,1,1,VOI,CARON,GGGGG,0,0,VOI
94,SURYA,True,3,GUESS,-G-Y-,4,4,LLM,SUPRA,GG-YG,2,2,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
95,AGGIE,True,4,WOULD,-----,5,5,LLM,KARTS,-Y---,5,5,VOI,BEGAN,-YGY-,4,4,VOI,AGGIE,GGGGG,0,0,VOI,,,,,,,,,,
96,CAUSA,True,4,BASED,-GY--,4,4,LLM,HALTS,-G--Y,4,4,VOI,SAXON,YG---,4,4,VOI,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,
97,BAMBA,True,4,BASED,GG---,3,3,LLM,BAYOU,GG---,3,3,VOI,BABAR,GGYY-,3,2,VOI,BAMBA,GGGGG,0,0,VOI,,,,,,,,,,
98,MAYNE,True,4,GUESS,--Y--,5,5,LLM,LACEY,-G-YY,4,4,VOI,WAYNE,-GGGG,1,1,VOI,MAYNE,GGGGG,0,0,VOI,,,,,,,,,,
99,BOGGS,True,5,BASED,G-Y--,4,4,LLM,BLOBS,G-Y-G,3,3,VOI,BORIS,GG--G,2,2,VOI,BONUS,GG--G,2,2,VOI,BOGGS,GGGGG,0,0,VOI,,,,,
100,FINNS,True,6,BASED,--Y--,5,5,LLM,LONGS,--G-G,3,3,VOI,WINKS,-GG-G,2,2,VOI,MINUS,-GG-G,2,2,VOI,PINTS,-GG-G,2,2,VOI,FINNS,GGGGG,0,0,VOI
