game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
24,OGYG,True,4,GBGY,0B3W,LLM,44,BRYG,2B0W,VOI,6,YGYG,3B0W,VOI,2,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,WWGY,1B1W,LLM,230,RGBY,0B2W,VOI,52,GWRO,0B2W,VOI,9,WRWB,1B1W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,GBGG,0B1W,LLM,308,WROB,1B2W,VOI,53,RGOW,2B0W,VOI,4,RRBW,1B1W,VOI,3,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,3,YRBB,2B0W,LLM,105,RRBW,3B0W,VOI,6,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,5,YGGW,0B2W,LLM,222,RYOG,1B2W,VOI,23,BRYG,0B4W,VOI,2,GYBR,2B2W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,6,GWRY,1B1W,LLM,252,GYBG,1B0W,VOI,34,WYYY,0B0W,VOI,7,RRRG,3B0W,VOI,2,RORG,2B2W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,
30,YGBR,True,4,GBGO,0B2W,LLM,222,ORRG,0B2W,VOI,30,RGBY,2B2W,VOI,2,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,5,GBYR,3B0W,LLM,20,GYYR,2B0W,VOI,13,GBYG,2B0W,VOI,8,WBYR,2B1W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,3,YGBO,0B2W,LLM,312,GBWR,0B3W,VOI,32,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,GBRR,1B1W,LLM,230,GROO,0B2W,VOI,45,WGRW,3B0W,VOI,3,WGRG,2B1W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,4,GBRY,1B2W,LLM,132,YGRW,0B4W,VOI,4,GWYR,1B3W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,4,WGOR,0B1W,LLM,152,GBYG,1B0W,VOI,22,YYYW,3B0W,VOI,2,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,WYRO,0B3W,LLM,136,RWGY,2B1W,VOI,11,RWYB,3B0W,VOI,2,RWYW,3B0W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,WGGB,0B1W,LLM,276,OYRW,0B1W,VOI,13,BBYY,2B2W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,GWGG,0B1W,LLM,308,RRBW,0B1W,VOI,38,WYYY,1B1W,VOI,5,OYWO,0B1W,VOI,3,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,GBRW,0B3W,LLM,136,BRGY,0B2W,VOI,27,RGWO,0B3W,VOI,4,OWBR,2B2W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,3,YRGR,0B3W,LLM,44,GYRB,2B2W,VOI,2,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,6,GWOB,0B2W,LLM,312,WGRW,0B1W,VOI,56,OYWO,1B0W,VOI,10,BYGY,0B1W,VOI,4,RRBO,3B0W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
42,OBRO,True,5,ORYW,1B1W,LLM,252,RRBO,1B2W,VOI,14,BROG,0B3W,VOI,3,OBBR,2B1W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,WGWO,1B0W,LLM,182,RBBO,0B1W,VOI,31,YGYB,1B0W,VOI,5,GGRG,0B1W,VOI,2,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,GWGR,1B2W,LLM,84,GGRG,3B0W,VOI,8,GYRG,2B2W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,ORYR,1B0W,LLM,182,GBYG,2B0W,VOI,24,BBYY,1B1W,VOI,6,OBBG,1B0W,VOI,3,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,YBYW,1B1W,LLM,230,WRYR,0B2W,VOI,38,YWWG,0B1W,VOI,6,RBOY,1B2W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,GOYG,0B1W,LLM,276,OBBR,1B1W,VOI,53,WWOR,1B0W,VOI,8,BRGR,0B2W,VOI,1,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,6,GWGR,1B0W,LLM,182,YBYR,1B1W,VOI,40,YWBB,0B1W,VOI,11,RYRR,1B0W,VOI,3,GYYO,0B1W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,
49,WWOY,True,5,WBRW,1B1W,LLM,230,GYRB,0B1W,VOI,31,WROR,2B0W,VOI,2,WWOG,3B0W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,6,GBBG,0B1W,LLM,256,RGWO,0B3W,VOI,25,BORW,0B2W,VOI,9,WRGY,2B1W,VOI,2,OWGY,2B0W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
51,YBYB,True,4,GWYW,1B0W,LLM,182,OORW,0B0W,VOI,16,BBYY,2B2W,VOI,2,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,GBRO,1B1W,LLM,252,YWRG,0B2W,VOI,57,WBGB,2B0W,VOI,6,WGGO,1B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,GBRO,1B1W,LLM,252,WGGO,0B3W,VOI,12,GOOW,2B1W,VOI,2,GWOY,2B2W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,6,WBGB,0B1W,LLM,276,OGYY,0B2W,VOI,42,GYRG,1B1W,VOI,13,GROR,0B2W,VOI,4,YWRO,1B3W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
55,RBYY,True,4,OOYG,1B0W,LLM,182,ROBB,1B1W,VOI,26,YBYB,2B1W,VOI,2,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,YBRW,0B3W,LLM,136,GYBR,0B2W,VOI,29,BWYB,1B1W,VOI,10,WRWB,2B1W,VOI,2,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,RGBO,2B0W,LLM,96,RYWO,1B0W,VOI,16,RRBR,1B0W,VOI,5,BBBO,3B0W,VOI,2,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,RWGB,1B1W,LLM,252,WWOR,0B2W,VOI,40,ORGY,0B4W,VOI,2,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,YBYW,0B2W,LLM,222,WWOY,2B0W,VOI,30,WRGY,0B2W,VOI,4,GWOB,3B0W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,YBBB,0B0W,LLM,256,WWGR,0B1W,VOI,16,GOOO,2B2W,VOI,2,OOOG,2B2W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,6,YWGB,1B1W,LLM,252,ORGY,1B1W,VOI,50,WWOY,2B0W,VOI,5,WROB,1B1W,VOI,2,OWOG,1B0W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
62,GYGY,True,4,GWYG,1B2W,LLM,84,OWGY,2B0W,VOI,4,GGGY,3B0W,VOI,3,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,WGYR,0B2W,LLM,312,RWOB,1B1W,VOI,63,GOOW,0B0W,VOI,9,RBBY,0B3W,VOI,2,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,YWYG,2B0W,LLM,105,BWYB,0B2W,VOI,6,YBOG,3B0W,VOI,2,YBRG,3B0W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,YWGO,1B2W,LLM,132,YBOG,0B2W,VOI,38,WRGY,1B2W,VOI,8,WGRO,0B2W,VOI,3,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,GGGR,2B0W,LLM,123,GGWY,0B2W,VOI,14,WWGR,2B0W,VOI,7,OYGR,3B0W,VOI,3,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,YRBO,0B3W,LLM,136,OYGR,0B2W,VOI,27,RWOB,2B1W,VOI,2,BWOY,0B2W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,6,GWYR,1B1W,LLM,252,BWGO,0B2W,VOI,57,WBWR,1B1W,VOI,9,GGWW,1B1W,VOI,2,GBRG,0B0W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
69,GYOB,True,6,GWOO,2B0W,LLM,105,GWWY,1B1W,VOI,24,GYYO,2B1W,VOI,4,GYOG,3B0W,VOI,2,GYOR,3B0W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,
70,WRBG,True,6,YRBG,3B0W,LLM,20,RRBG,3B0W,VOI,4,GRBG,3B0W,VOI,3,ORBG,3B0W,VOI,2,BRBG,3B0W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
71,GYGO,True,4,BBGG,1B1W,LLM,208,RGGY,1B2W,VOI,20,GYGW,3B0W,VOI,2,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,5,YBYB,1B0W,LLM,256,ROWB,0B2W,VOI,51,GBRG,1B1W,VOI,10,GWYR,0B1W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,GWBY,1B0W,LLM,108,BBBO,0B0W,VOI,24,WWWW,0B0W,VOI,16,GGRG,0B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RWRR,1B0W,LLM,317,YBRG,0B3W,VOI,41,GYOR,2B0W,VOI,3,GGBR,2B0W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,YGOO,2B0W,LLM,105,WGRO,2B2W,VOI,2,RGWO,1B3W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,BGWR,1B2W,LLM,132,WWGR,0B2W,VOI,43,BRBG,3B0W,VOI,4,BROG,2B0W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,YBYR,1B2W,LLM,84,BYBR,1B2W,VOI,6,YRBW,3B0W,VOI,2,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,3,WGWR,1B1W,LLM,230,GYOR,2B1W,VOI,11,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,RYOR,0B1W,LLM,276,GBRG,2B2W,VOI,3,GRBG,1B3W,VOI,2,GGRB,2B2W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,YGGG,0B0W,LLM,256,BRWW,2B1W,VOI,20,BORW,1B2W,VOI,5,RRBW,0B2W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,6,GBBO,0B1W,LLM,276,RYGR,0B1W,VOI,40,WOYW,2B1W,VOI,5,WROW,2B0W,VOI,2,WOOY,2B2W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
82,BYGB,True,5,GBGO,1B1W,LLM,230,BYRO,2B0W,VOI,14,BWWO,1B0W,VOI,5,BYGY,3B0W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,GBBY,1B0W,LLM,182,WOOY,2B0W,VOI,24,GOOO,1B0W,VOI,12,YYOY,3B0W,VOI,2,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,WYBW,0B1W,LLM,276,GGRB,1B1W,VOI,58,RGWO,0B1W,VOI,3,BBGB,1B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,GYRY,1B1W,LLM,230,GRBG,0B2W,VOI,35,BYGB,1B2W,VOI,5,YBRB,1B1W,VOI,2,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,YBRB,1B1W,LLM,230,GYOB,1B0W,VOI,14,RYRR,0B0W,VOI,3,WWBB,2B2W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,GBRY,2B1W,LLM,48,YBRB,1B2W,VOI,9,RBYY,1B2W,VOI,3,BWRY,3B0W,VOI,2,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,GBYG,0B1W,LLM,276,WWOB,1B1W,VOI,51,YOOW,1B1W,VOI,8,WYRW,0B0W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,4,YGBR,2B0W,LLM,96,WGOR,1B1W,VOI,28,YYWR,2B1W,VOI,3,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,WYGO,0B2W,LLM,312,BWRY,2B1W,VOI,16,YWRR,1B1W,VOI,6,BORW,1B2W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,5,GWWW,1B0W,LLM,317,YWBR,0B2W,VOI,56,GGRB,2B1W,VOI,4,GYRG,2B0W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,4,GYOG,1B0W,LLM,182,WROW,0B1W,VOI,33,BYBR,2B2W,VOI,2,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,YBYG,2B0W,LLM,105,YBRB,2B1W,VOI,8,BBYB,2B0W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,4,GBRO,0B1W,LLM,152,YGWY,0B2W,VOI,21,WOYW,3B0W,VOI,2,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,5,GBRO,2B0W,LLM,96,GYRG,0B0W,VOI,9,BBBO,3B0W,VOI,4,OBBO,2B1W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,6,GBGY,2B0W,LLM,105,ROGY,2B0W,VOI,14,RBYY,1B1W,VOI,3,YYGY,3B0W,VOI,2,YWGY,2B2W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
97,ORBG,True,3,GBGY,0B2W,LLM,222,BYRB,0B2W,VOI,30,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,YBRR,0B1W,LLM,276,GYGW,2B2W,VOI,4,GWGY,1B3W,VOI,3,GYWG,2B2W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,6,WBYW,0B1W,LLM,276,OGRB,0B2W,VOI,52,RYGR,0B2W,VOI,5,YROY,2B0W,VOI,2,GOOY,2B2W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,
100,YBYY,True,4,GBYR,2B0W,LLM,96,BBYB,2B0W,VOI,15,BBRR,1B0W,VOI,9,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
