game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
44,VERDE,True,4,MARES,--GY-,4,4,VOI,NORTE,--G-G,3,3,VOI,VERGE,GGG-G,1,1,LLM,VERDE,GGGGG,0,0,LLM,,,,,,,,,,
45,TAMED,False,6,AROSE,Y---Y,5,5,VOI,DELTA,YY-YY,5,5,VOI,CADET,-GYGY,3,3,LLM,GATED,-GYGG,2,2,LLM,TAPED,GG-GG,1,1,LLM,TAXED,GG-GG,1,1,LLM
46,LEAFS,True,5,TASER,-YYY-,5,5,VOI,MEANS,-GG-G,2,2,VOI,LEADS,GGG-G,1,1,LLM,LEAKS,GGG-G,1,1,LLM,LEAFS,GGGGG,0,0,LLM,,,,,
47,YACHT,True,3,EARLS,-G---,4,4,VOI,MACHO,-GGG-,2,2,VOI,YACHT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
48,MESSY,True,4,LANES,---YY,5,5,VOI,SEGUE,YG---,4,4,VOI,PESKY,-GG-G,2,2,LLM,MESSY,GGGGG,0,0,LLM,,,,,,,,,,
49,RYDER,True,4,AROSE,-Y--Y,5,4,VOI,FIRED,--YGY,4,4,VOI,ENDER,--GGG,2,2,LLM,RYDER,GGGGG,0,0,LLM,,,,,,,,,,
50,MOTIF,True,4,LANES,-----,5,5,VOI,BROTH,--YY-,5,4,VOI,TOPIC,YG-G-,3,3,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,
51,RAVEN,True,4,ARIEL,YY-G-,4,4,VOI,RATED,GG-G-,2,2,VOI,RAVES,GGGG-,1,1,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,
52,REICH,True,3,SADIE,---YY,5,5,VOI,LEITH,-GG-G,2,2,VOI,REICH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
53,ICONS,True,4,LASER,--Y--,5,5,VOI,POTUS,-Y--G,4,4,VOI,KNOWS,-YG-G,3,3,LLM,ICONS,GGGGG,0,0,LLM,,,,,,,,,,
54,SILKY,True,4,AROSE,---Y-,5,5,VOI,CULTS,--G-Y,4,4,VOI,SILLY,GGG-G,1,1,LLM,SILKY,GGGGG,0,0,LLM,,,,,,,,,,
55,CARVE,True,3,SNARE,--YYG,4,3,VOI,MCRAE,-YGYG,3,3,VOI,CARVE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
56,LAGER,True,4,RACES,YG-G-,3,3,VOI,LATER,GG-GG,1,1,VOI,LAYER,GG-GG,1,1,LLM,LAGER,GGGGG,0,0,LLM,,,,,,,,,,
57,JERKS,True,4,RATES,Y--YG,4,4,VOI,BOERS,--YYG,4,3,VOI,PERKS,-GGGG,1,1,LLM,JERKS,GGGGG,0,0,LLM,,,,,,,,,,
58,LOTUS,True,3,TEARS,Y---G,4,4,VOI,POTUS,-GGGG,1,1,VOI,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
59,LACEY,True,5,ARIES,Y--G-,4,4,VOI,TAMED,-G-G-,3,3,VOI,LABEL,GG-G-,2,2,LLM,LANEY,GG-GG,1,1,LLM,LACEY,GGGGG,0,0,LLM,,,,,
60,TUDOR,True,3,ARIES,-Y---,5,5,VOI,THORN,G-YY-,4,3,VOI,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
61,QUOTA,True,3,OATES,YYY--,5,5,VOI,PLATO,--YGY,4,4,VOI,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
62,MOURN,True,4,LANES,--Y--,5,5,VOI,KNOWN,--Y-G,4,4,VOI,ORION,YY--G,4,4,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,
63,PROMO,True,5,NEARS,---Y-,5,5,VOI,TUDOR,---YY,5,5,VOI,CORGI,-YY--,5,5,LLM,PROXY,GGG--,2,2,LLM,PROMO,GGGGG,0,0,LLM,,,,,
64,CASTE,True,6,EARNS,YG--Y,4,4,VOI,PAUSE,-G-YG,3,3,VOI,HASTE,-GGGG,1,1,LLM,WASTE,-GGGG,1,1,LLM,TASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0,0,LLM
65,CAPRI,True,3,LANES,-G---,4,4,VOI,PARTY,YGY--,4,4,VOI,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
66,ALIAS,True,3,ARISE,G-GY-,3,3,VOI,ACIDS,G-G-G,2,2,VOI,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
67,PADDY,True,4,EARLS,-G---,4,4,VOI,YACHT,YG---,4,4,VOI,MANDY,-G-GG,2,2,LLM,PADDY,GGGGG,0,0,LLM,,,,,,,,,,
68,BLOBS,True,6,RAISE,---Y-,5,5,VOI,FOLKS,-YY-G,4,4,VOI,SLOWS,-GG-G,2,2,LLM,CLOTS,-GG-G,2,2,LLM,BLOGS,GGG-G,1,1,LLM,BLOBS,GGGGG,0,0,LLM
69,DILLY,False,6,AIRES,-G---,4,4,VOI,PIVOT,-G---,4,4,VOI,WILLY,-GGGG,1,1,LLM,BILLY,-GGGG,1,1,LLM,LILLY,-GGGG,1,1,LLM,FILLY,-GGGG,1,1,LLM
70,GUTSY,True,4,RACES,----Y,5,5,VOI,SILKY,Y---G,4,4,VOI,GUSTY,GGYYG,2,2,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,
71,TABOR,True,4,ASTER,Y-Y-G,4,4,VOI,TAMAR,GG--G,2,2,VOI,TAHIR,GG--G,2,2,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,
72,INLAY,True,4,EARNS,-Y-Y-,5,5,VOI,TONAL,--YGY,4,4,VOI,ALLAN,--GGY,3,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,
73,AHHHH,True,4,LEANS,--Y--,5,5,VOI,TAMAR,-Y---,5,5,VOI,AVOID,G----,4,4,LLM,AHHHH,GGGGG,0,0,LLM,,,,,,,,,,
74,ROUEN,True,3,AROSE,-YY-Y,5,3,VOI,HERON,-YYYG,4,4,VOI,ROUEN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
75,BUENA,True,4,AROSE,Y---Y,5,5,VOI,LACEY,-Y-Y-,5,5,VOI,HENNA,-Y-GG,3,3,LLM,BUENA,GGGGG,0,0,LLM,,,,,,,,,,
76,MENON,True,4,OATES,Y--Y-,5,5,VOI,HERON,-G-GG,2,2,VOI,LEMON,-GYGG,2,2,LLM,MENON,GGGGG,0,0,LLM,,,,,,,,,,
77,TRASK,True,3,NEARS,--GYY,4,4,VOI,TRASH,GGGG-,1,1,VOI,TRASK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
78,CASIO,True,4,AILES,YY--Y,5,5,VOI,STAIR,Y-YG-,4,4,VOI,BASIN,-GGG-,2,2,LLM,CASIO,GGGGG,0,0,LLM,,,,,,,,,,
79,VOILA,True,4,CARES,-Y---,5,5,VOI,ALAIN,YY-Y-,5,5,VOI,VITAL,GY-YY,4,3,LLM,VOILA,GGGGG,0,0,LLM,,,,,,,,,,
80,AURAL,True,4,RATES,YY---,5,5,VOI,BRAIN,-YY--,5,4,VOI,CORAL,--GGG,2,2,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,
81,LEGER,True,5,RATES,Y--G-,4,4,VOI,ELDER,YY-GG,3,3,VOI,LEVER,GG-GG,1,1,LLM,LEPER,GG-GG,1,1,LLM,LEGER,GGGGG,0,0,LLM,,,,,
82,DALLY,True,6,ARIES,Y----,5,5,VOI,BLACK,-YY--,5,5,VOI,TALON,-GG--,3,3,LLM,WALLA,-GGG-,2,2,LLM,LALLY,-GGGG,1,1,LLM,DALLY,GGGGG,0,0,LLM
83,INIGO,True,4,LASER,-----,5,5,VOI,MOTIF,-Y-Y-,5,5,VOI,UNION,-GGY-,3,3,LLM,INIGO,GGGGG,0,0,LLM,,,,,,,,,,
84,KRILL,True,5,AILES,-YY--,5,4,VOI,CHILL,--GGG,2,2,VOI,GRILL,-GGGG,1,1,LLM,DRILL,-GGGG,1,1,LLM,KRILL,GGGGG,0,0,LLM,,,,,
85,SNIDE,True,5,AIRES,-Y-YY,5,4,VOI,SMILE,G-G-G,2,2,VOI,SHINE,G-GYG,2,2,LLM,SNIPE,GGG-G,1,1,LLM,SNIDE,GGGGG,0,0,LLM,,,,,
86,LEWES,True,4,OATES,---GG,3,3,VOI,FILES,--YGG,3,3,VOI,CLUES,-Y-GG,3,3,LLM,LEWES,GGGGG,0,0,LLM,,,,,,,,,,
87,TAMER,True,5,AROSE,YY--Y,5,5,VOI,LAGER,-G-GG,2,2,VOI,PAPER,-G-GG,2,2,LLM,MAKER,YG-GG,2,2,LLM,TAMER,GGGGG,0,0,LLM,,,,,
88,COTTA,True,6,AROSE,Y-Y--,5,5,VOI,VOILA,-G--G,3,3,VOI,HONDA,-G--G,3,3,LLM,COMMA,GG--G,2,2,LLM,COCOA,GG--G,2,2,LLM,COTTA,GGGGG,0,0,LLM
89,CORBY,True,4,STALE,-----,5,5,VOI,PROMO,-YY--,5,5,VOI,ROBIN,YGY--,4,4,LLM,CORBY,GGGGG,0,0,LLM,,,,,,,,,,
90,POLIS,True,6,TASER,--Y--,5,5,VOI,BLOGS,-YY-G,4,4,VOI,FOLKS,-GG-G,2,2,LLM,HOLDS,-GG-G,2,2,LLM,POLLS,GGG-G,1,1,LLM,POLIS,GGGGG,0,0,LLM
91,ROXAS,True,4,EARNS,-YY-G,4,4,VOI,BRAGS,-YY-G,4,4,VOI,ROJAS,GG-GG,1,1,LLM,ROXAS,GGGGG,0,0,LLM,,,,,,,,,,
92,RANCE,True,4,AILES,Y--Y-,5,4,VOI,CREAM,YYYY-,5,5,VOI,REACT,GYYG-,3,3,LLM,RANCE,GGGGG,0,0,LLM,,,,,,,,,,
93,CARON,True,3,HARES,-GG--,3,3,VOI,CARLO,GGG-Y,2,2,VOI,CARON,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
94,SURYA,True,5,RAISE,YY-Y-,5,5,VOI,BRAGS,-YY-Y,5,5,VOI,ASTRO,YY-Y-,5,4,LLM,SPRAY,G-GYY,3,3,LLM,SURYA,GGGGG,0,0,LLM,,,,,
95,AGGIE,True,4,SNARE,--Y-G,4,4,VOI,ABIDE,G-Y-G,3,3,VOI,ALLIE,G--GG,2,2,LLM,AGGIE,GGGGG,0,0,LLM,,,,,,,,,,
96,CAUSA,True,4,LEANS,--Y-Y,5,4,VOI,SURYA,YY--G,4,4,VOI,HAUSA,-GGGG,1,1,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,
97,BAMBA,True,5,NEARS,--Y--,5,5,VOI,DALLY,-G---,4,4,VOI,BATCH,GG---,3,3,LLM,BAMBI,GGGG-,1,1,LLM,BAMBA,GGGGG,0,0,LLM,,,,,
98,MAYNE,False,6,ANISE,YY--G,4,4,VOI,RANCE,-GY-G,3,3,VOI,PAYNE,-GGGG,1,1,LLM,WAYNE,-GGGG,1,1,LLM,HAYNE,-GGGG,1,1,LLM,JAYNE,-GGGG,1,1,LLM
99,BOGGS,True,6,NEARS,----G,4,4,VOI,POLIS,-G--G,3,3,VOI,BOOKS,GG--G,2,2,LLM,BOMBS,GG--G,2,2,LLM,BOGUS,GGG-G,1,1,LLM,BOGGS,GGGGG,0,0,LLM
100,FINNS,True,6,RAISE,--YY-,5,5,VOI,POLIS,---YG,4,4,VOI,WINDS,-GG-G,2,2,LLM,SINKS,-GG-G,2,2,LLM,MINTS,-GG-G,2,2,LLM,FINNS,GGGGG,0,0,LLM
