game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
58,LOTUS,True,4,AFTER,--G--,4,4,LLM,PITCH,--G--,4,4,LLM,MOTTO,-GG--,3,3,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,
59,LACEY,True,4,VOWEL,---GY,4,4,LLM,AILES,Y-YG-,4,4,CSS_REPAIR,LACED,GGGG-,1,1,LLM,LACEY,GGGGG,0,0,LLM,,,,,,,,,,
60,TUDOR,True,3,WORDS,-YYY-,5,5,LLM,HYDRO,--GYY,4,4,LLM,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
61,QUOTA,True,3,GOING,-Y---,5,5,LLM,ABOUT,Y-GYY,4,4,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
62,MOURN,True,4,WORDS,-GY--,4,4,LLM,ROYAL,YG---,4,4,LLM,COURT,-GGG-,2,2,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,
63,PROMO,True,5,THERE,---Y-,5,5,LLM,WORLD,-YY--,5,5,LLM,ARSON,-G-Y-,4,4,CSS_REPAIR,PRIMO,GG-GG,1,1,LLM,PROMO,GGGGG,0,0,LLM,,,,,
64,CASTE,True,4,WORDS,----Y,5,5,LLM,STATE,Y-YGG,3,3,LLM,PASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0,0,LLM,,,,,,,,,,
65,CAPRI,True,4,WORDS,--Y--,5,5,LLM,RIGHT,YY---,5,5,LLM,PRICE,YYYY-,5,4,LLM,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,
66,ALIAS,True,6,THEIR,---Y-,5,5,LLM,DOING,--G--,4,4,LLM,QUICK,--G--,4,4,LLM,SWISS,--G-G,3,3,LLM,BAILS,-YGYG,3,3,CSS_REPAIR,ALIAS,GGGGG,0,0,LLM
67,PADDY,True,3,WORDS,---G-,4,4,LLM,DADDY,-GGGG,1,1,LLM,PADDY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
68,BLOBS,False,6,WORDS,-Y--G,4,4,LLM,SHOES,--G-G,3,3,LLM,ATOMS,--G-G,3,3,LLM,LYONS,Y-G-G,3,3,LLM,BLOGS,GGG-G,1,1,CSS_REPAIR,BLOCS,GGG-G,1,1,LLM
69,DILLY,False,6,THERE,-----,5,5,LLM,GOING,--Y--,5,5,LLM,SALIM,--GY-,4,4,CSS_REPAIR,WILLY,-GGGG,1,1,LLM,LILLY,-GGGG,1,1,LLM,FILLY,-GGGG,1,1,CSS_REPAIR
70,GUTSY,True,5,WORDS,----Y,5,5,LLM,STYLE,YYY--,5,5,LLM,NASTY,--YYG,4,4,LLM,TIPSY,Y--GG,3,3,LLM,GUTSY,GGGGG,0,0,LLM,,,,,
71,TABOR,True,4,LEAST,--Y-Y,5,5,LLM,TODAY,GY-Y-,4,4,LLM,TANGO,GG--Y,3,3,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,
72,INLAY,True,4,VOWEL,----Y,5,5,LLM,LIGHT,YY---,5,5,LLM,SALIM,-YGY-,4,4,CSS_REPAIR,INLAY,GGGGG,0,0,LLM,,,,,,,,,,
73,AHHHH,True,3,MATCH,-Y--G,4,4,LLM,ALLAH,G---G,3,3,LLM,AHHHH,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,,,,,,
74,ROUEN,True,5,FIRST,--Y--,5,5,LLM,WHERE,--YY-,5,5,LLM,ADLER,---GY,4,4,CSS_REPAIR,ROMEO,GG-G-,2,2,LLM,ROUEN,GGGGG,0,0,LLM,,,,,
75,BUENA,True,5,GIVEN,---YY,5,4,LLM,MEANS,-YYG-,4,4,LLM,LAYNE,-Y-GY,4,4,CSS_REPAIR,ARENA,--GGG,2,2,CSS_REPAIR,BUENA,GGGGG,0,0,LLM,,,,,
76,MENON,True,4,VOWEL,-Y-Y-,5,5,LLM,PEDRO,-G--Y,4,4,LLM,SETON,-G-GG,2,2,LLM,MENON,GGGGG,0,0,LLM,,,,,,,,,,
77,TRASK,True,4,WORDS,--Y-Y,5,4,LLM,SHARE,Y-GY-,4,4,LLM,GRASP,-GGG-,2,2,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,
78,CASIO,True,5,THEIR,---G-,4,4,LLM,AGAIN,Y--G-,4,4,LLM,VALID,-G-G-,3,3,CSS_REPAIR,FABIO,-G-GG,2,2,LLM,CASIO,GGGGG,0,0,LLM,,,,,
79,VOILA,True,5,THERE,-----,5,5,LLM,AMONG,Y-Y--,5,5,LLM,COALS,-GYG-,3,3,CSS_REPAIR,JOLLA,-G-GG,2,2,LLM,VOILA,GGGGG,0,0,LLM,,,,,
80,AURAL,True,3,ABOUT,G--Y-,4,4,LLM,AMUSE,G-Y--,4,4,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
81,LEGER,True,6,START,---Y-,5,5,LLM,NEVER,-G-GG,2,2,LLM,MEYER,-G-GG,2,2,LLM,FEWER,-G-GG,2,2,LLM,LEPER,GG-GG,1,1,LLM,LEGER,GGGGG,0,0,LLM
82,DALLY,True,6,THERE,-----,5,5,LLM,GOING,-----,5,5,LLM,SALMA,-GG--,3,3,CSS_REPAIR,BALLY,-GGGG,1,1,LLM,WALLY,-GGGG,1,1,LLM,DALLY,GGGGG,0,0,LLM
83,INIGO,True,3,LEAST,-----,5,5,LLM,GOING,YYGY-,4,4,LLM,INIGO,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,,,,,,
84,KRILL,True,4,WORDS,--Y--,5,5,LLM,TRIBE,-GG--,3,3,CSS_REPAIR,GRILL,-GGGG,1,1,LLM,KRILL,GGGGG,0,0,LLM,,,,,,,,,,
85,SNIDE,True,4,EVERY,Y----,5,5,LLM,HOUSE,---YG,4,4,LLM,SINCE,GYY-G,3,3,LLM,SNIDE,GGGGG,0,0,LLM,,,,,,,,,,
86,LEWES,True,2,VOWEL,--GGY,3,3,LLM,LEWES,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
87,TAMER,False,6,WORDS,--Y--,5,5,LLM,FAIRE,-G-YY,4,4,CSS_REPAIR,BAKER,-G-GG,2,2,LLM,LAYER,-G-GG,2,2,LLM,PAPER,-G-GG,2,2,LLM,EAGER,-G-GG,2,2,LLM
88,COTTA,True,4,VOWEL,-G---,4,4,LLM,COURT,GG--Y,3,3,LLM,COSTA,GG-GG,1,1,LLM,COTTA,GGGGG,0,0,LLM,,,,,,,,,,
89,CORBY,True,6,WORDS,-GG--,3,3,LLM,FORTY,-GG-G,2,2,LLM,HORNY,-GG-G,2,2,LLM,CORKY,GGG-G,1,1,CSS_REPAIR,COREY,GGG-G,1,1,LLM,CORBY,GGGGG,0,0,LLM
90,POLIS,True,6,THEIR,---G-,4,4,LLM,INDIO,---GY,4,4,LLM,MOBIL,-G-GY,3,3,LLM,LOUIS,YG-GG,2,2,LLM,SOLIS,-GGGG,1,1,LLM,POLIS,GGGGG,0,0,LLM
91,ROXAS,False,6,WORDS,-GY-G,3,3,LLM,HOURS,-G-YG,3,3,LLM,ROLLS,GG--G,2,2,LLM,ROSES,GG--G,2,2,LLM,ROOTS,GG--G,2,2,LLM,ROCKS,GG--G,2,2,LLM
92,RANCE,True,4,STATE,--Y-G,4,4,LLM,MAYBE,-G--G,3,3,LLM,CARNE,YGYYG,3,3,CSS_REPAIR,RANCE,GGGGG,0,0,LLM,,,,,,,,,,
93,CARON,True,4,WORDS,-YG--,4,4,LLM,AARON,-GGGG,1,1,LLM,BARON,-GGGG,1,1,LLM,CARON,GGGGG,0,0,LLM,,,,,,,,,,
94,SURYA,True,4,HOUSE,--YY-,5,5,LLM,SUGAR,GG-YY,3,3,LLM,SUPRA,GG-YG,2,2,LLM,SURYA,GGGGG,0,0,LLM,,,,,,,,,,
95,AGGIE,True,4,WORDS,-----,5,5,LLM,LANCE,-Y--G,4,4,CSS_REPAIR,AIMEE,GY--G,3,3,LLM,AGGIE,GGGGG,0,0,LLM,,,,,,,,,,
96,CAUSA,True,4,GREEN,-----,5,5,LLM,FOALS,--Y-Y,5,4,CSS_REPAIR,SAUDI,YGG--,3,3,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,
97,BAMBA,True,5,THINK,-----,5,5,LLM,WORDS,-----,5,5,LLM,LEAVE,--Y--,5,5,LLM,GAMMA,-GG-G,2,2,LLM,BAMBA,GGGGG,0,0,LLM,,,,,
98,MAYNE,True,6,THERE,----G,4,4,LLM,ALONE,Y--GG,3,3,LLM,WAYNE,-GGGG,1,1,LLM,JAYNE,-GGGG,1,1,LLM,PAYNE,-GGGG,1,1,LLM,MAYNE,GGGGG,0,0,LLM
99,BOGGS,True,6,WORDS,-G--G,3,3,LLM,HOMES,-G--G,3,3,LLM,LOOKS,-G--G,3,3,LLM,FONTS,-G--G,3,3,LLM,BOGUS,GGG-G,1,1,LLM,BOGGS,GGGGG,0,0,LLM
100,FINNS,True,4,THINK,--YG-,4,4,LLM,SIGNS,-G-GG,2,2,LLM,LIONS,-G-GG,2,2,LLM,FINNS,GGGGG,0,0,LLM,,,,,,,,,,
