game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
31,BRICK,True,4,STEVE,-----,5,5,LLM,AMONG,-----,5,5,LLM,BUILD,G-G--,3,3,LLM,BRICK,GGGGG,0,0,LLM,,,,,,,,,,
32,WROTE,True,3,TREAT,YGY--,4,4,LLM,WRITE,GG-GG,1,1,LLM,WROTE,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,,,,,,
33,RATED,True,2,AFTER,Y-GGY,3,3,LLM,RATED,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
34,ALERT,True,3,LANES,YY-Y-,5,4,CSS_REPAIR,DEALT,-YYYG,4,4,CSS_REPAIR,ALERT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
35,CAGES,True,6,FIRST,---Y-,5,5,LLM,BASED,-GYG-,3,3,LLM,SALEM,YG-G-,3,3,CSS_REPAIR,WAVES,-G-GG,2,2,LLM,PAGES,-GGGG,1,1,LLM,CAGES,GGGGG,0,0,LLM
36,TEDDY,True,4,GOING,-----,5,5,LLM,STARE,-Y--Y,5,5,LLM,DEPTH,YG-Y-,4,4,LLM,TEDDY,GGGGG,0,0,LLM,,,,,,,,,,
37,COLES,True,6,REALM,-Y-Y-,5,5,LLM,SLEET,YY-G-,4,4,LLM,LIKES,Y--GG,3,3,LLM,POLES,-GGGG,1,1,LLM,HOLES,-GGGG,1,1,LLM,COLES,GGGGG,0,0,LLM
38,HWANG,True,3,THINK,-Y-G-,4,4,LLM,HYENA,G--GY,3,3,CSS_REPAIR,HWANG,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,,,,,,
39,WRATH,True,4,STARE,-YGY-,4,4,LLM,TRACK,YGG--,3,3,LLM,GRAFT,-GG-Y,3,3,CSS_REPAIR,WRATH,GGGGG,0,0,LLM,,,,,,,,,,
40,MACHO,True,3,THERE,-Y---,5,5,LLM,HANOI,YG-Y-,4,4,CSS_REPAIR,MACHO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
41,LOPEZ,True,5,RAINS,-----,5,5,CSS_REPAIR,TELCO,-YY-Y,5,5,CSS_REPAIR,GLOBE,-YY-Y,5,3,LLM,LOVEY,GG-G-,2,2,LLM,LOPEZ,GGGGG,0,0,LLM,,,,,
42,GOODY,True,5,THINK,-----,5,5,LLM,LORDS,-G-G-,3,3,CSS_REPAIR,MOODY,-GGGG,1,1,LLM,WOODY,-GGGG,1,1,LLM,GOODY,GGGGG,0,0,LLM,,,,,
43,BROTH,True,4,CARES,--Y--,5,5,LLM,BRING,GG---,3,3,LLM,BROOD,GGG--,2,2,LLM,BROTH,GGGGG,0,0,LLM,,,,,,,,,,
44,VERDE,True,4,THING,-----,5,5,LLM,POWER,---YY,5,5,LLM,BRACE,-Y--G,4,4,LLM,VERDE,GGGGG,0,0,LLM,,,,,,,,,,
45,TAMED,True,3,STARE,-YY-Y,5,3,LLM,TAKEN,GG-G-,2,2,LLM,TAMED,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
46,LEAFS,True,6,THING,-----,5,5,LLM,POWER,---Y-,5,5,LLM,MAYBE,-Y--Y,5,5,LLM,DEALS,-GGYG,2,2,LLM,LEAKS,GGG-G,1,1,LLM,LEAFS,GGGGG,0,0,LLM
47,YACHT,True,4,WORDS,-----,5,5,LLM,THINK,YY---,5,5,LLM,MATCH,-GYYY,4,3,LLM,YACHT,GGGGG,0,0,LLM,,,,,,,,,,
48,MESSY,True,4,THING,-----,5,5,LLM,COULD,-----,5,5,LLM,MARES,G--YY,4,4,CSS_REPAIR,MESSY,GGGGG,0,0,LLM,,,,,,,,,,
49,RYDER,True,5,THINK,-----,5,5,LLM,GUESS,--Y--,5,5,LLM,CODER,--GGG,2,2,CSS_REPAIR,ALDER,--GGG,2,2,CSS_REPAIR,RYDER,GGGGG,0,0,LLM,,,,,
50,MOTIF,True,4,THEIR,Y--G-,4,4,LLM,SATIN,--GG-,3,3,CSS_REPAIR,OPTIC,Y-GG-,3,3,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,
51,RAVEN,True,4,THINK,---Y-,5,5,LLM,MONEY,--YG-,4,4,LLM,GREEN,-Y-GG,3,3,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,
52,REICH,True,3,THOSE,-Y--Y,5,5,LLM,HEARN,YG-Y-,4,4,CSS_REPAIR,REICH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
53,ICONS,True,5,PORES,-Y--G,4,4,CSS_REPAIR,GLOSS,--G-G,3,3,LLM,KNOWS,-YG-G,3,3,LLM,AXONS,--GGG,2,2,LLM,ICONS,GGGGG,0,0,LLM,,,,,
54,SILKY,True,3,THINK,--Y-Y,5,4,LLM,LIKES,YGY-Y,4,4,LLM,SILKY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
55,CARVE,True,6,WORDS,--G--,4,4,LLM,MARIE,-GG-G,2,2,CSS_REPAIR,LARGE,-GG-G,2,2,LLM,FARCE,-GGYG,2,2,LLM,CARPE,GGG-G,1,1,LLM,CARVE,GGGGG,0,0,LLM
56,LAGER,True,3,THINK,-----,5,5,LLM,CARES,-GYG-,3,3,LLM,LAGER,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,,,,,,
57,JERKS,True,6,THINK,----Y,5,5,LLM,SMOKE,Y--GY,4,4,LLM,PEAKS,-G-GG,2,2,LLM,WEEKS,-G-GG,2,2,LLM,DECKS,-G-GG,2,2,LLM,JERKS,GGGGG,0,0,LLM
58,LOTUS,True,4,THINK,Y----,5,5,LLM,START,YY---,5,5,LLM,BELTS,--YYG,4,4,CSS_REPAIR,LOTUS,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,
59,LACEY,True,4,GREET,---G-,4,4,LLM,DALES,-GYG-,3,3,CSS_REPAIR,PANEL,-G-GY,3,3,CSS_REPAIR,LACEY,GGGGG,0,0,LLM,,,,,,,,,,
60,TUDOR,True,2,AFTER,--Y-G,4,4,LLM,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
61,QUOTA,True,3,THINK,Y----,5,5,LLM,ABOUT,Y-GYY,4,4,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
62,MOURN,True,4,THERE,---G-,4,4,LLM,SACRA,---G-,4,4,CSS_REPAIR,LORRY,-G-G-,3,3,CSS_REPAIR,MOURN,GGGGG,0,0,LLM,,,,,,,,,,
63,PROMO,True,4,RAKES,Y----,5,5,CSS_REPAIR,TROOP,-GGYY,3,3,CSS_REPAIR,PROVO,GGG-G,1,1,LLM,PROMO,GGGGG,0,0,LLM,,,,,,,,,,
64,CASTE,True,4,GIVEN,---Y-,5,5,LLM,PLACE,--YYG,4,4,LLM,CACHE,GG--G,2,2,LLM,CASTE,GGGGG,0,0,LLM,,,,,,,,,,
65,CAPRI,True,3,THIRD,--YG-,4,4,LLM,CIARA,GYYG-,3,3,CSS_REPAIR,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
66,ALIAS,True,4,GLEAM,-G-G-,3,3,LLM,ALLAN,GG-G-,2,2,CSS_REPAIR,ALTAR,GG-G-,2,2,LLM,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,
67,PADDY,True,4,COULD,----Y,5,5,LLM,DEATH,Y-Y--,5,5,LLM,RADAR,-GG--,3,3,LLM,PADDY,GGGGG,0,0,LLM,,,,,,,,,,
68,BLOBS,True,5,THINK,-----,5,5,LLM,GUESS,----G,4,4,LLM,PROMS,--G-G,3,3,CSS_REPAIR,BLOWS,GGG-G,1,1,LLM,BLOBS,GGGGG,0,0,LLM,,,,,
69,DILLY,True,3,THINK,--Y--,5,5,LLM,DELIA,G-GY-,3,3,CSS_REPAIR,DILLY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
70,GUTSY,True,4,THIRD,Y----,5,5,LLM,SPATE,Y--Y-,5,5,CSS_REPAIR,BOOST,---GY,4,4,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,
71,TABOR,True,5,WORDS,-YY--,5,5,LLM,TROPE,GYY--,4,4,CSS_REPAIR,TUTOR,G--GG,2,2,LLM,TIMOR,G--GG,2,2,LLM,TABOR,GGGGG,0,0,LLM,,,,,
72,INLAY,True,3,THINK,--YY-,5,5,LLM,FINAL,-YYGY,4,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
73,AHHHH,True,4,TREAT,---Y-,5,5,LLM,NAILS,-Y---,5,5,CSS_REPAIR,COACH,--Y-G,4,4,LLM,AHHHH,GGGGG,0,0,LLM,,,,,,,,,,
74,ROUEN,True,4,THERE,--YY-,5,5,LLM,UNDER,YY-GY,4,4,LLM,RUBEN,GY-GG,2,2,LLM,ROUEN,GGGGG,0,0,LLM,,,,,,,,,,
75,BUENA,True,5,THINK,---G-,4,4,LLM,LEANS,-YYG-,4,4,CSS_REPAIR,WAYNE,-Y-GY,4,4,LLM,ARENA,--GGG,2,2,LLM,BUENA,GGGGG,0,0,LLM,,,,,
76,MENON,True,4,THING,---Y-,5,5,LLM,ENJOY,YY-G-,4,3,LLM,LEMON,-GYGG,2,2,LLM,MENON,GGGGG,0,0,LLM,,,,,,,,,,
77,TRASK,True,3,THINK,G---G,3,3,LLM,TRACK,GGG-G,1,1,LLM,TRASK,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,,,,,,
78,CASIO,True,4,THINK,--Y--,5,5,LLM,GILES,-Y--Y,5,5,CSS_REPAIR,ISAAC,YYY-Y,5,5,LLM,CASIO,GGGGG,0,0,CSS_REPAIR,,,,,,,,,,
79,VOILA,True,4,THINK,--G--,4,4,LLM,ARIES,Y-G--,4,4,CSS_REPAIR,BAIDU,-YG--,4,4,CSS_REPAIR,VOILA,GGGGG,0,0,LLM,,,,,,,,,,
80,AURAL,True,6,THINK,-----,5,5,LLM,GUESS,-G---,4,4,LLM,CURRY,-GG--,3,3,LLM,BURQA,-GG-Y,3,3,LLM,MURAL,-GGGG,1,1,LLM,AURAL,GGGGG,0,0,LLM
81,LEGER,True,5,THIRD,---Y-,5,5,LLM,POWER,---GG,3,3,LLM,LAUER,G--GG,2,2,CSS_REPAIR,LEVER,GG-GG,1,1,LLM,LEGER,GGGGG,0,0,LLM,,,,,
82,DALLY,True,6,LAINE,YG---,4,4,CSS_REPAIR,CALLS,-GGG-,2,2,LLM,TALLY,-GGGG,1,1,LLM,RALLY,-GGGG,1,1,LLM,WALLY,-GGGG,1,1,LLM,DALLY,GGGGG,0,0,LLM
83,INIGO,True,5,HALES,-----,5,5,CSS_REPAIR,FOUND,-Y-Y-,5,5,LLM,GROWN,Y-Y-Y,5,5,LLM,BINGO,-YYGG,3,2,LLM,INIGO,GGGGG,0,0,LLM,,,,,
84,KRILL,True,4,THIRD,--GY-,4,4,LLM,PRICE,-GG--,3,3,LLM,GRILL,-GGGG,1,1,LLM,KRILL,GGGGG,0,0,LLM,,,,,,,,,,
85,SNIDE,True,4,AFTER,---Y-,5,5,LLM,SCONE,G--YG,3,3,CSS_REPAIR,SENSE,G-Y-G,3,3,LLM,SNIDE,GGGGG,0,0,LLM,,,,,,,,,,
86,LEWES,True,4,CARTS,----G,4,4,CSS_REPAIR,MILES,--YGG,3,3,CSS_REPAIR,LOVES,G--GG,2,2,LLM,LEWES,GGGGG,0,0,LLM,,,,,,,,,,
87,TAMER,True,4,THINK,G----,4,4,LLM,TASER,GG-GG,1,1,CSS_REPAIR,TAPER,GG-GG,1,1,LLM,TAMER,GGGGG,0,0,LLM,,,,,,,,,,
88,COTTA,True,5,THIER,Y----,5,5,LLM,PANTS,-Y-G-,4,4,CSS_REPAIR,GOTTA,-GGGG,1,1,LLM,LOTTA,-GGGG,1,1,LLM,COTTA,GGGGG,0,0,LLM,,,,,
89,CORBY,True,5,THINK,-----,5,5,LLM,PLACE,---Y-,5,5,LLM,OCCUR,YY--Y,5,5,LLM,CORSO,GGG--,2,2,LLM,CORBY,GGGGG,0,0,LLM,,,,,
90,POLIS,True,5,RANTS,----G,4,4,CSS_REPAIR,GUESS,----G,4,4,LLM,BOOKS,-G--G,3,3,LLM,POLLS,GGG-G,1,1,LLM,POLIS,GGGGG,0,0,LLM,,,,,
91,ROXAS,False,6,THINK,-----,5,5,LLM,GUESS,----G,4,4,LLM,PROMS,-YY-G,4,3,CSS_REPAIR,WORDS,-GY-G,3,3,LLM,ROLLS,GG--G,2,2,LLM,ROARS,GGY-G,2,2,LLM
92,RANCE,True,4,THREE,--Y-G,4,4,LLM,DRIVE,-Y--G,4,4,LLM,SCORE,-Y-YG,4,4,CSS_REPAIR,RANCE,GGGGG,0,0,LLM,,,,,,,,,,
93,CARON,True,4,SARIN,-GG-G,2,2,CSS_REPAIR,KARAN,-GG-G,2,2,LLM,BARON,-GGGG,1,1,LLM,CARON,GGGGG,0,0,LLM,,,,,,,,,,
94,SURYA,True,4,THOSE,---Y-,5,5,LLM,MUSIC,-GY--,4,4,LLM,SUNNY,GG--Y,3,3,LLM,SURYA,GGGGG,0,0,LLM,,,,,,,,,,
95,AGGIE,True,5,WORDS,-----,5,5,LLM,GIVEN,YY-Y-,5,4,LLM,IMAGE,Y-YYG,4,4,LLM,AGILE,GGY-G,2,2,LLM,AGGIE,GGGGG,0,0,LLM,,,,,
96,CAUSA,True,4,THINK,-----,5,5,LLM,WOULD,--G--,4,4,LLM,CAUSE,GGGG-,1,1,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,
97,BAMBA,True,5,THERE,-----,5,5,LLM,WOULD,-----,5,5,LLM,MAINS,YG---,4,4,CSS_REPAIR,GAMMA,-GG-G,2,2,CSS_REPAIR,BAMBA,GGGGG,0,0,LLM,,,,,
98,MAYNE,True,5,THINK,---G-,4,4,LLM,FOUND,---G-,4,4,LLM,PLANE,--YGG,3,3,LLM,WARNE,-G-GG,2,2,LLM,MAYNE,GGGGG,0,0,LLM,,,,,
99,BOGGS,True,4,THING,----Y,5,5,LLM,GRASS,Y---G,4,4,LLM,BOGUS,GGG-G,1,1,CSS_REPAIR,BOGGS,GGGGG,0,0,LLM,,,,,,,,,,
100,FINNS,True,5,GIVEN,-G--Y,4,4,LLM,KINDS,-GG-G,2,2,CSS_REPAIR,MINUS,-GG-G,2,2,LLM,HINTS,-GG-G,2,2,LLM,FINNS,GGGGG,0,0,LLM,,,,,
