game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
52,OYOW,True,4,RGBW,1B0W,LLM,500,KGYG,0B1W,VOI,158,WYOW,3B0W,VOI,6,OYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
53,KBRB,True,6,RGBW,0B2W,LLM,936,GOOR,0B1W,VOI,266,KBYG,2B0W,VOI,20,PBGG,1B0W,VOI,10,YWYG,0B0W,VOI,2,KBRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
54,WPWO,True,5,RGBW,0B1W,LLM,976,GOYK,0B1W,VOI,174,YWPY,0B2W,VOI,14,WKKP,1B1W,VOI,3,WPWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,BOPO,True,6,RGBY,0B1W,LLM,976,KYOO,1B1W,VOI,154,YYKK,0B0W,VOI,47,OWOG,0B2W,VOI,2,PORO,2B1W,VOI,1,BOPO,4B0W,VOI,1,,,,,,,,,,,,,,,,
56,WKYR,True,5,RGYO,1B1W,LLM,660,RWGK,0B3W,VOI,37,WGRB,1B1W,VOI,11,OGKW,0B2W,VOI,1,WKYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,WWYP,True,6,RGBW,0B1W,LLM,976,PPWP,1B1W,VOI,86,WKKP,2B0W,VOI,8,WWOP,3B0W,VOI,3,WYOP,2B1W,VOI,1,WWYP,4B0W,VOI,1,,,,,,,,,,,,,,,,
58,YBPO,True,6,ROBW,0B2W,LLM,936,WWOP,0B2W,VOI,106,PRWG,0B1W,VOI,17,BPKO,1B2W,VOI,4,OBPO,3B0W,VOI,1,YBPO,4B0W,VOI,1,,,,,,,,,,,,,,,,
59,OBGY,True,7,RGBW,0B2W,LLM,936,BBGP,2B0W,VOI,86,BBOR,1B1W,VOI,25,OBGO,3B0W,VOI,6,OBGG,3B0W,VOI,2,OBGK,3B0W,VOI,1,OBGY,4B0W,VOI,1,,,,,,,,,,,,
60,GGGR,True,5,RGBW,1B1W,LLM,660,RKWP,0B1W,VOI,147,WGGO,2B0W,VOI,16,YGGR,3B0W,VOI,1,GGGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,BWKG,True,5,RGBW,0B3W,LLM,224,PRWG,1B1W,VOI,50,ORGB,0B2W,VOI,13,GBWY,0B3W,VOI,1,BWKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,YKBW,True,3,RGBW,2B0W,LLM,216,KYBW,2B2W,VOI,1,YKBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,BOKB,True,5,RGBK,0B2W,LLM,936,OBGG,0B2W,VOI,112,BPKO,2B1W,VOI,8,BOKY,3B0W,VOI,2,BOKB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,KYGB,True,6,RGBW,0B2W,LLM,936,KBOR,1B1W,VOI,170,OBGY,1B2W,VOI,9,WBYO,0B2W,VOI,3,YOGR,1B1W,VOI,1,KYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
65,PROO,True,4,RGBW,0B1W,LLM,976,YBOO,2B0W,VOI,70,WPOO,2B1W,VOI,4,PROO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
66,OBOY,True,6,RGBW,0B1W,LLM,976,WPOO,1B1W,VOI,154,YBPO,1B2W,VOI,13,OPPB,1B1W,VOI,2,YOOB,1B3W,VOI,1,OBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
67,YORK,True,5,RGBW,0B1W,LLM,976,OORY,2B1W,VOI,24,OBOY,0B2W,VOI,5,PORO,2B0W,VOI,2,YORK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WGOR,True,3,RGBW,1B2W,LLM,204,GORW,0B4W,VOI,4,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,RKGB,True,6,RGBW,1B2W,LLM,204,WGOR,0B2W,VOI,70,GBKW,0B3W,VOI,6,YWBG,0B2W,VOI,2,RKWB,3B0W,VOI,1,RKGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
70,YWBO,True,6,RGYO,1B1W,LLM,660,KGRB,0B1W,VOI,147,PROO,1B0W,VOI,25,YBBO,3B0W,VOI,3,YBWO,2B2W,VOI,1,YWBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
71,RORP,True,6,RGBW,1B0W,LLM,500,OOYW,1B0W,VOI,95,PGYK,0B1W,VOI,20,ROPP,3B0W,VOI,2,ROPR,2B2W,VOI,1,RORP,4B0W,VOI,1,,,,,,,,,,,,,,,,
72,WRYR,True,5,RGBW,0B2W,LLM,936,WBKY,1B1W,VOI,170,OBGK,0B0W,VOI,13,WRYP,3B0W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,PYBP,True,9,RGBW,1B0W,LLM,500,ROPR,0B1W,VOI,158,OYOW,1B0W,VOI,29,OGGG,0B0W,VOI,17,WPWW,0B1W,VOI,7,PYBB,3B0W,VOI,3,PYBK,3B0W,VOI,2,PYBY,3B0W,VOI,1,PYBP,4B0W,VOI,1,,,,
74,OBBG,True,5,ROYW,0B1W,LLM,976,WKBP,1B0W,VOI,112,WGGG,1B0W,VOI,34,OGPP,1B1W,VOI,7,OBBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,GRYP,True,7,RGBW,0B2W,LLM,936,WRYR,2B0W,VOI,86,WBYO,1B0W,VOI,25,GKYR,2B1W,VOI,3,GRYY,3B0W,VOI,2,GRYG,3B0W,VOI,1,GRYP,4B0W,VOI,1,,,,,,,,,,,,
76,YYRR,True,5,RGBW,0B1W,LLM,976,OBOY,0B1W,VOI,238,WWYP,0B1W,VOI,67,KYGK,1B0W,VOI,10,YYRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,WRBG,True,2,RRGB,1B2W,LLM,128,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YYGW,True,5,RGYB,0B2W,LLM,936,BYKW,2B0W,VOI,60,WYGW,3B0W,VOI,5,OYGW,3B0W,VOI,3,YYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,KKKG,True,5,RGBW,0B1W,LLM,976,KPOB,1B0W,VOI,112,KYGK,1B2W,VOI,6,KRKY,2B0W,VOI,1,KKKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,PBWG,True,8,RGBW,0B3W,LLM,224,ORGB,0B2W,VOI,61,GBWY,2B1W,VOI,8,YBWR,2B0W,VOI,4,BBWG,3B0W,VOI,3,WBWG,3B0W,VOI,2,KBWG,3B0W,VOI,1,PBWG,4B0W,VOI,1,,,,,,,,
81,KBWP,True,6,RGYB,0B1W,LLM,976,OYPY,0B1W,VOI,304,BOKW,0B3W,VOI,26,WWBO,0B2W,VOI,3,PBWK,2B2W,VOI,1,KBWP,4B0W,VOI,1,,,,,,,,,,,,,,,,
82,BBBB,True,5,ROBY,1B0W,LLM,500,RWPK,0B0W,VOI,24,GGBB,2B0W,VOI,3,GGYY,0B0W,VOI,1,BBBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,OGKG,True,6,RGBW,1B0W,LLM,500,PGOY,1B1W,VOI,90,PYBB,0B0W,VOI,10,OGGG,3B0W,VOI,3,OGGK,2B2W,VOI,1,OGKG,4B0W,VOI,1,,,,,,,,,,,,,,,,
84,YKOO,True,4,RGYB,0B1W,LLM,976,KBWW,0B1W,VOI,238,YYKK,1B1W,VOI,26,YKOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
85,OGWR,True,3,RGBW,1B2W,LLM,204,RKWG,1B2W,VOI,21,OGWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PPPW,True,6,RGBW,1B0W,LLM,500,OGGK,0B0W,VOI,81,PYBB,1B0W,VOI,12,PPWW,3B0W,VOI,2,PWWW,2B0W,VOI,1,PPPW,4B0W,VOI,1,,,,,,,,,,,,,,,,
87,PYRK,True,5,RGBW,0B1W,LLM,976,KKYR,0B3W,VOI,20,YORK,2B1W,VOI,2,YRPK,1B3W,VOI,1,PYRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,WPBW,True,6,RGBW,2B0W,LLM,216,GGBB,1B0W,VOI,100,YKBW,2B0W,VOI,17,RKBR,1B0W,VOI,9,PWBW,2B2W,VOI,1,WPBW,4B0W,VOI,1,,,,,,,,,,,,,,,,
89,YORO,True,7,RGBW,0B1W,LLM,976,KRYP,0B2W,VOI,228,GYKK,0B1W,VOI,44,YWPY,1B0W,VOI,8,YORR,3B0W,VOI,2,YOOR,2B2W,VOI,1,YORO,4B0W,VOI,1,,,,,,,,,,,,
90,BGWW,True,6,RGBW,2B1W,LLM,72,YGBR,1B1W,VOI,28,OGRW,2B0W,VOI,4,BGPW,3B0W,VOI,3,BGGW,3B0W,VOI,2,BGWW,4B0W,VOI,1,,,,,,,,,,,,,,,,
91,KKGB,True,5,RGYB,1B1W,LLM,660,OGWY,0B1W,VOI,147,RKBO,1B1W,VOI,26,KKYR,2B0W,VOI,2,KKGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,GYWR,True,4,RGBW,0B3W,LLM,224,PBWG,1B1W,VOI,63,BYWR,3B0W,VOI,5,GYWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
93,RPRG,True,7,RGYB,1B1W,LLM,660,KKGB,0B1W,VOI,200,RBRW,2B0W,VOI,20,OGRW,1B1W,VOI,3,RYKW,1B0W,VOI,2,RRRG,3B0W,VOI,1,RPRG,4B0W,VOI,1,,,,,,,,,,,,
94,GPRB,True,5,RGBW,0B3W,LLM,224,GYWR,1B1W,VOI,50,PBWG,0B3W,VOI,7,BWPR,0B3W,VOI,1,GPRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BYOO,True,7,RGBW,0B1W,LLM,976,YORO,1B2W,VOI,42,YROK,1B1W,VOI,9,OOOR,1B1W,VOI,3,WYOO,3B0W,VOI,2,GYOO,3B0W,VOI,1,BYOO,4B0W,VOI,1,,,,,,,,,,,,
96,BOYP,True,6,ROBY,1B2W,LLM,204,YORO,1B1W,VOI,52,YGBR,0B2W,VOI,10,RBWO,0B2W,VOI,5,KOYB,2B1W,VOI,1,BOYP,4B0W,VOI,1,,,,,,,,,,,,,,,,
97,PPRB,True,7,RGBW,0B2W,LLM,936,PRGY,1B1W,VOI,165,WRYR,0B1W,VOI,33,KYGB,1B0W,VOI,5,PORB,3B0W,VOI,2,PBRB,3B0W,VOI,1,PPRB,4B0W,VOI,1,,,,,,,,,,,,
98,GRGR,True,7,RGBW,0B2W,LLM,936,PBOG,0B1W,VOI,188,GKYR,2B0W,VOI,14,BKKR,1B0W,VOI,5,WPYR,1B0W,VOI,2,GRRR,3B0W,VOI,1,GRGR,4B0W,VOI,1,,,,,,,,,,,,
99,PGBR,True,7,RGBW,2B1W,LLM,72,OGRW,1B1W,VOI,28,YGBR,3B0W,VOI,4,BGBR,3B0W,VOI,3,GGBR,3B0W,VOI,2,KGBR,3B0W,VOI,1,PGBR,4B0W,VOI,1,,,,,,,,,,,,
100,PRPP,True,4,RGBW,0B1W,LLM,976,KOYB,0B0W,VOI,21,PPWP,2B1W,VOI,4,PRPP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
