game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,YEARS,-Y--Y,5,5,VOI_REPAIR,SPEED,GYGG-,2,2,LLM,SLEEP,GGGGG,0,0,LLM,,,,,,,,,,
31,BRICK,True,3,HOUSE,-----,5,5,LLM,APPLY,-----,5,5,VOI_REPAIR,BRICK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
32,WROTE,True,3,HOUSE,-Y--G,4,4,LLM,CROWE,-GGYG,2,2,LLM,WROTE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
33,RATED,True,5,HOUSE,----Y,5,5,LLM,CREAM,-YYY-,5,5,VOI_REPAIR,TEARY,YYYY-,5,5,VOI_REPAIR,WATER,-GGGY,2,2,LLM,RATED,GGGGG,0,0,LLM,,,,,
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,DELTA,-YYYY,5,4,VOI_REPAIR,ALTER,GGYYY,3,2,LLM,ALERT,GGGGG,0,0,LLM,,,,,,,,,,
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,SLEEP,Y--G-,4,4,VOI_REPAIR,BASES,-G-GG,2,2,VOI_REPAIR,WAVES,-G-GG,2,2,LLM,MAZES,-G-GG,2,2,LLM,RATES,-G-GG,2,2,LLM
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,LATER,--YY-,5,5,VOI_REPAIR,TEPID,GG--Y,3,3,LLM,TEDDY,GGGGG,0,0,LLM,,,,,,,,,,
37,COLES,True,4,HOUSE,-G-YY,4,4,LLM,ROLES,-GGGG,1,1,LLM,POLES,-GGGG,1,1,LLM,COLES,GGGGG,0,0,LLM,,,,,,,,,,
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HITCH,G----,4,4,LLM,HARAM,GY---,4,4,LLM,HWANG,GGGGG,0,0,LLM,,,,,,,,,,
39,WRATH,True,4,HOUSE,Y----,5,5,LLM,CHILL,-Y---,5,5,VOI_REPAIR,DARTH,-YYGG,3,3,VOI_REPAIR,WRATH,GGGGG,0,0,LLM,,,,,,,,,,
40,MACHO,True,3,HOUSE,YY---,5,5,LLM,THORN,-YY--,5,5,LLM,MACHO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,VOI_REPAIR,COVEN,-G-G-,3,3,LLM,GOLEM,-GYG-,3,3,LLM,LOPEZ,GGGGG,0,0,LLM,,,,,
42,GOODY,True,3,HOUSE,-G---,4,4,LLM,LORNA,-G---,4,4,VOI_REPAIR,GOODY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
43,BROTH,True,4,HOUSE,YY---,5,5,LLM,CHOIR,-YG-Y,4,4,LLM,FROTH,-GGGG,1,1,LLM,BROTH,GGGGG,0,0,LLM,,,,,,,,,,
44,VERDE,True,3,HOUSE,----G,4,4,LLM,GRADE,-Y-GG,3,3,VOI_REPAIR,VERDE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
45,TAMED,True,4,HOUSE,----Y,5,5,LLM,TEDDY,GYY--,4,4,VOI_REPAIR,TILED,G--GG,2,2,LLM,TAMED,GGGGG,0,0,LLM,,,,,,,,,,
46,LEAFS,False,6,HOUSE,---YY,5,5,LLM,CASED,-YYY-,5,5,VOI_REPAIR,STEAM,Y-YY-,5,4,LLM,GEARS,-GG-G,2,2,LLM,BEANS,-GG-G,2,2,LLM,LEAPS,GGG-G,1,1,LLM
47,YACHT,True,4,HOUSE,Y----,5,5,LLM,WRATH,--YYY,5,4,VOI_REPAIR,KATHY,-GYGY,3,3,LLM,YACHT,GGGGG,0,0,LLM,,,,,,,,,,
48,MESSY,True,3,HOUSE,---GY,4,4,LLM,BLESS,--YGY,4,3,LLM,MESSY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
49,RYDER,True,5,HOUSE,----Y,5,5,LLM,MEIER,---GG,3,3,VOI_REPAIR,ALTER,---GG,3,3,LLM,FRYER,-YYGG,3,2,LLM,RYDER,GGGGG,0,0,LLM,,,,,
50,MOTIF,True,5,HOUSE,-G---,4,4,LLM,GOODY,-G---,4,4,VOI_REPAIR,TONIC,YG-G-,3,3,LLM,VOMIT,-GYGY,3,3,LLM,MOTIF,GGGGG,0,0,LLM,,,,,
51,RAVEN,True,4,HOUSE,----Y,5,5,LLM,ELDER,---GY,4,4,VOI_REPAIR,RIVEN,G-GGG,1,1,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,
52,REICH,False,6,HOUSE,Y---Y,5,5,LLM,PEACH,-G-GG,2,2,LLM,BEECH,-G-GG,2,2,LLM,WENCH,-G-GG,2,2,LLM,FETCH,-G-GG,2,2,LLM,MERCH,-GYGG,2,2,LLM
53,ICONS,True,5,HOUSE,-Y-Y-,5,4,LLM,SALON,Y--YY,5,4,VOI_REPAIR,KNOTS,-YG-G,3,3,LLM,IRONS,G-GGG,1,1,LLM,ICONS,GGGGG,0,0,LLM,,,,,
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,RANTS,----Y,5,5,VOI_REPAIR,SLICK,GYY-Y,4,3,LLM,SILKY,GGGGG,0,0,LLM,,,,,,,,,,
55,CARVE,True,4,HOUSE,----G,4,4,LLM,GLADE,--Y-G,4,4,VOI_REPAIR,MAIZE,-G--G,3,3,LLM,CARVE,GGGGG,0,0,LLM,,,,,,,,,,
56,LAGER,False,6,HOUSE,----Y,5,5,LLM,TAREK,-GYG-,3,3,VOI_REPAIR,RAZER,-G-GG,2,2,LLM,PAYER,-G-GG,2,2,LLM,WAGER,-GGGG,1,1,LLM,EAGER,-GGGG,1,1,LLM
57,JERKS,True,6,HOUSE,---YY,5,5,LLM,LEAKS,-G-GG,2,2,VOI_REPAIR,PEEKS,-G-GG,2,2,LLM,NECKS,-G-GG,2,2,LLM,DESKS,-G-GG,2,2,LLM,JERKS,GGGGG,0,0,LLM
58,LOTUS,True,3,HOUSE,-GYY-,4,3,LLM,LOCUS,GG-GG,1,1,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
59,LACEY,True,4,HOUSE,----Y,5,5,LLM,LAGER,GG-G-,2,2,VOI_REPAIR,LACED,GGGG-,1,1,LLM,LACEY,GGGGG,0,0,LLM,,,,,,,,,,
60,TUDOR,True,3,HOUSE,-YY--,5,5,LLM,AUDIO,-GG-Y,3,3,LLM,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
61,QUOTA,True,3,HOUSE,-YY--,5,5,LLM,AUDIO,YG--Y,4,4,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,ROUND,YGGY-,3,3,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
63,PROMO,True,5,HOUSE,-Y---,5,5,LLM,FRONT,-GG--,3,3,VOI_REPAIR,BROOK,-GGY-,3,3,LLM,PROVO,GGG-G,1,1,LLM,PROMO,GGGGG,0,0,LLM,,,,,
64,CASTE,True,6,HOUSE,---YG,4,4,LLM,SLATE,Y-YGG,3,3,LLM,WASTE,-GGGG,1,1,LLM,TASTE,-GGGG,1,1,LLM,PASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0,0,LLM
65,CAPRI,True,5,HOUSE,-----,5,5,LLM,TRACY,-YYY-,5,5,VOI_REPAIR,CARLA,GGY--,3,3,LLM,CAIRN,GGYG-,2,2,LLM,CAPRI,GGGGG,0,0,LLM,,,,,
66,ALIAS,True,3,HOUSE,---Y-,5,5,LLM,SLICK,YGG--,3,3,VOI_REPAIR,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
67,PADDY,True,6,HOUSE,-----,5,5,LLM,CAIRN,-G---,4,4,VOI_REPAIR,BATTY,-G--G,3,3,LLM,MADDY,-GGGG,1,1,LLM,DADDY,-GGGG,1,1,LLM,PADDY,GGGGG,0,0,LLM
68,BLOBS,True,6,HOUSE,-Y-Y-,5,4,LLM,ICONS,--G-G,3,3,VOI_REPAIR,FROGS,--G-G,3,3,LLM,PLOTS,-GG-G,2,2,LLM,SLOWS,-GG-G,2,2,LLM,BLOBS,GGGGG,0,0,LLM
69,DILLY,False,6,HOUSE,-----,5,5,LLM,AMPLY,---GG,3,3,VOI_REPAIR,FILLY,-GGGG,1,1,LLM,GILLY,-GGGG,1,1,LLM,BILLY,-GGGG,1,1,LLM,WILLY,-GGGG,1,1,LLM
70,GUTSY,True,2,HOUSE,--YG-,4,4,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
71,TABOR,True,6,HOUSE,-Y---,5,5,LLM,MARCO,-GY-Y,4,4,VOI_REPAIR,RAZOR,-G-GG,2,2,LLM,FAVOR,-G-GG,2,2,LLM,GATOR,-GYGG,2,2,LLM,TABOR,GGGGG,0,0,LLM
72,INLAY,True,4,HOUSE,-----,5,5,LLM,TANDY,-YY-G,4,4,VOI_REPAIR,ANGRY,YG--G,3,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,YACHT,-Y-G-,4,4,VOI_REPAIR,ALPHA,G--G-,3,3,LLM,AHHHH,GGGGG,0,0,LLM,,,,,,,,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,RULED,-G-Y-,4,4,LLM,NUEVA,YGG-G,2,2,LLM,BUENA,GGGGG,0,0,LLM,,,,,,,,,,
76,MENON,True,4,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,VOI_REPAIR,XENON,-GGGG,1,1,LLM,MENON,GGGGG,0,0,LLM,,,,,,,,,,
77,TRASK,True,4,HOUSE,---G-,4,4,LLM,BLISS,---G-,4,4,LLM,GYPSY,---G-,4,4,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,
78,CASIO,True,5,HOUSE,-Y-Y-,5,5,LLM,BLOBS,--Y-Y,5,5,VOI_REPAIR,ASTOR,YY-Y-,5,3,LLM,PASCO,-GGYG,2,2,LLM,CASIO,GGGGG,0,0,LLM,,,,,
79,VOILA,True,3,HOUSE,-G---,4,4,LLM,VOMIT,GG-Y-,3,3,VOI_REPAIR,VOILA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,LUMIA,YG--Y,4,4,VOI_REPAIR,AURAL,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
81,LEGER,True,4,HOUSE,----Y,5,5,LLM,ENTRY,Y--Y-,5,4,VOI_REPAIR,LAGER,G-GGG,1,1,VOI_REPAIR,LEGER,GGGGG,0,0,LLM,,,,,,,,,,
82,DALLY,True,5,HOUSE,-----,5,5,LLM,INLAY,--GYG,3,3,VOI_REPAIR,BALLY,-GGGG,1,1,LLM,WALLY,-GGGG,1,1,LLM,DALLY,GGGGG,0,0,LLM,,,,,
83,INIGO,True,5,HOUSE,-Y---,5,5,LLM,TALON,---YY,5,5,VOI_REPAIR,PRONG,--YYY,5,5,LLM,DINGO,-YYGG,3,2,LLM,INIGO,GGGGG,0,0,LLM,,,,,
84,KRILL,True,4,HOUSE,-----,5,5,LLM,LINDY,YY---,5,5,VOI_REPAIR,TRIAL,-GG-G,2,2,LLM,KRILL,GGGGG,0,0,LLM,,,,,,,,,,
85,SNIDE,True,6,HOUSE,---YG,4,4,LLM,SPARE,G---G,3,3,LLM,SLICE,G-G-G,2,2,LLM,SEIZE,G-G-G,2,2,LLM,SWINE,G-GYG,2,2,LLM,SNIDE,GGGGG,0,0,LLM
86,LEWES,True,5,HOUSE,---YY,5,5,LLM,SABER,Y--G-,4,4,VOI_REPAIR,MILES,--YGG,3,3,LLM,FLEES,-YYGG,3,2,LLM,LEWES,GGGGG,0,0,LLM,,,,,
87,TAMER,True,6,HOUSE,----Y,5,5,LLM,LAVER,-G-GG,2,2,VOI_REPAIR,TATER,GG-GG,1,1,LLM,TAPER,GG-GG,1,1,LLM,TAKER,GG-GG,1,1,LLM,TAMER,GGGGG,0,0,LLM
88,COTTA,True,5,HOUSE,-G---,4,4,LLM,VOILA,-G--G,3,3,VOI_REPAIR,TONGA,YG--G,3,3,LLM,AORTA,-G-GG,2,2,LLM,COTTA,GGGGG,0,0,LLM,,,,,
89,CORBY,True,5,HOUSE,-G---,4,4,LLM,COTTA,GG---,3,3,VOI_REPAIR,COLOR,GG--Y,3,3,LLM,CORKY,GGG-G,1,1,LLM,CORBY,GGGGG,0,0,LLM,,,,,
90,POLIS,True,4,HOUSE,-G-Y-,4,4,LLM,FOLKS,-GG-G,2,2,VOI_REPAIR,POLLS,GGG-G,1,1,LLM,POLIS,GGGGG,0,0,LLM,,,,,,,,,,
91,ROXAS,False,6,HOUSE,-G-Y-,4,4,LLM,POLIS,-G--G,3,3,VOI_REPAIR,DOCKS,-G--G,3,3,LLM,BOOMS,-G--G,3,3,LLM,SONGS,-G--G,3,3,LLM,ROARS,GGY-G,2,2,LLM
92,RANCE,True,5,HOUSE,----G,4,4,LLM,BLAZE,--Y-G,4,4,LLM,RAINE,GG-YG,2,2,LLM,RANGE,GGG-G,1,1,LLM,RANCE,GGGGG,0,0,LLM,,,,,
93,CARON,True,5,HOUSE,-Y---,5,5,LLM,INIGO,-Y--Y,5,5,VOI_REPAIR,BYRON,--GGG,2,2,LLM,APRON,Y-GGG,2,2,LLM,CARON,GGGGG,0,0,LLM,,,,,
94,SURYA,True,4,HOUSE,--YY-,5,5,LLM,TURNS,-GG-Y,3,3,VOI_REPAIR,SURLY,GGG-Y,2,2,LLM,SURYA,GGGGG,0,0,LLM,,,,,,,,,,
95,AGGIE,False,6,HOUSE,----G,4,4,LLM,RANCE,-Y--G,4,4,VOI_REPAIR,AWAKE,G---G,3,3,LLM,APPLE,G---G,3,3,LLM,ABBIE,G--GG,2,2,LLM,ADDIE,G--GG,2,2,LLM
96,CAUSA,True,3,HOUSE,--GG-,3,3,LLM,CRUST,G-GG-,2,2,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
97,BAMBA,True,6,HOUSE,-----,5,5,LLM,GRILL,-----,5,5,VOI_REPAIR,KNACK,--Y--,5,5,LLM,MAMMY,-GG--,3,3,LLM,TAMPA,-GG-G,2,2,LLM,BAMBA,GGGGG,0,0,LLM
98,MAYNE,True,5,HOUSE,----G,4,4,LLM,RIDGE,----G,4,4,VOI_REPAIR,PEAKE,--Y-G,4,4,LLM,VALVE,-G--G,3,3,LLM,MAYNE,GGGGG,0,0,LLM,,,,,
99,BOGGS,True,6,HOUSE,-G-Y-,4,4,LLM,SORTA,YG---,4,4,VOI_REPAIR,LOCKS,-G--G,3,3,LLM,MOODS,-G--G,3,3,LLM,GOWNS,YG--G,3,3,LLM,BOGGS,GGGGG,0,0,LLM
100,FINNS,False,6,HOUSE,---Y-,5,5,LLM,ALIAS,--Y-G,4,4,VOI_REPAIR,WINDS,-GG-G,2,2,LLM,PINKS,-GG-G,2,2,LLM,SINGS,-GG-G,2,2,LLM,MINTS,-GG-G,2,2,LLM
