game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
12,MEANS,True,4,HOUSE,---YY,5,5,LLM,BASES,-Y-YG,4,4,VOI,REAMS,-GGYG,2,2,VOI,MEANS,GGGGG,0,0,VOI,,,,,,,,,,
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUNK,GYG--,3,3,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
14,FIRED,True,3,HOUSE,----Y,5,5,LLM,RATED,Y--GG,3,3,VOI,FIRED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,COOLS,-G-YG,3,3,VOI,FOLDS,GGG-G,1,1,VOI,FOLKS,GGGGG,0,0,VOI,,,,,,,,,,
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,VOI,WHILE,-GGGG,1,1,VOI,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,3,HOUSE,-----,5,5,LLM,TRICK,---GG,3,3,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
18,GRANT,True,4,HOUSE,-----,5,5,LLM,BLACK,--G--,4,4,VOI,GRAVY,GGG--,2,2,VOI,GRANT,GGGGG,0,0,VOI,,,,,,,,,,
19,MEALS,True,4,HOUSE,---YY,5,5,LLM,REAMS,-GGYG,2,2,VOI,MEANS,GGG-G,1,1,VOI,MEALS,GGGGG,0,0,VOI,,,,,,,,,,
20,CREAM,True,5,HOUSE,----Y,5,5,LLM,FIRED,--YY-,5,4,VOI,TEARY,-YYY-,5,4,VOI,BREAK,-GGG-,2,2,VOI,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,5,HOUSE,----G,4,4,LLM,RAINE,-Y--G,4,4,VOI,AMPLE,G---G,3,3,VOI,AGATE,G-G-G,2,2,VOI,AWAKE,GGGGG,0,0,VOI,,,,,
22,OCCUR,True,3,HOUSE,-YY--,5,5,LLM,TUMOR,-Y-YG,4,4,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
23,YEARS,False,6,HOUSE,---YY,5,5,LLM,MEALS,-GG-G,2,2,VOI,READS,YGG-G,2,2,VOI,GEARS,-GGGG,1,1,VOI,WEARS,-GGGG,1,1,VOI,FEARS,-GGGG,1,1,VOI
24,GRADE,True,4,HOUSE,----G,4,4,LLM,AGATE,-YG-G,3,3,VOI,GLADE,G-GGG,1,1,VOI,GRADE,GGGGG,0,0,VOI,,,,,,,,,,
25,CHILL,True,5,HOUSE,Y----,5,5,LLM,CHART,GG---,3,3,VOI,CHILI,GGGG-,1,1,VOI,CHILD,GGGG-,1,1,VOI,CHILL,GGGGG,0,0,VOI,,,,,
26,FLOOD,True,4,HOUSE,-Y---,5,5,LLM,CARON,---G-,4,4,VOI,BIGOT,---G-,4,4,VOI,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,
27,APPLY,True,5,HOUSE,-----,5,5,LLM,TYING,-Y---,5,5,VOI,CRAZY,--Y-G,4,4,VOI,MADLY,-Y-GG,3,3,VOI,APPLY,GGGGG,0,0,VOI,,,,,
28,SMILE,True,5,HOUSE,---YG,4,4,LLM,SPATE,G---G,3,3,VOI,SEINE,G-G-G,2,2,VOI,SLIME,GYGYG,2,2,VOI,SMILE,GGGGG,0,0,VOI,,,,,
29,KNOCK,True,5,HOUSE,-Y---,5,5,LLM,BLOOD,--G--,4,4,VOI,FIONA,--GY-,4,4,VOI,CROWN,Y-G-Y,4,4,VOI,KNOCK,GGGGG,0,0,VOI,,,,,
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,NERDS,-Y--Y,5,5,VOI,SPELT,GYGY-,3,3,VOI,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,
31,BRICK,True,6,HOUSE,-----,5,5,LLM,MALAY,-----,5,5,VOI,TRICK,-GGGG,1,1,VOI,PRICK,-GGGG,1,1,VOI,CRICK,-GGGG,1,1,VOI,BRICK,GGGGG,0,0,VOI
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,VOI,PROBE,-GG-G,2,2,VOI,CROWE,-GGYG,2,2,VOI,WROTE,GGGGG,0,0,VOI,,,,,
33,RATED,True,4,HOUSE,----Y,5,5,LLM,CLEAR,--YYY,5,5,VOI,TEARY,YYYY-,5,5,VOI,RATED,GGGGG,0,0,VOI,,,,,,,,,,
34,ALERT,True,3,HOUSE,----Y,5,5,LLM,DELTA,-YYYY,5,4,VOI,ALERT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,SMELT,Y-Y--,5,5,VOI,YEARS,-YY-G,4,4,VOI,BASES,-G-GG,2,2,VOI,FAKES,-G-GG,2,2,VOI,WAXES,-G-GG,2,2,VOI
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,LATER,--YY-,5,5,VOI,DEITY,YG-YG,3,3,VOI,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,
37,COLES,True,4,HOUSE,-G-YY,4,4,LLM,LOSER,YGYG-,3,3,VOI,SOLES,-GGGG,1,1,VOI,COLES,GGGGG,0,0,VOI,,,,,,,,,,
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HYMAN,G--YY,4,3,VOI,HANNA,GY-G-,3,3,VOI,HWANG,GGGGG,0,0,VOI,,,,,,,,,,
39,WRATH,True,4,HOUSE,Y----,5,5,LLM,CHILL,-Y---,5,5,VOI,DARTH,-YYGG,3,3,VOI,WRATH,GGGGG,0,0,VOI,,,,,,,,,,
40,MACHO,True,3,HOUSE,YY---,5,5,LLM,PHOTO,-Y--G,4,4,VOI,MACHO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,VOI,MOTEL,-G-GY,3,3,VOI,LOVEY,GG-G-,2,2,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,
42,GOODY,True,5,HOUSE,-G---,4,4,LLM,LORNA,-G---,4,4,VOI,MOODY,-GGGG,1,1,VOI,WOODY,-GGGG,1,1,VOI,GOODY,GGGGG,0,0,VOI,,,,,
43,BROTH,True,4,HOUSE,YY---,5,5,LLM,MACHO,---YY,5,5,VOI,ZHONG,-YG--,4,4,VOI,BROTH,GGGGG,0,0,VOI,,,,,,,,,,
44,VERDE,True,3,HOUSE,----G,4,4,LLM,GRADE,-Y-GG,3,3,VOI,VERDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
45,TAMED,True,5,HOUSE,----Y,5,5,LLM,TREND,G-Y-G,3,3,VOI,TEPID,GY--G,3,3,VOI,TAXED,GG-GG,1,1,VOI,TAMED,GGGGG,0,0,VOI,,,,,
46,LEAFS,False,6,HOUSE,---YY,5,5,LLM,CAVES,-Y-YG,4,4,VOI,NEARS,-GG-G,2,2,VOI,MEALS,-GGYG,2,2,VOI,LEAKS,GGG-G,1,1,VOI,LEAPS,GGG-G,1,1,VOI
47,YACHT,True,4,HOUSE,Y----,5,5,LLM,WRATH,--YYY,5,4,VOI,KATHY,-GYGY,3,3,VOI,YACHT,GGGGG,0,0,VOI,,,,,,,,,,
48,MESSY,True,4,HOUSE,---GY,4,4,LLM,BEAST,-G-G-,3,3,VOI,REISS,-G-GY,3,3,VOI,MESSY,GGGGG,0,0,VOI,,,,,,,,,,
49,RYDER,True,5,HOUSE,----Y,5,5,LLM,TAXED,---GY,4,4,VOI,WIDER,--GGG,2,2,VOI,ELDER,--GGG,2,2,VOI,RYDER,GGGGG,0,0,VOI,,,,,
50,MOTIF,True,4,HOUSE,-G---,4,4,LLM,WOODY,-G---,4,4,VOI,COLIN,-G-G-,3,3,VOI,MOTIF,GGGGG,0,0,VOI,,,,,,,,,,
51,RAVEN,True,3,HOUSE,----Y,5,5,LLM,ENDER,-Y-GY,4,4,VOI,RAVEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
52,REICH,True,4,HOUSE,Y---Y,5,5,LLM,TEACH,-G-GG,2,2,VOI,PERCH,-GYGG,2,2,VOI,REICH,GGGGG,0,0,VOI,,,,,,,,,,
53,ICONS,True,4,HOUSE,-Y-Y-,5,4,LLM,SALON,Y--YY,5,4,VOI,KNOTS,-YG-G,3,3,VOI,ICONS,GGGGG,0,0,VOI,,,,,,,,,,
54,SILKY,True,3,HOUSE,---Y-,5,5,LLM,TRANS,----Y,5,5,VOI,SILKY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
55,CARVE,True,3,HOUSE,----G,4,4,LLM,VERDE,Y-G-G,3,3,VOI,CARVE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
56,LAGER,False,6,HOUSE,----Y,5,5,LLM,RAVEN,YG-G-,3,3,VOI,LATER,GG-GG,1,1,VOI,LAKER,GG-GG,1,1,VOI,LAZER,GG-GG,1,1,VOI,LAYER,GG-GG,1,1,VOI
57,JERKS,True,5,HOUSE,---YY,5,5,LLM,LENDS,-G--G,3,3,VOI,MEATS,-G--G,3,3,VOI,BERKS,-GGGG,1,1,VOI,JERKS,GGGGG,0,0,VOI,,,,,
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
59,LACEY,True,4,HOUSE,----Y,5,5,LLM,TEGAN,-Y-Y-,5,5,VOI,LAYER,GGYG-,2,2,VOI,LACEY,GGGGG,0,0,VOI,,,,,,,,,,
60,TUDOR,True,5,HOUSE,-YY--,5,5,LLM,OCCUR,Y--YG,4,4,VOI,TUMOR,GG-GG,1,1,VOI,TUTOR,GG-GG,1,1,VOI,TUDOR,GGGGG,0,0,VOI,,,,,
61,QUOTA,True,3,HOUSE,-YY--,5,5,LLM,TUDOR,YG-Y-,4,4,VOI,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,YOUNG,-GGY-,3,3,VOI,MOURN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
63,PROMO,True,5,HOUSE,-Y---,5,5,LLM,GRONK,-GG--,3,3,VOI,CROAT,-GG--,3,3,VOI,FROMM,-GGG-,2,2,VOI,PROMO,GGGGG,0,0,VOI,,,,,
64,CASTE,True,3,HOUSE,---YG,4,4,LLM,SMILE,Y---G,4,4,VOI,CASTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
65,CAPRI,True,4,HOUSE,-----,5,5,LLM,BAFTA,-G---,4,4,VOI,CAMRY,GG-G-,2,2,VOI,CAPRI,GGGGG,0,0,VOI,,,,,,,,,,
66,ALIAS,True,3,HOUSE,---Y-,5,5,LLM,SLICK,YGG--,3,3,VOI,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
67,PADDY,True,3,HOUSE,-----,5,5,LLM,CLAMP,--Y-Y,5,5,VOI,PADDY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
68,BLOBS,True,4,HOUSE,-Y-Y-,5,4,LLM,ICONS,--G-G,3,3,VOI,PROBS,--GGG,2,2,VOI,BLOBS,GGGGG,0,0,VOI,,,,,,,,,,
69,DILLY,True,4,HOUSE,-----,5,5,LLM,RAPID,---YY,5,5,VOI,DIDNT,GG---,3,3,VOI,DILLY,GGGGG,0,0,VOI,,,,,,,,,,
70,GUTSY,True,3,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,VOI,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
71,TABOR,True,3,HOUSE,-Y---,5,5,LLM,PROMO,-YY--,5,5,VOI,TABOR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
72,INLAY,True,3,HOUSE,-----,5,5,LLM,DILLY,-YG-G,3,3,VOI,INLAY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,YACHT,-Y-G-,4,4,VOI,AHAHA,GG-G-,2,2,VOI,AHHHH,GGGGG,0,0,VOI,,,,,,,,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
75,BUENA,True,3,HOUSE,--Y-Y,5,5,LLM,LURED,-G-Y-,4,4,VOI,BUENA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
76,MENON,True,3,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,VOI,MENON,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
77,TRASK,True,3,HOUSE,---G-,4,4,LLM,GRASS,-GGG-,2,2,VOI,TRASK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
78,CASIO,True,5,HOUSE,-Y-Y-,5,5,LLM,BLOBS,--Y-Y,5,5,VOI,ARSON,Y-GY-,4,4,VOI,VASCO,-GGYG,2,2,VOI,CASIO,GGGGG,0,0,VOI,,,,,
79,VOILA,True,5,HOUSE,-G---,4,4,LLM,MOTIF,-G-Y-,4,4,VOI,BOBBI,-G--Y,4,4,VOI,GOING,-GG--,3,3,VOI,VOILA,GGGGG,0,0,VOI,,,,,
80,AURAL,True,4,HOUSE,--Y--,5,5,LLM,LUMIA,YG--Y,4,4,VOI,RURAL,-GGGG,1,1,VOI,AURAL,GGGGG,0,0,VOI,,,,,,,,,,
81,LEGER,True,5,HOUSE,----Y,5,5,LLM,LEAKY,GG---,3,3,VOI,LEVIN,GG---,3,3,VOI,LEPER,GG-GG,1,1,VOI,LEGER,GGGGG,0,0,VOI,,,,,
82,DALLY,True,3,HOUSE,-----,5,5,LLM,MADLY,-GYGG,2,2,VOI,DALLY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
83,INIGO,True,5,HOUSE,-Y---,5,5,LLM,TABOR,---Y-,5,5,VOI,KNOCK,-GY--,4,4,VOI,INDIO,GG-YG,2,2,VOI,INIGO,GGGGG,0,0,VOI,,,,,
84,KRILL,True,4,HOUSE,-----,5,5,LLM,TILDA,-YY--,5,4,VOI,GLICK,-YG-Y,4,4,VOI,KRILL,GGGGG,0,0,VOI,,,,,,,,,,
85,SNIDE,True,5,HOUSE,---YG,4,4,LLM,CASTE,--Y-G,4,4,VOI,SMILE,G-G-G,2,2,VOI,SEINE,G-GYG,2,2,VOI,SNIDE,GGGGG,0,0,VOI,,,,,
86,LEWES,False,6,HOUSE,---YY,5,5,LLM,YPRES,---GG,3,3,VOI,FECES,-G-GG,2,2,VOI,SEXES,-G-GG,2,2,VOI,MEMES,-G-GG,2,2,VOI,GENES,-G-GG,2,2,VOI
87,TAMER,True,6,HOUSE,----Y,5,5,LLM,LEPER,---GG,3,3,VOI,RYDER,---GG,3,3,VOI,FAMER,-GGGG,1,1,VOI,GAMER,-GGGG,1,1,VOI,TAMER,GGGGG,0,0,VOI
88,COTTA,True,5,HOUSE,-G---,4,4,LLM,VOILA,-G--G,3,3,VOI,TONGA,YG--G,3,3,VOI,PORTA,-G-GG,2,2,VOI,COTTA,GGGGG,0,0,VOI,,,,,
89,CORBY,True,4,HOUSE,-G---,4,4,LLM,COTTA,GG---,3,3,VOI,CORGI,GGG--,2,2,VOI,CORBY,GGGGG,0,0,VOI,,,,,,,,,,
90,POLIS,True,5,HOUSE,-G-Y-,4,4,LLM,FOLKS,-GG-G,2,2,VOI,GOLDS,-GG-G,2,2,VOI,BOLTS,-GG-G,2,2,VOI,POLIS,GGGGG,0,0,VOI,,,,,
91,ROXAS,True,5,HOUSE,-G-Y-,4,4,LLM,POLIS,-G--G,3,3,VOI,DORMS,-GY-G,3,3,VOI,ROOKS,GG--G,2,2,VOI,ROXAS,GGGGG,0,0,VOI,,,,,
92,RANCE,True,3,HOUSE,----G,4,4,LLM,CARVE,YGY-G,3,3,VOI,RANCE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
93,CARON,True,4,HOUSE,-Y---,5,5,LLM,CARGO,GGG-Y,2,2,VOI,CAROL,GGGG-,1,1,VOI,CARON,GGGGG,0,0,VOI,,,,,,,,,,
94,SURYA,True,4,HOUSE,--YY-,5,5,LLM,TURNS,-GG-Y,3,3,VOI,SURRY,GGG-Y,2,2,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,
95,AGGIE,True,4,HOUSE,----G,4,4,LLM,RANCE,-Y--G,4,4,VOI,GLADE,Y-Y-G,4,4,VOI,AGGIE,GGGGG,0,0,VOI,,,,,,,,,,
96,CAUSA,True,3,HOUSE,--GG-,3,3,LLM,TRUSS,--GG-,3,3,VOI,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
97,BAMBA,True,5,HOUSE,-----,5,5,LLM,BLING,G----,4,4,VOI,BAWDY,GG---,3,3,VOI,BABAR,GGYY-,3,2,VOI,BAMBA,GGGGG,0,0,VOI,,,,,
98,MAYNE,True,5,HOUSE,----G,4,4,LLM,GLADE,--Y-G,4,4,VOI,RANCE,-GY-G,3,3,VOI,MAINE,GG-GG,1,1,VOI,MAYNE,GGGGG,0,0,VOI,,,,,
99,BOGGS,True,6,HOUSE,-G-Y-,4,4,LLM,ROXAS,-G--G,3,3,VOI,POLIS,-G--G,3,3,VOI,MOONS,-G--G,3,3,VOI,DOCKS,-G--G,3,3,VOI,BOGGS,GGGGG,0,0,VOI
100,FINNS,True,6,HOUSE,---Y-,5,5,LLM,ALIAS,--Y-G,4,4,VOI,KINDS,-GG-G,2,2,VOI,PINGS,-GG-G,2,2,VOI,MINTS,-GG-G,2,2,VOI,FINNS,GGGGG,0,0,VOI
