game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
62,MOURN,True,4,TRAPS,-Y---,5,5,LLM_RERANK,RERUN,Y--YG,4,4,LLM_RERANK,CHURN,--GGG,2,2,LLM_RERANK,MOURN,GGGGG,0,0,VOI,,,,,,,,,,
63,PROMO,True,4,SLATE,-----,5,5,LLM_RERANK,MOURN,YY-Y-,5,5,VOI,BROOM,-GGYY,3,3,LLM_RERANK,PROMO,GGGGG,0,0,VOI,,,,,,,,,,
64,CASTE,True,6,STALE,YYY-G,4,4,LLM_RERANK,WASTE,-GGGG,1,1,LLM_RERANK,TASTE,-GGGG,1,1,LLM_RERANK,PASTE,-GGGG,1,1,LLM_RERANK,HASTE,-GGGG,1,1,LLM_RERANK,CASTE,GGGGG,0,0,VOI
65,CAPRI,True,5,SPATE,-YY--,5,5,VOI,PAULA,YG---,4,4,LLM_RERANK,HAPPY,-GG--,3,3,LLM_RERANK,RAPID,YGGY-,3,3,LLM_RERANK,CAPRI,GGGGG,0,0,VOI,,,,,
66,ALIAS,True,3,RACES,-Y--G,4,4,LLM_RERANK,PLANS,-GY-G,3,3,LLM_RERANK,ALIAS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
67,PADDY,True,4,DEALS,Y-Y--,5,5,LLM_RERANK,RADIO,-GG--,3,3,LLM_RERANK,MADDY,-GGGG,1,1,LLM_RERANK,PADDY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
68,BLOBS,True,3,RACES,----G,4,4,VOI,BOGUS,GY--G,3,3,LLM_RERANK,BLOBS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
69,DILLY,True,6,CATES,-----,5,5,VOI,BROOK,-----,5,5,LLM_RERANK,FLUFF,-Y---,5,5,VOI,VIGIL,-G--Y,4,4,LLM_RERANK,LINDY,YG-YG,3,3,LLM_RERANK,DILLY,GGGGG,0,0,LLM_RERANK
70,GUTSY,True,4,PEARS,----Y,5,5,VOI,SILKY,Y---G,4,4,LLM_RERANK,COSBY,--Y-G,4,4,LLM_RERANK,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,
71,TABOR,True,4,CLARE,--YY-,5,5,VOI,RAPID,YG---,4,4,LLM_RERANK,TAMAR,GG--G,2,2,LLM_RERANK,TABOR,GGGGG,0,0,VOI,,,,,,,,,,
72,INLAY,True,4,SKATE,--Y--,5,5,LLM_RERANK,MACAO,---G-,4,4,LLM_RERANK,LUNAR,Y-YG-,4,4,LLM_RERANK,INLAY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
73,AHHHH,True,4,CATER,-Y---,5,5,VOI,SLAIN,--Y--,5,5,LLM_RERANK,POOJA,----Y,5,5,LLM_RERANK,AHHHH,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
74,ROUEN,True,3,LEAST,-Y---,5,5,LLM_RERANK,IRENE,-YYY-,5,4,LLM_RERANK,ROUEN,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
75,BUENA,True,5,LEAST,-YY--,5,5,LLM_RERANK,DANCE,-YY-Y,5,5,LLM_RERANK,ARENA,--GGG,2,2,LLM_RERANK,HYENA,--GGG,2,2,LLM_RERANK,BUENA,GGGGG,0,0,VOI,,,,,
76,MENON,True,4,CLARE,----Y,5,5,VOI,EMITS,YY---,5,5,LLM_RERANK,MODEM,GY-Y-,4,4,LLM_RERANK,MENON,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
77,TRASK,True,4,CARTS,-YYYY,5,4,VOI,START,YYGY-,4,4,LLM_RERANK,TRASH,GGGG-,1,1,LLM_RERANK,TRASK,GGGGG,0,0,VOI,,,,,,,,,,
78,CASIO,True,5,DARES,-G--Y,4,4,LLM_RERANK,PASTY,-GG--,3,3,LLM_RERANK,BASAL,-GG--,3,3,LLM_RERANK,MASON,-GGY-,3,3,LLM_RERANK,CASIO,GGGGG,0,0,LLM_RERANK,,,,,
79,VOILA,True,2,TAILS,-YGG-,3,3,LLM_RERANK,VOILA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
80,AURAL,True,5,RACES,YY---,5,5,LLM_RERANK,GRANT,-YY--,5,4,LLM_RERANK,LIDAR,Y--GY,4,4,LLM_RERANK,MORAL,--GGG,2,2,LLM_RERANK,AURAL,GGGGG,0,0,VOI,,,,,
81,LEGER,True,3,STALE,---YY,5,5,LLM_RERANK,VOGEL,--GGY,3,3,LLM_RERANK,LEGER,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
82,DALLY,True,4,REALS,--YG-,4,4,LLM_RERANK,TALLY,-GGGG,1,1,LLM_RERANK,WALLY,-GGGG,1,1,LLM_RERANK,DALLY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
83,INIGO,True,5,LACES,-----,5,5,LLM_RERANK,MOTIF,-Y-Y-,5,5,LLM_RERANK,VIGOR,-YYY-,5,3,LLM_RERANK,OWING,Y-GYY,4,4,LLM_RERANK,INIGO,GGGGG,0,0,VOI,,,,,
84,KRILL,True,5,MEALS,---G-,4,4,VOI,DILLY,-YYG-,4,3,LLM_RERANK,GRILL,-GGGG,1,1,LLM_RERANK,TRILL,-GGGG,1,1,LLM_RERANK,KRILL,GGGGG,0,0,LLM_RERANK,,,,,
85,SNIDE,True,4,LEAST,-Y-Y-,5,5,LLM_RERANK,PORES,---YY,5,5,VOI,SWINE,G-GYG,2,2,LLM_RERANK,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,
86,LEWES,True,4,HALES,--YGG,3,3,LLM_RERANK,LIVES,G--GG,2,2,LLM_RERANK,LOWES,G-GGG,1,1,LLM_RERANK,LEWES,GGGGG,0,0,VOI,,,,,,,,,,
87,TAMER,True,5,LATER,-GYGG,2,2,LLM_RERANK,TAKER,GG-GG,1,1,LLM_RERANK,TAPER,GG-GG,1,1,LLM_RERANK,TASER,GG-GG,1,1,LLM_RERANK,TAMER,GGGGG,0,0,VOI,,,,,
88,COTTA,True,4,ARISE,Y----,5,5,LLM_RERANK,TANDY,YY---,5,5,LLM_RERANK,GLOAT,--YYY,5,4,LLM_RERANK,COTTA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
89,CORBY,True,5,CARTE,G-G--,3,3,VOI,CORPS,GGG--,2,2,LLM_RERANK,CORNY,GGG-G,1,1,LLM_RERANK,CORKY,GGG-G,1,1,LLM_RERANK,CORBY,GGGGG,0,0,VOI,,,,,
90,POLIS,True,4,MATER,-----,5,5,VOI,NOISY,-GYY-,4,3,VOI,SOLID,YGGG-,2,2,LLM_RERANK,POLIS,GGGGG,0,0,VOI,,,,,,,,,,
91,ROXAS,True,5,LEAPS,--Y-G,4,4,LLM_RERANK,WANTS,-Y--G,4,4,LLM_RERANK,ACIDS,Y---G,4,4,LLM_RERANK,ROJAS,GG-GG,1,1,LLM_RERANK,ROXAS,GGGGG,0,0,VOI,,,,,
92,RANCE,True,4,PARSE,-GY-G,3,3,LLM_RERANK,FAVRE,-G-YG,3,3,LLM_RERANK,RANGE,GGG-G,1,1,LLM_RERANK,RANCE,GGGGG,0,0,VOI,,,,,,,,,,
93,CARON,True,5,TEARS,--YY-,5,4,VOI,AURAL,Y-G--,4,4,LLM_RERANK,MARGO,-GG-Y,3,3,LLM_RERANK,BARON,-GGGG,1,1,LLM_RERANK,CARON,GGGGG,0,0,VOI,,,,,
94,SURYA,True,5,ROLES,Y---Y,5,5,VOI,STARK,G-YY-,4,4,LLM_RERANK,SARAH,GYG--,3,3,LLM_RERANK,SYRIA,GYG-G,2,2,LLM_RERANK,SURYA,GGGGG,0,0,VOI,,,,,
95,AGGIE,False,6,CRATE,--Y-G,4,4,VOI,AMUSE,G---G,3,3,LLM_RERANK,ALIVE,G-Y-G,3,3,LLM_RERANK,ANNIE,G--GG,2,2,LLM_RERANK,ADDIE,G--GG,2,2,LLM_RERANK,ABBIE,G--GG,2,2,LLM_RERANK
96,CAUSA,True,5,OATES,-G--Y,4,4,VOI,SARAN,YG-Y-,4,4,LLM_RERANK,MASSA,-G-GG,2,2,LLM_RERANK,HAUSA,-GGGG,1,1,LLM_RERANK,CAUSA,GGGGG,0,0,VOI,,,,,
97,BAMBA,True,5,SAUER,-G---,4,4,VOI,CANDY,-G---,4,4,LLM_RERANK,TAMIL,-GG--,3,3,LLM_RERANK,MAMMA,-GG-G,2,2,LLM_RERANK,BAMBA,GGGGG,0,0,LLM_RERANK,,,,,
98,MAYNE,True,5,RAISE,-G--G,3,3,VOI,LATHE,-G--G,3,3,LLM_RERANK,MADGE,GG--G,2,2,LLM_RERANK,MAYBE,GGG-G,1,1,LLM_RERANK,MAYNE,GGGGG,0,0,VOI,,,,,
99,BOGGS,True,5,TALES,----G,4,4,LLM_RERANK,CORPS,-G--G,3,3,LLM_RERANK,BOOMS,GG--G,2,2,LLM_RERANK,BONUS,GG--G,2,2,LLM_RERANK,BOGGS,GGGGG,0,0,VOI,,,,,
100,FINNS,True,6,CARES,----G,4,4,VOI,LUMPS,----G,4,4,LLM_RERANK,KNOBS,-Y--G,4,4,LLM_RERANK,HINTS,-GG-G,2,2,LLM_RERANK,FINDS,GGG-G,1,1,LLM_RERANK,FINNS,GGGGG,0,0,VOI
