game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
25,WYYR,True,6,RGBW,0B2W,LLM,312,YWWG,0B2W,VOI,52,BYGB,1B0W,VOI,6,WYRR,3B0W,VOI,4,WYOR,3B0W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
26,BYOW,True,5,RGBW,1B1W,LLM,252,WBBY,0B3W,VOI,6,BYWW,3B0W,VOI,2,BYYW,3B0W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,3,RGBW,2B1W,LLM,48,BGWW,0B2W,VOI,8,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,3,ROBY,0B3W,LLM,136,BRYG,0B4W,VOI,3,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,5,RYYO,0B2W,LLM,222,BRGY,1B1W,VOI,52,GWOY,0B2W,VOI,10,YRWR,1B1W,VOI,2,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,5,RGBW,2B1W,LLM,48,RRBG,1B2W,VOI,9,GGBR,3B0W,VOI,3,BGBR,3B0W,VOI,2,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,2,RGBW,0B4W,LLM,9,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,4,RGBW,0B3W,LLM,136,GYRB,1B2W,VOI,20,BRRG,2B1W,VOI,2,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,RGBW,2B1W,LLM,48,YGBR,2B1W,VOI,3,WGBY,1B2W,VOI,2,YRBW,2B1W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,BGYR,0B3W,LLM,136,YRBW,0B3W,VOI,18,GWRB,1B2W,VOI,4,GBWY,1B2W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,6,RGBO,1B0W,LLM,108,WYBW,1B0W,VOI,13,RRRW,0B0W,VOI,5,YYOO,3B0W,VOI,2,OYOO,2B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,
36,RWYR,True,5,RBOY,1B1W,LLM,252,RGWB,1B1W,VOI,50,BGOG,0B0W,VOI,7,RYRW,1B3W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,RGBW,1B0W,LLM,108,OGYG,0B1W,VOI,26,RYRY,1B1W,VOI,6,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,RGYB,3B0W,LLM,20,RGYR,2B0W,VOI,13,BGYB,3B0W,VOI,4,WGYB,3B0W,VOI,3,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,RGBW,1B2W,LLM,132,WGRR,2B0W,VOI,19,WGYB,1B1W,VOI,8,BGGR,1B1W,VOI,3,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,RGBW,0B3W,LLM,136,BRGB,1B2W,VOI,11,GYRB,2B2W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,6,RGYB,1B1W,LLM,252,WRYR,0B1W,VOI,50,YYBB,1B1W,VOI,9,YGGY,0B0W,VOI,4,BBRB,1B2W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
42,OBRO,True,5,RGYO,1B1W,LLM,252,BGGR,0B2W,VOI,43,GBYY,1B0W,VOI,4,RBOW,1B2W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,4,RGBY,0B2W,LLM,312,YBWW,0B2W,VOI,43,WYRR,2B2W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RGBW,1B1W,LLM,252,YGYB,1B1W,VOI,38,BGOG,1B1W,VOI,9,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,6,RGBW,0B1W,LLM,152,OWWO,0B0W,VOI,21,GYYG,3B0W,VOI,3,GYGG,2B0W,VOI,2,GYYY,2B2W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,
46,ROBW,True,5,RGBO,2B1W,LLM,48,YGBR,1B1W,VOI,16,RGOG,1B1W,VOI,3,ROBB,3B0W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RGBW,2B1W,LLM,48,RBOW,0B2W,VOI,6,YGBR,2B0W,VOI,2,WGBG,3B0W,VOI,1,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,6,RGBW,0B2W,LLM,312,WRYO,0B2W,VOI,64,OWOB,1B2W,VOI,3,BOWB,2B0W,VOI,2,OOWG,1B1W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,
49,WWOY,True,4,ROYO,0B2W,LLM,222,BYRG,0B1W,VOI,14,OWOB,2B0W,VOI,6,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,4,ROBY,0B1W,LLM,152,GYGG,1B0W,VOI,39,YYWW,0B2W,VOI,5,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,5,RGBW,0B1W,LLM,152,GYYY,1B1W,VOI,24,YWOY,1B1W,VOI,5,YYRR,1B1W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,RBGY,1B1W,LLM,252,RRWG,1B1W,VOI,42,ROBW,0B3W,VOI,5,BBWR,3B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,3,RGBW,0B2W,LLM,312,OOWG,2B1W,VOI,13,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,RGBW,1B1W,LLM,252,GGRO,1B1W,VOI,49,OGYB,0B2W,VOI,10,GWOW,0B2W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,RGYO,2B0W,LLM,96,WGYB,1B1W,VOI,28,RWYW,2B0W,VOI,6,YWYO,1B1W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,RGBW,0B3W,LLM,136,BYGR,1B1W,VOI,26,WBWR,1B2W,VOI,4,WWGB,0B2W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,RGBO,2B0W,LLM,96,WGBG,1B0W,VOI,26,RGYR,0B0W,VOI,4,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,RGBW,1B1W,LLM,252,RBYO,2B1W,VOI,10,RYWO,1B2W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,3,RGBW,1B2W,LLM,132,WOBR,0B4W,VOI,4,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,ROBY,0B1W,LLM,152,WWGB,0B1W,VOI,13,YYYG,0B1W,VOI,4,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,RGBY,1B1W,LLM,252,RWOB,1B1W,VOI,50,RRYW,0B1W,VOI,16,OBOY,3B0W,VOI,2,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,RGBW,0B1W,LLM,152,YWOY,1B1W,VOI,30,YYRR,1B1W,VOI,5,YBYB,0B2W,VOI,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RGBW,0B2W,LLM,312,BWOO,0B1W,VOI,54,WRYR,0B2W,VOI,9,GYWG,1B0W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,RGBW,0B2W,LLM,312,YYWG,2B0W,VOI,31,YYRB,1B1W,VOI,14,YRWR,1B0W,VOI,2,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGBW,0B2W,LLM,312,YOGB,0B2W,VOI,64,GYWG,2B1W,VOI,4,GRYG,1B1W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,ROYW,0B2W,LLM,312,BRWG,1B2W,VOI,36,WBWR,1B1W,VOI,9,BGOR,2B1W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,ROBY,2B1W,LLM,48,ROYG,2B0W,VOI,5,RBYY,1B1W,VOI,3,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,6,RGYB,1B0W,LLM,108,OGOO,0B1W,VOI,12,BOBB,1B0W,VOI,8,RORW,2B0W,VOI,2,YOYW,3B0W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
69,GYOB,True,5,RGBW,0B2W,LLM,312,GRYG,1B1W,VOI,53,YRWR,0B1W,VOI,9,WOGG,0B2W,VOI,2,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,4,RGBO,1B2W,LLM,132,RORB,0B2W,VOI,42,BGOG,1B1W,VOI,5,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGBW,0B1W,LLM,152,GYGY,3B0W,VOI,7,GYYY,2B0W,VOI,3,GYGG,3B0W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,6,RGBY,0B2W,LLM,312,GYGO,2B0W,VOI,32,GBWO,2B1W,VOI,5,GBGW,2B0W,VOI,2,BBGO,3B0W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
73,YYYY,True,4,RGBW,0B0W,LLM,16,YYYO,3B0W,VOI,4,OYYO,2B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,4,RGBW,1B1W,LLM,252,RBYY,0B3W,VOI,8,YRBO,1B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,RGBW,1B2W,LLM,132,BGOR,3B0W,VOI,4,BGGR,2B0W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,RGYB,0B2W,LLM,312,BRWO,2B1W,VOI,16,GBWO,0B2W,VOI,3,BRRW,3B0W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,3,RGBW,1B1W,LLM,252,BYBR,1B2W,VOI,14,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,6,RGBW,1B1W,LLM,252,YRBO,0B2W,VOI,57,BGOG,0B1W,VOI,9,OWRW,0B1W,VOI,2,RYGY,3B0W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
79,BGRG,True,3,RGBW,1B2W,LLM,132,BGGR,2B2W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RGBW,0B2W,LLM,312,GBOY,0B2W,VOI,64,WOGG,0B2W,VOI,6,OWWB,2B2W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,YGWB,1B1W,LLM,252,BGRG,0B0W,VOI,20,YOYW,3B0W,VOI,3,YYYW,2B0W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RGBO,0B2W,LLM,312,OBWW,0B1W,VOI,54,YYRB,2B0W,VOI,7,GYGB,3B0W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGBW,1B0W,LLM,108,WOYW,0B2W,VOI,19,OYBB,1B1W,VOI,6,RYRO,2B1W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,ROYW,0B1W,LLM,152,BYGB,1B0W,VOI,11,WWGG,0B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,RGBW,0B3W,LLM,136,BYGR,1B2W,VOI,20,WYRG,1B2W,VOI,5,GYWB,0B4W,VOI,2,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,RGBW,0B2W,LLM,312,GYWO,1B0W,VOI,22,YYRB,1B0W,VOI,7,WWWB,3B0W,VOI,2,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,RGBW,0B2W,LLM,312,BWWB,1B0W,VOI,98,YYRB,1B2W,VOI,8,BYGY,2B0W,VOI,3,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,RGBW,1B0W,LLM,108,RYOY,0B1W,VOI,18,BOBB,3B0W,VOI,2,BOBO,2B2W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,4,RGBW,0B1W,LLM,152,GYYY,1B1W,VOI,24,YWOY,1B2W,VOI,5,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RGBW,0B2W,LLM,312,BRRY,2B1W,VOI,11,BYRB,1B2W,VOI,3,YBRY,3B0W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,5,RGBW,0B3W,LLM,136,WYGR,0B2W,VOI,28,GBWO,3B0W,VOI,3,GBWB,2B0W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,3,RGBW,0B2W,LLM,312,OBRY,1B2W,VOI,34,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,RGBW,0B3W,LLM,136,GBRO,2B1W,VOI,9,YBRG,3B0W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBW,1B1W,LLM,252,RYGR,0B2W,VOI,43,BGYB,1B0W,VOI,7,OGRG,0B1W,VOI,2,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,5,RGBW,0B2W,LLM,312,BYRB,1B1W,VOI,53,BROR,1B1W,VOI,15,OYWR,1B1W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGYB,0B2W,LLM,312,BRBW,0B1W,VOI,53,YYRO,1B1W,VOI,10,GYWY,2B2W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,6,ROBY,1B2W,LLM,132,YOYR,0B2W,VOI,43,OYBB,2B0W,VOI,6,ORBW,3B0W,VOI,2,ORBO,3B0W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
98,WYGG,True,5,RGRY,0B2W,LLM,222,ORBG,1B0W,VOI,18,WRYW,1B1W,VOI,3,GWYG,1B3W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RGYB,0B2W,LLM,312,WYGY,0B2W,VOI,52,GBWO,0B2W,VOI,5,YWBW,1B0W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,ROBY,1B1W,LLM,252,YWBW,1B1W,VOI,38,RRYW,1B0W,VOI,3,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
