game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
12,RGOW,True,3,RGBY,2B0W,LLM,96,GGWY,1B1W,VOI,24,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,RRBB,1B0W,LLM,256,RGOW,3B0W,VOI,9,RWOW,2B0W,VOI,5,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,RGBY,1B1W,LLM,252,WGRR,0B3W,VOI,12,ROWG,1B2W,VOI,2,RRGO,2B0W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,3,RRBB,2B1W,LLM,32,GRBR,2B0W,VOI,3,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,RGBY,1B1W,LLM,252,RWGW,1B0W,VOI,42,YYGY,1B0W,VOI,16,BWOY,1B0W,VOI,2,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,6,RYBG,0B1W,LLM,152,ORRR,1B0W,VOI,33,OWWY,1B0W,VOI,6,OBOB,3B0W,VOI,2,OBOO,2B2W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,
18,WOGB,True,5,RGBO,0B3W,LLM,136,BROR,0B2W,VOI,30,GORY,1B1W,VOI,3,WBRG,1B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,5,YYOR,1B1W,LLM,230,BROG,0B2W,VOI,52,ROWR,2B0W,VOI,4,RYWB,1B1W,VOI,1,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,RGBY,2B0W,LLM,96,RGGW,1B1W,VOI,24,RWYY,1B1W,VOI,3,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,RGBY,0B1W,LLM,152,OOOB,0B0W,VOI,21,WWWG,1B2W,VOI,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,3,RYGB,0B2W,LLM,312,WGWY,1B3W,VOI,2,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,RRBB,1B1W,LLM,208,RGYR,1B2W,VOI,20,GRGR,1B1W,VOI,2,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,GGGR,1B1W,LLM,156,GORY,0B3W,VOI,22,RRGO,0B2W,VOI,2,YGOG,2B2W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,RGGB,0B1W,LLM,276,YWWG,0B2W,VOI,42,BYYW,2B1W,VOI,3,OYBW,1B1W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,RYBO,1B2W,LLM,132,BRBY,1B1W,VOI,32,RWOY,1B2W,VOI,6,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,RGBY,2B1W,LLM,48,BRBY,2B0W,VOI,9,BGWY,0B2W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,6,RGGB,1B2W,LLM,84,RRBG,0B3W,VOI,18,BBGR,0B3W,VOI,3,GWRB,3B0W,VOI,2,GORB,3B0W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
29,ORRG,True,5,RYGB,0B2W,LLM,312,OGYG,2B0W,VOI,38,WWYG,1B0W,VOI,15,ORYR,2B1W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,5,RGGB,1B2W,LLM,84,BRGO,0B3W,VOI,14,GYRB,0B4W,VOI,2,RBYG,0B4W,VOI,1,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,6,GRYB,1B2W,LLM,132,BRBY,0B2W,VOI,43,OGYR,1B1W,VOI,11,RGRB,0B3W,VOI,2,GBGR,3B0W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,
32,BRGB,True,3,RGGB,2B1W,LLM,40,RGBY,0B3W,VOI,4,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,RYGB,0B3W,LLM,136,BGWY,1B2W,VOI,20,GBWR,0B3W,VOI,3,WRBY,0B3W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,6,YGBO,0B2W,LLM,312,BRWG,0B3W,VOI,32,GBGR,1B1W,VOI,11,RYGW,2B2W,VOI,2,GYRW,0B4W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
35,YYYO,True,6,RGBO,1B0W,LLM,108,WGYY,1B1W,VOI,24,RWRY,0B1W,VOI,7,GGGW,0B0W,VOI,3,OYYO,3B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,
36,RWYR,True,6,RRBB,1B1W,LLM,208,BRYG,1B1W,VOI,44,BGGB,0B0W,VOI,11,YROR,1B2W,VOI,3,RYYR,3B0W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
37,YBBY,True,6,RGBY,2B0W,LLM,96,WGYY,1B1W,VOI,24,RWRY,1B0W,VOI,5,YYBY,3B0W,VOI,4,BYBY,2B2W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,
38,YGYB,True,4,RYBO,0B2W,LLM,312,WBGY,0B3W,VOI,32,YGRW,2B0W,VOI,2,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,RGBY,1B1W,LLM,252,RWYR,1B1W,VOI,49,RRGO,0B2W,VOI,5,OGYW,0B2W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,RYGB,1B3W,LLM,8,RGBY,0B4W,VOI,3,YBGR,0B4W,VOI,2,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,RYBG,2B0W,LLM,96,YYBB,1B1W,VOI,20,RYYR,1B0W,VOI,2,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,RGBY,0B2W,LLM,312,WYOB,0B2W,VOI,64,YWWG,0B0W,VOI,6,BORO,2B2W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,RRRY,1B2W,LLM,27,RYYR,2B1W,VOI,8,ORYR,3B0W,VOI,3,BRYR,3B0W,VOI,2,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RGRG,2B1W,LLM,32,RGGW,1B2W,VOI,5,WGRR,2B0W,VOI,3,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,6,RBRB,0B0W,LLM,256,YYYO,3B0W,VOI,12,OYYO,2B0W,VOI,3,YYYW,3B0W,VOI,2,YYYY,3B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,
46,ROBW,True,4,OOBY,2B0W,LLM,105,YBBY,1B0W,VOI,36,WOBR,2B2W,VOI,2,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,RRBB,2B0W,LLM,114,ROBW,1B1W,VOI,28,RRGO,0B1W,VOI,4,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,RBYG,0B2W,LLM,312,BORR,3B0W,VOI,10,BORO,2B2W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,RGBY,1B0W,LLM,108,OBBW,0B2W,VOI,19,ROWO,0B2W,VOI,4,YWOY,3B0W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,6,RGGB,1B1W,LLM,230,RBRO,0B1W,VOI,48,BGWY,0B2W,VOI,8,YYGR,2B0W,VOI,3,OYGG,1B0W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
51,YBYB,True,5,RRYY,1B1W,LLM,208,OYYO,1B1W,VOI,35,YGYB,3B0W,VOI,4,YWYB,3B0W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,RGBY,0B2W,LLM,312,ORYO,0B1W,VOI,54,WWGR,2B1W,VOI,6,YWGW,0B2W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,RYBY,1B0W,LLM,182,ROWO,2B0W,VOI,24,RRGO,0B2W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,RYOG,2B1W,LLM,48,BYRG,1B1W,VOI,16,YGOG,0B2W,VOI,2,RYYO,3B0W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,YRYR,1B2W,LLM,36,RYYO,2B1W,VOI,4,RWYY,3B0W,VOI,2,RGYY,3B0W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,RYYY,0B1W,LLM,308,YWGW,0B1W,VOI,81,GGRB,0B2W,VOI,11,WOBR,0B4W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,BBGG,1B1W,LLM,208,YBOB,0B3W,VOI,12,BRBY,2B0W,VOI,3,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,RGBY,1B2W,LLM,132,YGYB,1B1W,VOI,27,RYWB,1B1W,VOI,3,GRBB,0B2W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RYGG,1B0W,LLM,182,YYYW,0B1W,VOI,50,ROWO,1B2W,VOI,4,RWOR,3B0W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,RGGB,1B0W,LLM,182,ROWO,1B1W,VOI,38,RWYY,0B0W,VOI,4,OOOB,2B1W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,6,RYYY,1B1W,LLM,156,BRYR,0B2W,VOI,32,GYRW,0B1W,VOI,3,YBBY,3B0W,VOI,2,YOBY,2B2W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
62,GYGY,True,5,GGGR,2B0W,LLM,123,YBGR,1B1W,VOI,32,WGWR,0B1W,VOI,4,GOGB,2B0W,VOI,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RRRR,1B0W,LLM,500,RGYY,0B3W,VOI,33,GYRW,2B0W,VOI,2,YYRO,3B0W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,6,RRGG,2B0W,LLM,114,ROYG,1B1W,VOI,28,OWGG,2B0W,VOI,7,YGGG,3B0W,VOI,2,YYGG,3B0W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGBY,1B1W,LLM,252,GYGY,2B0W,VOI,16,GOWY,3B0W,VOI,2,GOOY,2B0W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,RRBB,0B2W,LLM,96,YBGR,2B2W,VOI,3,YBRG,0B4W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,6,RYBR,1B2W,LLM,84,YYRB,2B0W,VOI,9,RGRB,3B0W,VOI,4,RRRB,3B0W,VOI,3,RBRB,3B0W,VOI,2,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,
68,WOYW,True,6,BBBB,0B0W,LLM,625,GWWY,0B3W,VOI,32,YGRW,1B1W,VOI,4,WYYW,3B0W,VOI,2,WYOW,2B2W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
69,GYOB,True,4,YYGG,1B1W,LLM,208,YOBY,0B3W,VOI,12,OYYO,1B1W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,6,RRRR,1B0W,LLM,500,YBRG,1B2W,VOI,84,RBGB,0B3W,VOI,7,BGRO,0B3W,VOI,2,GRBG,3B0W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
71,GYGO,True,5,RRRR,0B0W,LLM,625,OGOB,0B2W,VOI,114,YBGG,1B2W,VOI,16,BWGY,1B1W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,5,RYGG,1B0W,LLM,182,RRWO,1B0W,VOI,27,OYYO,2B0W,VOI,3,OOGO,3B0W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,4,RYBO,1B0W,LLM,108,OOGO,0B0W,VOI,24,WYYW,2B0W,VOI,3,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RGBO,1B1W,LLM,252,RBYR,1B2W,VOI,15,RRRB,0B2W,VOI,4,YWBR,2B1W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,RGBY,1B1W,LLM,252,RRRB,0B1W,VOI,71,YBOY,1B0W,VOI,7,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,RGBY,1B1W,LLM,252,YGOW,1B0W,VOI,21,BGGG,1B0W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,YYYY,1B0W,LLM,500,GYGO,1B1W,VOI,98,BWGY,0B2W,VOI,25,WYOW,0B2W,VOI,6,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,RYBG,2B1W,LLM,48,WRBG,0B2W,VOI,6,RYOB,2B0W,VOI,2,RYGY,3B0W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,RGBY,1B2W,LLM,132,RYOB,0B2W,VOI,38,BWGY,1B1W,VOI,6,BRBG,2B1W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RYWO,2B0W,LLM,96,RYGY,0B0W,VOI,9,WOWO,2B1W,VOI,2,OBWO,2B1W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,RRRR,0B0W,LLM,625,OBWW,1B1W,VOI,120,WYYW,1B1W,VOI,17,WWWG,0B1W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,6,RRRR,0B0W,LLM,625,YWOY,0B1W,VOI,92,OBGO,1B1W,VOI,16,WBBG,0B3W,VOI,2,BGGW,2B0W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGBY,2B0W,LLM,96,RRWY,2B0W,VOI,14,RRBB,1B0W,VOI,7,RGWW,1B0W,VOI,4,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,6,RRBB,1B2W,LLM,36,BRYR,3B0W,VOI,4,BRWR,3B0W,VOI,3,BRGR,3B0W,VOI,2,BROR,3B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
85,WBGY,True,5,RGBY,1B2W,LLM,132,BGRG,0B2W,VOI,38,YRBO,0B2W,VOI,5,RYGR,1B1W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,RGBY,0B1W,LLM,152,OOGO,0B0W,VOI,21,WYYW,0B2W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,RRRR,2B0W,LLM,150,WRYR,1B2W,VOI,40,RYGR,0B3W,VOI,6,YRRO,2B1W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,RGYB,1B0W,LLM,108,WYYW,0B0W,VOI,24,OOOB,3B0W,VOI,3,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RGGB,0B1W,LLM,276,YRRO,1B2W,VOI,23,WRYR,2B0W,VOI,3,OROR,1B1W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,4,RGGB,0B2W,LLM,222,BRRY,2B1W,VOI,17,BRWR,0B2W,VOI,2,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,6,OOOO,1B0W,LLM,500,YOYR,0B2W,VOI,124,RGWO,1B2W,VOI,23,RWOB,0B3W,VOI,5,BRGO,1B3W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,
92,BYRB,True,6,RRGG,0B1W,LLM,256,YBRY,1B2W,VOI,18,YOYR,0B2W,VOI,4,GYBY,1B1W,VOI,3,BYRW,3B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
93,BBRG,True,5,RGBO,0B3W,LLM,136,YBGR,1B2W,VOI,24,OBRY,2B0W,VOI,5,GBRB,2B2W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBY,0B2W,LLM,312,YOYR,1B1W,VOI,53,BROR,1B0W,VOI,6,BYYW,2B0W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RYGB,0B1W,LLM,152,OROR,0B1W,VOI,27,BWWO,3B0W,VOI,4,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,6,RRRR,0B0W,LLM,625,WYBW,2B0W,VOI,61,GYBY,2B1W,VOI,6,BYBG,1B1W,VOI,2,GYYW,1B3W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
97,ORBG,True,5,RRBB,2B0W,LLM,114,RWOB,0B3W,VOI,10,WRBG,3B0W,VOI,3,WRBY,2B0W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,RYBG,2B0W,LLM,96,RYOY,1B0W,VOI,26,RRBB,0B0W,VOI,4,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RRBB,0B0W,LLM,256,WYGY,0B2W,VOI,42,YOOW,3B0W,VOI,4,GOOW,2B1W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,OOOY,1B0W,LLM,317,ORBR,0B1W,VOI,55,RYGY,1B1W,VOI,8,BGWY,1B1W,VOI,2,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
