game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
20,WGWY,True,6,RGYW,1B2W,LLM,132,WGRR,2B0W,VOI,19,BGRY,2B0W,VOI,3,WGOY,3B0W,VOI,2,WGGY,3B0W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,
21,GWGW,True,4,RGYW,1B1W,LLM,252,BWYY,1B0W,VOI,34,WWRW,2B0W,VOI,5,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,RGYW,0B3W,LLM,136,WROG,1B1W,VOI,33,WWGY,1B3W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,RGYW,1B2W,LLM,132,YGWO,0B2W,VOI,38,RWGB,0B3W,VOI,5,GBYR,1B3W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,RGBW,1B0W,LLM,108,YBBY,0B1W,VOI,20,OWYW,2B0W,VOI,2,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,4,RGYB,1B1W,LLM,252,RWGW,0B2W,VOI,35,WGOY,1B1W,VOI,9,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,RGBO,0B2W,LLM,312,GOOY,1B1W,VOI,67,BWGY,1B2W,VOI,6,BOYW,2B2W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,RGYB,1B2W,LLM,132,GORB,0B3W,VOI,23,RBGW,1B2W,VOI,2,BGGR,0B3W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,3,RGBY,0B4W,LLM,9,BRYG,0B4W,VOI,2,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,3,RGYB,0B2W,LLM,312,WWGY,0B1W,VOI,58,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,RGBO,2B1W,LLM,48,RGWB,1B2W,VOI,10,RRBG,1B2W,VOI,3,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,RGBY,0B3W,LLM,136,BROG,0B3W,VOI,20,GBRB,2B1W,VOI,2,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,4,RGYW,0B2W,LLM,312,ORRG,1B1W,VOI,67,GBRB,1B3W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,RGYW,2B2W,LLM,6,WGYR,1B3W,VOI,4,RGWY,1B3W,VOI,2,RWYG,0B4W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,6,RGBY,2B1W,LLM,48,RGYR,1B2W,VOI,9,RRBG,1B1W,VOI,3,RYGY,3B0W,VOI,2,ROGY,3B0W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
35,YYYO,True,5,RGBO,1B0W,LLM,108,YGGY,1B1W,VOI,18,YYBW,2B0W,VOI,2,YYOO,3B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,RGBW,1B1W,LLM,252,ROWY,1B2W,VOI,21,WGOY,0B2W,VOI,7,RWRO,2B1W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,RGYB,0B2W,LLM,312,YYBW,2B1W,VOI,12,BYOW,0B2W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,4,RGBO,1B1W,LLM,252,RWYG,1B1W,VOI,50,ROWW,0B0W,VOI,8,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,RGYW,0B2W,LLM,312,BRGB,0B2W,VOI,41,YBRO,0B3W,VOI,4,OWBR,2B2W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,3,RGYW,0B3W,LLM,136,GYRB,2B2W,VOI,3,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,6,RGYB,1B1W,LLM,252,WYYR,0B1W,VOI,55,BGWG,0B1W,VOI,16,OORB,0B3W,VOI,2,RRBO,3B0W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
42,OBRO,True,5,RGYW,0B1W,LLM,152,YBBY,1B0W,VOI,24,GBOG,1B1W,VOI,4,OBWO,3B0W,VOI,2,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,4,RGBW,0B2W,LLM,312,OROB,1B0W,VOI,54,WRYY,3B0W,VOI,4,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RGBO,1B1W,LLM,252,GGYB,2B1W,VOI,9,OGYG,1B2W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RGYB,1B1W,LLM,252,RRBO,0B0W,VOI,20,YGWW,1B1W,VOI,2,GGGY,0B2W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,RGBW,3B0W,LLM,20,RGBY,2B0W,VOI,12,RGOW,2B1W,VOI,2,OGBW,2B1W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RGYW,1B1W,LLM,252,BGGR,1B1W,VOI,42,GWGW,0B2W,VOI,5,YGOG,1B0W,VOI,1,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,6,RGBW,0B2W,LLM,312,WRYR,1B0W,VOI,43,WWOG,1B0W,VOI,11,OBOR,2B2W,VOI,2,OROB,1B3W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,
49,WWOY,True,4,RGBY,1B0W,LLM,108,ROWW,0B3W,VOI,2,WWBO,2B1W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,RGBY,0B2W,LLM,312,OBRO,0B1W,VOI,58,WRYR,2B0W,VOI,9,WWYB,2B0W,VOI,2,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,3,RGYW,1B0W,LLM,108,YYYO,2B0W,VOI,6,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,RGYB,0B2W,LLM,312,WOBR,2B1W,VOI,16,BOOR,1B1W,VOI,6,WBRR,3B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,RGBY,1B1W,LLM,252,RWYR,0B2W,VOI,40,YGWW,1B2W,VOI,4,WYBW,0B2W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,RGYW,1B2W,LLM,132,YGBR,0B2W,VOI,38,WOYG,0B3W,VOI,8,ORGW,0B3W,VOI,2,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,6,RGYW,2B0W,LLM,96,ROBW,1B1W,VOI,28,OWYW,1B0W,VOI,6,RBYR,3B0W,VOI,2,RBYB,3B0W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
56,BRWO,True,5,RGYB,0B2W,LLM,312,WWGR,0B2W,VOI,43,GOWY,1B1W,VOI,10,GROO,2B0W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,RGBW,1B0W,LLM,108,OWYW,0B1W,VOI,26,GGGY,0B0W,VOI,10,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,RGYW,2B1W,LLM,48,RGBY,1B2W,VOI,10,RBGW,1B1W,VOI,3,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RGYW,1B1W,LLM,252,WGWB,1B1W,VOI,46,BGGR,0B2W,VOI,7,GBYB,1B0W,VOI,3,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,6,RGYW,1B0W,LLM,108,YBYB,0B0W,VOI,24,RRRO,1B0W,VOI,4,GGOO,3B0W,VOI,2,GGGO,2B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
61,YBOY,True,5,RGBY,1B1W,LLM,252,RWYO,0B2W,VOI,57,YGWW,1B0W,VOI,10,YOBB,1B2W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,RGYB,0B2W,LLM,312,BRWO,0B0W,VOI,4,GYGG,3B0W,VOI,2,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,6,RWGY,0B2W,LLM,312,GBYB,1B1W,VOI,52,YBRO,2B1W,VOI,4,OBRG,1B1W,VOI,3,YRRB,3B0W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
64,YBGG,True,4,RGYW,0B2W,LLM,312,YYRB,1B1W,VOI,53,GYGY,1B2W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGYW,0B3W,LLM,136,BYRG,0B2W,VOI,29,GOWY,3B0W,VOI,2,GOWR,2B0W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,RGBY,0B4W,LLM,9,BYRG,2B2W,VOI,4,BRYG,1B3W,VOI,2,YBRG,0B4W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RGYB,2B0W,LLM,96,RGOW,1B1W,VOI,28,OGYG,0B1W,VOI,2,ROBB,3B0W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,4,RGYB,1B0W,LLM,108,OGOG,0B1W,VOI,20,RRRO,0B1W,VOI,8,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,6,RGYB,1B2W,LLM,132,WGBR,0B2W,VOI,38,YYRB,2B0W,VOI,7,GYGB,3B0W,VOI,3,OYGB,2B2W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,
70,WRBG,True,4,RWGB,0B4W,LLM,9,GBWR,0B4W,VOI,2,BGRW,0B4W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,6,RGYB,0B2W,LLM,312,GOWR,1B1W,VOI,63,WBRR,0B0W,VOI,9,OOGY,1B2W,VOI,2,GYOY,2B1W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
72,OBGO,True,5,RGYW,0B1W,LLM,152,WWBO,1B1W,VOI,30,YOBB,0B2W,VOI,6,GBOO,2B2W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,RGYW,1B0W,LLM,108,RORB,0B0W,VOI,3,WWWW,0B0W,VOI,2,GGGG,0B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RGBO,1B1W,LLM,252,RBYY,0B3W,VOI,8,YYBG,2B0W,VOI,7,YRBW,1B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,RGYB,1B1W,LLM,252,YGWW,1B1W,VOI,38,RYWO,0B3W,VOI,5,BOYW,0B2W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,3,RGBW,2B1W,LLM,48,YRBW,3B0W,VOI,3,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,RGBY,1B2W,LLM,132,WYBR,1B2W,VOI,17,RBYR,0B3W,VOI,3,YRBB,3B0W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,RWGB,2B0W,LLM,96,GYGB,2B0W,VOI,14,RYYB,2B0W,VOI,2,RYGO,3B0W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,6,RGYW,1B1W,LLM,252,BRBW,1B1W,VOI,38,WWRW,1B0W,VOI,11,YBOW,0B1W,VOI,2,BGRR,3B0W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,
80,BWWO,True,5,RGBO,1B1W,LLM,252,YRBB,0B1W,VOI,55,GYGO,1B0W,VOI,14,WBWO,2B2W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,RGYW,1B1W,LLM,252,BGRG,0B0W,VOI,20,WYYY,0B2W,VOI,4,YWWW,2B0W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,4,RGBO,0B2W,LLM,312,GYOY,1B1W,VOI,50,YYRB,2B0W,VOI,9,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGYW,1B1W,LLM,252,YOOW,1B1W,VOI,38,RWOB,2B0W,VOI,4,YWYB,0B2W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,RGYW,0B1W,LLM,152,OBGO,0B1W,VOI,13,WWWB,0B1W,VOI,4,BYBY,1B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,4,RGYW,0B3W,LLM,136,BYGR,1B2W,VOI,24,GBWR,1B2W,VOI,3,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,RGBO,0B1W,LLM,152,WOYW,0B2W,VOI,21,YYOY,0B0W,VOI,2,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,RGBO,0B2W,LLM,312,GBYG,0B2W,VOI,43,YYRB,1B2W,VOI,5,YRGY,2B0W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,RGYW,0B0W,LLM,16,BOBO,2B2W,VOI,4,OBBO,2B2W,VOI,2,BBOO,0B4W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,6,RGBO,0B2W,LLM,312,YRRB,1B1W,VOI,67,BYGB,0B1W,VOI,15,YOWR,3B0W,VOI,2,YOOR,3B0W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
90,OBRY,True,4,RGYW,0B2W,LLM,312,OYGB,1B2W,VOI,40,OBRG,3B0W,VOI,2,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,3,RGYB,0B3W,LLM,136,OBRG,2B2W,VOI,4,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,6,RGYW,0B2W,LLM,312,GBRO,1B1W,VOI,63,YBGG,0B2W,VOI,10,GYOY,1B0W,VOI,5,BRRY,2B1W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
93,BBRG,True,4,RGYB,0B3W,LLM,136,OBGR,1B2W,VOI,20,GBRW,2B1W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBO,0B1W,LLM,152,BWWB,0B2W,VOI,9,WOYW,3B0W,VOI,2,WOOW,2B0W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RGYW,0B1W,LLM,152,BYBY,1B1W,VOI,34,BWWB,2B1W,VOI,2,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGYW,0B3W,LLM,136,YOWR,0B2W,VOI,27,BYRG,1B1W,VOI,2,WRGG,2B0W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,3,RWGY,0B2W,LLM,312,BGRB,0B3W,VOI,11,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,RGYW,0B3W,LLM,136,WYRB,2B0W,VOI,14,WYGY,3B0W,VOI,2,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RGYW,0B2W,LLM,312,GBBR,0B1W,VOI,58,OORY,1B2W,VOI,8,YOGO,2B2W,VOI,2,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,6,RGBY,1B1W,LLM,252,OORY,1B0W,VOI,42,WYGY,1B1W,VOI,8,WGRR,0B0W,VOI,2,BBYY,3B0W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
