game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
34,RWGY,True,4,RGBY,2B1W,LLM,48,WGRY,1B3W,VOI,2,RGYW,1B3W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,4,RGBY,0B1W,LLM,152,GWGW,0B0W,VOI,21,OOOB,0B1W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,RGBY,1B1W,LLM,252,OGYG,1B0W,VOI,34,WGRR,1B2W,VOI,2,RRRG,1B1W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,RGBY,2B0W,LLM,96,WGWY,1B0W,VOI,36,RGOG,0B0W,VOI,4,BYBY,2B2W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,RGYB,3B0W,LLM,20,RGYW,2B0W,VOI,12,BGYB,3B0W,VOI,3,OGYB,3B0W,VOI,2,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,RGBY,1B1W,LLM,252,RWYR,1B1W,VOI,49,RRRG,0B1W,VOI,13,WGYO,1B1W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,RGBY,0B4W,LLM,9,GYRB,2B2W,VOI,2,GRYB,0B4W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,6,RGBY,2B0W,LLM,96,YBBY,2B0W,VOI,12,YGWY,0B0W,VOI,3,RBBR,3B0W,VOI,2,RBBB,3B0W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
42,OBRO,True,5,RGBY,0B2W,LLM,312,GORR,1B1W,VOI,68,GRWG,0B1W,VOI,14,BBRO,3B0W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,4,RGBY,0B2W,LLM,312,OBRO,0B1W,VOI,58,GRWG,1B1W,VOI,12,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RGBY,2B1W,LLM,48,RWGY,1B2W,VOI,10,OGRY,3B0W,VOI,2,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RGBY,0B2W,LLM,312,WRYR,1B0W,VOI,46,WOGB,0B1W,VOI,2,GYYG,3B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,RGBY,2B0W,LLM,96,RBBO,2B1W,VOI,6,RWBB,2B1W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,RGBY,2B0W,LLM,96,ROBW,1B1W,VOI,28,BGBO,2B1W,VOI,2,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,RGBY,0B2W,LLM,312,YYYG,0B0W,VOI,52,OBRO,0B4W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,RGBY,1B0W,LLM,108,WGGW,1B1W,VOI,18,WWBB,2B0W,VOI,3,WWYY,3B0W,VOI,2,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,4,RGYB,0B2W,LLM,312,BOOR,1B0W,VOI,46,YWWR,2B1W,VOI,2,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,RGBY,0B2W,LLM,312,WWGR,0B0W,VOI,21,BYYB,2B2W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,6,RGBY,0B2W,LLM,312,YBYB,1B0W,VOI,98,YWOG,0B1W,VOI,9,OBRO,1B1W,VOI,2,WRRB,1B2W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,
53,GOWY,True,5,RGYB,0B2W,LLM,312,WBWR,1B0W,VOI,50,BBBY,1B0W,VOI,11,WOGY,2B2W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,RGBY,1B1W,LLM,252,WGYO,1B2W,VOI,21,WWGY,0B2W,VOI,7,OGWB,1B1W,VOI,2,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,RGBY,2B1W,LLM,48,GGRY,1B1W,VOI,15,BRBY,1B2W,VOI,4,RBOY,3B0W,VOI,2,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,RGBY,0B2W,LLM,312,WRRB,1B2W,VOI,18,WBWR,1B2W,VOI,3,OBRW,0B4W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,RGBY,1B0W,LLM,108,WOWY,1B0W,VOI,13,WGGG,0B0W,VOI,9,RORO,2B0W,VOI,2,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,RGYB,2B1W,LLM,48,RBYY,2B0W,VOI,9,RWYG,3B0W,VOI,2,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RGBY,1B1W,LLM,252,RYWO,1B2W,VOI,21,GOWY,0B2W,VOI,6,RWYR,2B0W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,6,RGBY,1B0W,LLM,108,BOBO,1B1W,VOI,18,WBBB,0B0W,VOI,8,ROOR,1B1W,VOI,3,GGOO,3B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
61,YBOY,True,6,RGBY,1B1W,LLM,252,RWOB,1B1W,VOI,50,RRYW,0B1W,VOI,16,GGOR,1B0W,VOI,7,BGWB,0B1W,VOI,2,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
62,GYGY,True,5,RGBY,1B1W,LLM,252,OGWR,0B1W,VOI,31,YBOY,1B1W,VOI,4,YWBB,0B1W,VOI,2,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RGBY,0B3W,LLM,136,BRGB,1B1W,VOI,42,YORB,3B0W,VOI,2,YWRB,3B0W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,4,RGBY,0B3W,LLM,136,OYRB,0B2W,VOI,29,GBWR,1B1W,VOI,5,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGBY,1B1W,LLM,252,YWBB,1B1W,VOI,49,YBOY,1B0W,VOI,11,WWGY,2B2W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,RGBY,0B4W,LLM,9,GRYB,0B4W,VOI,4,BYRG,2B2W,VOI,2,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RGBY,1B1W,LLM,252,GWWY,0B0W,VOI,20,RBRB,3B0W,VOI,5,RBRR,2B1W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,6,RGBY,0B1W,LLM,152,OOOB,1B0W,VOI,39,ORRR,0B1W,VOI,16,GOGG,1B0W,VOI,3,YOWW,2B2W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
69,GYOB,True,5,RGBY,0B3W,LLM,136,YWGR,0B2W,VOI,28,BROG,1B2W,VOI,6,BYRO,1B2W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,RGBY,1B2W,LLM,132,YGRW,0B3W,VOI,23,ROYG,1B1W,VOI,4,RYWB,0B3W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGBY,0B2W,LLM,312,WROB,0B1W,VOI,28,GBGG,2B0W,VOI,8,YOGG,1B3W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,6,RGYB,0B2W,LLM,312,GYGO,2B0W,VOI,38,GBGG,2B0W,VOI,9,GWGR,1B0W,VOI,4,GBOO,2B2W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
73,YYYY,True,4,RGBY,1B0W,LLM,108,OGOO,0B0W,VOI,24,WBBB,0B0W,VOI,2,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RGBY,1B2W,LLM,132,WRBG,1B1W,VOI,24,ROYG,0B2W,VOI,5,YBBR,2B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,6,RGBY,1B1W,LLM,252,RBRR,1B0W,VOI,69,YBOY,1B0W,VOI,11,GGOR,3B0W,VOI,2,OGOR,3B0W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,
76,BRBW,True,5,RGBY,1B1W,LLM,252,OGYG,0B0W,VOI,20,RBRB,0B3W,VOI,3,WRBR,2B1W,VOI,2,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,RGBY,1B2W,LLM,132,BYBR,1B2W,VOI,18,RYWB,0B3W,VOI,5,BRRY,1B2W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,4,RGBY,1B2W,LLM,132,YYBR,2B0W,VOI,19,GYBB,1B1W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,6,RGBY,1B2W,LLM,132,RYGR,0B2W,VOI,42,YRBO,0B2W,VOI,12,BGYB,2B0W,VOI,4,BGRW,3B0W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,
80,BWWO,True,4,RGBY,0B1W,LLM,152,WOYW,0B3W,VOI,8,OWWG,2B1W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RGBY,0B1W,LLM,152,OWWG,0B2W,VOI,21,YOYW,3B0W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RGYB,1B2W,LLM,132,WGRY,0B2W,VOI,38,GYOB,2B1W,VOI,3,YROB,1B1W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGBY,2B0W,LLM,96,WGBB,0B0W,VOI,9,RYRY,3B0W,VOI,4,RYYY,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,RGBY,0B2W,LLM,312,GBOO,0B1W,VOI,58,WRRB,2B1W,VOI,4,WRGR,2B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,4,RGBY,1B2W,LLM,132,BGYB,0B3W,VOI,16,WYBG,1B3W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,RGBY,0B1W,LLM,152,YOOW,0B1W,VOI,13,ORRR,0B0W,VOI,8,BBWB,3B0W,VOI,2,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,4,RGBY,1B2W,LLM,132,WBGY,1B1W,VOI,24,YBBR,0B3W,VOI,5,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,RGBY,1B0W,LLM,108,RWOO,0B2W,VOI,13,OOYY,2B0W,VOI,2,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,6,RGBY,0B2W,LLM,312,WRGR,1B0W,VOI,46,OBGO,0B1W,VOI,5,WYYB,1B1W,VOI,2,YYOR,2B2W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
90,OBRY,True,4,RGBY,1B2W,LLM,132,BRRY,2B1W,VOI,4,YBRY,3B0W,VOI,2,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,5,RGBY,0B3W,LLM,136,BYRO,2B1W,VOI,9,BORG,1B3W,VOI,2,BRGO,1B3W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,6,RGYB,1B2W,LLM,132,YYRB,3B0W,VOI,8,YYGB,2B0W,VOI,7,WYRB,3B0W,VOI,2,OYRB,3B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
93,BBRG,True,4,RGBY,0B3W,LLM,136,BORG,3B0W,VOI,5,BRRG,3B0W,VOI,2,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBY,0B2W,LLM,312,YYOB,0B1W,VOI,55,GBGG,0B0W,VOI,3,WRYR,3B0W,VOI,2,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RGBY,0B1W,LLM,152,BWWB,2B1W,VOI,6,OBWB,2B2W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGYB,0B2W,LLM,312,BRBW,0B1W,VOI,53,GBGG,1B0W,VOI,27,YBOY,1B1W,VOI,9,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,5,RGBY,1B2W,LLM,132,OBRY,1B2W,VOI,17,YBBR,1B1W,VOI,6,OYBG,3B0W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,6,RGBY,0B2W,LLM,312,WRYW,1B1W,VOI,50,YOYR,0B1W,VOI,6,BRWB,0B1W,VOI,2,GYGW,2B2W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,
99,YOOG,True,5,RGBY,0B2W,LLM,312,WYOG,2B1W,VOI,12,YYWG,2B0W,VOI,2,OYGG,1B2W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,RGBY,1B1W,LLM,252,ORBR,0B1W,VOI,50,GOWY,1B0W,VOI,6,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
