game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
44,VERDE,True,4,FIXED,---YY,5,5,LLM,DEALS,YG---,4,4,CSS,TEDDY,-G-G-,3.0,3.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,3,THINK,G----,4,4,LLM,TEARS,GYY--,4,4,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,5,THERE,--Y--,5,5,LLM,LINES,G--YG,3,3,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,4,GREAT,---YG,4,4,LLM,SLANT,--Y-G,4,4,CSS,ABOUT,Y---G,4.0,4.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,THINK,-----,5,5,LLM,MORES,G--YY,4,4,CSS,THEIR,--Y--,5.0,5.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,6,THINK,-----,5,5,LLM,MOREL,--YG-,4,4,CSS,THEIR,--Y-G,4.0,4.0,LLM,FABER,---GG,3.0,3.0,CSS,DRYER,YYYGG,3.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,4,THINK,Y-Y--,5,5,LLM,RITES,-YG--,4,4,CSS,ATTIC,--GG-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,3,THINK,---Y-,5,5,LLM,DANES,-GYG-,3,3,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,3,WHICH,--GGG,2,2,LLM,ERICH,YYGGG,2,2,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,5,WORDS,-Y--G,4,4,LLM,PLOTS,--G-G,3,3,CSS,SNOBS,-YG-G,3.0,3.0,LLM,AXONS,--GGG,2.0,2.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,3,THINK,--Y-Y,5,4,LLM,RISKY,-GYGG,2,2,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,5,WORDS,--G--,4,4,LLM,MARIE,-GG-G,2,2,CSS,PARES,-GGY-,3.0,3.0,LLM,CARTE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,6,THIEV,---G-,4,4,LLM,MARES,-GYG-,3,3,CSS,GUESS,Y-Y--,5.0,5.0,LLM,WAGER,-GGGG,1.0,1.0,CSS,EAGER,-GGGG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,3,THINK,----Y,5,5,LLM,BERKS,-GGGG,1,1,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,5,WORDS,-G--G,3,3,LLM,LOONS,GG--G,2,2,CSS,GIVEN,-----,5.0,5.0,LLM,LOCUS,GG-GG,1.0,1.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,4,BRAIN,--Y--,5,5,LLM,SALEM,-GYG-,3,3,CSS,HAZEL,-G-GY,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,3,THIRD,G--YY,4,4,LLM,TARDY,G-YY-,4,4,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,4,WORDS,-Y---,5,5,LLM,EATON,-YYY-,5,5,CSS,ABOUT,Y-GYY,4.0,4.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,5,THINK,---Y-,5,5,LLM,LANES,--Y--,5,5,CSS,NOOOO,YG---,4.0,4.0,LLM,ROBYN,YG--G,3.0,3.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,6,THINK,-----,5,5,LLM,PALES,G----,4,4,CSS,GIVEN,-----,5.0,5.0,LLM,PRYOR,GG-Y-,3.0,3.0,CSS,PROUD,GGG--,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,3,WORDS,----Y,5,5,LLM,STALE,YYY-G,4,4,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,4,AFTER,Y---Y,5,5,LLM,DARIA,-GYY-,4,3,CSS,NAIRI,-G-GG,2.0,2.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,5,WORDS,----G,4,4,LLM,ISLES,Y-Y-G,4,4,CSS,LIFTS,YY--G,4.0,3.0,LLM,BAILS,-YGYG,3.0,3.0,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,5,THINK,-----,5,5,LLM,CARES,-G---,4,4,CSS,MADAM,-GG--,3.0,3.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,6,FINAL,----Y,5,5,LLM,POLES,-YY-G,4,4,CSS,SLOTS,-GG-G,2.0,2.0,LLM,CLOGS,-GG-G,2.0,2.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,False,6,THERE,-----,5,5,LLM,SALON,--G--,4,4,CSS,FULLY,--GGG,2.0,2.0,LLM,LILLY,-GGGG,1.0,1.0,CSS,MILLY,-GGGG,1.0,1.0,LLM,GILLY,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,4,THEIR,Y----,5,5,LLM,CLOTS,---YY,5,4,CSS,STAMP,YY---,5.0,5.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,4,BREED,YY---,5,5,LLM,RAMBO,YG-YY,4,3,CSS,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,4,THERE,-----,5,5,LLM,BAILS,-YYY-,5,5,CSS,FINAL,-YYGY,4.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,4,THIGH,-G--G,3,3,LLM,SHUSH,-G--G,3,3,CSS,OHHHH,-GGGG,1.0,1.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,2,WORDS,-GY--,4,4,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,THINK,---G-,4,4,LLM,LEONA,-Y-GG,3,3,CSS,ARENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,4,THINK,---Y-,5,5,LLM,LOREN,-Y-YG,4,4,CSS,DEMON,-GYGG,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,3,THING,G----,4,4,LLM,TEARS,G-GYY,3,3,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,4,AFTER,Y----,5,5,LLM,SALON,YG-Y-,4,4,CSS,OASIS,YGGG-,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,4,BRAIN,--YY-,5,5,LLM,MAILS,-YGG-,3,3,CSS,AGILE,Y-GG-,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,4,THINK,-----,5,5,LLM,LACES,YY---,5,5,CSS,ALWAY,GY-G-,3.0,3.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,5,BASED,---G-,4,4,LLM,ENTER,Y--GG,3,3,CSS,CHEER,--YGG,3.0,3.0,LLM,FEVER,-G-GG,2.0,2.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,5,THINK,-----,5,5,LLM,PARSE,-G---,4,4,CSS,WORDS,---Y-,5.0,5.0,LLM,BADLY,-GYGG,2.0,2.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,4,CARES,-----,5,5,LLM,GLINT,Y-GY-,4,4,CSS,GINOS,YYYY-,5.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,False,6,WHERE,---Y-,5,5,LLM,DARIO,--YY-,5,4,CSS,GIVEN,-Y---,5.0,5.0,LLM,CRISP,-GG--,3.0,3.0,CSS,FRITZ,-GG--,3.0,3.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,4,THIEV,--GY-,4,4,LLM,ANISE,-GGYG,2,2,CSS,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
