game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
40,MACHO,True,5,EARNS,-G---,4,4,VOI,LAYLA,-G---,4,4,LLM,PATCH,-G-YY,4,3,LLM,MACHU,GGGG-,1,1,LLM,MACHO,GGGGG,0,0,LLM,,,,,
41,LOPEZ,True,3,ARIES,---G-,4,4,VOI,ZOOEY,YG-G-,3,3,LLM,LOPEZ,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
42,GOODY,True,4,REALS,-----,5,5,VOI,KNOCK,--G--,4,4,LLM,WHOOP,--GY-,4,4,LLM,GOODY,GGGGG,0,0,LLM,,,,,,,,,,
43,BROTH,True,4,AROSE,-GG--,3,3,VOI,CROWN,-GG--,3,3,LLM,TROUT,YGG--,3,3,LLM,BROTH,GGGGG,0,0,LLM,,,,,,,,,,
44,VERDE,True,5,SNARE,---YG,4,4,VOI,RIFLE,Y---G,4,4,LLM,TROPE,-Y--G,4,4,LLM,VERGE,GGG-G,1,1,LLM,VERDE,GGGGG,0,0,LLM,,,,,
45,TAMED,True,5,STARE,-YY-Y,5,3,VOI,TEGAN,GY-Y-,4,4,LLM,TAPED,GG-GG,1,1,LLM,TAXED,GG-GG,1,1,LLM,TAMED,GGGGG,0,0,LLM,,,,,
46,LEAFS,True,4,ARISE,Y--YY,5,5,VOI,BASED,-YYY-,5,5,LLM,SHEAF,Y-YYY,5,3,LLM,LEAFS,GGGGG,0,0,LLM,,,,,,,,,,
47,YACHT,True,5,AROSE,Y----,5,5,VOI,BASED,-G---,4,4,LLM,TAWNY,YG--Y,4,4,LLM,YALTA,GG-Y-,3,3,LLM,YACHT,GGGGG,0,0,LLM,,,,,
48,MESSY,True,4,RAISE,---GY,4,4,VOI,QUEST,--YG-,4,4,LLM,WELSH,-G-G-,3,3,LLM,MESSY,GGGGG,0,0,LLM,,,,,,,,,,
49,RYDER,True,4,REALS,GY---,4,4,VOI,RIVER,G--GG,2,2,LLM,ROPER,G--GG,2,2,LLM,RYDER,GGGGG,0,0,LLM,,,,,,,,,,
50,MOTIF,True,3,RATES,--G--,4,4,VOI,MITCH,GYG--,3,3,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
51,RAVEN,True,4,EARLS,YGY--,4,4,VOI,WAGER,-G-GY,3,3,LLM,RATED,GG-G-,2,2,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,
52,REICH,True,4,STARE,---YY,5,5,VOI,RENEW,GG---,3,3,LLM,REPLY,GG---,3,3,LLM,REICH,GGGGG,0,0,LLM,,,,,,,,,,
53,ICONS,True,4,RAISE,--YY-,5,5,VOI,SIOUX,YYG--,4,4,LLM,IPODS,G-G-G,2,2,LLM,ICONS,GGGGG,0,0,LLM,,,,,,,,,,
54,SILKY,True,3,ARIES,--Y-Y,5,5,VOI,MISSY,-GY-G,3,3,LLM,SILKY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
55,CARVE,True,6,AROSE,YY--G,4,3,VOI,PARTE,-GG-G,2,2,LLM,GARDE,-GG-G,2,2,LLM,LARUE,-GG-G,2,2,LLM,CARNE,GGG-G,1,1,LLM,CARVE,GGGGG,0,0,LLM
56,LAGER,True,5,ANISE,Y---Y,5,5,VOI,TAXED,-G-G-,3,3,LLM,LAYER,GG-GG,1,1,LLM,LAKER,GG-GG,1,1,LLM,LAGER,GGGGG,0,0,LLM,,,,,
57,JERKS,False,6,ARISE,-Y-YY,5,4,VOI,RESET,YGY--,4,4,LLM,BASED,--YY-,5,5,LLM,SENOR,YG--Y,4,4,LLM,GERMS,-GG-G,2,2,LLM,PERKS,-GGGG,1,1,LLM
58,LOTUS,True,3,AIRES,----G,4,4,VOI,SOULS,-GYYG,3,3,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
59,LACEY,True,4,AROSE,Y---Y,5,5,VOI,PALEY,-GYGG,2,2,LLM,LANEY,GG-GG,1,1,LLM,LACEY,GGGGG,0,0,LLM,,,,,,,,,,
60,TUDOR,True,4,AROSE,-YY--,5,5,VOI,FORUM,-YYY-,5,5,LLM,OUTRO,YGYY-,4,4,LLM,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,
61,QUOTA,True,3,OATES,YYY--,5,5,VOI,TONGA,YY--G,4,4,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
62,MOURN,True,3,SNARE,-Y-G-,4,4,VOI,MUNRO,GYYGY,3,3,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
63,PROMO,True,5,OATES,Y----,5,5,VOI,LOGIN,-Y---,5,5,LLM,BROOD,-GGY-,3,3,LLM,PROVO,GGG-G,1,1,LLM,PROMO,GGGGG,0,0,LLM,,,,,
64,CASTE,True,2,LASER,-GGY-,3,3,VOI,CASTE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
65,CAPRI,True,5,AROSE,YY---,5,5,VOI,RADAR,YG---,4,4,LLM,MARIN,-GYY-,4,3,LLM,FAIRY,-GYG-,3,3,LLM,CAPRI,GGGGG,0,0,LLM,,,,,
66,ALIAS,True,3,ARIES,G-G-G,2,2,VOI,ADIOS,G-G-G,2,2,LLM,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
67,PADDY,True,4,OATES,-G---,4,4,VOI,RAINY,-G--G,3,3,LLM,GABBY,-G--G,3,3,LLM,PADDY,GGGGG,0,0,LLM,,,,,,,,,,
68,BLOBS,True,6,LANES,Y---G,4,4,VOI,FLOSS,-GG-G,2,2,LLM,CLOGS,-GG-G,2,2,LLM,PLOTS,-GG-G,2,2,LLM,BLOWS,GGG-G,1,1,LLM,BLOBS,GGGGG,0,0,LLM
69,DILLY,False,6,ELISA,-YY--,5,5,VOI,LINUX,YG---,4,4,LLM,CIVIL,-G--Y,4,4,LLM,TILLY,-GGGG,1,1,LLM,FILLY,-GGGG,1,1,LLM,MILLY,-GGGG,1,1,LLM
70,GUTSY,True,5,AROSE,---G-,4,4,VOI,WORDS,----Y,5,5,LLM,SHUSH,--YG-,4,4,LLM,TULSI,YG-G-,3,3,LLM,GUTSY,GGGGG,0,0,LLM,,,,,
71,TABOR,True,3,EARNS,-GY--,4,4,VOI,RAZOR,-G-GG,2,2,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
72,INLAY,True,4,LANES,YYY--,5,5,VOI,ALONG,YY-Y-,5,5,LLM,MILAN,-YGGY,3,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,
73,AHHHH,True,4,AIRES,G----,4,4,VOI,ALLAY,G----,4,4,LLM,ABOUT,G----,4,4,LLM,AHHHH,GGGGG,0,0,LLM,,,,,,,,,,
74,ROUEN,True,5,AIRES,--YG-,4,4,VOI,TOWER,-G-GY,3,3,LLM,RODEO,GG-G-,2,2,LLM,ROLEX,GG-G-,2,2,LLM,ROUEN,GGGGG,0,0,LLM,,,,,
75,BUENA,True,6,TEARS,-YY--,5,5,VOI,ALLEY,Y--Y-,5,5,LLM,GIVEN,---YY,5,4,LLM,CANOE,-YY-Y,5,5,LLM,ENEMA,-YG-G,3,3,LLM,BUENA,GGGGG,0,0,LLM
76,MENON,True,6,AIRES,---Y-,5,5,VOI,WOLFE,-Y--Y,5,5,LLM,ENOCH,YYY--,5,3,LLM,NUEVO,Y-Y-Y,5,4,LLM,XENON,-GGGG,1,1,LLM,MENON,GGGGG,0,0,LLM
77,TRASK,True,3,DARES,-YY-Y,5,4,VOI,SHARK,Y-GYG,3,3,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
78,CASIO,True,3,SNARE,Y-Y--,5,5,VOI,HALOS,-G-YY,4,4,LLM,CASIO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
79,VOILA,True,5,LEAST,Y-Y--,5,5,VOI,ALONG,YYY--,5,5,LLM,CAROL,-Y-YY,5,5,LLM,POLKA,-GY-G,3,3,LLM,VOILA,GGGGG,0,0,LLM,,,,,
80,AURAL,True,4,EARLS,-YGY-,4,4,VOI,MURAL,-GGGG,1,1,LLM,RURAL,-GGGG,1,1,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,
81,LEGER,True,6,AROSE,-Y--Y,5,5,VOI,NICER,---GG,3,3,LLM,LEMER,GG-GG,1,1,LLM,LEVER,GG-GG,1,1,LLM,LEPER,GG-GG,1,1,LLM,LEGER,GGGGG,0,0,LLM
82,DALLY,True,5,TEARS,--Y--,5,5,VOI,PADMA,-GY--,4,4,LLM,HANDY,-G-YG,3,3,LLM,DAILY,GG-GG,1,1,LLM,DALLY,GGGGG,0,0,LLM,,,,,
83,INIGO,True,5,MARES,-----,5,5,VOI,PITCH,-Y---,5,5,LLM,LOGIN,-YYYY,5,5,LLM,OWING,Y-GYY,4,4,LLM,INIGO,GGGGG,0,0,LLM,,,,,
84,KRILL,True,5,STARE,---Y-,5,5,VOI,BORDO,--Y--,5,5,LLM,GRIMM,-GG--,3,3,LLM,PRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0,0,LLM,,,,,
85,SNIDE,True,4,TASER,--YY-,5,5,VOI,SPOKE,G---G,3,3,LLM,SLIDE,G-GGG,1,1,LLM,SNIDE,GGGGG,0,0,LLM,,,,,,,,,,
86,LEWES,True,5,TEARS,-G--G,3,3,VOI,SEEMS,-GY-G,3,3,LLM,GENES,-G-GG,2,2,LLM,FECES,-G-GG,2,2,LLM,LEWES,GGGGG,0,0,LLM,,,,,
87,TAMER,True,5,EARNS,YGY--,4,4,VOI,LAKER,-G-GG,2,2,LLM,HATER,-GYGG,2,2,LLM,TAPER,GG-GG,1,1,LLM,TAMER,GGGGG,0,0,LLM,,,,,
88,COTTA,True,5,NEARS,--Y--,5,5,VOI,LAMBO,-Y--Y,5,5,LLM,AVOID,Y-Y--,5,5,LLM,GOTTA,-GGGG,1,1,LLM,COTTA,GGGGG,0,0,LLM,,,,,
89,CORBY,True,4,EARLS,--G--,4,4,VOI,FORUM,-GG--,3,3,LLM,PORCH,-GGY-,3,3,LLM,CORBY,GGGGG,0,0,LLM,,,,,,,,,,
90,POLIS,True,4,OATES,Y---G,4,4,VOI,WORDS,-G--G,3,3,LLM,POLLS,GGG-G,1,1,LLM,POLIS,GGGGG,0,0,LLM,,,,,,,,,,
91,ROXAS,True,5,SIENA,Y---Y,5,5,VOI,MARYS,-YY-G,4,4,LLM,CRABS,-YY-G,4,4,LLM,ROJAS,GG-GG,1,1,LLM,ROXAS,GGGGG,0,0,LLM,,,,,
92,RANCE,True,5,AIRES,Y-YY-,5,4,VOI,HEART,-YYY-,5,5,LLM,EDGAR,Y--YY,5,5,LLM,FREYA,-YY-Y,5,5,LLM,RANCE,GGGGG,0,0,LLM,,,,,
93,CARON,True,2,EARNS,-GGY-,3,3,VOI,CARON,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
94,SURYA,True,4,ARIES,YY--Y,5,5,VOI,SARAH,GYG--,3,3,LLM,SORTA,G-G-G,2,2,LLM,SURYA,GGGGG,0,0,LLM,,,,,,,,,,
95,AGGIE,True,4,AIRES,GY-Y-,4,4,VOI,ALIVE,G-Y-G,3,3,LLM,ANGIE,G-GGG,1,1,LLM,AGGIE,GGGGG,0,0,LLM,,,,,,,,,,
96,CAUSA,True,5,NEARS,--Y-Y,5,4,VOI,SALIM,YG---,4,4,LLM,PASTA,-GY-G,3,3,LLM,FAFAK,-G-Y-,4,4,LLM,CAUSA,GGGGG,0,0,LLM,,,,,
97,BAMBA,True,6,SNARE,--Y--,5,5,VOI,AHHHH,Y----,5,5,LLM,TIBIA,--Y-G,4,4,LLM,ZUMBA,--GGG,2,2,LLM,MAMBA,-GGGG,1,1,LLM,BAMBA,GGGGG,0,0,LLM
98,MAYNE,True,4,HARES,-G-Y-,4,4,VOI,GAFFE,-G--G,3,3,LLM,MAUDE,GG--G,2,2,LLM,MAYNE,GGGGG,0,0,LLM,,,,,,,,,,
99,BOGGS,True,6,ELIAS,----G,4,4,VOI,HOSTS,-G--G,3,3,LLM,DORMS,-G--G,3,3,LLM,BOOKS,GG--G,2,2,LLM,BONUS,GG--G,2,2,LLM,BOGGS,GGGGG,0,0,LLM
100,FINNS,True,6,AILES,-G--G,3,3,VOI,KITTS,-G--G,3,3,LLM,PINGS,-GG-G,2,2,LLM,MINDS,-GG-G,2,2,LLM,SINUS,-GG-G,2,2,LLM,FINNS,GGGGG,0,0,LLM
