game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
21,AWAKE,True,4,TEARS,-YG--,4,4,VOI_REPAIR,GLADE,--G-G,3,3,VOI_REPAIR,KWAME,YGG-G,2,2,VOI_REPAIR,AWAKE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
22,OCCUR,True,4,TEARS,---Y-,5,5,VOI_REPAIR,BRING,-Y---,5,5,VOI_REPAIR,CORKY,YYY--,5,5,VOI_REPAIR,OCCUR,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
23,YEARS,False,6,AIRES,Y-YYG,4,4,VOI_REPAIR,REALS,YGG-G,2,2,VOI_REPAIR,NEARS,-GGGG,1,1,VOI_REPAIR,WEARS,-GGGG,1,1,VOI_REPAIR,PEARS,-GGGG,1,1,VOI_REPAIR,TEARS,-GGGG,1,1,VOI_REPAIR
24,GRADE,True,3,AROSE,YG--G,3,3,VOI_REPAIR,CRATE,-GG-G,2,2,VOI_REPAIR,GRADE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
25,CHILL,True,6,RAISE,--G--,4,4,VOI_REPAIR,POINT,--G--,4,4,VOI_REPAIR,CHIBI,GGG--,2,2,VOI_REPAIR,CHICK,GGG--,2,2,VOI_REPAIR,CHILD,GGGG-,1,1,VOI_REPAIR,CHILL,GGGGG,0,0,VOI_REPAIR
26,FLOOD,True,5,AROSE,--G--,4,4,VOI_REPAIR,PHOTO,--G-Y,4,4,VOI_REPAIR,GLOOM,-GGG-,2,2,VOI_REPAIR,BLOOD,-GGGG,1,1,VOI_REPAIR,FLOOD,GGGGG,0,0,VOI_REPAIR,,,,,
27,APPLY,True,3,STARE,--Y--,5,5,VOI_REPAIR,PAOLA,YY-G-,4,4,VOI_REPAIR,APPLY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
28,SMILE,True,3,ANISE,--GYG,3,3,VOI_REPAIR,STIPE,G-G-G,2,2,VOI_REPAIR,SMILE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
29,KNOCK,True,5,RATES,-----,5,5,VOI_REPAIR,FLUID,-----,5,5,VOI_REPAIR,JOONG,--GY-,4,4,VOI_REPAIR,KNOWN,GGG--,2,2,VOI_REPAIR,KNOCK,GGGGG,0,0,VOI_REPAIR,,,,,
30,SLEEP,True,4,RATES,---GY,4,4,VOI_REPAIR,SPEED,GYGG-,2,2,VOI_REPAIR,SWEEP,G-GGG,1,1,VOI_REPAIR,SLEEP,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
31,BRICK,True,4,AROSE,-G---,4,4,VOI_REPAIR,TRUTH,-G---,4,4,VOI_REPAIR,BRING,GGG--,2,2,VOI_REPAIR,BRICK,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
32,WROTE,True,4,EARNS,Y-Y--,5,5,VOI_REPAIR,TRIED,YG-Y-,4,4,VOI_REPAIR,BRETT,-GYG-,3,3,VOI_REPAIR,WROTE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
33,RATED,True,5,RAISE,GG--Y,3,3,VOI_REPAIR,RACED,GG-GG,1,1,VOI_REPAIR,RAGED,GG-GG,1,1,VOI_REPAIR,RAPED,GG-GG,1,1,VOI_REPAIR,RATED,GGGGG,0,0,VOI_REPAIR,,,,,
34,ALERT,True,3,AIRES,G-YY-,4,4,VOI_REPAIR,AVERT,G-GGG,1,1,VOI_REPAIR,ALERT,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
35,CAGES,True,3,RAISE,-G-YY,4,4,VOI_REPAIR,BASES,-G-GG,2,2,VOI_REPAIR,CAGES,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
36,TEDDY,True,4,LANES,---Y-,5,5,VOI_REPAIR,WROTE,---YY,5,5,VOI_REPAIR,EDICT,YY--Y,5,4,VOI_REPAIR,TEDDY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
37,COLES,True,4,AIRES,---GG,3,3,VOI_REPAIR,MOLES,-GGGG,1,1,VOI_REPAIR,HOLES,-GGGG,1,1,VOI_REPAIR,COLES,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
38,HWANG,True,6,ELIAS,---Y-,5,5,VOI_REPAIR,PARTY,-Y---,5,5,VOI_REPAIR,OMAHA,--GY-,4,4,VOI_REPAIR,CHAFF,-YG--,4,4,VOI_REPAIR,HUANG,G-GGG,1,1,VOI_REPAIR,HWANG,GGGGG,0,0,VOI_REPAIR
39,WRATH,True,4,AROSE,YG---,4,4,VOI_REPAIR,TRAIL,YGG--,3,3,VOI_REPAIR,GRANT,-GG-Y,3,3,VOI_REPAIR,WRATH,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
40,MACHO,True,4,EARLS,-G---,4,4,VOI_REPAIR,PANIC,-G--Y,4,4,VOI_REPAIR,MACAO,GGG-G,1,1,VOI_REPAIR,MACHO,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
41,LOPEZ,True,4,SLATE,-Y--Y,5,4,VOI_REPAIR,LURED,G--G-,3,3,VOI_REPAIR,LIVEN,G--G-,3,3,VOI_REPAIR,LOPEZ,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
42,GOODY,True,4,RAGES,--Y--,5,5,VOI_REPAIR,JOONG,-GG-Y,3,3,VOI_REPAIR,GOOFY,GGG-G,1,1,VOI_REPAIR,GOODY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
43,BROTH,True,5,AIRES,--Y--,5,5,VOI_REPAIR,OCCUR,Y---Y,5,5,VOI_REPAIR,ROBYN,YYY--,5,4,VOI_REPAIR,BROOK,GGG--,2,2,VOI_REPAIR,BROTH,GGGGG,0,0,VOI_REPAIR,,,,,
44,VERDE,True,4,STALE,----G,4,4,VOI_REPAIR,PUREE,--GYG,3,3,VOI_REPAIR,VERGE,GGG-G,1,1,VOI_REPAIR,VERDE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
45,TAMED,True,6,ARIES,Y--G-,4,4,VOI_REPAIR,LADEN,-GYG-,3,3,VOI_REPAIR,GATED,-GYGG,2,2,VOI_REPAIR,TAXED,GG-GG,1,1,VOI_REPAIR,TAPED,GG-GG,1,1,VOI_REPAIR,TAMED,GGGGG,0,0,VOI_REPAIR
46,LEAFS,False,6,AROSE,Y--YY,5,5,VOI_REPAIR,MEALS,-GGYG,2,2,VOI_REPAIR,LEAPS,GGG-G,1,1,VOI_REPAIR,LEADS,GGG-G,1,1,VOI_REPAIR,LEANS,GGG-G,1,1,VOI_REPAIR,LEAKS,GGG-G,1,1,VOI_REPAIR
47,YACHT,True,4,AIRES,Y----,5,5,VOI_REPAIR,CHULA,YY--Y,5,5,VOI_REPAIR,MACHO,-GGG-,2,2,VOI_REPAIR,YACHT,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
48,MESSY,True,3,RATES,---YY,5,5,VOI_REPAIR,SMILE,YY--Y,5,5,VOI_REPAIR,MESSY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
49,RYDER,True,4,ANISE,----Y,5,5,VOI_REPAIR,PEROT,-YY--,5,5,VOI_REPAIR,RULER,G--GG,2,2,VOI_REPAIR,RYDER,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
50,MOTIF,True,5,EARLS,-----,5,5,VOI_REPAIR,GOODY,-G---,4,4,VOI_REPAIR,POINT,-GY-Y,4,4,VOI_REPAIR,TOXIC,YG-G-,3,3,VOI_REPAIR,MOTIF,GGGGG,0,0,VOI_REPAIR,,,,,
51,RAVEN,True,3,AROSE,YY--Y,5,4,VOI_REPAIR,RATED,GG-G-,2,2,VOI_REPAIR,RAVEN,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
52,REICH,True,3,REALS,GG---,3,3,VOI_REPAIR,REECE,GG-G-,2,2,VOI_REPAIR,REICH,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
53,ICONS,True,3,ARIES,--Y-G,4,4,VOI_REPAIR,LINKS,-YY-G,4,4,VOI_REPAIR,ICONS,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
54,SILKY,True,5,RAISE,--YY-,5,5,VOI_REPAIR,ICONS,Y---Y,5,5,VOI_REPAIR,MISTY,-GY-G,3,3,VOI_REPAIR,SILLY,GGG-G,1,1,VOI_REPAIR,SILKY,GGGGG,0,0,VOI_REPAIR,,,,,
55,CARVE,True,4,RATES,YG-Y-,4,4,VOI_REPAIR,CADRE,GG-YG,2,2,VOI_REPAIR,CARNE,GGG-G,1,1,VOI_REPAIR,CARVE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
56,LAGER,True,5,NEARS,-YYY-,5,5,VOI_REPAIR,CARVE,-GY-Y,4,4,VOI_REPAIR,RATED,YG-G-,3,3,VOI_REPAIR,FAMER,-G-GG,2,2,VOI_REPAIR,LAGER,GGGGG,0,0,VOI_REPAIR,,,,,
57,JERKS,True,4,REALS,YG--G,3,3,VOI_REPAIR,HERBS,-GG-G,2,2,VOI_REPAIR,PERKS,-GGGG,1,1,VOI_REPAIR,JERKS,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
58,LOTUS,True,3,TASER,Y-Y--,5,5,VOI_REPAIR,COLTS,-GYYG,3,3,VOI_REPAIR,LOTUS,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
59,LACEY,True,3,ASTER,Y--G-,4,4,VOI_REPAIR,CAVED,YG-G-,3,3,VOI_REPAIR,LACEY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
60,TUDOR,True,4,ARIES,-Y---,5,5,VOI_REPAIR,WORDY,-YYY-,5,5,VOI_REPAIR,DÉCOR,Y--GG,3,3,VOI_REPAIR,TUDOR,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
61,QUOTA,True,4,RAISE,-Y---,5,5,VOI_REPAIR,CHAMP,--Y--,5,5,VOI_REPAIR,ANOVA,--G-G,3,3,VOI_REPAIR,QUOTA,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
62,MOURN,True,4,RAISE,Y----,5,5,VOI_REPAIR,TUDOR,-Y-YY,5,5,VOI_REPAIR,FORUM,-GYYY,4,4,VOI_REPAIR,MOURN,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
63,PROMO,True,4,SLATE,-----,5,5,VOI_REPAIR,DRINK,-G---,4,4,VOI_REPAIR,BROOM,-GGYY,3,3,VOI_REPAIR,PROMO,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
64,CASTE,True,6,AIRES,Y--YY,5,4,VOI_REPAIR,PAUSE,-G-YG,3,3,VOI_REPAIR,SALVE,YG--G,3,3,VOI_REPAIR,WASTE,-GGGG,1,1,VOI_REPAIR,TASTE,-GGGG,1,1,VOI_REPAIR,CASTE,GGGGG,0,0,VOI_REPAIR
65,CAPRI,True,3,AIRES,YYY--,5,4,VOI_REPAIR,TRAIL,-YYY-,5,5,VOI_REPAIR,CAPRI,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
66,ALIAS,True,3,RAISE,-YGY-,4,4,VOI_REPAIR,HSIAO,-YGG-,3,3,VOI_REPAIR,ALIAS,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
67,PADDY,True,5,TASER,-G---,4,4,VOI_REPAIR,MACHO,-G---,4,4,VOI_REPAIR,PALIN,GG---,3,3,VOI_REPAIR,PAPUA,GG---,3,3,VOI_REPAIR,PADDY,GGGGG,0,0,VOI_REPAIR,,,,,
68,BLOBS,False,6,RATES,----G,4,4,VOI_REPAIR,FOLKS,-YY-G,4,4,VOI_REPAIR,LIONS,Y-G-G,3,3,VOI_REPAIR,BLOGS,GGG-G,1,1,VOI_REPAIR,BLOCS,GGG-G,1,1,VOI_REPAIR,BLOWS,GGG-G,1,1,VOI_REPAIR
69,DILLY,False,6,EARLS,---G-,4,4,VOI_REPAIR,CHILL,--YGY,4,3,VOI_REPAIR,TILLY,-GGGG,1,1,VOI_REPAIR,GILLY,-GGGG,1,1,VOI_REPAIR,NILLY,-GGGG,1,1,VOI_REPAIR,FILLY,-GGGG,1,1,VOI_REPAIR
70,GUTSY,True,3,AROSE,---G-,4,4,VOI_REPAIR,TIPSY,Y--GG,3,3,VOI_REPAIR,GUTSY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
71,TABOR,True,4,EARNS,-GY--,4,4,VOI_REPAIR,CAPRI,-G-Y-,4,4,VOI_REPAIR,RABAT,YGG-Y,3,3,VOI_REPAIR,TABOR,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
72,INLAY,True,4,EARLS,-Y-Y-,5,5,VOI_REPAIR,FLAIL,-YYY-,5,4,VOI_REPAIR,KILDA,-YG-Y,4,4,VOI_REPAIR,INLAY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
73,AHHHH,True,4,RACES,-Y---,5,5,VOI_REPAIR,LINDA,----Y,5,5,VOI_REPAIR,AWWWW,G----,4,4,VOI_REPAIR,AHHHH,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
74,ROUEN,True,4,PEARS,-Y-Y-,5,5,VOI_REPAIR,FIRED,--YG-,4,4,VOI_REPAIR,LUGER,-Y-GY,4,4,VOI_REPAIR,ROUEN,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
75,BUENA,True,4,TASER,-Y-Y-,5,5,VOI_REPAIR,AWAKE,Y---Y,5,5,VOI_REPAIR,MEDAL,-Y-Y-,5,4,VOI_REPAIR,BUENA,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
76,MENON,True,6,EARLS,Y----,5,5,VOI_REPAIR,FENDI,-GG--,3,3,VOI_REPAIR,HENCE,-GG--,3,3,VOI_REPAIR,BENNY,-GGY-,3,3,VOI_REPAIR,XENON,-GGGG,1,1,VOI_REPAIR,MENON,GGGGG,0,0,VOI_REPAIR
77,TRASK,True,4,ELISA,---GY,4,4,VOI_REPAIR,NATSU,-YYG-,4,4,VOI_REPAIR,TRASH,GGGG-,1,1,VOI_REPAIR,TRASK,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
78,CASIO,True,3,SLATE,Y-Y--,5,5,VOI_REPAIR,HSIAO,-YYYG,4,3,VOI_REPAIR,CASIO,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
79,VOILA,True,3,EARLS,-Y-G-,4,4,VOI_REPAIR,APPLY,Y--G-,4,4,VOI_REPAIR,VOILA,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
80,AURAL,True,5,SNARE,--YY-,5,5,VOI_REPAIR,TABOR,-Y--Y,5,5,VOI_REPAIR,PRIMA,-Y--Y,5,5,VOI_REPAIR,RURAL,-GGGG,1,1,VOI_REPAIR,AURAL,GGGGG,0,0,VOI_REPAIR,,,,,
81,LEGER,True,3,EARLS,Y-YY-,5,5,VOI_REPAIR,LUGER,G-GGG,1,1,VOI_REPAIR,LEGER,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
82,DALLY,True,4,ARIES,Y----,5,5,VOI_REPAIR,PADUA,-GY--,4,4,VOI_REPAIR,BALDY,-GGYG,2,2,VOI_REPAIR,DALLY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
83,INIGO,True,3,SNARE,-G---,4,4,VOI_REPAIR,KNOCK,-GY--,4,4,VOI_REPAIR,INIGO,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
84,KRILL,True,3,ARIES,-GG--,3,3,VOI_REPAIR,BRICK,-GG-Y,3,3,VOI_REPAIR,KRILL,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
85,SNIDE,True,6,TASER,--YY-,5,5,VOI_REPAIR,SMILE,G-G-G,2,2,VOI_REPAIR,SEIZE,G-G-G,2,2,VOI_REPAIR,SPICE,G-G-G,2,2,VOI_REPAIR,SWINE,G-GYG,2,2,VOI_REPAIR,SNIDE,GGGGG,0,0,VOI_REPAIR
86,LEWES,True,3,TASER,--YG-,4,4,VOI_REPAIR,SLEEP,YYYG-,4,3,VOI_REPAIR,LEWES,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
87,TAMER,False,6,SNARE,--YYY,5,4,VOI_REPAIR,LAGER,-G-GG,2,2,VOI_REPAIR,BAYER,-G-GG,2,2,VOI_REPAIR,RAZER,-G-GG,2,2,VOI_REPAIR,FAMER,-GGGG,1,1,VOI_REPAIR,HAMER,-GGGG,1,1,VOI_REPAIR
88,COTTA,True,5,AROSE,Y-Y--,5,5,VOI_REPAIR,VOILA,-G--G,3,3,VOI_REPAIR,DONNA,-G--G,3,3,VOI_REPAIR,MOCHA,-GY-G,3,3,VOI_REPAIR,COTTA,GGGGG,0,0,VOI_REPAIR,,,,,
89,CORBY,True,3,REALS,Y----,5,5,VOI_REPAIR,BROOM,YYY--,5,5,VOI_REPAIR,CORBY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
90,POLIS,False,6,TASER,--Y--,5,5,VOI_REPAIR,BLOBS,-YY-G,4,4,VOI_REPAIR,FOLKS,-GG-G,2,2,VOI_REPAIR,SOLOS,-GG-G,2,2,VOI_REPAIR,COLDS,-GG-G,2,2,VOI_REPAIR,POLLS,GGG-G,1,1,VOI_REPAIR
91,ROXAS,True,4,RATES,GY--G,3,3,VOI_REPAIR,ROARS,GGY-G,2,2,VOI_REPAIR,ROJAS,GG-GG,1,1,VOI_REPAIR,ROXAS,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
92,RANCE,True,3,ARIES,YY-Y-,5,4,VOI_REPAIR,CARNE,YGYYG,3,3,VOI_REPAIR,RANCE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
93,CARON,True,4,ARIES,YY---,5,4,VOI_REPAIR,RURAL,--GY-,4,4,VOI_REPAIR,PARTY,-GG--,3,3,VOI_REPAIR,CARON,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
94,SURYA,True,4,AIRES,Y-G-Y,4,4,VOI_REPAIR,HARSH,-YGY-,4,4,VOI_REPAIR,STRAY,G-GYY,3,3,VOI_REPAIR,SURYA,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
95,AGGIE,True,5,RATES,-Y-Y-,5,5,VOI_REPAIR,BUENA,--Y-Y,5,5,VOI_REPAIR,AWAKE,G---G,3,3,VOI_REPAIR,ALIVE,G-Y-G,3,3,VOI_REPAIR,AGGIE,GGGGG,0,0,VOI_REPAIR,,,,,
96,CAUSA,True,3,AIRES,Y---Y,5,5,VOI_REPAIR,SATAN,YG-Y-,4,4,VOI_REPAIR,CAUSA,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
97,BAMBA,False,6,RATES,-G---,4,4,VOI_REPAIR,DALLY,-G---,4,4,VOI_REPAIR,PANIC,-G---,4,4,VOI_REPAIR,AAAAH,YG---,4,4,VOI_REPAIR,JAFFA,-G--G,3,3,VOI_REPAIR,WAGGA,-G--G,3,3,VOI_REPAIR
98,MAYNE,True,5,AIRES,Y--Y-,5,4,VOI_REPAIR,BUENA,--YGY,4,4,VOI_REPAIR,PLANE,--YGG,3,3,VOI_REPAIR,WAYNE,-GGGG,1,1,VOI_REPAIR,MAYNE,GGGGG,0,0,VOI_REPAIR,,,,,
99,BOGGS,True,6,RATES,----G,4,4,VOI_REPAIR,POLLS,-G--G,3,3,VOI_REPAIR,MOONS,-G--G,3,3,VOI_REPAIR,DOCKS,-G--G,3,3,VOI_REPAIR,BOGUS,GGG-G,1,1,VOI_REPAIR,BOGGS,GGGGG,0,0,VOI_REPAIR
100,FINNS,True,5,ELISA,--YY-,5,5,VOI_REPAIR,FISHY,GGY--,3,3,VOI_REPAIR,FIRMS,GG--G,2,2,VOI_REPAIR,FINDS,GGG-G,1,1,VOI_REPAIR,FINNS,GGGGG,0,0,VOI_REPAIR,,,,,
