game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
49,RYDER,True,4,THINK,-----,5,5,LLM,WORLD,--Y-Y,5,5,LLM,READY,GY-YY,4,4,LLM,RYDER,GGGGG,0,0,LLM,,,,,,,,,,
50,MOTIF,True,3,THINK,Y-Y--,5,5,LLM,LIMIT,--YGY,4,4,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
51,RAVEN,True,3,RIGHT,G----,4,4,LLM,READY,GYY--,4,4,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
52,REICH,True,3,THERE,-YYY-,5,5,LLM,REACH,GG-GG,1,1,LLM,REICH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
53,ICONS,True,4,OTHER,Y----,5,5,LLM,CLOUD,Y-G--,4,4,LLM,SCOOP,YGG--,3,3,LLM,ICONS,GGGGG,0,0,LLM,,,,,,,,,,
54,SILKY,True,4,THERE,-----,5,5,LLM,CLOUD,-Y---,5,5,LLM,FALLS,--G-Y,4,4,LLM,SILKY,GGGGG,0,0,LLM,,,,,,,,,,
55,CARVE,True,4,RIGHT,Y----,5,5,LLM,EARLY,YGG--,3,3,LLM,CARED,GGGY-,2,2,LLM,CARVE,GGGGG,0,0,LLM,,,,,,,,,,
56,LAGER,True,5,THINK,-----,5,5,LLM,CLOUD,-Y---,5,5,LLM,LEARY,GYYY-,4,4,LLM,LARGE,GGYYY,3,2,LLM,LAGER,GGGGG,0,0,LLM,,,,,
57,JERKS,False,6,THERE,--YY-,5,4,LLM,ORDER,-Y-Y-,5,5,LLM,REPLY,YG---,4,4,LLM,SERUM,YGG--,3,3,LLM,VERSA,-GGY-,3,3,LLM,FERNS,-GG-G,2,2,LLM
58,LOTUS,True,3,CRANE,-----,5,5,LLM,STILL,YY-Y-,5,5,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
59,LACEY,True,5,WHERE,--Y--,5,5,LLM,BEING,-Y---,5,5,LLM,MAKES,-G-G-,3,3,LLM,PACED,-GGG-,2,2,LLM,LACEY,GGGGG,0,0,LLM,,,,,
60,TUDOR,True,5,THERE,G--Y-,4,4,LLM,TRACK,GY---,4,4,LLM,TORSO,GYY--,4,4,LLM,TUMOR,GG-GG,1,1,LLM,TUDOR,GGGGG,0,0,LLM,,,,,
61,QUOTA,True,5,RIGHT,----Y,5,5,LLM,STATE,--YG-,4,4,LLM,MALTA,---GG,3,3,LLM,JUNTA,-G-GG,2,2,LLM,QUOTA,GGGGG,0,0,LLM,,,,,
62,MOURN,True,4,OTHER,Y---Y,5,5,LLM,WORLD,-GY--,4,4,LLM,ROOMS,YG-Y-,4,4,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,
63,PROMO,True,6,RIGHT,Y----,5,5,LLM,LEARN,---Y-,5,5,LLM,WORDS,-YY--,5,5,LLM,PROOF,GGGY-,2,2,LLM,PROVO,GGG-G,1,1,LLM,PROMO,GGGGG,0,0,LLM
64,CASTE,True,5,THINK,Y----,5,5,LLM,STORE,YY--G,4,4,LLM,WASTE,-GGGG,1,1,LLM,PASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0,0,LLM,,,,,
65,CAPRI,True,4,THINK,--Y--,5,5,LLM,VIDEO,-Y---,5,5,LLM,CLAIM,G-YY-,4,4,LLM,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,
66,ALIAS,True,4,RIGHT,-Y---,5,5,LLM,MEDIA,---YY,5,4,LLM,NAILS,-YGYG,3,3,LLM,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,
67,PADDY,True,5,THERE,-----,5,5,LLM,COULD,----Y,5,5,LLM,DAISY,YG--G,3,3,LLM,MADDY,-GGGG,1,1,LLM,PADDY,GGGGG,0,0,LLM,,,,,
68,BLOBS,False,6,WHERE,-----,5,5,LLM,AUDIO,----Y,5,5,LLM,LOOKS,Y-G-G,3,3,LLM,SLOTS,-GG-G,2,2,LLM,BLOGS,GGG-G,1,1,LLM,BLOCS,GGG-G,1,1,LLM
69,DILLY,True,6,THINK,--Y--,5,5,LLM,VIDEO,-GY--,4,4,LLM,RIGID,-G--Y,4,4,LLM,DIALS,GG-G-,2,2,LLM,DIMLY,GG-GG,1,1,LLM,DILLY,GGGGG,0,0,LLM
70,GUTSY,True,4,OTHER,-Y---,5,5,LLM,UNTIL,Y-G--,4,4,LLM,PUTTY,-GG-G,2,2,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,
71,TABOR,True,4,THINK,G----,4,4,LLM,TOTAL,GY-Y-,4,4,LLM,TABOO,GGGG-,1,1,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,
72,INLAY,True,4,THINK,--YY-,5,5,LLM,SINCE,-YY--,5,4,LLM,INDIA,GG--Y,3,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,
73,AHHHH,True,5,THERE,-G---,4,4,LLM,CHILD,-G---,4,4,LLM,SHOWS,-G---,4,4,LLM,GHANA,-GY--,4,4,LLM,AHHHH,GGGGG,0,0,LLM,,,,,
74,ROUEN,True,6,OTHER,Y--GY,4,4,LLM,ROLES,GG-G-,2,2,LLM,ROPED,GG-G-,2,2,LLM,ROMEO,GG-G-,2,2,LLM,ROGEN,GG-GG,1,1,LLM,ROUEN,GGGGG,0,0,LLM
75,BUENA,True,4,THINK,---G-,4,4,LLM,FOUND,--YG-,4,4,LLM,SUNNY,-G-G-,3,3,LLM,BUENA,GGGGG,0,0,LLM,,,,,,,,,,
76,MENON,True,5,THINK,---Y-,5,5,LLM,UNDER,-Y-Y-,5,5,LLM,CLEAN,--Y-G,4,4,LLM,XENON,-GGGG,1,1,LLM,MENON,GGGGG,0,0,LLM,,,,,
77,TRASK,True,3,THERE,G--Y-,4,4,LLM,TRACK,GGG-G,1,1,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
78,CASIO,True,5,WHERE,-----,5,5,LLM,TALIA,-G-G-,3,3,VOI_REPAIR,DAVID,-G-G-,3,3,LLM,BASIC,-GGGY,2,2,LLM,CASIO,GGGGG,0,0,LLM,,,,,
79,VOILA,True,6,THINK,--G--,4,4,LLM,PRIME,--G--,4,4,LLM,BUILD,--GG-,3,3,LLM,SAILS,-YGG-,3,3,LLM,AVILA,-YGGG,2,2,LLM,VOILA,GGGGG,0,0,LLM
80,AURAL,True,4,RIGHT,Y----,5,5,LLM,LEARN,Y-YY-,5,5,LLM,MARLA,-YGYY,4,4,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,
81,LEGER,True,4,RIGHT,Y-G--,4,4,LLM,ANGER,--GGG,2,2,LLM,LUGER,G-GGG,1,1,LLM,LEGER,GGGGG,0,0,LLM,,,,,,,,,,
82,DALLY,True,3,WORLD,---GY,4,4,LLM,DAILY,GG-GG,1,1,LLM,DALLY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
83,INIGO,True,4,RIGHT,-YY--,5,4,LLM,GUIDE,Y-G--,4,4,LLM,SLING,--GYY,4,4,LLM,INIGO,GGGGG,0,0,LLM,,,,,,,,,,
84,KRILL,True,4,RIGHT,YY---,5,4,LLM,PRICE,-GG--,3,3,LLM,BRINK,-GG-Y,3,3,LLM,KRILL,GGGGG,0,0,LLM,,,,,,,,,,
85,SNIDE,True,5,OTHER,---Y-,5,5,LLM,BEING,-YGY-,4,4,LLM,NAIVE,Y-G-G,3,3,LLM,SNIPE,GGG-G,1,1,LLM,SNIDE,GGGGG,0,0,LLM,,,,,
86,LEWES,True,5,ABOUT,-----,5,5,LLM,WHERE,Y-Y-Y,5,4,LLM,DEWEY,-GGG-,2,2,LLM,JEWEL,-GGGY,2,2,LLM,LEWES,GGGGG,0,0,LLM,,,,,
87,TAMER,True,6,THERE,G-YY-,4,3,LLM,TIRED,G-YG-,3,3,LLM,TATER,GG-GG,1,1,LLM,TASER,GG-GG,1,1,LLM,TAPER,GG-GG,1,1,LLM,TAMER,GGGGG,0,0,LLM
88,COTTA,True,6,RIGHT,----Y,5,5,LLM,STATE,-YYG-,4,4,LLM,PATTY,-YGG-,3,3,LLM,OUTTA,Y-GGG,2,2,LLM,LOTTA,-GGGG,1,1,LLM,COTTA,GGGGG,0,0,LLM
89,CORBY,True,4,WHERE,---Y-,5,5,LLM,TRAIN,-Y---,5,5,LLM,FORMS,-GG--,3,3,LLM,CORBY,GGGGG,0,0,LLM,,,,,,,,,,
90,POLIS,True,5,WHERE,-----,5,5,LLM,ABOUT,--Y--,5,5,LLM,SOLON,YGG--,3,3,LLM,POLLS,GGG-G,1,1,LLM,POLIS,GGGGG,0,0,LLM,,,,,
91,ROXAS,True,6,THINK,-----,5,5,LLM,WORLD,-GY--,4,4,LLM,ROGER,GG---,3,3,LLM,ROOFS,GG--G,2,2,LLM,ROJAS,GG-GG,1,1,LLM,ROXAS,GGGGG,0,0,LLM
92,RANCE,True,4,THINK,---Y-,5,5,LLM,MONEY,--GY-,4,4,LLM,GENRE,--GYG,3,3,LLM,RANCE,GGGGG,0,0,LLM,,,,,,,,,,
93,CARON,True,6,OTHER,Y---Y,5,5,LLM,WORLD,-YG--,4,4,LLM,FARGO,-GG-Y,3,3,LLM,BARON,-GGGG,1,1,LLM,AARON,-GGGG,1,1,LLM,CARON,GGGGG,0,0,LLM
94,SURYA,True,4,THINK,-----,5,5,LLM,CLOUD,---Y-,5,5,LLM,SUPER,GG--Y,3,3,LLM,SURYA,GGGGG,0,0,LLM,,,,,,,,,,
95,AGGIE,True,6,THINK,--Y--,5,5,LLM,VIDEO,-Y-Y-,5,5,LLM,ISSUE,Y---G,4,4,LLM,ELLIE,---GG,3,3,LLM,JAMIE,-Y-GG,3,3,LLM,AGGIE,GGGGG,0,0,LLM
96,CAUSA,True,4,FIRST,---G-,4,4,LLM,CLOSE,G--G-,3,3,LLM,CHASM,G-YG-,3,3,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,
97,BAMBA,True,5,THINK,-----,5,5,LLM,WORLD,-----,5,5,LLM,CAUSE,-G---,4,4,LLM,MAMMA,-GG-G,2,2,LLM,BAMBA,GGGGG,0,0,LLM,,,,,
98,MAYNE,True,5,THINK,---G-,4,4,LLM,FOUND,---G-,4,4,LLM,PLANE,--YGG,3,3,LLM,WAYNE,-GGGG,1,1,LLM,MAYNE,GGGGG,0,0,LLM,,,,,
99,BOGGS,True,5,OTHER,Y----,5,5,LLM,CLOUD,--Y--,5,5,LLM,GOING,YG--Y,4,4,LLM,FOGGY,-GGG-,2,2,LLM,BOGGS,GGGGG,0,0,LLM,,,,,
100,FINNS,True,5,RIGHT,-G---,4,4,LLM,VIDEO,-G---,4,4,LLM,LINKS,-GG-G,2,2,LLM,MINUS,-GG-G,2,2,LLM,FINNS,GGGGG,0,0,LLM,,,,,
