game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
25,WYYR,True,6,YOGR,1B1W,LLM,252,YWWG,0B2W,VOI,35,WGRR,2B0W,VOI,5,WGGO,1B0W,VOI,3,WBYR,3B0W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
26,BYOW,True,4,WBYB,0B3W,LLM,44,BWBR,1B1W,VOI,13,BGWY,1B2W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,RGYB,1B2W,LLM,132,BGWY,0B2W,VOI,38,ROBG,3B0W,VOI,2,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,5,YWRW,1B1W,LLM,230,GWOR,1B1W,VOI,49,BYOW,1B1W,VOI,7,YROY,0B2W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,GOGY,0B2W,LLM,222,BYOR,0B2W,VOI,41,YGBW,0B1W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,WYBR,2B1W,LLM,48,BWBR,2B0W,VOI,9,BYOR,1B2W,VOI,2,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,7,WGWY,1B1W,LLM,230,OGYG,0B1W,VOI,43,WORW,0B2W,VOI,11,GRWR,3B0W,VOI,3,YRWR,2B0W,VOI,2,GRWB,2B2W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,
32,BRGB,True,5,WYBB,1B1W,LLM,230,WGWY,0B1W,VOI,48,BYOR,1B1W,VOI,8,BRBG,2B2W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,2,GYRW,2B2W,LLM,6,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,GBWG,0B2W,LLM,222,BOGR,1B1W,VOI,52,WYBR,0B3W,VOI,7,BWYO,1B1W,VOI,2,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,YRBG,1B0W,LLM,108,OOGG,0B1W,VOI,20,YWWO,2B0W,VOI,3,BWBO,1B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,GGRO,0B1W,LLM,276,YRWY,0B3W,VOI,14,WYBR,1B2W,VOI,2,RYYB,2B0W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,YRGB,1B1W,LLM,252,BRWO,0B1W,VOI,31,YYBY,3B0W,VOI,2,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,YRRR,1B0W,LLM,317,BGRB,2B0W,VOI,21,GGRO,1B0W,VOI,4,YGWB,3B0W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,YGRY,0B1W,LLM,276,GWGW,0B1W,VOI,49,ROWO,1B2W,VOI,6,WRBO,2B2W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,WYBW,1B1W,LLM,230,RYYB,1B2W,VOI,15,BYOR,2B1W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,RWGB,1B1W,LLM,252,YGYB,0B1W,VOI,56,BWBO,2B1W,VOI,3,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,BRRB,1B1W,LLM,208,BYOR,0B3W,VOI,28,WRBO,1B2W,VOI,3,WBRY,2B0W,VOI,2,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,YWGG,0B2W,LLM,222,RBWY,0B3W,VOI,30,GYRB,0B2W,VOI,6,WOYR,3B0W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,WYYG,0B2W,LLM,222,YROY,1B1W,VOI,52,YWWO,0B1W,VOI,7,RGBY,2B1W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,7,RGWW,0B1W,LLM,276,BYYR,2B0W,VOI,29,BWYO,1B0W,VOI,7,BBRR,0B0W,VOI,3,GYYG,3B0W,VOI,2,GYYY,2B2W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,
46,ROBW,True,4,BYOB,0B2W,LLM,222,WOBR,2B2W,VOI,3,WRBO,1B3W,VOI,2,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,6,BWRG,0B3W,LLM,136,WRBO,2B0W,VOI,9,GRBR,1B1W,VOI,5,WGBY,3B0W,VOI,2,WGBW,3B0W,VOI,1,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,
48,BOOR,True,5,WYBB,0B1W,LLM,276,BROR,3B0W,VOI,7,BRRR,2B0W,VOI,5,BROG,2B1W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,YORR,0B2W,LLM,222,RBBO,0B1W,VOI,44,WRGY,2B0W,VOI,4,OGGY,1B1W,VOI,2,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,RWGB,2B1W,LLM,48,BRGB,1B1W,VOI,15,RYGW,1B2W,VOI,3,GWGR,3B0W,VOI,2,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,5,GWOR,0B0W,LLM,16,YYBY,1B2W,VOI,3,BYYB,2B2W,VOI,2,BBYY,2B2W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,4,BGOR,1B1W,LLM,252,BWGW,0B3W,VOI,8,WGBB,1B1W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,YWRY,1B1W,LLM,230,GBWY,3B0W,VOI,6,GGWY,3B0W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,WYWB,2B0W,LLM,105,BYYB,1B0W,VOI,36,ROWB,2B1W,VOI,5,WOGB,0B2W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,RGBO,1B1W,LLM,252,RYGW,1B1W,VOI,50,OGGY,1B0W,VOI,3,BGWW,0B1W,VOI,2,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,4,BGRG,1B1W,LLM,230,GGWY,1B0W,VOI,23,RBRY,0B2W,VOI,5,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,RGBO,2B0W,LLM,96,RYWO,1B0W,VOI,16,RGGR,0B0W,VOI,4,OBBO,2B2W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,6,GGOG,1B1W,LLM,156,GOWY,1B2W,VOI,30,BOYG,3B0W,VOI,3,OOYG,3B0W,VOI,2,YOYG,3B0W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,
59,RWOB,True,5,OOOW,1B1W,LLM,156,WOYG,0B2W,VOI,31,OGRO,0B2W,VOI,3,RWOR,3B0W,VOI,2,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,3,RWGB,0B1W,LLM,152,YOYG,0B2W,VOI,21,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,6,RYWB,0B2W,LLM,312,GRBR,0B1W,VOI,53,BWOW,1B1W,VOI,17,WGOY,2B0W,VOI,2,OBOY,3B0W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
62,GYGY,True,4,RWBR,0B0W,LLM,81,OGOO,0B1W,VOI,8,YYYG,1B2W,VOI,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,GWOO,0B0W,LLM,81,RBRY,1B2W,VOI,18,BRRR,1B1W,VOI,5,RYYR,1B2W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,YWGO,2B0W,LLM,96,OGGO,1B1W,VOI,20,GWGW,1B1W,VOI,4,WWOO,0B0W,VOI,3,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,GORO,1B0W,LLM,182,GYGY,2B0W,VOI,21,GWGW,2B1W,VOI,2,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,OGYW,0B2W,LLM,312,BRWO,1B1W,VOI,63,WWOO,0B0W,VOI,5,BYRG,2B2W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,GYOY,0B1W,LLM,276,WRYR,0B2W,VOI,42,OWRO,1B1W,VOI,7,RWGW,1B0W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,4,OBGO,0B1W,LLM,276,GWWY,0B3W,VOI,12,WYRG,1B1W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,GOBY,1B3W,LLM,8,BOYG,0B4W,VOI,3,OBGY,0B4W,VOI,2,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,WROY,2B0W,LLM,96,OBOY,0B1W,VOI,7,WRBB,3B0W,VOI,6,WRBR,3B0W,VOI,2,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,GWBY,1B1W,LLM,252,BWOW,0B1W,VOI,55,RBYY,0B1W,VOI,5,GGGB,2B0W,VOI,2,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,GBWB,1B1W,LLM,230,OBGY,3B0W,VOI,6,RBGY,2B0W,VOI,3,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,3,RWGW,0B0W,LLM,81,OBBY,1B0W,VOI,2,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,OOBG,1B0W,LLM,182,WOYW,0B1W,VOI,42,YYGG,1B0W,VOI,10,YBBB,1B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,6,YOYG,0B2W,LLM,222,WRGY,1B2W,VOI,27,BYGR,1B1W,VOI,4,WYRO,1B2W,VOI,3,RYWY,0B2W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,
76,BRBW,True,4,YRYG,1B0W,LLM,182,WOYW,1B0W,VOI,22,WRBB,2B2W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,WGRW,0B1W,LLM,276,RBYY,0B3W,VOI,12,BYBR,1B2W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,WYRB,1B1W,LLM,252,WGOR,1B1W,VOI,50,WOYW,0B1W,VOI,15,GGRY,0B3W,VOI,2,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,4,YYRY,1B0W,LLM,317,RORB,1B1W,VOI,50,OWRO,1B0W,VOI,8,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,OWBY,1B2W,LLM,132,YRBO,1B1W,VOI,24,YWWB,2B1W,VOI,3,YWOW,1B2W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,RRBO,0B1W,LLM,276,YWOW,3B0W,VOI,9,YWOG,2B1W,VOI,3,YYOW,3B0W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,ORYR,0B1W,LLM,276,BWWO,1B0W,VOI,31,BGRG,1B1W,VOI,8,GGOO,0B1W,VOI,3,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RWYG,1B1W,LLM,252,BGRG,0B1W,VOI,55,GWOW,1B0W,VOI,9,GYYY,2B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,RWOB,0B2W,LLM,312,BYBR,2B0W,VOI,38,GRBR,2B1W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,6,ORYR,0B1W,LLM,276,GGOO,0B1W,VOI,49,BYGB,1B2W,VOI,6,BBRG,1B1W,VOI,5,WYBG,1B3W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
86,BWWB,True,4,WGYR,0B1W,LLM,152,OWOW,1B1W,VOI,34,YBOO,0B1W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,RRYW,1B2W,LLM,84,RYWY,1B1W,VOI,14,RWOR,0B2W,VOI,2,GRRY,3B0W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,GBRW,0B1W,LLM,152,RYOY,0B1W,VOI,13,OOGO,2B0W,VOI,5,BOBO,2B2W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,3,GYWR,1B1W,LLM,252,RYOY,0B4W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,GWYR,0B2W,LLM,312,BRBW,0B2W,VOI,43,YYRB,1B2W,VOI,3,RBRY,3B0W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,5,GRRG,2B0W,LLM,114,BRRR,1B1W,VOI,20,WRBG,0B3W,VOI,5,GYRB,2B1W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,YYRW,2B0W,LLM,105,GYRB,3B0W,VOI,6,GYRO,2B0W,VOI,2,RYRB,3B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,3,GYRY,1B1W,LLM,230,GRBR,0B3W,VOI,16,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,4,GOGB,0B0W,LLM,81,RYWY,0B3W,VOI,8,WRYR,3B0W,VOI,3,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,6,YWBO,1B2W,LLM,132,WYRO,1B1W,VOI,24,GYBW,0B2W,VOI,7,OBWO,3B0W,VOI,2,OBYO,2B0W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
96,WYGY,True,6,RWGO,1B1W,LLM,252,OBWO,0B1W,VOI,55,YWRW,0B2W,VOI,13,BYGR,2B0W,VOI,3,RYOR,1B0W,VOI,2,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
97,ORBG,True,5,GBRR,0B3W,LLM,44,WRBG,3B0W,VOI,3,BRBG,3B0W,VOI,2,YRBG,3B0W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,3,GROB,0B1W,LLM,152,WYGY,3B0W,VOI,7,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,6,WYOR,1B1W,LLM,252,RYBB,0B1W,VOI,56,WWYG,1B1W,VOI,9,BWOW,1B0W,VOI,4,GWGR,0B1W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,
100,YBYY,True,3,GBRY,2B0W,LLM,96,GYYY,2B1W,VOI,2,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
