game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
14,RWGW,True,5,RYBO,1B0W,LLM,108,WYYY,0B1W,VOI,39,RWGR,3B0W,VOI,4,RWWR,2B1W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,6,RRRW,1B0W,LLM,317,RGOG,0B1W,VOI,55,WWGW,0B0W,VOI,16,YBRY,1B2W,VOI,3,BYRB,1B3W,VOI,2,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,
16,BGGB,True,5,YGGR,2B0W,LLM,105,YWGY,1B0W,VOI,27,YBOR,0B1W,VOI,6,BGGG,3B0W,VOI,2,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,4,GRWO,0B1W,LLM,152,RBBY,0B1W,VOI,10,BGGG,0B1W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,6,BGYW,0B3W,LLM,136,YWGY,1B1W,VOI,42,WWBG,1B2W,VOI,8,WBGB,3B0W,VOI,4,WBGO,2B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
19,RGYR,True,5,GWGW,0B1W,LLM,256,WOBY,0B1W,VOI,27,RROG,1B2W,VOI,3,RGRB,2B1W,VOI,1,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,YGOY,2B0W,LLM,105,WGOG,2B0W,VOI,19,WWOY,2B1W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,OORB,0B0W,LLM,81,WGWY,0B3W,VOI,8,GYGW,3B0W,VOI,3,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,RRWO,1B0W,LLM,182,BRBY,0B1W,VOI,42,WGWB,1B2W,VOI,3,GYWW,1B3W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,OBRG,1B2W,LLM,132,RROG,2B0W,VOI,19,RBOW,0B2W,VOI,5,GRBG,2B1W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,GYYY,1B1W,LLM,156,RGYR,2B0W,VOI,15,OGYO,3B0W,VOI,5,WGYO,2B1W,VOI,2,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,BRYG,1B1W,LLM,252,YWWG,0B2W,VOI,35,OGYO,1B0W,VOI,7,RYYW,2B2W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,ORGO,0B1W,LLM,276,RWWY,0B2W,VOI,40,BYRB,2B0W,VOI,3,WYOB,2B2W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,6,WRBG,3B0W,LLM,20,GRBG,3B0W,VOI,4,BRBG,3B0W,VOI,3,YRBG,3B0W,VOI,2,ORBG,3B0W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
28,GYRB,True,4,WGRO,1B1W,LLM,252,OGYB,1B2W,VOI,21,WYOB,2B0W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,YGYR,0B2W,LLM,222,RBBG,1B1W,VOI,44,RWGW,0B2W,VOI,10,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,5,OBYO,0B2W,LLM,222,YRBG,2B2W,VOI,4,YRGB,1B3W,VOI,2,GRBY,1B3W,VOI,1,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,BOOY,0B1W,LLM,276,RGRB,0B3W,VOI,12,GRBG,1B2W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,6,OBRO,0B2W,LLM,222,BRYG,2B1W,VOI,16,GRBG,1B2W,VOI,3,BRGR,3B0W,VOI,2,BRGW,3B0W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
33,YGRW,True,6,ORGB,0B2W,LLM,312,WGYO,1B2W,VOI,36,GOWO,0B2W,VOI,10,WBOY,0B2W,VOI,2,RWYG,0B4W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,
34,RWGY,True,3,YWRR,1B2W,LLM,84,RWYG,2B2W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,4,ROBG,0B1W,LLM,152,GWGW,0B0W,VOI,21,OYOO,2B0W,VOI,3,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,6,GOGY,0B1W,LLM,276,RBOW,1B1W,VOI,53,RGRB,1B1W,VOI,7,BGBW,0B1W,VOI,2,RYWR,2B2W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
37,YBBY,True,6,YYOB,1B2W,LLM,84,WBOY,2B0W,VOI,4,YBRY,3B0W,VOI,3,YBYY,3B0W,VOI,2,YBGY,3B0W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,
38,YGYB,True,3,YYBR,1B2W,LLM,84,YBGY,1B3W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,6,YWRR,1B1W,LLM,230,BRGR,1B1W,VOI,39,RWGW,0B2W,VOI,11,GYYR,1B0W,VOI,4,WBBR,3B0W,VOI,2,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
40,BYRG,True,5,GGYW,0B2W,LLM,222,WBOY,0B2W,VOI,41,RYWR,1B1W,VOI,10,RWGO,0B2W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,6,ORWG,0B2W,LLM,312,BGBW,1B1W,VOI,52,GWGW,0B0W,VOI,5,ROBB,2B2W,VOI,2,BORB,0B4W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
42,OBRO,True,5,GROO,1B2W,LLM,84,RWGO,1B1W,VOI,10,OGYO,2B0W,VOI,2,OORO,3B0W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,YWRB,0B3W,LLM,136,WOBR,2B0W,VOI,13,WYBW,1B1W,VOI,2,WGYR,3B0W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,OWWB,0B0W,LLM,81,YRYG,0B3W,VOI,8,GYGY,2B1W,VOI,2,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,BBYY,1B1W,LLM,208,BRGB,0B1W,VOI,39,WYYR,2B0W,VOI,4,GYYO,2B1W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,BWRW,1B2W,LLM,84,WYBW,2B0W,VOI,9,ORBW,2B2W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RYRY,0B0W,LLM,256,OOOB,1B0W,VOI,51,GGGB,2B0W,VOI,15,WGWB,3B0W,VOI,2,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,RRRR,1B0W,LLM,500,RYGW,0B1W,VOI,24,OBRO,0B4W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,BRRO,0B1W,LLM,276,WYBY,2B0W,VOI,29,WGBB,1B0W,VOI,5,WYWR,1B2W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,6,YRBG,0B2W,LLM,312,OGYO,0B1W,VOI,54,WYWR,2B1W,VOI,6,WBWY,1B1W,VOI,2,GWWR,2B2W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
51,YBYB,True,4,GROW,0B0W,LLM,16,YBBY,2B2W,VOI,4,BBYY,2B2W,VOI,2,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,ROYY,0B1W,LLM,276,GWWR,2B1W,VOI,14,YWWG,1B1W,VOI,8,BWGR,1B2W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,6,BYRR,0B1W,LLM,276,YWWG,1B2W,VOI,27,WWOY,1B2W,VOI,5,WOYG,1B3W,VOI,2,GWYO,1B3W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,
54,RYWO,True,5,RBGW,1B1W,LLM,252,WBWY,1B1W,VOI,46,RYWR,3B0W,VOI,2,RWWR,2B0W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,4,RGYW,2B0W,LLM,96,YGYB,1B2W,VOI,2,BYYW,1B2W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,6,YBBB,0B1W,LLM,308,WWYO,1B1W,VOI,57,OYOO,1B0W,VOI,12,GYYW,0B1W,VOI,2,BWOR,1B3W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
57,BOBO,True,4,BBGO,2B1W,LLM,40,BGYO,2B0W,VOI,4,BGGB,1B1W,VOI,3,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,BGYR,1B2W,LLM,132,RBYY,2B0W,VOI,15,RWYG,3B0W,VOI,2,RRYG,3B0W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,WWYR,1B1W,LLM,230,ROYG,1B1W,VOI,38,GYYW,0B1W,VOI,8,RWBO,2B2W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,OGRW,2B0W,LLM,96,BRRW,0B0W,VOI,9,OGYG,2B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,BOOB,1B1W,LLM,208,BBWY,2B0W,VOI,13,BRWO,0B2W,VOI,2,GBOY,3B0W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,YWRB,0B1W,LLM,152,BOBO,0B0W,VOI,21,RRGR,1B0W,VOI,6,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,4,OBOO,0B1W,LLM,308,BGRR,1B1W,VOI,66,YGYB,2B1W,VOI,3,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,WOWO,0B0W,LLM,256,YYRB,1B1W,VOI,46,GYGY,1B2W,VOI,5,GGYB,0B4W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,GWBB,2B0W,LLM,105,RWBO,1B0W,VOI,17,GWGW,2B1W,VOI,2,GWYG,2B1W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,6,RWBG,0B3W,LLM,136,BRWO,1B1W,VOI,33,WGWB,0B2W,VOI,6,GRGW,1B1W,VOI,2,BBGR,3B0W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
67,RORB,True,6,WOGR,1B1W,LLM,252,WGWB,1B0W,VOI,34,OGGG,0B1W,VOI,11,BORB,3B0W,VOI,2,YORB,3B0W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,
68,WOYW,True,5,YYRW,1B1W,LLM,230,WRGW,2B0W,VOI,19,RROW,1B1W,VOI,3,YRGR,0B1W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,YGBO,0B4W,LLM,9,GBOY,2B2W,VOI,2,OBGY,0B4W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,GGOO,0B1W,LLM,256,RWYG,1B2W,VOI,33,WWGR,1B2W,VOI,6,RRGW,1B2W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,6,OOYO,1B1W,LLM,156,OBGY,1B2W,VOI,30,GOWY,1B2W,VOI,5,YBWO,1B1W,VOI,3,YOGR,1B2W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
72,OBGO,True,4,YYWW,0B0W,LLM,256,BRBO,1B1W,VOI,46,BGGB,1B1W,VOI,6,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,GGGB,0B0W,LLM,256,WRRW,0B0W,VOI,16,YYYO,3B0W,VOI,4,YYOO,2B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,YYGR,2B0W,LLM,105,YYBY,2B0W,VOI,12,YYOO,1B0W,VOI,6,YBBR,2B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,WWRO,1B2W,LLM,84,BWOR,2B1W,VOI,8,OWGR,1B3W,VOI,2,RWOG,1B3W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,GRGG,1B0W,LLM,317,GYOB,0B1W,VOI,41,WRYR,1B1W,VOI,6,ORRO,1B0W,VOI,2,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,GYYG,0B1W,LLM,256,OWGR,0B2W,VOI,51,YBWO,2B1W,VOI,5,RBWY,0B3W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,WWOW,0B0W,LLM,256,BYBR,2B0W,VOI,29,BBBB,0B0W,VOI,9,YYRR,2B1W,VOI,2,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,RRRW,1B0W,LLM,317,YRBO,0B2W,VOI,56,BYYW,1B0W,VOI,7,BBRG,3B0W,VOI,2,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,OOOO,1B0W,LLM,500,WBRO,1B2W,VOI,84,YRBO,1B1W,VOI,14,BGWO,3B0W,VOI,2,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,RBBY,0B1W,LLM,276,GRRW,1B0W,VOI,39,WOYW,2B1W,VOI,5,YWYW,2B0W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,YRYG,0B2W,LLM,222,RBWY,0B2W,VOI,44,WGOR,0B1W,VOI,3,GYGB,3B0W,VOI,2,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,WWGB,0B0W,LLM,81,YYRR,1B2W,VOI,12,RRYR,1B1W,VOI,2,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,GBGG,0B1W,LLM,308,BRBY,2B0W,VOI,42,RRBW,1B2W,VOI,4,BRWO,2B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,6,YYYY,1B0W,LLM,500,RYGR,1B1W,VOI,98,GYBB,0B3W,VOI,9,YBGG,2B1W,VOI,2,OBGY,3B0W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
86,BWWB,True,4,GBYW,0B2W,LLM,312,BGRG,1B0W,VOI,43,BWBO,2B1W,VOI,3,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,YYBB,0B2W,LLM,96,WBGY,1B1W,VOI,22,BBRG,2B0W,VOI,5,BBOW,1B0W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,ROYO,1B1W,LLM,230,YRYY,0B0W,VOI,42,OGGO,1B1W,VOI,10,OOOB,3B0W,VOI,3,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,WOGR,2B0W,LLM,96,WBGY,0B1W,VOI,10,BOOR,2B0W,VOI,3,ROYR,3B0W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,YYWO,0B2W,LLM,222,GOYR,0B3W,VOI,21,OBGY,3B0W,VOI,2,OGGY,2B0W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,3,RRGR,0B2W,LLM,61,BBRG,2B1W,VOI,6,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,6,YYBO,1B1W,LLM,230,GBRO,1B1W,VOI,38,YBGG,0B2W,VOI,9,GYYR,1B1W,VOI,6,OGYO,0B1W,VOI,4,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
93,BBRG,True,2,YWRG,2B0W,LLM,96,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,YYOW,1B1W,LLM,230,GYYR,1B1W,VOI,39,WGOR,1B1W,VOI,16,WYRB,1B2W,VOI,2,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,5,OOWO,2B0W,LLM,123,OGYO,1B0W,VOI,18,BWWO,3B0W,VOI,4,RWWO,2B0W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,GROB,0B1W,LLM,152,BYYW,1B2W,VOI,22,YBYY,1B1W,VOI,10,WYRY,3B0W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,GRBB,2B1W,LLM,40,WRBG,3B0W,VOI,3,RRBG,3B0W,VOI,2,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,YRRR,0B1W,LLM,308,OBGY,1B1W,VOI,53,OYYW,1B1W,VOI,6,BYBY,1B0W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,YWRB,1B0W,LLM,108,OOOB,2B0W,VOI,18,OORR,1B1W,VOI,4,YOOY,3B0W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,YRGO,1B0W,LLM,108,BBWO,1B0W,VOI,13,BRRR,0B1W,VOI,2,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
