game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
29,ORRG,True,5,RGBO,0B3W,LLM,136,GYRB,1B1W,VOI,26,WOGB,0B2W,VOI,4,OBRR,2B1W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,3,RYGG,0B3W,LLM,44,GGWR,2B0W,VOI,14,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,RGBY,0B3W,LLM,136,BROG,0B3W,VOI,20,GBRW,2B2W,VOI,2,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,ROYG,0B2W,LLM,312,GBWR,0B3W,VOI,28,BWRY,1B1W,VOI,4,BGOW,1B1W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,RGBY,1B2W,LLM,132,RRYB,0B2W,VOI,38,YGGR,2B1W,VOI,2,YGRO,3B0W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,4,RYYY,2B0W,LLM,123,WOYY,1B1W,VOI,28,RGOY,2B1W,VOI,2,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,YRBO,2B0W,LLM,96,RRBG,0B0W,VOI,9,YYOO,3B0W,VOI,4,YYWO,3B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,YYBB,0B1W,LLM,256,BROG,0B1W,VOI,27,OOWY,0B2W,VOI,6,RWYW,3B0W,VOI,2,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,YGGR,1B0W,LLM,182,YWOO,1B0W,VOI,28,YBYB,2B2W,VOI,2,YYBB,2B2W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,RRGG,0B1W,LLM,256,WYYR,1B1W,VOI,51,GWYW,1B1W,VOI,13,GYBY,0B4W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,6,YWBG,1B1W,LLM,252,YGRO,0B2W,VOI,57,RWYR,1B1W,VOI,10,GRBR,2B0W,VOI,2,BYBR,2B0W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
40,BYRG,True,3,RGBY,0B4W,LLM,9,GYRB,2B2W,VOI,2,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,YYYY,0B0W,LLM,625,RBRG,2B0W,VOI,61,WBRW,1B1W,VOI,11,RWRR,1B0W,VOI,4,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,RRBB,0B2W,LLM,96,BYRG,1B1W,VOI,22,WBRW,2B0W,VOI,4,WGRR,1B0W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,RYGB,0B2W,LLM,312,WGWY,1B1W,VOI,52,WBRW,1B1W,VOI,16,OBWG,0B1W,VOI,2,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RGBY,2B1W,LLM,48,GYBY,2B0W,VOI,9,RYBB,0B2W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,7,RGBY,0B2W,LLM,312,OYWG,2B0W,VOI,30,BYWW,1B0W,VOI,9,OYRO,1B0W,VOI,4,YYGG,3B0W,VOI,2,GYGG,2B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,
46,ROBW,True,5,RRBB,2B0W,LLM,114,YYBB,1B0W,VOI,36,WROB,0B4W,VOI,2,RWBO,2B2W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,6,RGGB,2B0W,LLM,105,YGYB,2B0W,VOI,19,RRYB,1B0W,VOI,9,WGOB,3B0W,VOI,4,OGOB,2B0W,VOI,2,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,
48,BOOR,True,5,RRRY,0B1W,LLM,308,YGGB,0B1W,VOI,43,OYWW,0B1W,VOI,6,BWBR,2B0W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,RRBB,0B0W,LLM,256,WWYO,2B2W,VOI,5,WOYW,1B3W,VOI,2,WYWO,1B3W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,RGBY,0B2W,LLM,312,BOOR,1B0W,VOI,50,WRYR,2B0W,VOI,5,WOYG,1B1W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,3,RGBY,0B2W,LLM,312,WWGR,0B0W,VOI,21,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,6,RRYY,0B1W,LLM,256,WYWO,2B0W,VOI,23,OYOO,0B0W,VOI,3,WWWR,3B0W,VOI,2,WGWR,3B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,
53,GOWY,True,4,RYBO,0B2W,LLM,312,WWOY,1B2W,VOI,20,OOWY,3B0W,VOI,3,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,RGBY,1B1W,LLM,252,RWYR,1B2W,VOI,14,WGRR,0B2W,VOI,3,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,6,GGGR,0B1W,LLM,308,RBBO,2B0W,VOI,31,RYWO,1B1W,VOI,6,RWBW,1B1W,VOI,2,RBRY,3B0W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
56,BRWO,True,5,RYGB,0B2W,LLM,312,OGWR,1B2W,VOI,36,GOWY,1B1W,VOI,8,WOBR,0B4W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,RGBY,1B0W,LLM,108,OOWY,1B1W,VOI,24,RORW,1B0W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,RGGB,1B1W,LLM,230,RBYY,2B0W,VOI,20,RBRW,1B0W,VOI,4,OBGY,0B3W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RGGB,2B0W,LLM,105,WGBB,1B1W,VOI,24,RGYW,1B1W,VOI,5,RRWB,2B1W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,6,RGBY,1B0W,LLM,108,RORW,0B1W,VOI,26,WYYY,0B0W,VOI,10,OGOG,3B0W,VOI,3,GGOG,2B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
61,YBOY,True,5,RGGB,0B1W,LLM,276,YWWR,1B0W,VOI,28,YBBY,3B0W,VOI,5,YYBY,2B1W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,RGGB,1B1W,LLM,230,OBGY,2B0W,VOI,18,RBYY,1B1W,VOI,3,WRGY,2B0W,VOI,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,4,RGBO,0B2W,LLM,312,GRWY,0B2W,VOI,72,YBYR,1B3W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,4,RYOG,1B1W,LLM,252,RBYY,1B1W,VOI,46,GYGY,1B2W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,RGBO,0B1W,LLM,152,GYGY,2B0W,VOI,15,YYOY,1B0W,VOI,4,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,RRRR,1B0W,LLM,500,GYBR,2B2W,VOI,6,YGBR,1B3W,VOI,4,GRBY,0B4W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RRBB,2B1W,LLM,32,GRBR,0B3W,VOI,4,RWRB,3B0W,VOI,2,RYRB,3B0W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,4,YYOG,0B2W,LLM,222,GWWY,0B3W,VOI,6,RGYW,2B0W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,RRBB,1B0W,LLM,256,RYWG,1B1W,VOI,45,GYBO,2B2W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,6,RGBY,1B2W,LLM,132,RYRB,0B2W,VOI,42,OBGY,0B2W,VOI,10,GRBG,3B0W,VOI,3,GRBW,2B2W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGRY,0B2W,LLM,222,YBGG,1B2W,VOI,25,GRBG,1B1W,VOI,10,GBYO,2B1W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,6,RRBB,0B1W,LLM,256,GBYO,2B1W,VOI,17,GYRO,1B1W,VOI,10,GBWY,1B1W,VOI,2,YBOO,2B1W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
73,YYYY,True,4,GYBO,1B0W,LLM,108,WYYY,3B0W,VOI,6,WYWY,2B0W,VOI,2,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,3,RRBB,1B2W,LLM,36,RBRW,0B2W,VOI,3,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,YOWW,0B2W,LLM,222,GYGO,0B2W,VOI,34,WGOB,3B0W,VOI,2,WGYB,2B0W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,RRGB,1B1W,LLM,230,YGBB,1B1W,VOI,37,RGYW,1B1W,VOI,4,RYBY,1B1W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,RGYB,0B3W,LLM,136,GBWY,0B2W,VOI,29,BYBR,1B2W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,3,RRYY,1B2W,LLM,36,RYRB,2B1W,VOI,4,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,4,RRGG,1B2W,LLM,36,GRBR,0B3W,VOI,4,RGRW,2B0W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RRRR,0B0W,LLM,625,WYWY,1B1W,VOI,120,YBBY,0B1W,VOI,17,WOYO,1B1W,VOI,3,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RRBB,0B0W,LLM,256,WOYO,1B3W,VOI,4,OOWY,1B3W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RGBY,0B3W,LLM,136,OBYR,0B2W,VOI,29,BRGB,3B0W,VOI,5,GRGB,2B0W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,RGGB,1B0W,LLM,182,RYWO,2B1W,VOI,15,RYOR,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,RYBG,0B2W,LLM,312,WGOR,1B0W,VOI,22,YBOO,0B1W,VOI,5,BGGB,1B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,6,RGGB,1B1W,LLM,230,RYBY,1B1W,VOI,36,RBRW,1B1W,VOI,6,RWYG,0B3W,VOI,3,BYGW,1B3W,VOI,2,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
86,BWWB,True,6,RRRR,0B0W,LLM,625,YOOW,0B1W,VOI,92,BYGB,2B0W,VOI,12,GYGY,0B0W,VOI,3,BBWB,3B0W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,
87,BRRY,True,4,RGBY,1B2W,LLM,132,RYRG,1B2W,VOI,10,RRYB,1B3W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,RYOG,0B1W,LLM,152,BRBW,1B1W,VOI,30,BWWO,0B2W,VOI,4,OBBB,3B0W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RGBG,0B1W,LLM,276,BWWO,0B1W,VOI,43,OYRR,1B2W,VOI,8,YOOR,3B0W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,4,RGBY,1B2W,LLM,132,RRYB,0B3W,VOI,16,BYBR,0B3W,VOI,3,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,5,RGBO,1B3W,LLM,8,ROGB,0B4W,VOI,3,BGOR,0B4W,VOI,2,ORBG,0B4W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,RGBO,0B2W,LLM,312,YOYR,0B2W,VOI,41,BRRY,2B1W,VOI,3,WBRY,1B2W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,GGGG,1B0W,LLM,500,RGOR,0B2W,VOI,124,GYRB,1B2W,VOI,15,BRGB,1B3W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RRBB,1B0W,LLM,256,RYOY,0B2W,VOI,32,YRGG,1B1W,VOI,4,YGYB,1B0W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RGGB,0B1W,LLM,276,YORR,0B1W,VOI,59,BWWO,3B0W,VOI,5,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGGB,1B0W,LLM,182,RORY,1B0W,VOI,22,OOBB,0B0W,VOI,9,WGWY,2B1W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,RYGG,1B1W,LLM,230,BRGB,1B2W,VOI,14,BYBR,1B1W,VOI,6,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,6,RRRY,0B1W,LLM,308,YGYB,0B2W,VOI,40,BYOW,1B1W,VOI,9,GYGO,2B1W,VOI,2,GYWG,2B2W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,
99,YOOG,True,6,RGBO,0B2W,LLM,312,BYOW,1B1W,VOI,63,BRRY,0B1W,VOI,11,OOOB,2B0W,VOI,3,WOOR,2B0W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,
100,YBYY,True,5,RGGB,0B1W,LLM,276,WROW,0B0W,VOI,9,YBBY,3B0W,VOI,3,YYBY,2B2W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
