game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
11,ORRR,True,6,RORY,1B2W,LLM,84,RRGO,1B2W,LLM,12,YRRG,2B0W,VOI,3,ORRW,3B0W,VOI,2,ORRB,3B0W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
12,RGOW,True,6,GBYY,0B1W,LLM,276,RRGG,1B1W,LLM,45,ORRB,0B2W,VOI,5,WOGR,0B4W,VOI,2,RGWO,2B2W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
13,RGOG,True,5,YRRG,1B1W,LLM,230,YGOY,2B0W,LLM,13,YGWW,1B0W,VOI,3,YBOR,1B1W,VOI,1,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,4,BROW,1B1W,LLM,252,RYOR,1B0W,LLM,34,WWOO,1B1W,VOI,8,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,4,BBGY,2B1W,LLM,40,BBYO,1B2W,LLM,10,BGOY,2B0W,VOI,3,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,WBRG,0B2W,LLM,312,GGOW,1B1W,LLM,53,GWWY,0B1W,VOI,7,OOBW,0B1W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,3,BBBR,0B1W,LLM,308,WYRG,0B0W,LLM,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,4,GGBR,0B2W,LLM,222,WORG,2B1W,LLM,13,RWRG,0B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,RGYO,3B0W,LLM,20,RGWO,2B0W,LLM,12,RGYB,3B0W,VOI,3,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,GYGO,0B2W,LLM,222,YWRG,0B3W,LLM,21,RGYR,1B1W,VOI,5,BGWY,3B0W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,BROW,1B0W,LLM,108,RRGG,1B1W,LLM,18,BGGB,1B1W,VOI,5,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,WBYR,0B2W,LLM,312,OWGY,1B2W,LLM,36,GGWY,1B2W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,BGBW,1B1W,LLM,230,RGWO,0B2W,LLM,52,GWGW,0B1W,VOI,14,WYBR,0B3W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,GBWY,0B2W,LLM,312,WOYO,1B1W,LLM,52,OGBO,2B0W,VOI,10,YRBO,0B2W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,OBGB,0B0W,LLM,81,YRWW,0B3W,LLM,8,WYRR,3B0W,VOI,3,WWRR,2B0W,VOI,2,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,6,GYGO,1B1W,LLM,230,RBYO,0B3W,LLM,26,OYRR,1B1W,VOI,9,GOBR,0B2W,VOI,5,BYOY,3B0W,VOI,2,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
27,RRBG,True,5,GYYG,1B0W,LLM,256,GROW,1B1W,LLM,45,WYOB,0B1W,VOI,5,GBBR,1B2W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,6,YRYO,0B2W,LLM,222,GYOW,2B0W,LLM,20,RWOW,0B1W,VOI,5,GYRR,3B0W,VOI,4,GYBR,2B2W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
29,ORRG,True,5,BROW,1B1W,LLM,252,BYWY,0B0W,LLM,20,ORRR,3B0W,VOI,3,ORRO,3B0W,VOI,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,False,1,OGBR,3B0W,LLM,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,GBWW,3B0W,LLM,20,GBYW,2B1W,LLM,6,GBWO,3B0W,VOI,3,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,GYRG,0B2W,LLM,222,YGYO,0B1W,LLM,29,BRBY,2B1W,VOI,2,RWBY,0B2W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,YGGG,2B0W,LLM,123,YGBY,2B0W,LLM,13,YGRO,3B0W,VOI,4,YGRR,3B0W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,GWOY,2B1W,LLM,48,GBOW,0B2W,LLM,6,OWYY,2B0W,VOI,2,WWGY,3B0W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,4,WGBY,0B1W,LLM,152,RRGO,1B0W,LLM,14,OYYO,3B0W,VOI,3,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,GYGO,0B1W,LLM,276,BRYW,1B2W,LLM,41,YBWW,0B2W,VOI,8,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,WBGG,1B0W,LLM,182,RORG,0B0W,LLM,16,WYYY,1B1W,VOI,2,YBYB,2B2W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,6,RRGB,1B1W,LLM,230,GBGG,0B2W,LLM,16,OGBB,2B0W,VOI,4,WGYB,3B0W,VOI,2,WGWB,2B0W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,
39,WOBR,True,5,GYGY,0B0W,LLM,256,RWRB,0B3W,LLM,20,WBWR,2B1W,VOI,2,BOWR,2B2W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,RWOY,0B2W,LLM,312,YBGO,0B3W,LLM,32,GYRB,2B2W,VOI,3,GYBR,1B3W,VOI,2,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,6,GBRY,1B1W,LLM,252,GWWR,0B1W,LLM,56,OYGY,0B1W,VOI,11,WBYB,1B1W,VOI,3,BBBG,2B0W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
42,OBRO,True,6,GYRR,1B0W,LLM,182,WYBB,0B1W,LLM,33,GWGW,0B0W,VOI,4,BORO,2B2W,VOI,2,BOOR,0B4W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,
43,WRYR,True,5,OBYY,1B0W,LLM,182,ORRR,2B0W,LLM,34,GBRR,1B1W,VOI,12,OWGR,1B1W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,OBYY,1B0W,LLM,182,GBRW,2B0W,LLM,19,BBWW,0B0W,VOI,2,GRRY,3B0W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,GYOO,1B1W,LLM,230,GRRY,0B2W,LLM,38,YBOR,1B0W,VOI,4,YYGW,2B1W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,GBWW,1B1W,LLM,230,GROB,0B3W,LLM,26,BOWR,1B3W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,WRRG,1B1W,LLM,230,RRYY,0B0W,LLM,42,WGWB,3B0W,VOI,5,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,OGRR,1B1W,LLM,230,BRBR,2B0W,LLM,21,BOWR,3B0W,VOI,2,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,6,GYOW,1B2W,LLM,132,GBYO,0B2W,LLM,38,YGRW,0B2W,VOI,7,OWOY,3B0W,VOI,2,OWOG,2B0W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
50,WWGR,True,5,GBRB,0B2W,LLM,222,RRBY,0B1W,LLM,29,OGWR,1B2W,VOI,3,BOWG,0B2W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,WYBR,0B2W,LLM,312,YRRO,1B0W,LLM,46,YGYB,3B0W,VOI,3,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,BRYO,0B2W,LLM,312,GYRY,0B1W,LLM,56,OGBB,0B1W,VOI,16,YBWW,2B1W,VOI,2,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,OOGW,1B2W,LLM,84,WOOB,1B1W,LLM,23,WYGO,0B4W,VOI,3,YGOW,0B4W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,6,GRRB,0B1W,LLM,276,WGGW,0B1W,LLM,44,YYYG,1B0W,VOI,11,OYWR,2B2W,VOI,3,YOWR,1B3W,VOI,2,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
55,RBYY,True,4,OBYY,3B0W,LLM,20,OBYO,2B0W,LLM,9,OWYY,2B0W,VOI,4,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,WGBR,0B3W,LLM,136,YRGB,1B1W,LLM,33,GBWB,1B1W,VOI,9,BRWW,3B0W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,BGBW,2B0W,LLM,105,BROW,1B1W,LLM,28,YGRW,0B0W,VOI,3,BOBB,3B0W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,6,GBGG,1B0W,LLM,317,GYWO,0B3W,LLM,41,OWOG,1B1W,VOI,13,OBYW,1B1W,VOI,5,YWGW,0B2W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,
59,RWOB,True,4,GYBO,0B2W,LLM,312,WOYY,0B2W,LLM,52,YWGW,1B0W,VOI,11,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,OBRO,2B0W,LLM,105,OBGG,1B1W,LLM,19,GBRR,0B1W,VOI,3,OGYO,3B0W,VOI,2,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,GRRB,0B1W,LLM,276,BOBY,1B2W,LLM,23,YBBW,2B0W,VOI,3,YYBO,1B3W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,3,OGOG,0B2W,LLM,96,GWBO,1B0W,LLM,8,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,6,GYRR,2B0W,LLM,105,GYWW,1B0W,LLM,36,GBOR,0B2W,VOI,6,YYRO,3B0W,VOI,2,OYRO,2B0W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
64,YBGG,True,3,GBYR,1B2W,LLM,132,GYBG,1B3W,LLM,2,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGGY,1B1W,LLM,230,YGBW,0B3W,LLM,23,GOWY,3B0W,VOI,2,GYWY,3B0W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,RRGY,1B2W,LLM,84,YRRO,0B2W,LLM,13,GYGR,3B0W,VOI,2,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,OYOR,0B2W,LLM,222,WRGY,0B1W,LLM,14,RBBO,1B2W,VOI,2,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,4,RBBG,0B0W,LLM,81,WYWO,1B3W,LLM,4,WWOY,1B3W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,5,RYGB,2B1W,LLM,48,RYYG,1B1W,LLM,15,BYGW,1B2W,VOI,3,GYBB,3B0W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,YRWB,1B2W,LLM,132,YOBW,1B1W,LLM,24,YBGR,0B3W,VOI,5,BRBY,2B0W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,6,GBGR,2B0W,LLM,105,GYRR,2B0W,LLM,12,GYGY,3B0W,VOI,3,GYGW,3B0W,VOI,2,GYGG,3B0W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
72,OBGO,True,5,YROW,0B1W,LLM,152,GBRB,1B1W,LLM,30,BOBB,0B2W,VOI,2,OBGG,3B0W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,4,OWOO,0B0W,LLM,256,YRYY,3B0W,LLM,12,YBYY,3B0W,VOI,2,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,GWBO,1B0W,LLM,108,GYGG,1B0W,LLM,19,OYRO,1B1W,VOI,5,RYBB,2B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,6,RGRO,1B2W,LLM,84,RROR,2B0W,LLM,20,RRBG,0B2W,VOI,4,OGOR,3B0W,VOI,3,GGOR,3B0W,VOI,2,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,
76,BRBW,True,5,BGBB,2B0W,LLM,123,BGRO,1B1W,LLM,32,BYBR,2B1W,VOI,3,BYOB,1B1W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,BBOG,0B2W,LLM,222,WYGB,0B2W,LLM,43,OGYR,0B3W,VOI,5,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,False,1,GYYY,1B1W,LLM,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,WBBR,0B2W,LLM,222,RYWY,0B1W,LLM,36,BWGO,1B1W,VOI,5,BRRG,3B0W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,WYBR,0B2W,LLM,312,YROG,0B1W,LLM,28,GBWB,1B1W,VOI,4,BBYY,1B0W,VOI,3,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RRWB,0B1W,LLM,276,YORG,2B0W,LLM,21,BOOG,2B0W,VOI,2,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,4,GYOW,1B1W,LLM,252,YYGG,2B0W,LLM,16,BYGR,3B0W,VOI,2,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,GYBY,2B0W,LLM,105,GYRR,1B1W,LLM,19,GWWY,1B0W,VOI,5,RYYY,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,RWWW,0B1W,LLM,308,YORR,2B0W,LLM,42,YBGR,1B1W,VOI,8,BOOR,2B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,GBGB,2B0W,LLM,114,GBRW,1B2W,LLM,16,YBGR,2B1W,VOI,2,RBGO,2B0W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,YROW,0B1W,LLM,152,GBRR,0B1W,LLM,20,BOBB,2B0W,VOI,5,BYYB,2B0W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,GBWR,0B2W,LLM,312,YWBW,0B2W,LLM,52,BYGB,1B1W,VOI,12,BORY,3B0W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,6,YRBY,1B0W,LLM,182,RRRR,0B0W,LLM,118,YOOW,1B1W,VOI,16,OGBW,2B0W,VOI,2,OOBO,3B0W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,
89,YOYR,True,5,YGGW,1B0W,LLM,182,RRGO,0B2W,LLM,19,OGBB,0B1W,VOI,6,YYOR,2B2W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RGOB,0B3W,LLM,136,WORG,1B1W,LLM,26,OBGG,2B0W,VOI,3,OBRO,3B0W,VOI,2,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,7,BRRG,1B2W,LLM,84,RGRR,1B1W,LLM,29,BYGR,0B3W,VOI,12,RRBY,0B2W,VOI,5,GBRW,3B0W,VOI,2,GBRB,3B0W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,
92,BYRB,True,5,GBYW,0B2W,LLM,312,WYWO,1B0W,LLM,46,RYBB,2B2W,VOI,2,BYBR,2B2W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,GBWG,2B0W,LLM,105,BBOG,3B0W,LLM,6,RBOG,2B1W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,WROG,2B0W,LLM,96,WYGG,1B1W,LLM,24,WRYR,3B0W,VOI,3,WRYB,3B0W,VOI,2,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,3,GBYO,2B0W,LLM,96,GBBW,1B2W,LLM,2,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,WWRY,2B0W,LLM,105,WRRG,1B1W,LLM,24,WBGY,3B0W,VOI,3,WGGY,3B0W,VOI,2,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,6,GBOW,0B3W,LLM,136,WGBB,1B1W,LLM,42,WOGY,0B2W,VOI,8,RWBO,1B2W,VOI,3,BGRO,0B4W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
98,WYGG,True,5,GYRO,1B1W,LLM,252,WYOY,2B0W,LLM,18,RYYY,1B0W,VOI,7,BYOB,1B0W,VOI,3,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,GROY,1B2W,LLM,132,GBYO,0B3W,LLM,26,ORBG,1B1W,VOI,10,YGOG,3B0W,VOI,3,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,BBRO,1B0W,LLM,182,GWRR,0B0W,LLM,10,YYYO,2B1W,VOI,2,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
