game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
11,YOUNG,True,4,TONIC,-GY--,4,4,LLM,LOREN,-G--Y,4,4,VOI,GOWNS,YG-G-,3,3,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,4,BASED,-YYY-,5,5,LLM,SPATE,Y-G-Y,4,4,VOI,REALS,-GG-G,2,2,VOI,MEANS,GGGGG,0,0,VOI,,,,,,,,,,
13,TRUTH,True,6,GUESS,-Y---,5,5,LLM,TRULY,GGG--,2,2,VOI,TRUMP,GGG--,2,2,VOI,TRUNK,GGG--,2,2,VOI,TRURO,GGG--,2,2,VOI,TRUTH,GGGGG,0,0,VOI
14,FIRED,True,5,BASED,---GG,3,3,LLM,TILED,-G-GG,2,2,VOI,MIRED,-GGGG,1,1,VOI,HIRED,-GGGG,1,1,VOI,FIRED,GGGGG,0,0,VOI,,,,,
15,FOLKS,True,6,GUESS,----G,4,4,LLM,MAIDS,----G,4,4,VOI,JOHNS,-G--G,3,3,VOI,VOLTS,-GG-G,2,2,VOI,YOLKS,-GGGG,1,1,VOI,FOLKS,GGGGG,0,0,VOI
16,CHILE,True,4,BASED,---Y-,5,5,LLM,MITRE,-Y--G,4,4,VOI,LOUIE,Y--YG,4,4,VOI,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,4,JUROR,-----,5,5,LLM,LAINE,YY---,5,4,VOI,CLAWS,YGG--,3,3,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,3,LARGE,-YYY-,5,5,LLM,ROGAN,Y-YYY,5,4,VOI,GRANT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
19,MEALS,True,3,TOKEN,---Y-,5,5,LLM,PRICE,----Y,5,5,VOI,MEALS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
20,CREAM,True,5,GIVEN,---Y-,5,5,LLM,FRAME,-GYYY,4,3,VOI,BREAM,-GGGG,1,1,VOI,DREAM,-GGGG,1,1,VOI,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,5,WAYYY,YY---,5,4,LLM,CLAWS,--GY-,4,4,VOI,AWAIT,GGG--,2,2,VOI,AWARE,GGG-G,1,1,VOI,AWAKE,GGGGG,0,0,VOI,,,,,
22,OCCUR,True,3,SCOLD,-GY--,4,4,LLM,OCHOA,GG---,3,3,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
23,YEARS,True,6,BASED,-YYY-,5,5,LLM,MEALS,-GG-G,2,2,VOI,JEANS,-GG-G,2,2,VOI,WEARS,-GGGG,1,1,VOI,GEARS,-GGGG,1,1,VOI,YEARS,GGGGG,0,0,VOI
24,GRADE,True,6,KAPPA,-Y---,5,5,LLM,CRAWL,-GG--,3,3,VOI,GRANT,GGG--,2,2,VOI,GRADY,GGGG-,1,1,VOI,GRADS,GGGG-,1,1,VOI,GRADE,GGGGG,0,0,VOI
25,CHILL,True,5,SATAN,-----,5,5,LLM,WHILE,-GGG-,2,2,VOI,PHILO,-GGG-,2,2,VOI,CHILD,GGGG-,1,1,VOI,CHILL,GGGGG,0,0,VOI,,,,,
26,FLOOD,True,4,GUIDO,---YY,5,5,LLM,DOWNS,YY---,5,5,VOI,OPTED,Y---G,4,4,VOI,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,
27,APPLY,True,4,WOULD,---G-,4,4,LLM,CHILL,---G-,4,4,VOI,MEALS,--YG-,4,4,VOI,APPLY,GGGGG,0,0,VOI,,,,,,,,,,
28,SMILE,True,6,BASED,--YY-,5,5,LLM,SPENT,G-Y--,4,4,VOI,SEUSS,GY---,4,4,VOI,SOLVE,G-Y-G,3,3,VOI,SLICE,GYG-G,2,2,VOI,SMILE,GGGGG,0,0,VOI
29,KNOCK,True,6,GIVEN,----Y,5,5,LLM,WARNS,---Y-,5,5,VOI,NOOOO,Y-G--,4,4,VOI,KNOLL,GGG--,2,2,VOI,KNOTT,GGG--,2,2,VOI,KNOCK,GGGGG,0,0,VOI
30,SLEEP,True,3,GUESS,--GY-,4,4,LLM,SPELT,GYGY-,3,3,VOI,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
31,BRICK,True,5,GIVEN,-Y---,5,5,LLM,TRICK,-GGGG,1,1,VOI,FRICK,-GGGG,1,1,VOI,CRICK,-GGGG,1,1,VOI,BRICK,GGGGG,0,0,VOI,,,,,
32,WROTE,True,5,SONIC,-Y---,5,5,LLM,FLOOD,--G--,4,4,VOI,AGORA,--GY-,4,4,VOI,TROVE,YGG-G,2,2,VOI,WROTE,GGGGG,0,0,VOI,,,,,
33,RATED,True,4,TICKS,Y----,5,5,LLM,WROTE,-Y-YY,5,3,VOI,EATER,-GGGY,2,2,VOI,RATED,GGGGG,0,0,VOI,,,,,,,,,,
34,ALERT,True,4,BASED,-Y-Y-,5,4,LLM,AWAKE,G---Y,4,4,VOI,AVERT,G-GGG,1,1,VOI,ALERT,GGGGG,0,0,VOI,,,,,,,,,,
35,CAGES,False,6,LUNDY,-----,5,5,LLM,TRIES,---GG,3,3,VOI,BASES,-G-GG,2,2,VOI,CAPES,GG-GG,1,1,VOI,CAKES,GG-GG,1,1,VOI,CAVES,GG-GG,1,1,VOI
36,TEDDY,True,4,TEAMS,GG---,3,3,LLM,TENOR,GG---,3,3,VOI,TEPID,GG--Y,3,3,VOI,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,
37,COLES,False,6,SONJA,YG---,4,4,LLM,FOLKS,-GG-G,2,2,VOI,POLLS,-GG-G,2,2,VOI,VOLTS,-GG-G,2,2,VOI,MOLES,-GGGG,1,1,VOI,HOLES,-GGGG,1,1,VOI
38,HWANG,True,4,GIVEN,Y---Y,5,5,LLM,YOUNG,---GG,3,3,VOI,KWANG,-GGGG,1,1,VOI,HWANG,GGGGG,0,0,VOI,,,,,,,,,,
39,WRATH,True,4,BASED,-Y---,5,5,LLM,HWANG,YYG--,4,4,VOI,WHACK,GYG--,3,3,VOI,WRATH,GGGGG,0,0,VOI,,,,,,,,,,
40,MACHO,True,4,GIVEN,-----,5,5,LLM,SHARP,-YY--,5,5,VOI,OCHOA,YYY-Y,5,3,VOI,MACHO,GGGGG,0,0,VOI,,,,,,,,,,
41,LOPEZ,True,4,WOULD,-G-Y-,4,4,LLM,COLES,-GYG-,3,3,VOI,NOVEL,-G-GY,3,3,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,,,,,,
42,GOODY,True,4,WOULD,-G--Y,4,4,LLM,DOESN,YG---,4,4,VOI,KODAK,-GY--,4,4,VOI,GOODY,GGGGG,0,0,VOI,,,,,,,,,,
43,BROTH,True,3,GIVEN,-----,5,5,LLM,CHAOS,-Y-Y-,5,5,VOI,BROTH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
44,VERDE,True,5,MATHS,-----,5,5,LLM,DROOL,YY---,5,5,VOI,FIRED,--GYY,4,4,VOI,NERDY,-GGG-,2,2,VOI,VERDE,GGGGG,0,0,VOI,,,,,
45,TAMED,True,5,SWANN,--Y--,5,5,LLM,RATED,-GYGG,2,2,VOI,TAXED,GG-GG,1,1,VOI,TAPED,GG-GG,1,1,VOI,TAMED,GGGGG,0,0,VOI,,,,,
46,LEAFS,True,5,PRIMA,----Y,5,5,LLM,BACKS,-Y--G,4,4,VOI,JEANS,-GG-G,2,2,VOI,SEALS,-GGYG,2,2,VOI,LEAFS,GGGGG,0,0,VOI,,,,,
47,YACHT,True,4,GUMBO,-----,5,5,LLM,PATEL,-GY--,4,4,VOI,TARIK,YG---,4,4,VOI,YACHT,GGGGG,0,0,VOI,,,,,,,,,,
48,MESSY,True,4,SHOOT,Y----,5,5,LLM,GRADS,----Y,5,5,VOI,ISSUE,-YG-Y,4,4,VOI,MESSY,GGGGG,0,0,VOI,,,,,,,,,,
49,RYDER,True,4,CLOWN,-----,5,5,LLM,MERIT,-YY--,5,5,VOI,GRADE,-Y-YY,5,3,VOI,RYDER,GGGGG,0,0,VOI,,,,,,,,,,
50,MOTIF,True,5,SINCE,-Y---,5,5,LLM,PHILO,--Y-Y,5,5,VOI,JORDI,-G--Y,4,4,VOI,VOMIT,-GYGY,3,3,VOI,MOTIF,GGGGG,0,0,VOI,,,,,
51,RAVEN,True,5,BASED,-G-G-,3,3,LLM,LATER,-G-GY,3,3,VOI,CAREY,-GYG-,3,3,VOI,RAMEN,GG-GG,1,1,VOI,RAVEN,GGGGG,0,0,VOI,,,,,
52,REICH,True,3,HOSTS,Y----,5,5,LLM,CHILL,YYG--,4,4,VOI,REICH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
53,ICONS,True,3,GIVEN,-Y--Y,5,4,LLM,TAINT,--YG-,4,4,VOI,ICONS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
54,SILKY,True,5,GUESS,---Y-,5,5,LLM,SANTA,G----,4,4,VOI,SPOIL,G--YY,4,4,VOI,SLIMY,GYY-G,3,3,VOI,SILKY,GGGGG,0,0,VOI,,,,,
55,CARVE,True,4,WOULD,-----,5,5,LLM,MINTS,-----,5,5,VOI,CAREY,GGGY-,2,2,VOI,CARVE,GGGGG,0,0,VOI,,,,,,,,,,
56,LAGER,True,5,BASED,-G-G-,3,3,LLM,CAREY,-GYG-,3,3,VOI,LATER,GG-GG,1,1,VOI,LAUER,GG-GG,1,1,VOI,LAGER,GGGGG,0,0,VOI,,,,,
57,JERKS,False,6,CHARM,---Y-,5,5,LLM,RINSE,Y--YY,5,5,VOI,SUPER,Y--YY,5,5,VOI,DREGS,-YY-G,4,4,VOI,ZEROS,-GG-G,2,2,VOI,VERBS,-GG-G,2,2,VOI
58,LOTUS,True,4,BASED,--Y--,5,5,LLM,COILS,-G-YG,3,3,VOI,VOLTS,-GYYG,3,3,VOI,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,
59,LACEY,True,4,GUESS,--Y--,5,5,LLM,LATER,GG-G-,2,2,VOI,LAPEL,GG-G-,2,2,VOI,LACEY,GGGGG,0,0,VOI,,,,,,,,,,
60,TUDOR,True,5,RIVER,----G,4,4,LLM,OCCUR,Y--YG,4,4,VOI,TUMOR,GG-GG,1,1,VOI,TUTOR,GG-GG,1,1,VOI,TUDOR,GGGGG,0,0,VOI,,,,,
61,QUOTA,True,4,GUESS,-G---,4,4,LLM,TUDOR,YG-Y-,4,4,VOI,QUITO,GG-GY,2,2,VOI,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,
62,MOURN,True,3,WOULD,-GG--,3,3,LLM,YOUNG,-GGY-,3,3,VOI,MOURN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
63,PROMO,True,6,GIVEN,-----,5,5,LLM,BROTH,-GG--,3,3,VOI,PROXY,GGG--,2,2,VOI,PROPS,GGG--,2,2,VOI,PROWL,GGG--,2,2,VOI,PROMO,GGGGG,0,0,VOI
64,CASTE,True,4,GUESS,--YY-,5,5,LLM,SMILE,Y---G,4,4,VOI,WASTE,-GGGG,1,1,VOI,CASTE,GGGGG,0,0,VOI,,,,,,,,,,
65,CAPRI,True,4,RANTS,YG---,4,4,LLM,LAGER,-G--Y,4,4,VOI,MAORI,-G-GG,2,2,VOI,CAPRI,GGGGG,0,0,VOI,,,,,,,,,,
66,ALIAS,True,4,TAROT,-Y---,5,5,LLM,SHAMS,--Y-G,4,4,VOI,FLEAS,-G-GG,2,2,VOI,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,
67,PADDY,True,6,GEARS,--Y--,5,5,LLM,TANIA,-G---,4,4,VOI,MACHO,-G---,4,4,VOI,PAULY,GG--G,2,2,VOI,PAPPY,GG--G,2,2,VOI,PADDY,GGGGG,0,0,VOI
68,BLOBS,True,6,GIVEN,-----,5,5,LLM,LUMPS,Y---G,4,4,VOI,FOLKS,-YY-G,4,4,VOI,BLOCS,GGG-G,1,1,VOI,BLOWS,GGG-G,1,1,VOI,BLOBS,GGGGG,0,0,VOI
69,DILLY,True,4,WORDS,---Y-,5,5,LLM,CHILD,--YGY,4,4,VOI,DIMLY,GG-GG,1,1,VOI,DILLY,GGGGG,0,0,VOI,,,,,,,,,,
70,GUTSY,True,3,TENTS,Y---Y,5,4,LLM,WAIST,---GY,4,4,VOI,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
71,TABOR,True,4,TAPER,GG--G,2,2,LLM,TAHIR,GG--G,2,2,VOI,TAMAR,GG--G,2,2,VOI,TABOR,GGGGG,0,0,VOI,,,,,,,,,,
72,INLAY,True,5,GUESS,-----,5,5,LLM,TIMOR,-Y---,5,5,VOI,CHILD,--YY-,5,5,VOI,NABIL,YY-YY,5,5,VOI,INLAY,GGGGG,0,0,VOI,,,,,
73,AHHHH,True,5,SHORT,-G---,4,4,LLM,CHILD,-G---,4,4,VOI,ZHENG,-G---,4,4,VOI,UHHHH,-GGGG,1,1,VOI,AHHHH,GGGGG,0,0,VOI,,,,,
74,ROUEN,True,3,TEXAS,-Y---,5,5,LLM,ZHENG,--YY-,5,4,VOI,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
75,BUENA,True,2,ABREU,YY-YY,5,4,LLM,BUENA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
76,MENON,True,4,ORDER,Y--Y-,5,5,LLM,MOUSE,GY--Y,4,4,VOI,MELON,GG-GG,1,1,VOI,MENON,GGGGG,0,0,VOI,,,,,,,,,,
77,TRASK,True,5,BASED,-YY--,5,4,LLM,ALIAS,Y---Y,5,4,VOI,SONYA,Y---Y,5,5,VOI,GRASP,-GGG-,2,2,VOI,TRASK,GGGGG,0,0,VOI,,,,,
78,CASIO,True,4,SWORD,Y-Y--,5,5,LLM,VOLTS,-Y--Y,5,5,VOI,BISON,-YGY-,4,4,VOI,CASIO,GGGGG,0,0,VOI,,,,,,,,,,
79,VOILA,True,5,PETTY,-----,5,5,LLM,CLANS,-YY--,5,5,VOI,LABIA,Y--YG,4,4,VOI,GILDA,-YY-G,4,3,VOI,VOILA,GGGGG,0,0,VOI,,,,,
80,AURAL,True,5,TOMES,-----,5,5,LLM,PALIN,-YY--,5,5,VOI,LUCHA,YG--Y,4,4,VOI,DUVAL,-G-GG,2,2,VOI,AURAL,GGGGG,0,0,VOI,,,,,
81,LEGER,True,3,LEEKS,GGY--,3,3,LLM,LEONE,GG--Y,3,3,VOI,LEGER,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
82,DALLY,True,5,SALAS,-GG--,3,3,LLM,PALIN,-GG--,3,3,VOI,MALEK,-GG--,3,3,VOI,BALDY,-GGYG,2,2,VOI,DALLY,GGGGG,0,0,VOI,,,,,
83,INIGO,True,4,AMONG,--YYY,5,5,LLM,ROGEN,-YY-Y,5,5,VOI,DINGO,-YYGG,3,2,VOI,INIGO,GGGGG,0,0,VOI,,,,,,,,,,
84,KRILL,False,6,PAGES,-----,5,5,LLM,MOTIF,---Y-,5,5,VOI,DILLY,-YYG-,4,3,VOI,CHILL,--GGG,2,2,VOI,QUILL,--GGG,2,2,VOI,BRILL,-GGGG,1,1,VOI
85,SNIDE,True,2,GUIDE,--GGG,2,2,LLM,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
86,LEWES,True,4,LANZA,G----,4,4,LLM,LEGER,GG-G-,2,2,VOI,LEVEL,GG-G-,2,2,VOI,LEWES,GGGGG,0,0,VOI,,,,,,,,,,
87,TAMER,True,4,PRESS,-YY--,5,5,LLM,AUGER,Y--GG,3,3,VOI,LATER,-GYGG,2,2,VOI,TAMER,GGGGG,0,0,VOI,,,,,,,,,,
88,COTTA,True,5,GRIME,-----,5,5,LLM,BALDY,-Y---,5,5,VOI,SPAWN,--Y--,5,5,VOI,QUOTA,--YGG,3,3,VOI,COTTA,GGGGG,0,0,VOI,,,,,
89,CORBY,True,6,GIVEN,-----,5,5,LLM,HOURS,-G-Y-,4,4,VOI,JORDY,-GG-G,2,2,VOI,MORTY,-GG-G,2,2,VOI,CORKY,GGG-G,1,1,VOI,CORBY,GGGGG,0,0,VOI
90,POLIS,True,2,WILDS,-YG-G,3,3,LLM,POLIS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
91,ROXAS,False,6,TOOLS,-G--G,3,3,LLM,NODES,-G--G,3,3,VOI,BOGUS,-G--G,3,3,VOI,POWYS,-G--G,3,3,VOI,SOFAS,-G-GG,2,2,VOI,ROJAS,GG-GG,1,1,VOI
92,RANCE,True,6,SAVIN,-G--Y,4,4,LLM,LANEY,-GGY-,3,3,VOI,CANOE,YGG-G,2,2,VOI,MANCE,-GGGG,1,1,VOI,DANCE,-GGGG,1,1,VOI,RANCE,GGGGG,0,0,VOI
93,CARON,True,5,GIVEN,----G,4,4,LLM,SPAWN,--Y-G,4,4,VOI,ACTON,YY-GG,3,3,VOI,MACON,-GYGG,2,2,VOI,CARON,GGGGG,0,0,VOI,,,,,
94,SURYA,True,4,MAGEE,-Y---,5,5,LLM,SOLAR,G--YY,4,4,VOI,SUTRA,GG-YG,2,2,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,
95,AGGIE,True,5,LINEN,-Y-Y-,5,5,LLM,OXIDE,--Y-G,4,4,VOI,ISSUE,Y---G,4,4,VOI,JAMIE,-Y-GG,3,3,VOI,AGGIE,GGGGG,0,0,VOI,,,,,
96,CAUSA,True,4,TOOTH,-----,5,5,LLM,MARES,-G--Y,4,4,VOI,SAUDI,YGG--,3,3,VOI,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,
97,BAMBA,True,5,OPENS,-----,5,5,LLM,CHILD,-----,5,5,VOI,TAMAR,-GGY-,3,3,VOI,GAMMA,-GG-G,2,2,VOI,BAMBA,GGGGG,0,0,VOI,,,,,
98,MAYNE,True,5,GIVEN,---YY,5,5,LLM,LEONE,---GG,3,3,VOI,DUNNE,---GG,3,3,VOI,WARNE,-G-GG,2,2,VOI,MAYNE,GGGGG,0,0,VOI,,,,,
99,BOGGS,True,4,WHICH,-----,5,5,LLM,MORES,-G--G,3,3,VOI,BOGUS,GGG-G,1,1,VOI,BOGGS,GGGGG,0,0,VOI,,,,,,,,,,
100,FINNS,True,5,WOULD,-----,5,5,LLM,ZHENG,---G-,4,4,VOI,TAINT,--YG-,4,4,VOI,VINNY,-GGG-,2,2,VOI,FINNS,GGGGG,0,0,VOI,,,,,
